Transparency Report -  May 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code ,Value £
 03-May-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,698.70"
 03-May-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,724.20"
 03-May-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,941.30"
 03-May-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,707.10"
 03-May-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,707.10"
 03-May-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£1,717.94"
 03-May-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£1,717.94"
 10-May-2024,Next Step Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,243.80"
 10-May-2024,Alliance Foster Care,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,030.56"
 10-May-2024,Alliance Foster Care,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,535.50"
 10-May-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,187.10"
 10-May-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,494.14"
 10-May-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,707.60"
 10-May-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,707.60"
 10-May-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,707.60"
 10-May-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,707.60"
 10-May-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,820.00"
 10-May-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,675.00"
 10-May-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,788.70"
 10-May-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,460.20"
 10-May-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,295.20"
 10-May-2024,Chrysalis Care,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,441.43"
 10-May-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,660.57"
 10-May-2024,Family Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,017.14"
 10-May-2024,Regional Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£2,957.14"
 10-May-2024,Regional Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£2,957.14"
 10-May-2024,Regional Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£2,957.14"
 10-May-2024,Regional Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,664.29"
 10-May-2024,Children of Colour Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,958.66"
 10-May-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,595.80"
 10-May-2024,Little Acorns Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,285.71"
 10-May-2024,Little Acorns Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,285.71"
 10-May-2024,Little Acorns Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,285.71"
 10-May-2024,Little Acorns Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,285.71"
 17-May-2024,Integrated Services Programme,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,469.16"
 17-May-2024,Integrated Services Programme,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,111.90"
 17-May-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,257.14"
 17-May-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,760.19"
 17-May-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,257.14"
 17-May-2024,Orange Grove Fostercare Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,309.72"
 17-May-2024,Orange Grove Fostercare Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,221.27"
 17-May-2024,Orange Grove Fostercare Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,323.26"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,196.43"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,196.43"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,357.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,363.84"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,£454.29
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£1,022.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,192.86"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,192.86"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,193.59"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,193.59"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,193.59"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,137.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.93"
 17-May-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,407.14"
 17-May-2024,Banya Family Placement Agency Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£2,667.50"
 17-May-2024,ALL4U Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,£572.13
 17-May-2024,Young People At Heart,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,538.07"
 17-May-2024,Fostering Hearts,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,510.00"
 17-May-2024,Fostering Hearts,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,404.70"
 17-May-2024,Aim High Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,142.90"
 17-May-2024,Aim High Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,642.90"
 17-May-2024,Aim High Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,514.20"
 09-May-2024,Allpay Card Trust Scheme,Children Families and Education Services,Section 17 - No Recourse to Public Funds,S17 Personal Allowances,"£1,919.60"
 23-May-2024,Allpay Card Trust Scheme,Children Families and Education Services,Section 17 - No Recourse to Public Funds,S17 Personal Allowances,"£1,919.60"
 29-May-2024,Investment Properties (GB) Limited,Children Families and Education Services,Section 17 - No Recourse to Public Funds,S17 Rent Allowances,"£2,325.00"
 29-May-2024,Land & Property Ltd,Children Families and Education Services,Section 17 - No Recourse to Public Funds,S17 Rent Allowances,"£1,650.00"
 29-May-2024,Chapel Green Properties Ltd,Children Families and Education Services,Section 17 - No Recourse to Public Funds,S17 Rent Allowances,"£15,345.00"
 23-May-2024,Luton & Dunstable Hospital NHS Trust,Population Wellbeing,Service Manager - Assessment & Care Mgmt,Payments to other Agencies,"-£7,062.00"
 23-May-2024,Luton & Dunstable Hospital NHS Trust,Population Wellbeing,Service Manager - Assessment & Care Mgmt,Payments to other Agencies,"£7,062.66"
 23-May-2024,Luton & Dunstable Hospital NHS Trust,Population Wellbeing,Service Manager - Assessment & Care Mgmt,Payments to other Agencies,"£6,753.43"
 03-May-2024,Access UK Ltd,Population Wellbeing,Service Manager - Assessment & Care Mgmt,Specialist Interpreter Professional,£888.08
 13-May-2024,Access UK Ltd,Population Wellbeing,Service Manager - Assessment & Care Mgmt,Specialist Interpreter Professional,£888.08
 20-May-2024,Access UK Ltd,Population Wellbeing,Service Manager - Assessment & Care Mgmt,Specialist Interpreter Professional,-£888.08
 20-May-2024,Access UK Ltd,Population Wellbeing,Service Manager - Assessment & Care Mgmt,Specialist Interpreter Professional,-£651.26
 10-May-2024,Hilton Garden Inn,Population Wellbeing,Strategic Safeguarding Team,Basic Salaries,£872.56
 10-May-2024,Redacted( Legal),Population Wellbeing,Strategic Safeguarding Team,Legal Expenses,£950.00
 10-May-2024,Thirty Nine Essex Street (Services) Limited,Population Wellbeing,Strategic Safeguarding Team,Legal Expenses,"£1,980.00"
 10-May-2024,No 5 Chambers Ltd,Population Wellbeing,Strategic Safeguarding Team,Legal Expenses,£950.00
 24-May-2024,NPower Ltd,Population Wellbeing,"DART (Discharge,Assessment,Rehab Team)",Electricity,£250.96
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,£569.58
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£1,776.67"
 02-May-2024,Edwardian Care Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£3,931.20"
 02-May-2024,Edwardian Care Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£3,931.20"
 02-May-2024,St Annes Residential Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,090.20"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,403.73"
 02-May-2024,Castletroy Nursing Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Rosedale,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,St Brendans,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£2,926.28"
 02-May-2024,St Brendans,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£2,508.24"
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,£379.72
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,£474.65
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,-£854.37
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£2,658.04"
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£1,139.16"
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£1,149.61"
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,-£627.06
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,£313.53
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,£731.57
 02-May-2024,Runwood Home plc,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,926.28"
 02-May-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£2,373.25"
 02-May-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£1,423.95"
 02-May-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£1,329.02"
 02-May-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,658.04"
 02-May-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£2,926.28"
 02-May-2024,Collinson Care Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,-£418.04
 02-May-2024,Bond Care (Moorlands Gardens),Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£5,596.00"
 02-May-2024,Lillibet House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£5,800.00"
 02-May-2024,DMP Healthcare - Barton Lodge Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£2,914.29"
 02-May-2024,DMP Healthcare - Barton Lodge Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£3,400.00"
 02-May-2024,DMP Healthcare - Barton Lodge Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,-£607.14
 02-May-2024,DMP Healthcare - Barton Lodge Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£1,942.86"
 02-May-2024,HC One Limited / Capwell Grange,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,£474.65
 02-May-2024,HC One Limited / Capwell Grange,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£1,139.16"
 02-May-2024,HC One Limited / Capwell Grange,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£1,672.16"
 02-May-2024,HC One Limited / Capwell Grange,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£2,717.26"
 02-May-2024,HC One Limited / Capwell Grange,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"-£2,926.28"
 02-May-2024,HC One Limited / Capwell Grange,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,-£418.04
 02-May-2024,HC One Limited / Capwell Grange,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,"£1,463.14"
 02-May-2024,HC One Limited / Capwell Grange,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sect-Res Care Homes-Short Stay,-£379.72
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,658.04"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,£783.81
 02-May-2024,Ambassador House,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,£348.36
 02-May-2024,Edwardian Care Home Ltd,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,658.04"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,658.04"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,658.04"
 02-May-2024,Rowles House Care Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,St Annes Residential Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,St Annes Residential Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,St Annes Residential Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,St Annes Residential Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£3,900.00"
 02-May-2024,St Annes Residential Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,St Annes Residential Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,St Annes Residential Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,St Annes Residential Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,£278.57
 02-May-2024,St Marys Nursing Centre,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,658.04"
 02-May-2024,St Marys Nursing Centre,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£3,200.00"
 02-May-2024,Widecombe Nursing Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£2,926.28"
 02-May-2024,Widecombe Nursing Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,-£314.29
 02-May-2024,Widecombe Nursing Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£3,357.20"
 02-May-2024,Widecombe Nursing Home,Population Wellbeing,Physical/Mobility Impairment (65+),Independ Sector - Res Care Homes - Pymts,"£10,380.00"
