Transparency Report April 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code,Value £
 05-Apr-2024,Redacted (Address),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£1,646.04"
 05-Apr-2024,Precious Homes Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£3,765.22"
 05-Apr-2024,Precious Homes Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,948.16"
 05-Apr-2024,Precious Homes Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£668.25
 05-Apr-2024,Precious Homes Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£1,844.11"
 05-Apr-2024,Precious Homes Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£953.20
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£714.00
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£980.00
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£980.00
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£980.00
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£980.00
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£980.00
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£980.00
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,315.95"
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,089.60"
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,089.60"
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,089.60"
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,089.60"
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,089.60"
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,089.60"
 05-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£298.51
 05-Apr-2024,Voyage Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£3,897.60"
 05-Apr-2024,Voyage Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£1,559.04"
 05-Apr-2024,Voyage Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£1,120.00"
 05-Apr-2024,Voyage Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£779.52
 05-Apr-2024,Voyage Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£7,602.00"
 05-Apr-2024,Voyage Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,280.60"
 05-Apr-2024,Filey Care and Support LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£3,544.68"
 05-Apr-2024,Filey Care and Support LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£312.86
 05-Apr-2024,Filey Care and Support LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,800.00"
 05-Apr-2024,Independence Homes Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£1,130.64"
 05-Apr-2024,Independence Homes Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£4,608.93"
 05-Apr-2024,Independence Homes Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£1,598.80"
 05-Apr-2024,Redwood Home Care Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£5,275.66"
 05-Apr-2024,Redwood Home Care Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,240.00"
 05-Apr-2024,EDENVALE CARE LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£934.96
 05-Apr-2024,EDENVALE CARE LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£7,430.84"
 05-Apr-2024,EDENVALE CARE LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£1,923.88"
 05-Apr-2024,KS Care LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£896.00
 05-Apr-2024,KS Care LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£896.00
 05-Apr-2024,KS Care LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£756.00
 05-Apr-2024,KS Care LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£252.00
 05-Apr-2024,KS Care LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£252.00
 05-Apr-2024,KS Care LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,100.00"
 05-Apr-2024,KS Care LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,100.00"
 05-Apr-2024,KS Care LTD,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,688.00"
 05-Apr-2024,NSSL Holding Ltd-Arden House,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,186.52"
 05-Apr-2024,NSSL Holding Ltd-Arden House,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,583.05"
 05-Apr-2024,Mido Care Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£1,276.00"
 05-Apr-2024,Mido Care Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£1,302.00"
 05-Apr-2024,Mido Care Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£3,866.66"
 08-Apr-2024,Redacted Personal Payment,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,214.76"
 08-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,£595.00
 08-Apr-2024,Enixcare Limited,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£2,316.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£1,032.50"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£413.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£289.10
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"-£2,065.00"
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£826.00
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 19-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,-£578.20
 24-Apr-2024,CareTech Community Services Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independent Sector - Supported Living,"£67,649.40"
 08-Apr-2024,Redacted Personal Payment,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Adult Placements,£735.08
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£489.00
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,242.06"
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£670.55
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,227.39"
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£542.79
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,001.70"
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£542.79
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£342.30
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£528.12
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,194.40"
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,237.17"
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£404.29
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£489.00
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£807.47
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£396.09
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£573.17
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£533.63
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£660.77
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£466.48
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£674.82
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£875.31
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,227.39"
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,123.12"
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£739.43
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£809.48
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£819.18
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,300.74"
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£264.06
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,001.70"
 05-Apr-2024,Westminster Home Care,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,232.28"
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£484.11
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,-£352.84
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,-£421.30
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,220.09"
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£423.85
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£376.53
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£636.32
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£391.20
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£293.40
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£542.79
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,-£514.83
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,-£414.55
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£425.43
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£578.13
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£327.63
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£400.98
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£803.27
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,012.30"
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,211.55"
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£525.23
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£266.54
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£396.09
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£419.58
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£708.50
 05-Apr-2024,Prime Care Support Ltd,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£376.53
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£798.00
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,188.26"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£935.75
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,244.50"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£399.00
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,562.75"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,216.00"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,615.00"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£532.00
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£798.00
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,649.01"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£456.00
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,349.00"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,543.75"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£883.50
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,183.51"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£399.00
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£935.75
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,244.50"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£254.03
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,216.00"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,178.00"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£2,679.00"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£384.75
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,206.50"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£1,615.00"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£818.52
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£383.80
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,"£5,054.00"
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£959.50
 05-Apr-2024,Bluebird Care (Luton),Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Home Care - Private Service,£280.25
