Transparency Report - July 2024,,,,,
Date,Supplier,Department ,CC Description,Ledger Code,Value £
 22-Jul-2024,NPower Ltd,Children Families and Education Services,Energy Recharge Holding Account - DSG,Energy Costs,"£2,391.44"
 22-Jul-2024,NPower Ltd,Children Families and Education Services,Energy Recharge Holding Account - DSG,Energy Costs,"£2,501.37"
 22-Jul-2024,NPower Ltd,Children Families and Education Services,Energy Recharge Holding Account - DSG,Energy Costs,"£3,775.93"
 22-Jul-2024,NPower Ltd,Children Families and Education Services,Energy Recharge Holding Account - DSG,Energy Costs,"£2,893.85"
 22-Jul-2024,NPower Ltd,Children Families and Education Services,Energy Recharge Holding Account - DSG,Energy Costs,"£3,284.61"
 23-Jul-2024,NPower Ltd,Children Families and Education Services,Energy Recharge Holding Account - DSG,Energy Costs,£632.18
 04-Jul-2024,Luton Learning & Community Partnership Ltd,Children Families and Education Services,Lea Manor - BSF - FM,Special Projects,"£61,430.54"
 04-Jul-2024,Luton Learning & Community Partnership Ltd,Children Families and Education Services,BSF - Ashcroft FM,BSF projects,"£69,293.68"
 04-Jul-2024,Luton Learning & Community Partnership Ltd,Children Families and Education Services,BSF - Lealands FM,BSF projects,"£58,710.58"
 04-Jul-2024,Luton Learning & Community Partnership Ltd,Children Families and Education Services,BSF External Recharges,Special Projects Expenditure,£898.02
 08-Jul-2024,7 Plus Travel Ltd,Children Families and Education Services,Personal Advisers,Miscellaneous Expenses - Drop In Counsellors,£330.00
 11-Jul-2024,Zoological Society of London,Children Families and Education Services,Personal Advisers,Miscellaneous Expenses - Drop In Counsellors,£968.00
 25-Jul-2024,Groundwork East,Children Families and Education Services,Personal Advisers,Miscellaneous Expenses - Drop In Counsellors,£330.00
 26-Jul-2024,g2 Recruitment,Chief Executive,Corporate Accountancy,Recruitment Fees,"£9,042.45"
 10-Jul-2024,Redacted Personal Payment,Chief Executive,Corporate Accountancy,Agency Staff,"£3,076.38"
 10-Jul-2024,Redacted Personal Payment,Chief Executive,Corporate Accountancy,Agency Staff,"£2,734.56"
 10-Jul-2024,Redacted Personal Payment,Chief Executive,Corporate Accountancy,Agency Staff,"£3,418.20"
 10-Jul-2024,Redacted Personal Payment,Chief Executive,Corporate Accountancy,Agency Staff,"£4,785.48"
 10-Jul-2024,Redacted Personal Payment,Chief Executive,Corporate Accountancy,Agency Staff,"£3,418.20"
 29-Jul-2024,Pricewaterhouse Coopers,Chief Executive,Corporate Accountancy,Status Enquiries,"£4,000.00"
 25-Jul-2024,CIPFA Business Limited,Chief Executive,Corporate Accountancy,Subscriptions,"£7,235.00"
 03-Jul-2024,Croydon Council,Chief Executive,Internal Audit,Mzars,"£15,228.00"
 03-Jul-2024,Croydon Council,Chief Executive,Internal Audit,Mzars,"£6,225.00"
 03-Jul-2024,Croydon Council,Chief Executive,Internal Audit,Mzars,"£6,225.00"
 17-Jul-2024,Croydon Council,Chief Executive,Internal Audit,Mzars,"£8,842.50"
 04-Jul-2024,Accountability Financial Solutions Ltd,Population Wellbeing,HR & Payroll Transactions Team,Services - Professional,"£1,200.00"
 04-Jul-2024,Accountability Financial Solutions Ltd,Population Wellbeing,HR & Payroll Transactions Team,Services - Professional,£764.75
 04-Jul-2024,Accountability Financial Solutions Ltd,Population Wellbeing,HR & Payroll Transactions Team,Services - Professional,"£4,702.50"
 09-Jul-2024,Datagraphic Group Limited,Population Wellbeing,HR & Payroll Transactions Team,Services - Professional,"£1,289.41"
 09-Jul-2024,Datagraphic Group Limited,Population Wellbeing,HR & Payroll Transactions Team,Services - Professional,"£2,073.13"
 25-Jul-2024,Shades Printing Limited,Chief Executive,Sundry Debtors,Printing,£750.72
 25-Jul-2024,Shades Printing Limited,Chief Executive,Sundry Debtors,Printing,£795.43
 25-Jul-2024,Shades Printing Limited,Chief Executive,Sundry Debtors,Postages,£332.20
 25-Jul-2024,Shades Printing Limited,Chief Executive,Sundry Debtors,Postages,"£1,279.20"
 25-Jul-2024,Bottomline Technologies Europe Ltd,Chief Executive,Accounts For Payment,Printing,£296.10
 30-Jul-2024,Bottomline Technologies Europe Ltd,Chief Executive,Accounts For Payment,Printing,£296.10
 11-Jul-2024,Prepaid Financial Services,Chief Executive,Accounts for Payments (Contracts),Payments for Prepaid Cards,£926.22
 11-Jul-2024,Zebra Training Services Ltd,Chief Executive,Financial Assessments 1 (HB),DWP New Burden Funding,£720.00
 24-Jul-2024,JNB Publishing Limited,Chief Executive,Billing and Recovery,Stationery & General Expenses,£420.00
 01-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Printing,"£2,211.22"
 11-Jul-2024,Policy in Practice Ltd,Chief Executive,Billing and Recovery,Consultancy Fees,"£11,945.00"
 19-Jul-2024,Redacted Personal Payment,Chief Executive,Billing and Recovery,Billing,£652.16
 19-Jul-2024,Redacted Personal Payment,Chief Executive,Billing and Recovery,Billing,£748.89
 19-Jul-2024,Wilkin Chapman LLP,Chief Executive,Billing and Recovery,Tracing & Insolvency,"£2,136.00"
 05-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£41,187.36"
 05-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£2,296.21"
 09-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£1,827.92"
 09-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£8,500.00"
 09-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£4,000.00"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£1,740.44"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£2,146.45"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£9,653.78"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£1,914.27"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£1,877.01"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£2,188.09"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£2,433.35"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£1,151.07"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£2,699.80"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£1,825.22"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£1,844.70"
 16-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£2,147.98"
 19-Jul-2024,Financial Data Management Ltd,Chief Executive,Billing and Recovery,Postages,"£3,152.07"
 23-Jul-2024,Worth Technical Accounting solutions Ltd,Chief Executive,Director Finance and Revenues & Benefits,Subscriptions,"£5,000.00"
 03-Jul-2024,Access UK Ltd,Chief Executive,School Financial Support Service,Software Support,£497.50
 04-Jul-2024,Goshen Multi services,Population Wellbeing,Housing Building Cleaning Services,Payments to Contractors,"£58,445.43"
 25-Jul-2024,Goshen Multi services,Population Wellbeing,Housing Building Cleaning Services,Payments to Contractors,£450.00
 22-Jul-2024,NPower Ltd,Population Wellbeing,Stopsley Mobile Home Park,Electricity,£407.64
 24-Jul-2024,Affinity Water Ltd,Population Wellbeing,Stopsley Mobile Home Park,Water Charges,"£2,265.43"
 03-Jul-2024,Seraph Agency Ltd,Population Wellbeing,Assisted Techonlogy Services,General Supplies & Services,"£2,000.00"
 02-Jul-2024,The Oyster Partnership Ltd,Population Wellbeing,Assisted Techonlogy Services,Miscellaneous Expenses - 1,£982.24
 19-Jul-2024,The Oyster Partnership Ltd,Population Wellbeing,Assisted Techonlogy Services,Miscellaneous Expenses - 1,£924.00
 19-Jul-2024,The Oyster Partnership Ltd,Population Wellbeing,Assisted Techonlogy Services,Miscellaneous Expenses - 1,"£1,975.00"
 19-Jul-2024,The Oyster Partnership Ltd,Population Wellbeing,Assisted Techonlogy Services,Miscellaneous Expenses - 1,"£1,036.00"
 19-Jul-2024,The Oyster Partnership Ltd,Population Wellbeing,Assisted Techonlogy Services,Miscellaneous Expenses - 1,"£1,036.00"
 25-Jul-2024,The Oyster Partnership Ltd,Population Wellbeing,Assisted Techonlogy Services,Miscellaneous Expenses - 1,"£1,036.00"
 26-Jul-2024,5 Paper Buildings,Population Wellbeing,Strategy & Priv Sect Hsg,Legal Expenses,"£4,050.00"
 23-Jul-2024,EMS Lifts ltd,Population Wellbeing,Strategy & Priv Sect Hsg - Grants,Maint of Disabled Facilities Grant,£384.05
 23-Jul-2024,EMS Lifts ltd,Population Wellbeing,Strategy & Priv Sect Hsg - Grants,Maint of Disabled Facilities Grant,£262.29
 23-Jul-2024,EMS Lifts ltd,Population Wellbeing,Strategy & Priv Sect Hsg - Grants,Maint of Disabled Facilities Grant,£477.22
 01-Jul-2024,T & L Flooring Ltd,Population Wellbeing,Homelessness,Repairs & Maintenance done by BTS,"£15,832.00"
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Repairs & Maintenance done by BTS,"£1,315.38"
 10-Jul-2024,Simply Move Estate and Lettings Management Ltd,Population Wellbeing,Homelessness,Repairs & Maintenance done by BTS,£890.00
 19-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Repairs & Maintenance done by BTS,"£1,500.00"
 22-Jul-2024,NPower Ltd,Population Wellbeing,Homelessness,Electricity,"£2,367.45"
 24-Jul-2024,NPower Ltd,Population Wellbeing,Homelessness,Electricity,£418.12
 29-Jul-2024,E.on Next,Population Wellbeing,Homelessness,Electricity,"£1,006.69"
 29-Jul-2024,E.on Next,Population Wellbeing,Homelessness,Electricity,"£1,483.86"
 11-Jul-2024,Thackeray Lettings Limited,Population Wellbeing,Homelessness,Water Charges,"£2,500.54"
 01-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£975.00
 01-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,000.00"
 01-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£925.00
 01-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 01-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£900.00
 01-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 01-Jul-2024,Simply Move Estate and Lettings Management Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£750.00
 02-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,200.00"
 02-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 02-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 02-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 02-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,300.00"
 03-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,200.00"
 03-Jul-2024,Doree Bonner International / Kelerbay Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£450.00
 04-Jul-2024,J & B Electrical Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£775.00
 04-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£800.00
 04-Jul-2024,"Luton Community Housing Ltd t/a Squared, division",Population Wellbeing,Homelessness,Temporary Accommodation Costs,£459.75
 04-Jul-2024,SHELL ENERGY UK LIMITED,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£453.27
 04-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£263.66
 05-Jul-2024,ORBIS PROTECT LIMITED,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,007.96"
 05-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 05-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£700.00
 05-Jul-2024,Hampton by Hilton Luton Airport,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£22,680.00"
 05-Jul-2024,The Chiltern Hotel,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£4,675.00"
 06-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,300.00"
 06-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,300.00"
 07-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£975.00
 07-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£975.00
 07-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£900.00
 07-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£850.00
 07-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,170.00"
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£675.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£450.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£725.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£675.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£700.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£700.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£900.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£800.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£700.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£900.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,350.00"
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£2,800.00"
 08-Jul-2024,T A W Aziz Property,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,460.00"
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£790.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£600.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£800.00
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,400.00"
 08-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 08-Jul-2024,Joe Graham & Son Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£265.00
 08-Jul-2024,Joe Graham & Son Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£274.16
 08-Jul-2024,Joe Graham & Son Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£274.16
 08-Jul-2024,Joe Graham & Son Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£255.83
 08-Jul-2024,Joe Graham & Son Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£516.68
 08-Jul-2024,Anacreonte Properties Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£12,080.00"
 08-Jul-2024,OYO Technology Hospitality,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£19,800.00"
 08-Jul-2024,The Chiltern Hotel,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£37,200.00"
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£263.66
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,473.02"
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£596.26
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£598.26
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£742.83
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£787.19
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£498.90
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£263.66
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,103.49"
 09-Jul-2024,Focus Furnishing,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£265.66
 10-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£775.00
 10-Jul-2024,VA Property Consultants,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£6,000.00"
 11-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£950.00
 11-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£950.00
 11-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£950.00
 11-Jul-2024,Doree Bonner International / Kelerbay Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£477.00
 12-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,400.00"
 12-Jul-2024,Primrose Estates Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£34,895.00"
 13-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,300.00"
 14-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£950.00
 14-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,350.00"
 15-Jul-2024,Anacreonte Properties Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£13,125.00"
 15-Jul-2024,My Estate,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,080.00"
 15-Jul-2024,My Estate,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£3,112.88"
 15-Jul-2024,Poplar Homes Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£6,450.00"
 15-Jul-2024,Red & Black Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£2,000.00"
 15-Jul-2024,Red & Black Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£4,140.00"
 15-Jul-2024,Simply Move Estate and Lettings Management Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£6,310.00"
 15-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,300.00"
 15-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£925.00
 16-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,200.00"
 17-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£950.00
 19-Jul-2024,Exclusive Housing Solutions Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£2,700.00"
 19-Jul-2024,Exclusive Housing Solutions Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£129,580.00"
 19-Jul-2024,Mears Housing Management Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£970.00
 19-Jul-2024,Mears Housing Management Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£950.00
 19-Jul-2024,Mears Housing Management Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£960.00
 19-Jul-2024,My Estate (2),Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£7,250.00"
 19-Jul-2024,My Estate (2),Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£7,563.00"
 19-Jul-2024,Swift Accommodation,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£13,750.00"
 19-Jul-2024,Rent Connect Housing Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£50,250.00"
 19-Jul-2024,Swift Accommodation,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£3,053.85"
 19-Jul-2024,T L Properties,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£45,019.93"
 19-Jul-2024,T L Properties,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£750.00
 19-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,080.00"
 19-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 19-Jul-2024,Bellister Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 19-Jul-2024,Bedfordshire Accomm Bureau Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£107,039.65"
 19-Jul-2024,Centennial Property Limited (trading as The Housin,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£13,680.00"
 19-Jul-2024,Chapel Green Properties Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£6,620.00"
 19-Jul-2024,County Private Client Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£86,790.00"
 19-Jul-2024,Cromwood Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£6,030.00"
 19-Jul-2024,Chapel Green Properties Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£31,790.00"
 19-Jul-2024,Grange Homes Estate Agents,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,440.00"
 19-Jul-2024,Investment Properties (GB) Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£2,900.00"
 19-Jul-2024,Land & Property Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£4,200.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£3,100.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£7,700.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£2,200.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£8,500.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,953.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£2,852.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£2,000.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£3,906.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£5,704.00"
 19-Jul-2024,Land Assist Investments Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,550.00"
 19-Jul-2024,Sai Aryan Properties Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£8,760.00"
 19-Jul-2024,The Chiltern Hotel,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£37,200.00"
 19-Jul-2024,The Chiltern Hotel,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£8,855.00"
 20-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 22-Jul-2024,Jardan Cooke Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£810.00
 22-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,300.00"
 22-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£4,500.00"
 24-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,200.00"
 25-Jul-2024,Bedfordshire Accomm Bureau Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£107,954.62"
 25-Jul-2024,Anacreonte Properties Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£12,565.00"
 25-Jul-2024,Chapel Green Properties Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£2,146.00"
 25-Jul-2024,Chapel Green Properties Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,038.00"
 26-Jul-2024,Simply Move Estate and Lettings Management Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,300.00"
 26-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,200.00"
 27-Jul-2024,Build Let LLP,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£17,500.00"
 27-Jul-2024,Build Let LLP,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£29,687.50"
 27-Jul-2024,Mears Housing Management Ltd,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£96,678.40"
 27-Jul-2024,Aztec Financial Services(Jesery) Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£6,698.98"
 27-Jul-2024,RESI Capital Management (Wesley House),Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£101,813.25"
 27-Jul-2024,Thackeray Lettings Limited,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£64,740.00"
 27-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 27-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 27-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£700.00
 27-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£825.00
 27-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£950.00
 28-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,300.00"
 28-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 28-Jul-2024,Gatehall Services,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,050.00"
 28-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
 28-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,£775.00
 28-Jul-2024,Redacted Personal Payment,Population Wellbeing,Homelessness,Temporary Accommodation Costs,"£1,100.00"
