Transparency Report - June 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code,Value £
 13-Jun-2024,Redacted (Doctors),Children Families and Education Services,In-House Fostercare,Foster Carer Medicals,"£1,200.00"
 13-Jun-2024,Redacted (Doctors),Children Families and Education Services,In-House Fostercare,Foster Carer Medicals,"£1,000.00"
 10-Jun-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Allowances to Foster Parents - Luton,£410.94
 13-Jun-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Allowances to Foster Parents - Luton,£821.88
 03-Jun-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£628.00
 03-Jun-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£340.00
 03-Jun-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£300.00
 07-Jun-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£600.00
 07-Jun-2024,OASIS UK /Box-It South Midlands,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£387.92
 07-Jun-2024,OASIS UK /Box-It South Midlands,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£818.62
 13-Jun-2024,Wrixon Care Services,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,"£2,074.83"
 17-Jun-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£600.00
 19-Jun-2024,Clearware 2000 Ltd T/A Amber Cars,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£289.00
 20-Jun-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£600.00
 27-Jun-2024,Clearware 2000 Ltd T/A Amber Cars,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£302.00
 27-Jun-2024,Clearware 2000 Ltd T/A Amber Cars,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£280.00
 26-Jun-2024,Chiltern Cars Ltd,Children Families and Education Services,Foster Care - Transport,Travelling etc. - Luton,£900.00
 26-Jun-2024,Chiltern Cars Ltd,Children Families and Education Services,Foster Care - Transport,Travelling etc. - Luton,£800.00
 26-Jun-2024,Chiltern Cars Ltd,Children Families and Education Services,Foster Care - Transport,Travelling etc. - Luton,"£1,530.00"
 10-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,640.02"
 10-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£8,060.00"
 10-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,206.19"
 10-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,206.19"
 10-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,640.02"
 10-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,194.76"
 10-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 10-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£1,542.30"
 10-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 10-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 10-Jun-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,144.33"
 10-Jun-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,144.33"
 10-Jun-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,042.90"
 10-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,848.34"
 10-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,821.99"
 10-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,715.66"
 10-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£8,206.01"
 10-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,830.67"
 10-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,830.67"
 10-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,995.80"
 10-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,848.34"
 10-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,796.64"
 14-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,636.88"
 14-Jun-2024,Five Rivers Child Care Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£9,300.00"
 14-Jun-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,253.50"
 14-Jun-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,000.00"
 14-Jun-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,214.20"
 14-Jun-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,428.70"
 14-Jun-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£8,142.90"
 14-Jun-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,714.20"
 14-Jun-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,321.30"
 14-Jun-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,428.70"
 14-Jun-2024,Integrated Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,714.20"
 14-Jun-2024,Greater London Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,650.40"
 14-Jun-2024,Fostering UK,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,427.63"
 14-Jun-2024,Fostering UK,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,427.71"
 14-Jun-2024,Fostering UK,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,317.06"
 14-Jun-2024,Fostering UK,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,317.14"
 14-Jun-2024,Fostering UK,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,685.80"
 14-Jun-2024,Fostering UK,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,808.66"
 14-Jun-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,984.74"
 14-Jun-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,661.34"
 14-Jun-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,868.80"
 14-Jun-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,752.55"
 14-Jun-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,868.80"
 14-Jun-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,752.55"
 14-Jun-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,944.99"
 14-Jun-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,284.51"
 14-Jun-2024,FUSION FOSTERING,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,640.29"
 14-Jun-2024,FUSION FOSTERING,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,640.29"
 14-Jun-2024,FUSION FOSTERING,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,£311.68
 14-Jun-2024,FUSION FOSTERING,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,522.86"
 14-Jun-2024,FUSION FOSTERING,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,£301.63
 14-Jun-2024,FUSION FOSTERING,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,522.86"
 14-Jun-2024,Aim High Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,314.33"
 14-Jun-2024,Aim High Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,764.33"
 14-Jun-2024,Aim High Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,631.34"
 14-Jun-2024,The Children Family Trust,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,387.99"
 14-Jun-2024,Family First Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,071.43"
 14-Jun-2024,Compass Fostering South Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,469.76"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,967.50"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,809.28"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,733.64"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,733.64"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£1,054.00"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,846.48"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,846.48"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,809.28"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,579.26"
 21-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,813.00"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,369.64"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,369.64"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,535.71"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,509.30"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,520.71"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,520.71"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,299.29"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,299.29"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,520.71"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,520.71"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,520.71"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,520.71"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£1,817.14"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,300.04"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,300.04"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,300.04"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,481.28"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,520.71"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£1,547.83"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,415.09"
 21-Jun-2024,Sunbeam Pride Fostering Service,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,304.92"
 21-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,640.02"
 21-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,941.65"
 21-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,669.78"
 21-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,669.78"
 21-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,941.65"
 21-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,727.75"
 21-Jun-2024,Compass Fostering East Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,856.20"
 21-Jun-2024,Flourish Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,897.07"
 21-Jun-2024,Flourish Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,897.11"
 21-Jun-2024,Flourish Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,596.41"
 21-Jun-2024,Flourish Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,023.03"
 21-Jun-2024,Flourish Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,209.30"
 26-Jun-2024,Next Step Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,516.70"
 26-Jun-2024,Alliance Foster Care,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,289.90"
 26-Jun-2024,Alliance Foster Care,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,762.91"
 26-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£1,258.92"
 26-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,522.60"
 26-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,522.60"
 26-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,196.40"
 26-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,800.00"
 26-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,070.51"
 26-Jun-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,070.51"
 26-Jun-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,019.77"
 26-Jun-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,381.43"
 26-Jun-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,588.00"
 26-Jun-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,588.00"
 26-Jun-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,588.00"
 26-Jun-2024,Fostering Options Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,588.00"
 26-Jun-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,797.50"
 26-Jun-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,914.99"
 26-Jun-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,507.34"
 26-Jun-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,014.00"
 26-Jun-2024,St Christophers Fellowship,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,786.34"
 26-Jun-2024,Family Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,217.71"
 26-Jun-2024,Regional Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,055.71"
 26-Jun-2024,Regional Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,055.71"
 26-Jun-2024,Regional Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,786.43"
 26-Jun-2024,Regional Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,055.71"
 26-Jun-2024,Family First Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,942.86"
 26-Jun-2024,Affinity Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,892.67"
 26-Jun-2024,Affinity Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,813.00"
 28-Jun-2024,Integrated Services Programme,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,292.73"
 28-Jun-2024,Integrated Services Programme,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,947.00"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,£527.04
 28-Jun-2024,Chrysalis Care,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,656.14"
 28-Jun-2024,Orange Grove Fostercare Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,202.96"
 28-Jun-2024,Orange Grove Fostercare Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,085.10"
 28-Jun-2024,Orange Grove Fostercare Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,183.80"
 28-Jun-2024,Brighter Futures Foster Care Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,486.38"
 28-Jun-2024,Brighter Futures Foster Care Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,486.38"
 28-Jun-2024,Five Rivers Child Care Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£9,000.00"
 28-Jun-2024,Greater London Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,772.08"
 28-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,522.60"
 28-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,814.50"
 28-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,551.40"
 28-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,551.40"
 28-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,814.50"
 28-Jun-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,607.50"
 28-Jun-2024,Children of Colour Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,766.43"
 28-Jun-2024,Little Acorns Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,428.57"
 28-Jun-2024,Little Acorns Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,428.57"
 28-Jun-2024,Little Acorns Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,428.57"
 28-Jun-2024,Little Acorns Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,428.57"
 28-Jun-2024,Fostering Hearts,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,518.19"
 28-Jun-2024,Fostering Hearts,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,627.00"
 28-Jun-2024,The Children Family Trust,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,278.70"
 28-Jun-2024,Family First Fostering Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,207.14"
 28-Jun-2024,Outset Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,650.00"
 28-Jun-2024,Outset Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,464.00"
 28-Jun-2024,Compass Fostering South Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,228.80"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,686.40"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,775.00"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,463.80"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,613.20"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,690.00"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,722.40"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,722.40"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,952.80"
 28-Jun-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,613.20"
 28-Jun-2024,St Christophers Fellowship,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,664.20"
 28-Jun-2024,Young People At Heart,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,656.01"
 28-Jun-2024,Amber Fostering Services,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,848.34"
