Transparency Report - January 2024 ,,,,,
Date,Supplier,Department ,CC Description,Ledger Code,Value £
 12-Jan-2024,Westminster Home Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£264.06
 12-Jan-2024,Westminster Home Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£850.86
 12-Jan-2024,Prime Care Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,418.38"
 12-Jan-2024,Prime Care Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£742.18
 12-Jan-2024,Prime Care Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£303.05
 12-Jan-2024,Prime Care Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,155.56"
 12-Jan-2024,Prime Care Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£533.70
 12-Jan-2024,Prime Care Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,448.13"
 12-Jan-2024,Bluebird Care (Luton),Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£280.25
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£885.02
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£798.00
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£275.50
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£518.51
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,188.26"
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£681.53
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,016.50"
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£793.25
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£532.00
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£722.00
 12-Jan-2024,Churchill Health Care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£769.50
 16-Jan-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,431.84"
 16-Jan-2024,8APT Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,318.80"
 16-Jan-2024,Redwood Home Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£880.32
 16-Jan-2024,Courage Health care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£391.04
 16-Jan-2024,Courage Health care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£807.04
 16-Jan-2024,Courage Health care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,"£1,303.21"
 16-Jan-2024,Courage Health care,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£391.04
 16-Jan-2024,HATSZZ PRESTIGE CARE LTD,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£923.16
 16-Jan-2024,HATSZZ PRESTIGE CARE LTD,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£527.52
 16-Jan-2024,HATSZZ PRESTIGE CARE LTD,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£418.04
 16-Jan-2024,HATSZZ PRESTIGE CARE LTD,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£757.16
 16-Jan-2024,Livingways Care Services Ltd (Homecare Provider),Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£497.28
 16-Jan-2024,Livingways Care Services Ltd (Homecare Provider),Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£870.24
 16-Jan-2024,Livingways Care Services Ltd (Homecare Provider),Population Wellbeing,Adults Mental Health Purchased Care 18-6,Home Care - Private Service,£301.92
 12-Jan-2024,Headway Bedford,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Day Care,£250.84
 12-Jan-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Ind Sector - Res Care Homes - Contribs,-£405.00
 12-Jan-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Ind Sector - Res Care Homes - Contribs,-£892.68
 12-Jan-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Ind Sector - Res Care Homes - Contribs,-£385.60
 12-Jan-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Ind Sector - Res Care Homes - Contribs,-£830.00
 12-Jan-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Ind Sector - Res Care Homes - Contribs,-£828.40
 12-Jan-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Ind Sector - Res Care Homes - Contribs,-£830.00
 12-Jan-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Ind Sector - Res Care Homes - Contribs,-£702.32
 16-Jan-2024,Loknstore Ltd,Children Families and Education Services,Leaving Care - Non LAC,Young Mothers and Fathers Support,£257.64
 11-Jan-2024,Cambridgeshire Community Services,Children Families and Education Services,Permanence Team,Adoption Panel Costs,"£26,723.16"
 24-Jan-2024,Redacted Personal Payment,Children Families and Education Services,Permanence Team,Adoption Panel Costs,£270.45
 29-Jan-2024,McCall Consultancy,Children Families and Education Services,Permanence Team,Adoption Panel Costs,£250.00
 09-Jan-2024,Adoptionplus,Children Families and Education Services,Permanence Team,Post Adoption Therapy,"£6,249.67"
 10-Jan-2024,Redacted Personal Payment,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,"£2,700.00"
 10-Jan-2024,Ragdoll Training and Therapeutic Services LTD,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£345.00
 10-Jan-2024,MusicSpace,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£672.40
 12-Jan-2024,Creative Therapy Options Ltd,Children Families and Education Services,Post Adoption Support Grant,Miscellaneous Expenses,£600.00
 31-Jan-2024,Forward4Families llp,Children Families and Education Services,Fostering Marketing Rec & Ass Team,Officers` Expenses,£997.00
 31-Jan-2024,Forward4Families llp,Children Families and Education Services,Fostering Marketing Rec & Ass Team,Officers` Expenses,£997.00
 09-Jan-2024,NACCC (National Association of Child Contact Centr,Children Families and Education Services,Manor Family Hub,Subscriptions,"£1,200.00"
 02-Jan-2024,East Northants Child Contact Service,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,£607.50
 08-Jan-2024,EveryChild Services ltd,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,"£2,760.00"
 08-Jan-2024,EveryChild Services ltd,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,"-£2,760.00"
 08-Jan-2024,EveryChild Services ltd,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,"£2,760.00"
 15-Jan-2024,St Michael`s Fellowship,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,£825.00
 31-Jan-2024,East Northants Child Contact Service,Children Families and Education Services,Supervised Contact & Contact Transport,Contact payments,£607.50
 31-Jan-2024,Bedfordshire Accommodation Bureau,Children Families and Education Services,Assessment Team,Accommodation Hostel/Private Rent,£875.00
 02-Jan-2024,John Power Investigator Process Server,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£485.60
 02-Jan-2024,Parsons Marshall Psychology,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£432.31
 02-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,975.00"
 02-Jan-2024,The Psychology Clinic of East Anglia Ltd,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,201.83"
 02-Jan-2024,1KBW (1 Kings Bench Walk),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£3,462.50"
 02-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,500.00"
 02-Jan-2024,Field Court Chambers,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£400.00
 02-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£323.05
 09-Jan-2024,AlphaBiolabs,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£595.00
 09-Jan-2024,AlphaBiolabs,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,385.00"
 09-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£950.00
 09-Jan-2024,Luton Interpreting & Translation Service Ltd,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£279.84
 09-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,300.00"
 09-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£950.00
 12-Jan-2024,AlphaBiolabs,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,140.00"
 12-Jan-2024,Carter Brown The Expert Service,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,973.60"
 12-Jan-2024,Carter Brown The Expert Service,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,404.00"
 12-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,200.00"
 12-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£3,400.00"
 15-Jan-2024,Duncan Lewis Solicitors Ltd,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,000.00"
 18-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£950.00
 18-Jan-2024,AlphaBiolabs,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£338.36
 18-Jan-2024,Bretherton Law Ltd,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£500.00
 18-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£800.00
 18-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£525.00
 18-Jan-2024,Field Court Chambers,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£750.00
 18-Jan-2024,Four Brick Court,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£700.00
 18-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£800.00
 18-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£775.00
 18-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£650.00
 18-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£900.00
 19-Jan-2024,DNA Legal Ltd,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£396.75
 19-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£775.00
 19-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£8,300.00"
 25-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£925.00
 25-Jan-2024,Five Pump Court,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£4,389.90"
 25-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£750.00
 25-Jan-2024,Partner Abuse Intervention Ltd (PAL),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,684.80"
 25-Jan-2024,Southgate Solicitors,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£300.00
 29-Jan-2024,Bretherton Law Ltd,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£300.00
 29-Jan-2024,Advanced Child Care Assessments Limited,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£353.33
 29-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£287.00
 29-Jan-2024,Cartwright King Solicitors,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,000.00"
 29-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£650.00
 29-Jan-2024,Evidence Matters Ltd,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£667.00
 29-Jan-2024,Four Brick Court,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£700.00
 29-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),£800.00
 29-Jan-2024,Redacted (Legal),Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£1,000.00"
 31-Jan-2024,Castelo Solicitors,Children Families and Education Services,Legal Services,Counsel Fees (LAC),"£3,000.00"
 31-Jan-2024,Broadway House Chambers,Children Families and Education Services,Legal Services,Counsel Fees (LAC),£875.00
 23-Jan-2024,Central Bedfordshire - USE 02009983,Children Families and Education Services,Emergency Duty Team - Joint Arrangement,Payments to Beds CC,"£90,000.00"
 23-Jan-2024,Central Bedfordshire - USE 02009983,Children Families and Education Services,Emergency Duty Team - Joint Arrangement,Payments to Beds CC,"£38,262.88"
 04-Jan-2024,National Youth Advocacy Service,Children Families and Education Services,Childrens Contracts,NYAS Contract,"£28,960.50"
 04-Jan-2024,CHUMS,Children Families and Education Services,Childrens Contracts,Childrens Contracts- Chums,"£31,250.00"
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£300.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£534.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£534.00
 12-Jan-2024,Linguist Point,Children Families and Education Services,COSWEH Administration,Translation and Interpretation,£434.00
 05-Jan-2024,Central Bedfordshire Council,Children Families and Education Services,Local Safeguarding Children`s Board,Training Expenditure,£803.50
 22-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,London Road Resource Centre,Services - Professional,"£21,408.00"
 24-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,London Road Resource Centre,Services - Professional,"-£16,870.00"
 29-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,London Road Resource Centre,Services - Professional,"£15,736.00"
 31-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,London Road Resource Centre,Services - Professional,"£20,160.00"
 31-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,London Road Resource Centre,Services - Professional,"£24,640.00"
 31-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,London Road Resource Centre,Services - Professional,"£20,160.00"
 10-Jan-2024,Redacted Personal Payment,Children Families and Education Services,Shared Care - Disabled Children,Miscellaneous Expenses,£506.25
 09-Jan-2024,Thriiver Limited,Children Families and Education Services,Children with Disabilities Team,Purchase of Office Equipment,£540.00
 08-Jan-2024,Redacted Personal Payment,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 12-Jan-2024,Redacted Personal Payment,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 18-Jan-2024,Redacted Personal Payment,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 25-Jan-2024,Redacted Personal Payment,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 31-Jan-2024,Redacted Personal Payment,Children Families and Education Services,Int Supp Child Addtl Needs S17,Other Expenses - Family Placement,£700.00
 19-Jan-2024,One Stop Advice Centre,Children Families and Education Services,YJB Good Practice Grant (YOS),Miscellaneous Expenses,"£21,750.00"
 25-Jan-2024,Directional CIC,Children Families and Education Services,YJB Good Practice Grant (YOS),Miscellaneous Expenses,"£21,750.00"
 11-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£8,200.00"
 11-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£9,840.00"
 11-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£9,840.00"
 11-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£9,840.00"
 11-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£9,184.00"
 11-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£9,184.00"
 11-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,£656.00
 11-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£4,264.00"
 11-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,£656.00
 31-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£10,168.00"
 31-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£10,168.00"
 31-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£10,168.00"
 31-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£10,168.00"
 31-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£10,168.00"
 31-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£10,168.00"
 31-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£3,280.00"
 31-Jan-2024,National Offender Management Service,Children Families and Education Services,Secure Remand Accommodation,Secure Remands,"£3,280.00"
 18-Jan-2024,A Wilderness Way Group Limited,Children Families and Education Services,Purchased Residential Care,Travel Expenses,£257.04
 05-Jan-2024,Twenty Four-Seven High Support Accommodation for y,Children Families and Education Services,Purchased Residential Care,Mother and Baby Unit,"£20,717.14"
 05-Jan-2024,Twenty Four-Seven High Support Accommodation for y,Children Families and Education Services,Purchased Residential Care,Mother and Baby Unit,£450.39
 18-Jan-2024,Granary Mother and Baby,Children Families and Education Services,Purchased Residential Care,Mother and Baby Unit,£381.33
 18-Jan-2024,Granary Mother and Baby,Children Families and Education Services,Purchased Residential Care,Mother and Baby Unit,"£17,271.34"
 18-Jan-2024,Granary Mother and Baby,Children Families and Education Services,Purchased Residential Care,Mother and Baby Unit,"£1,836.34"
 05-Jan-2024,A Wilderness Way Group Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£48,435.33"
 05-Jan-2024,A Wilderness Way Group Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£48,435.33"
 05-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£15,584.03"
 05-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£14,912.03"
 05-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£14,912.03"
 05-Jan-2024,DIAL 4 CARE RECRUITMENT LIMITED,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£14,912.03"
 05-Jan-2024,FOREVER CARE (N E) Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£39,839.34"
 05-Jan-2024,FOREVER CARE (N E) Limited,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£39,839.34"
 05-Jan-2024,Pelican Care Group,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£23,506.85"
 19-Jan-2024,Cambian Childcare Ltd,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£31,221.43"
 19-Jan-2024,Cambian Childcare Ltd,Children Families and Education Services,Purchased Residential Care,Children`s Homes,"£21,478.57"
 11-Jan-2024,Magpie Property Management Ltd,Children Families and Education Services,In-House Fostercare,Allowances to Foster Parents - Luton,"£1,395.00"
 11-Jan-2024,Magpie Property Management Ltd,Children Families and Education Services,In-House Fostercare,Allowances to Foster Parents - Luton,"£1,609.00"
 23-Jan-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Allowances to Foster Parents - Luton,£473.65
 10-Jan-2024,Redacted Personal Payment,Children Families and Education Services,In-House Fostercare,Other Expenses - Family Placement,£400.96
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,816.10"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,967.50"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,698.61"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,698.61"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,475.10"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,625.14"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,625.14"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,738.16"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£2,109.36"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,813.00"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,965.52"
 05-Jan-2024,Nexus Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£2,109.36"
 05-Jan-2024,Barnardo`s Midlands,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£2,873.70"
 05-Jan-2024,St Christophers Fellowship,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,786.34"
 12-Jan-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"-£2,736.00"
 12-Jan-2024,Next Step Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,385.26"
 12-Jan-2024,Integrated Services Programme,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,111.90"
 12-Jan-2024,Integrated Services Programme,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£5,469.16"
 12-Jan-2024,Alliance Foster Care,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,164.91"
 12-Jan-2024,Alliance Foster Care,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,653.35"
 12-Jan-2024,Foster Care Associates Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,£699.40
 12-Jan-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,014.00"
 12-Jan-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,797.50"
 12-Jan-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,405.04"
 12-Jan-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,575.54"
 12-Jan-2024,National Fostering Agency,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,575.54"
 12-Jan-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,465.70"
 12-Jan-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£8,018.90"
 12-Jan-2024,Rainbow Fostering Services Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,465.71"
 12-Jan-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,424.14"
 12-Jan-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£4,335.66"
 12-Jan-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,715.66"
 12-Jan-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,144.33"
 12-Jan-2024,Capstone,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,144.33"
 12-Jan-2024,Family Fostering Limited,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£6,217.71"
 12-Jan-2024,Banya Family Placement Agency Ltd,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£7,517.50"
 12-Jan-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,534.00"
 12-Jan-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,826.95"
 12-Jan-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,562.83"
 12-Jan-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,562.83"
 12-Jan-2024,Kasper Fostering,Children Families and Education Services,Foster Care - Agency,Allowances to Foster Parents - OLA`s,"£3,826.95"
