Payment Date,Supplier,Category,Cost Centre,Cost Centre Description,Cost Centre Parent,Cost Centre Parent,Cost Centre Parent,Nominal Description,Gross,Vat
20-Sep-23,Rosemont Care Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,280.16,0
20-Sep-23,Royal Gate Kids Pre-school,Commercial,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,15120,0
20-Sep-23,Royal Gate Kids Pre-school,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,1715.7,0
20-Sep-23,Rush Green Primary School,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,661360 SCHOOLS - TRANSFER PAYM,98000,0
20-Sep-23,Rush Green Primary School,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,21984.9,0
20-Sep-23,Saint Chad's Anglican Pre-school,Commercial,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,7708.68,0
20-Sep-23,Saint Chad's Anglican Pre-school,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,3345.62,0
20-Sep-23,Saint Joseph's Rc Primary School (Barkin,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,661360 SCHOOLS - TRANSFER PAYM,10000,0
20-Sep-23,Saint Joseph's Rc Primary School (Barkin,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,7478.63,0
20-Sep-23,Saint Margaret's Church Of England Prima,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,661360 SCHOOLS - TRANSFER PAYM,41000,0
20-Sep-23,Saint Margaret's Church Of England Prima,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,8741.25,0
20-Sep-23,Saint Teresa's Catholic Primary School,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,661360 SCHOOLS - TRANSFER PAYM,18000,0
20-Sep-23,Saint Teresa's Catholic Primary School,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,7381.5,0
20-Sep-23,Saint Vincents Rc Primary School,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,661360 SCHOOLS - TRANSFER PAYM,42000,0
20-Sep-23,Saint Vincents Rc Primary School,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,6798.75,0
20-Sep-23,Sanofi Pasteur,Commercial,F24000,OCCUPATIONAL HEALTH,CORPORATE MANAGEMENT 10B,WORKFORCE CHANGE / HR 10BE,HUMAN RESOURCES 10BEA,641140 PURCHASE - EQUIP FURN &,312.84,52.14
20-Sep-23,Sanza Teaching Agency Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,1650,275
20-Sep-23,Sanza Teaching Agency Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,660,110
20-Sep-23,Redacted,Other Entities and Individuals,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,300.3,0
20-Sep-23,Redacted,Other Entities and Individuals,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,869.4,0
20-Sep-23,Softcat Ltd,Commercial,F26150,IT THIRD PARTY CONTRACTS,FINANCE 10BB,IT 10BBE,IT - BUSINESS ADMIN 10BBEA,642140 ICT MAINTENANCE AND SUP,14637.6,2439.6
20-Sep-23,South London &  Maudsley NHS Foundation,NHS/Medical Bodies,F19770,START FOR LIFE,PEOPLE & RESILIENCE 10A,COMMISSIONING - CARE & SUPPORT 10AC,COMMISSIONING DIR - CARE & SUP 10ACC,651780 PRIVATE CONTRACTORS PAY,72539,0
20-Sep-23,Southwood Primary_f,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,661360 SCHOOLS - TRANSFER PAYM,104000,0
20-Sep-23,Southwood Primary_f,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,16083.38,0
20-Sep-23,Spectacularkidz Day Nursery,Commercial,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,6048,0
20-Sep-23,Spectacularkidz Day Nursery,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,1286.78,0
20-Sep-23,Spinduliukas Sunshine Nursery,Other Entities and Individuals,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,22982.4,0
20-Sep-23,Spinduliukas Sunshine Nursery,Other Entities and Individuals,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,1715.7,0
20-Sep-23,St Peters Catholic Primary School_f,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,661360 SCHOOLS - TRANSFER PAYM,59000,0
20-Sep-23,St Peters Catholic Primary School_f,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,7575.75,0
20-Sep-23,Summit Lodge Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,11538.96,0
20-Sep-23,Thames View Infants Academy,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,22727.25,0
20-Sep-23,The Ark Daycare Nursery,Commercial,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,5214.3,0
20-Sep-23,The Ark Daycare Nursery,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,3431.4,0
20-Sep-23,The James Cambell Primary School,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,10489.5,0
20-Sep-23,The Oaks Centre Ltd,Commercial,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,9997.96,0
20-Sep-23,The Oaks Centre Ltd,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,2573.55,0
20-Sep-23,The Pre-school Club t/a O & M Partnershi,Commercial,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,16027.2,0
20-Sep-23,The Pre-school Club t/a O & M Partnershi,Commercial,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,12700.8,0
20-Sep-23,The Pre-school Club t/a O & M Partnershi,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,8149.58,0
20-Sep-23,The Transformed You,Commercial,F19570,LAC PUPIL PREMIUM,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",ADDITIONAL EDUCATION SERVICES 10AFC,641640 PROFESSIONAL SERVCES -,2000,0
20-Sep-23,Thomas Arnold Primary School,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,12558,0
20-Sep-23,Thriiver Limited,Commercial,F23080,CORPORATE HR AND PAYROLL,CORPORATE MANAGEMENT 10B,WORKFORCE CHANGE / HR 10BE,HUMAN RESOURCES 10BEA,642060 ICT SOFTWARE,2716.78,452.8
20-Sep-23,Thriiver Limited,Commercial,F23080,CORPORATE HR AND PAYROLL,CORPORATE MANAGEMENT 10B,WORKFORCE CHANGE / HR 10BE,HUMAN RESOURCES 10BEA,642060 ICT SOFTWARE,600,100
20-Sep-23,Timeplan Education Group Ltd,Commercial,N61480,HEARING IMPAIRED EASTBURY BASE,DSG SYSTEM SCHOOLS 4A,DSG - EASTBURY 44,EASTBURY I&E 44A,611140 AGENCY STAFF,1873.56,312.26
20-Sep-23,Tiney Ltd,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,857.85,0
20-Sep-23,Redacted,Other Entities and Individuals,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,1286.78,0
20-Sep-23,Redacted,Other Entities and Individuals,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,1011.5,0
20-Sep-23,Trinity Playcentre Ltd,Commercial,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,9032.63,0
20-Sep-23,Trinity Playcentre Ltd,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,4718.18,0
20-Sep-23,Trinity Playcentre Ltd,Commercial,D60180,SEND SUPPORT,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641140 PURCHASE - EQUIP FURN &,828,0
20-Sep-23,Valence Primary School_f,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,28166.25,0
20-Sep-23,Village Infants School,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,12558,0
20-Sep-23,Vivacity Labs Limited,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,17431.2,2905.2
20-Sep-23,Redacted,Other Entities and Individuals,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,1001,0
20-Sep-23,Watson Fuels trading name of WFL (UK) Lt,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631020 TRANSPORT FUEL,53305.95,8884.32
20-Sep-23,Westbury Day Nursery,Commercial,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,9829.82,0
20-Sep-23,Westbury Day Nursery,Commercial,D60200,EXTENDED OFFER FOR 2 YRS OLDS,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,857.85,0
20-Sep-23,Westminster Homecare Limited,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,3675.55,0
20-Sep-23,Westminster Homecare Limited,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,1254.77,0
20-Sep-23,William Bellamy Primary School,Other Local Authorities,D60160,NURSERY EDUCATION,DSG - OTHER 40,DSG - EARLY YEARS_2 40D,DSG - EARLY YEARS & CHILDCARE 40DA,641640 PROFESSIONAL SERVCES -,17094,0
20-Sep-23,Witherslack Group Ltd,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,28150.15,0
20-Sep-23,Witherslack Group Ltd,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,28150.15,0
20-Sep-23,Witherslack Group Ltd,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,25505.72,0
20-Sep-23,Witherslack Group Ltd,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,25505.72,0
20-Sep-23,Witherslack Group Ltd,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,398.35,0
20-Sep-23,Witherslack Group Ltd,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,360.93,0
21-Sep-23,Redacted,Other Entities and Individuals,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651280 BED & BRFST - PRIVATE C,1100,0
21-Sep-23,Action for Chldlren Services Ltd,Commercial,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,672,112
21-Sep-23,Adesek Ltd,Commercial,F11700,COMMUNITY MENTAL HEALTH TEAM,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH 10ABE,651780 PRIVATE CONTRACTORS PAY,877,0
21-Sep-23,Aid Training & Operations Ltd,Commercial,F24000,OCCUPATIONAL HEALTH,CORPORATE MANAGEMENT 10B,WORKFORCE CHANGE / HR 10BE,HUMAN RESOURCES 10BEA,611480 STAFF DEVELOPMENT AND T,390,65
21-Sep-23,All Saints Catholic School and Technolog,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,625907.23,0
21-Sep-23,All Saints Catholic School and Technolog,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,148378.9,0
21-Sep-23,All Saints Catholic School and Technolog,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,642980 GENERAL CONTINGENCY,40000,0
21-Sep-23,All Saints Catholic School and Technolog,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,25788.75,0
21-Sep-23,All Saints Catholic School and Technolog,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,15000,0
21-Sep-23,Arcus Consulting LLP,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,1890,315
21-Sep-23,Arg Europe Ltd_f,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,948,158
21-Sep-23,Askews and Holts Library Services Ltd,Commercial,F14540,UNIVERSAL LIBRARIES,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,LIBRARIES 10FCB,641320 BOOKS PUBLICATIONS & RE,499.16,0
21-Sep-23,B & D Energy Ltd,Commercial,F17440,YOUTH SERVICE MAINTENANCE,PEOPLE & RESILIENCE 10A,"EDUCATION, YOUTH & CHILDCARE 10AF",INTEGRATED YOUTH SERVICES 10AFH,621280 ELECTRICITY,692.2,32.96
21-Sep-23,Barking Abbey School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,966097.87,0
21-Sep-23,Barking Abbey School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,238994.72,0
21-Sep-23,Barking Abbey School_f,Other Local Authorities,D61900,SECONDARY SCHOOL - ARP PROV,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,79678.33,0
21-Sep-23,Barking Abbey School_f,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,42348.75,0
21-Sep-23,Barking Abbey School_f,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,642980 GENERAL CONTINGENCY,40000,0
21-Sep-23,Barking Abbey School_f,Other Local Authorities,F10890,COVID19 HARDSHIP & ASSISTANCE,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,BENEFIT SERVICES 10FAD,651780 PRIVATE CONTRACTORS PAY,25000,0
21-Sep-23,Barnett Waddingham LLP,Commercial,P90100,PENSION FUND I&E,TOTAL COUNCIL AND OTHER TOTAL,PENSION FUND 5,PENSION FUND I&E 50,641640 PROFESSIONAL SERVCES -,5091,848.5
21-Sep-23,BD Corporate Cleaning Ltd,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,621520 CLEANING SERVICES,2269.37,378.23
21-Sep-23,BD Corporate Cleaning Ltd,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,621520 CLEANING SERVICES,880.2,146.7
21-Sep-23,BD Corporate Cleaning Ltd,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,621520 CLEANING SERVICES,697.07,116.18
21-Sep-23,BD Corporate Cleaning Ltd,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,621520 CLEANING SERVICES,493.46,82.24
21-Sep-23,BD Corporate Cleaning Ltd,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,621520 CLEANING SERVICES,492.48,82.08
21-Sep-23,BD Corporate Cleaning Ltd,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,621520 CLEANING SERVICES,375,62.5
21-Sep-23,BD Corporate Cleaning Ltd,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,621520 CLEANING SERVICES,304.51,50.75
21-Sep-23,BD Corporate Cleaning Ltd,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,621520 CLEANING SERVICES,258.48,43.08
21-Sep-23,BD Corporate Cleaning Ltd,Commercial,F50620,CONTRACTS & PROCUREMENT MNGMNT,MY PLACE 10G,HOMES AND ASSETS 10GB,CONTRACTS MANAGEMENT 10GBB,621520 CLEANING SERVICES,251.59,41.93
21-Sep-23,BD Management Services Limited,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,6046.2,1007.7
21-Sep-23,BD Management Services Limited,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,297,49.5
21-Sep-23,Be First (Regeneration) Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,115830,19305
21-Sep-23,Be First (Regeneration) Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,26674.01,4445.67
21-Sep-23,Be First (Regeneration) Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,7800,1300
21-Sep-23,Be First (Regeneration) Ltd,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,6480,1080
21-Sep-23,Be First (Regeneration) Ltd,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,4558.8,759.8
21-Sep-23,Be First (Regeneration) Ltd,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,4089.6,681.6
21-Sep-23,Becontree Primary School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,183015.4,0
21-Sep-23,Becontree Primary School,Other Local Authorities,D61200,HEAD TEACHERS TOP UP,DSG - OTHER 40,DSG - HIGH NEEDS 40G,SEN PANEL TOP UPS 40GH,642980 GENERAL CONTINGENCY,40000,0
21-Sep-23,Becontree Primary School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,38970.9,0
21-Sep-23,Becontree Primary School,Other Local Authorities,D61860,PRIMARY SCHOOL - ARP PROVISION,DSG - OTHER 40,DSG - HIGH NEEDS 40G,ARP FUNDING 40GB,661360 SCHOOLS - TRANSFER PAYM,19640,0
21-Sep-23,Becontree Primary School,Other Local Authorities,F01100,"SCHOOLS, EDUCATION",COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND BALANCE SHEET 11,236300 GOVT GRANT RIA - REVENU,12246.25,0
21-Sep-23,Better Families Social Work Services,Commercial,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,2456.16,409.36
21-Sep-23,Bindmans LLP,Legal Services,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,3129.6,521.6
21-Sep-23,Block Management UK Ltd,Commercial,H50310,STREET PURCHASES,HRA 2,HRA I&E 20,PROPERTY MANAGEMENT 20B,621000 FACILITIES MANAGEMENT,1965.72,0
