LBBD Payments Greater than £250 for Publishing,,,,,,,,,,
Payment Date,Supplier,Category,Cost Centre,Cost Centre Description,Cost Centre Parent,Cost Centre Parent,Cost Centre Parent,Nominal Description,Gross,Vat
06-Jul-23,BD Management Services Limited,Commercial,F21760,VACANT LAND & DISPOSAL SITES,HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,ASSET MANAGEMENT 10GBEA,621140 R & M MINOR WORKS,1241.09,206.85
06-Jul-23,BD Management Services Limited,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,22544.02,3757.34
06-Jul-23,BD Management Services Limited,Commercial,F22160,WAKERING ROAD OFFICES,HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,ASSET MANAGEMENT 10GBEA,621140 R & M MINOR WORKS,1839.04,306.51
06-Jul-23,BD Management Services Limited,Commercial,F27480,DEPOTS,HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,ASSET MANAGEMENT 10GBEA,621140 R & M MINOR WORKS,22277.16,3712.86
06-Jul-23,BD Management Services Limited,Commercial,F50240,PONDFIELD DEPOT,HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,ASSET MANAGEMENT 10GBEA,621140 R & M MINOR WORKS,9110.76,1518.46
06-Jul-23,BD Management Services Limited,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,3687.60,614.60
06-Jul-23,BD Management Services Limited,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,30374.30,5062.38
06-Jul-23,BD Management Services Limited,Commercial,F01200,CAPITAL GRF BS,COUNCIL COUNCIL,GENERAL FUND 1,GENERAL FUND CAPITAL 12,115340 CAPITAL OUTLAY,14584.52,2430.75
06-Jul-23,Beckoning House Ltd,Commercial,F10620,CENTRL ITEMS ADULT SOCIAL CARE,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651780 PRIVATE CONTRACTORS PAY,1500.00,0.00
06-Jul-23,Benjamin UK Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,20506.80,0.00
06-Jul-23,Bennetts Castle Care Centre,Commercial,F10620,CENTRL ITEMS ADULT SOCIAL CARE,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651780 PRIVATE CONTRACTORS PAY,1500.00,0.00
06-Jul-23,Better Families Social Work Services,Commercial,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,1740.00,290.00
06-Jul-23,Binder Loams Ltd,Commercial,F26600,CEMETERIES CENTRAL ITEMS,PUBLIC REALM 10GC,PARKS AND ENVIRONMENT 10GCB,CEMETERIES & CREMATORIA 10GCBB,621540 GROUNDS MAINTENANCE,723.65,120.61
06-Jul-23,Bloomscare ltd,Commercial,F10620,CENTRL ITEMS ADULT SOCIAL CARE,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651780 PRIVATE CONTRACTORS PAY,1500.00,0.00
06-Jul-23,Blue Cactus Ltd,Commercial,F23070,CARE TECHNOLOGY,PEOPLE & RESILIENCE 10A,COMMISSIONING - CARE & SUPPORT 10AC,ADULTS COMMISSIONING 10ACA,651780 PRIVATE CONTRACTORS PAY,4743.48,790.58
06-Jul-23,Blue Sky,Commercial,D61780,MAYESBROOK PARK SCHOOL (PRU),DSG - OTHER 40,DSG - HIGH NEEDS 40G,ALTERNATIVE PROVISION 40GA,611480 STAFF DEVELOPMENT AND T,1104.00,184.00
06-Jul-23,Bluebird Care (Barking and Dagenham),Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,1501.92,0.00
06-Jul-23,Bluebird Care (Barking and Dagenham),Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,10603.90,0.00
06-Jul-23,Bluebird Care (Barking and Dagenham),Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651420 HOME CARE - PRIVATE CON,40569.64,0.00
06-Jul-23,By the Bridge,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3926.10,0.00
06-Jul-23,Cambian Childcare Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,27192.86,0.00
06-Jul-23,Cansford Laboratories Ltd,Commercial,F15240,FAMILY SUPP & SAFEGUARDING SER,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,CARE MANAGEMENT TEAMS 10AEEA,641630 COURT COSTS,3983.40,663.90
06-Jul-23,Care Focus Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,23845.71,0.00
06-Jul-23,Care Support,Commercial,F10620,CENTRL ITEMS ADULT SOCIAL CARE,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651780 PRIVATE CONTRACTORS PAY,1500.00,0.00
06-Jul-23,Channels and Choices Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,23357.14,0.00
06-Jul-23,Children First Fostering Agency Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3308.28,0.00
06-Jul-23,Chosen Care Group,Commercial,F10620,CENTRL ITEMS ADULT SOCIAL CARE,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651780 PRIVATE CONTRACTORS PAY,1500.00,0.00
06-Jul-23,Compass Children's Homes Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,20250.00,0.00
06-Jul-23,Compass Fostering London Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3167.10,0.00
06-Jul-23,Compass Fostering London Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3438.30,0.00
06-Jul-23,CWH Surveyors llp,Commercial,H05200,CAPITAL HRA BS,COUNCIL COUNCIL,HRA 2,HRA CAPITAL 22,115340 CAPITAL OUTLAY,600.00,0.00
06-Jul-23,D & G Lettings Ltd,Commercial,F26080,TEMPORARY ACCOMMODATION,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,95635.44,15939.24
06-Jul-23,D & G Lettings Ltd,Commercial,F26080,TEMPORARY ACCOMMODATION,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,20400.00,3400.00
06-Jul-23,D A B D (UK),Commercial,F15680,CWD SOCIAL CARE SERVICE PROV,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651300 DAYCARE - PRIVATE CONTR,315.00,0.00
06-Jul-23,Dawsonrentals Sweepers,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,3564.00,594.00
06-Jul-23,Dawsonrentals Sweepers,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,3564.00,594.00
06-Jul-23,Dawsonrentals Sweepers,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631140 VEHICLE HIRE,3564.00,594.00
06-Jul-23,Diamonds Kidz Contact Services Ltd.,Commercial,F16240,FAMILY SUPP & SAFEGUARDING S20,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,651780 PRIVATE CONTRACTORS PAY,2550.00,0.00
06-Jul-23,Diamonds Kidz Contact Services Ltd.,Commercial,F16240,FAMILY SUPP & SAFEGUARDING S20,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,651780 PRIVATE CONTRACTORS PAY,2975.00,0.00
06-Jul-23,Diamonds Kidz Contact Services Ltd.,Commercial,F16240,FAMILY SUPP & SAFEGUARDING S20,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,651780 PRIVATE CONTRACTORS PAY,2125.00,0.00
06-Jul-23,Diamonds Kidz Contact Services Ltd.,Commercial,F16240,FAMILY SUPP & SAFEGUARDING S20,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,651780 PRIVATE CONTRACTORS PAY,2550.00,0.00
06-Jul-23,Diamonds Kidz Contact Services Ltd.,Commercial,F16240,FAMILY SUPP & SAFEGUARDING S20,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,651780 PRIVATE CONTRACTORS PAY,1912.50,0.00
06-Jul-23,Ebony Healthcare Services Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,1818.42,0.00
06-Jul-23,EG (Training) Ltd,Commercial,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,917.50,0.00
06-Jul-23,Elliot Leigh Property Management Ltd,Commercial,F26080,TEMPORARY ACCOMMODATION,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,212211.72,720.00
06-Jul-23,Elliot Leigh Property Management Ltd,Commercial,F16170,NRPF ACCOMMODATION,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,TRIAGE SERVICES 10FCD,651800 PAYMENT TO PRIVATE SECT,9000.00,0.00
06-Jul-23,Elliot Leigh Property Management Ltd,Commercial,F16170,NRPF ACCOMMODATION,COMMUNITY SOLUTIONS 10F,COMMUNITY PARTICIPATION & PREV 10FC,TRIAGE SERVICES 10FCD,651800 PAYMENT TO PRIVATE SECT,8400.00,0.00
06-Jul-23,Enhance EHC Ltd,Commercial,D60000,SEN - NON-MAINTAINED FEES,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,1308.00,218.00
06-Jul-23,Ethelbert Childrens Services,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,5241.00,0.00
06-Jul-23,Fairview Lets Ltd,Commercial,F26080,TEMPORARY ACCOMMODATION,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,1575.90,0.00
06-Jul-23,Five Rivers Child Care Ltd,Commercial,F21060,CWD SPECIALIST AGENCY FOSTERNG,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,3514.29,0.00
06-Jul-23,Five Rivers Child Care Ltd,Commercial,F21050,CWD PRIV & COL RES HOMES W EDU,PEOPLE & RESILIENCE 10A,CHILDREN & YOUNG PEOPLE DISABI 10AH,CWD PLACEMENTS 10AHD,651780 PRIVATE CONTRACTORS PAY,27900.00,0.00
06-Jul-23,Five Rivers Child Care Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,-6192.91,0.00
06-Jul-23,Flourish Fostering Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,4422.60,0.00
06-Jul-23,Flourish Fostering Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,4714.29,0.00
06-Jul-23,Flourish Fostering Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,5627.14,0.00
06-Jul-23,Fostercare UK,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,7452.90,0.00
06-Jul-23,Future Hub Ltd,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,2142.90,0.00
06-Jul-23,Futures for Children Ltd_f,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3397.20,0.00
06-Jul-23,Futures for Children Ltd_f,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3621.30,0.00
06-Jul-23,Go Plant Fleet Services Ltd,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631120 VEHICLE LEASES,10623.00,1770.49
06-Jul-23,Go Plant Fleet Services Ltd,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631120 VEHICLE LEASES,623.38,103.88
06-Jul-23,Go Plant Fleet Services Ltd,Commercial,F29480,FLEET MANAGEMENT TEAM,MY PLACE 10G,PUBLIC REALM 10GC,FLEET & PASSENGER TRANSPORT 10GCD,631120 VEHICLE LEASES,-4179.18,-696.52
06-Jul-23,H M Prison & Probation Service,Central Government,F15720,SECURE UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,9517.00,0.00
06-Jul-23,H M Prison & Probation Service,Central Government,F15720,SECURE UNITS,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,10262.00,0.00
06-Jul-23,Hatton School,Other Entities and Individuals,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,7697.37,0.00
06-Jul-23,Hatton School,Other Entities and Individuals,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,15467.37,0.00
06-Jul-23,Hatton School,Other Entities and Individuals,D60040,HIGH NEEDS TOP UPS - OB,DSG - OTHER 40,DSG - HIGH NEEDS 40G,DSG - PLACEMNTS & HN TOP UP OB 40GE,641640 PROFESSIONAL SERVCES -,7097.37,0.00
06-Jul-23,Hays Recruiting Experts Worldwide,Commercial,F22960,FINANCE DIRECTOR,CORPORATE MANAGEMENT 10B,FINANCE 10BB,SD FINANCE & INVESTMENT 10BBD,611500 STAFF RECRUITMENT COSTS,3000.00,500.00
06-Jul-23,HC-One Oval Limited,Commercial,F10620,CENTRL ITEMS ADULT SOCIAL CARE,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651780 PRIVATE CONTRACTORS PAY,1500.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1275.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1275.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3910.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651480 LEAVING CARE - PRIVATE,1285.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15640,LEAVING CARE SERVICE,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651480 LEAVING CARE - PRIVATE,1285.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1160.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1170.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1275.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1275.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15520,UNNACOMP. ASYLM SEEKNG CHILDRN,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,ASYLUM SEEKERS 10AEG,651780 PRIVATE CONTRACTORS PAY,600.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15520,UNNACOMP. ASYLM SEEKNG CHILDRN,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,ASYLUM SEEKERS 10AEG,651780 PRIVATE CONTRACTORS PAY,1120.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15520,UNNACOMP. ASYLM SEEKNG CHILDRN,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,ASYLUM SEEKERS 10AEG,651780 PRIVATE CONTRACTORS PAY,1120.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15520,UNNACOMP. ASYLM SEEKNG CHILDRN,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,ASYLUM SEEKERS 10AEG,651780 PRIVATE CONTRACTORS PAY,1120.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15520,UNNACOMP. ASYLM SEEKNG CHILDRN,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,ASYLUM SEEKERS 10AEG,651780 PRIVATE CONTRACTORS PAY,1120.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3910.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3910.00,0.00
06-Jul-23,Headway Care Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,3910.00,0.00
06-Jul-23,Highway Express Ltd,Commercial,F16240,FAMILY SUPP & SAFEGUARDING S20,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,CARE MANAGEMENT 10AEE,651780 PRIVATE CONTRACTORS PAY,423.60,70.60
06-Jul-23,Hilbery Chaplin,Commercial,F23280,PROPERTY SERVICES - COMMERCIAL,MY PLACE 10G,HOMES AND ASSETS 10GB,COMMERCIAL PORTFOLIO 10GBA,641640 PROFESSIONAL SERVCES -,300.00,50.00
06-Jul-23,Home Instead Romford,Other Entities and Individuals,F10620,CENTRL ITEMS ADULT SOCIAL CARE,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651780 PRIVATE CONTRACTORS PAY,1500.00,0.00
06-Jul-23,Honey Crown Bee Ltd,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,1812.81,0.00
06-Jul-23,Honey Crown Bee Ltd,Commercial,F10620,CENTRL ITEMS ADULT SOCIAL CARE,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651780 PRIVATE CONTRACTORS PAY,1500.00,0.00
06-Jul-23,Housing Britain Ltd,Commercial,F26080,TEMPORARY ACCOMMODATION,COMMUNITY SOLUTIONS 10F,SUPPORT AND COLLECTIONS 10FA,SUPPORT SERVICES 10FAF,651800 PAYMENT TO PRIVATE SECT,96036.69,0.00
06-Jul-23,HSS Hire Service Group Ltd,Commercial,F23370,MYPLACE PROPERTY MGMT RESIDE,MY PLACE 10G,HOMES AND ASSETS 10GB,LEASEHOLD AND RESIDE 10GBD,621270 BUILDING ALTERATNS & MA,8860.28,1476.71
06-Jul-23,Huws Gray Ltd,Commercial,F27480,DEPOTS,HOMES AND ASSETS 10GB,PROPERTY MANAGEMENT 10GBE,ASSET MANAGEMENT 10GBEA,641140 PURCHASE - EQUIP FURN &,681.85,113.64
06-Jul-23,Hythe House Support Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,4225.54,0.00
06-Jul-23,Hythe House Support Ltd,Commercial,F15800,SPECIALIST AGENCY FOSTERING,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,4225.54,0.00
06-Jul-23,IAspire Care Services Ltd,Commercial,F15760,PRIV & VOL. RES. HOMES WITH ED,PEOPLE & RESILIENCE 10A,CHILDREN'S CARE & SUPPORT 10AE,PLACEMENTS CLIENT COSTS 10AEF,651780 PRIVATE CONTRACTORS PAY,1114.29,0.00
06-Jul-23,Incipere Ltd,Commercial,B20100,REGENERATION,BE FIRST BE FIRST,BE FIRST I&E 1,ECONOMIC DEVELOPMENT 13,641440 CONSULTANCY FEES,2558.52,426.42
06-Jul-23,Independent Living Agency_f,Commercial,F10380,PHYSICAL SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,ADULTS CARE PACKAGES 10ABB,651360 FLOATING SUPP SRVS PRIV,420.00,0.00
06-Jul-23,Independent Living Agency_f,Commercial,F11580,MENTAL HEALTH SUPPORT,PEOPLE & RESILIENCE 10A,ADULT'S CARE & SUPPORT 10AB,MENTAL HEALTH CARE PACKAGES 10ABF,651420 HOME CARE - PRIVATE CON,1382.43,0.00
06-Jul-23,Independent Living Agency_f,Commercial,F11220,LEARNING DISABILITIES SUPPORT,PEOPLE & RESILIENCE 10A,ADULTS DISABILITY 10AA,DISABILITIES CARE PACKAGES 10AAB,651420 HOME CARE - PRIVATE CON,1424.25,0.00
