Body Name,Body,Service label,Organisational unit,Expenditure category,Detailed Expenses type,Date,Transaction Number,Amount,Capital/ Revenue,Supplier Name,Supplier ID
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Internal Trading Unit,Place Directorate,Supplies and Services,Purchase Of Materials,2025-01-14 14:34:32,Various,1232.25,Revenue,Micheldever Tyre Services Ltd,133357
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Capital,Public Health,Capital Expenditure,Design And Supervision Fees,2025-01-14 14:34:32,PLY4781147,1000,Capital,Macegreen Consulting Limited,133585
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,2025-01-14 14:34:32,PLY4798763,4902.64,Revenue,National Autistic Society,138884
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Supported Living,2025-01-14 14:34:32,PLY4798762,3813.16,Revenue,National Autistic Society,138884
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Planning Services,Place Directorate,Supplies and Services,Grants To Other Bodies,2025-01-14 14:34:32,PLY4798753,2667,Revenue,Ocean Conservation Trust Ltd,139017
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Planning Services,Place Directorate,Supplies and Services,Grants To Other Bodies,2025-01-14 14:34:32,PLY4798751,33333,Revenue,Ocean Conservation Trust Ltd,139017
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Planning Services,Place Directorate,Supplies and Services,Grants To Other Bodies,2025-01-14 14:34:32,PLY4798752,59475,Revenue,Ocean Conservation Trust Ltd,139017
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Central Services,Customer and Corporate Service,Supplies and Services,Bailiff Costs,2025-01-14 14:34:33,PLY4787297,1763.27,Revenue,CDER Group Ltd,139695
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Central Services,Customer and Corporate Service,Supplies and Services,Bailiff Costs,2025-01-14 14:34:33,PLY4787298,2521.77,Revenue,CDER Group Ltd,139695
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Highways & Transport Services,Place Directorate,Third Party Payments,Private Contractors,2025-01-14 14:34:33,PLY4787234,2163.01,Revenue,CDER Group Ltd,139695
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,School Fees  Independent Schools,2025-01-14 14:34:33,PLY4780859,8490.84,Revenue,APCYMRU Limited,139716
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Highways & Transport Services,Place Directorate,Employees,Employee Training,2025-01-14 14:34:33,PLY4782511,5522.72,Revenue,Institute of Highway Engineers,139795
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Highways & Transport Services,Place Directorate,Employees,Employee Training,2025-01-14 14:34:33,PLY4782511,552.28,Revenue,Institute of Highway Engineers,139795
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Cultural & related Services,Place Directorate,Transport,Vehicle Hire Charges,2025-01-14 14:34:33,TM0040898,1200,Revenue,Loxston Groundcare Ltd,139800
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788715,660.8000000000001,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788714,421.6,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788713,583,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788724,690,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788719,700,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788731,477,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788723,450,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788727,770,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788728,470,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788730,503.2,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788729,637.6,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788717,423,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788726,750,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Various,2025-01-14 14:34:33,Various,1904.4,Revenue,Bestride Ltd,139940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788662,950,Revenue,M. Collins Disability Transport,139941
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788661,800,Revenue,M. Collins Disability Transport,139941
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788658,888,Revenue,M. Collins Disability Transport,139941
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788659,1044,Revenue,M. Collins Disability Transport,139941
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Planning Services,Place Directorate,Supplies and Services,Purchase Of Equipment,2025-01-14 14:34:33,PLY4780218,841.48,Revenue,Tudor Environmental,140780
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Planning Services,Place Directorate,Supplies and Services,Purchase Of Equipment,2025-01-14 14:34:33,PLY4780218,645.08,Revenue,Tudor Environmental,140780
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Internal Trading Unit,Place Directorate,Supplies and Services,Maintenance Of Equipment,2025-01-14 14:34:33,TM0040818,735.58,Revenue,Stertil UK Ltd,145072
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Various,2025-01-14 14:34:33,9814788704,754.5,Revenue,Devon Transport Ltd,147062
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Supplies and Services,Professional Fees,2025-01-14 14:34:33,PLY4781112,540,Revenue,Redacted personal data,147070
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Highways & Transport Services,Place Directorate,Supplies and Services,Purchase Of Equipment,2025-01-14 14:34:33,PLY4798729,4740,Revenue,Nagels (UK) Ltd,147437
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Highways & Transport Services,Place Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:33,PLY4781101,1745.2,Revenue,Enerveo Ltd,147784
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:33,PLY4780899,1215,Revenue,Craig Oakes Transport Planning,147953
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788712,450,Revenue,Easy Cars Plymouth Ltd,147993
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788712,480,Revenue,Easy Cars Plymouth Ltd,147993
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:33,9814788712,3642,Revenue,Easy Cars Plymouth Ltd,147993
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:33,PLY4787340,10741,Revenue,Promoting Independent Care Ltd,148026
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:33,PLY4787312,1590,Revenue,Olsen Radiology Ltd,148139
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Public Health,Public Health,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:33,PLY4787277,511033,Revenue,Harbour Centre (Plymouth) Alliance Funding,148666
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Non distributed costs,Corporate Items,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:33,PLY4798725,3600,Revenue,Redacted personal data,148672
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Internal Trading Unit,Place Directorate,Employees,Employee Training,2025-01-14 14:34:34,PLY4745244,2095,Revenue,Plant & Logistics Training Limited,148941
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Internal Trading Unit,Place Directorate,Employees,Employee Training,2025-01-14 14:34:34,PLY4752471,2115,Revenue,Plant & Logistics Training Limited,148941
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Planning Services,Place Directorate,Supplies and Services,Grants To Other Bodies,2025-01-14 14:34:34,PLY4788546,4698.400000000001,Revenue,Plymouth Active Leisure Ltd,149147
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Environmental & Regulatory Ser,Place Directorate,Transport,Vehicle Hire Charges,2025-01-14 14:34:34,TM0040901,4862,Revenue,Firow Ltd,149554
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Emergency Accommodation for Clients,2025-01-14 14:34:34,PLY4798713,700,Revenue,One Caprera Guest House Ltd,149876
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Emergency Accommodation for Clients,2025-01-14 14:34:34,PLY4798714,560,Revenue,One Caprera Guest House Ltd,149876
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Emergency Accommodation for Clients,2025-01-14 14:34:34,PLY4798715,700,Revenue,One Caprera Guest House Ltd,149876
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Balance Sheet,Corporate Items,Balance Sheet,Suspense,2025-01-14 14:34:34,5074781259,52692.42,Revenue,Matrix SCM Limited,149932
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788677,925,Revenue,Rays Transport,150106
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,Various,890,Revenue,Rays Transport,150106
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Supplies and Services,Legal Agents,2025-01-14 14:34:34,PLY4798728,1135.42,Revenue,Helen Trott,151111
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Supplies and Services,Legal Agents,2025-01-14 14:34:34,PLY4787387,2291.67,Revenue,Helen Trott,151111
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport,2025-01-14 14:34:34,9814788665,1165,Revenue,A2B Cars,151146
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,Various,840,Revenue,A2B Cars,151146
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Emergency Accommodation for Clients,2025-01-14 14:34:34,PLY4798718,900,Revenue,Central Plymouth Apartments Ltd,151579
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Emergency Accommodation for Clients,2025-01-14 14:34:34,PLY4798719,550,Revenue,Central Plymouth Apartments Ltd,151579
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Emergency Accommodation for Clients,2025-01-14 14:34:34,PLY4798720,550,Revenue,Central Plymouth Apartments Ltd,151579
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788705,656,Revenue,Redacted personal data,151848
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788705,462,Revenue,Redacted personal data,151848
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788705,880,Revenue,Redacted personal data,151848
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788705,720,Revenue,Redacted personal data,151848
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788705,652.8000000000001,Revenue,Redacted personal data,151848
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788685,450,Revenue,Redacted personal data,152110
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788687,640,Revenue,Redacted personal data,152110
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788683,515,Revenue,Redacted personal data,152110
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788682,666.67,Revenue,Redacted personal data,152110
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788686,470,Revenue,Redacted personal data,152110
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,Various,856.33,Revenue,Redacted personal data,152110
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Emergency Accommodation for Clients,2025-01-14 14:34:34,PLY4787368,2880,Revenue,Redacted personal data,152212
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Internal Trading Unit,Place Directorate,Supplies and Services,Purchase Of Materials,2025-01-14 14:34:34,TM0040840,549.2,Revenue,South West Truck & Trailer Parts Ltd,152265
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788670,840,Revenue,Premium Cars Plymouth Ltd,152357
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788674,957,Revenue,Premium Cars Plymouth Ltd,152357
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788671,1020,Revenue,Premium Cars Plymouth Ltd,152357
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788675,856,Revenue,Premium Cars Plymouth Ltd,152357
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788676,940,Revenue,Premium Cars Plymouth Ltd,152357
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788669,752,Revenue,Premium Cars Plymouth Ltd,152357
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:34,9814788672,1230,Revenue,Premium Cars Plymouth Ltd,152357
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Holiday lets,2025-01-14 14:34:35,PLY4787295,1815,Revenue,Station House,152388
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Holiday lets,2025-01-14 14:34:35,PLY4798705,1650,Revenue,Station House,152388
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788680,645,Revenue,Safe Ride Alliance Ltd,152457
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788680,600,Revenue,Safe Ride Alliance Ltd,152457
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788680,1252.94,Revenue,Safe Ride Alliance Ltd,152457
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788680,990,Revenue,Safe Ride Alliance Ltd,152457
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788680,950,Revenue,Safe Ride Alliance Ltd,152457
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788680,735,Revenue,Safe Ride Alliance Ltd,152457
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788680,490,Revenue,Safe Ride Alliance Ltd,152457
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788680,949,Revenue,Safe Ride Alliance Ltd,152457
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Various,2025-01-14 14:34:35,9814788680,1821.06,Revenue,Safe Ride Alliance Ltd,152457
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Supplies and Services,Licences,2025-01-14 14:34:35,PLY4781117,445.74,Revenue,C-LEARNING LTD,152511
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:35,PLY4787335,540,Revenue,Dr Christopher Hobbs,152873
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Internal Trading Unit,Place Directorate,Supplies and Services,Purchase Of Materials,2025-01-14 14:34:35,TM0040816,650,Revenue,Phoenix Equipment Ltd,153271
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Supplies and Services,Legal Agents,2025-01-14 14:34:35,PLY4787375,687.5,Revenue,Peter Ash,153699
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Supplies and Services,Legal Agents,2025-01-14 14:34:35,PLY4788555,1562.5,Revenue,Peter Ash,153699
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:35,PLY4787322,1275.03,Revenue,Devon Family Services Ltd,153733
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:35,PLY4787350,425.01,Revenue,Devon Family Services Ltd,153733
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:35,PLY4787317,916.66,Revenue,Devon Family Services Ltd,153733
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Environmental & Regulatory Ser,People Directorate,Supplies and Services,Contributions To Other Bodies,2025-01-14 14:34:35,PLY4787393,2000,Revenue,Redacted personal data,153871
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Internal Trading Unit,Place Directorate,Various,Various,2025-01-14 14:34:35,Various,629,Revenue,T R Bullworthy Ltd,154462
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Supplies and Services,Professional Fees,2025-01-14 14:34:35,PLY4798769,2042.3600000000001,Revenue,Redacted personal data,154729
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Rents & Accomm Costs  Vol,2025-01-14 14:34:35,PLY4798744,825,Revenue,Redacted personal data,155185
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788688,1200,Revenue,Redacted personal data,155208
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Volatile Contracts,2025-01-14 14:34:35,9814788689,1280,Revenue,Redacted personal data,155208
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:36,PLY4787236,15209.93,Revenue,Frontline Health Professionals,155274
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:36,PLY4787328,9660.25,Revenue,Frontline Health Professionals,155274
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:36,PLY4787330,9534.53,Revenue,Frontline Health Professionals,155274
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:36,PLY4787331,4319.68,Revenue,Frontline Health Professionals,155274
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:36,PLY4787329,9397.65,Revenue,Frontline Health Professionals,155274
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Emergency Accommodation for Clients,2025-01-14 14:34:36,PLY4798712,1650,Revenue,Resident Investment Ltd,155316
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Housing services,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:36,PLY4782479,3250,Revenue,Luke Martin,155375
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Transport Fixed Contracts,2025-01-14 14:34:36,9814788602,3800,Revenue,Redacted personal data,155598
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Additional costs CLA,2025-01-14 14:34:36,Various,667.54,Revenue,Redacted personal data,157004
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Cultural & related Services,Place Directorate,Employees,Employee Training,2025-01-14 14:34:36,PLY4770986,1300,Revenue,Kernow Training Ltd,157028
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Addl Costs  Household Equipment  Volunta,2025-01-14 14:34:36,PLY4788741,1991.31,Revenue,Redacted personal data,157070
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Internal Trading Unit,Place Directorate,Supplies and Services,Purchase Of Materials,2025-01-14 14:34:36,TM0040779,539.8,Revenue,Faun Zoeller Fleet Services Limited,157105
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Central Services,Chief Executives Office,Supplies and Services,Grants To Other Bodies,2025-01-14 14:34:36,PLY4787240,1000,Revenue,Redacted personal data,157110
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Other Agency & Contracted Services,2025-01-14 14:34:36,PLY4798759,926.4,Revenue,Phoenix Forensic Consultants Limited,157153
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Central Services,Chief Executives Office,Supplies and Services,Grants To Other Bodies,2025-01-14 14:34:36,PLY4788735,700,Revenue,Redacted personal data,157193
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Independent Foster Care Fees,2025-01-15 09:22:33,9794793647,1204.32,Revenue,Families First (SW) LLP,23876
