OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
COMMISSIONING,Public Health,CITY OF LONDON,26/09/2023,5380302,2000.00,0.00,PRIVATE CONTRACTORS,Local Authorities/Central Government
FINANCE AND RESOURCES,Planning Services,CITY WEST SUPPORT SERVICES LTD,26/09/2023,5376709,57028.06,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
FINANCE AND RESOURCES,Planning Services,CITY WEST SUPPORT SERVICES LTD,26/09/2023,5376710,5166.86,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
FINANCE AND RESOURCES,Planning Services,CITY WEST SUPPORT SERVICES LTD,26/09/2023,5376711,33511.50,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,CITYSPRINT (UK) LTD,26/09/2023,5377141,428.60,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,01/09/2023,5374280,3921.82,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,01/09/2023,5374281,5094.64,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,01/09/2023,5374282,4480.56,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,12/09/2023,5377768,2263.53,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,15/09/2023,5377019,4480.56,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,26/09/2023,5383019,4693.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,29/09/2023,5380880,4218.34,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,29/09/2023,5381444,3840.48,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
CAPITAL GF HOUSING AND REGENERATION,Education,CLIFFORD DEVLIN LIMITED,12/09/2023,5371382,1180.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,01/09/2023,5373140,1003.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,05/09/2023,5376251,880.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,05/09/2023,5376252,880.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,08/09/2023,5373440,492.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,08/09/2023,5375569,660.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,12/09/2023,5377154,861.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,15/09/2023,5379209,650.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,22/09/2023,5379665,620.30,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/09/2023,5380023,699.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/09/2023,5380029,430.30,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,26/09/2023,5381515,609.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,29/09/2023,5379194,492.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Housing Revenue Account,CLOTHING EXPRESS LTD,01/09/2023,5371436,580.50,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - Utilities
COMMISSIONING,Public Health,CNWL NHS FOUNDATION TRUST,01/09/2023,5368559,113039.87,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
COMMISSIONING,Public Health,CNWL NHS FOUNDATION TRUST,26/09/2023,5376946,179341.14,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
COMMISSIONING,Public Health,CNWL NHS FOUNDATION TRUST,26/09/2023,5376949,29166.67,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
COMMISSIONING,Public Health,CNWL NHS FOUNDATION TRUST,26/09/2023,5376952,22666.67,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
COMMISSIONING,Public Health,CNWL NHS FOUNDATION TRUST,26/09/2023,5376953,7916.67,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,08/09/2023,5377735,1120513.81,0.00,SERVICES/FEES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,08/09/2023,5377738,169443.06,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,08/09/2023,5377739,16789.22,0.00,OTHER CONTRACTED SERVICES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,08/09/2023,5377744,83333.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,08/09/2023,5377745,502557.51,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,COALO,12/09/2023,5377915,1577.29,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,12/09/2023,5377916,4348.26,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Facilities Management/Mail/Clothing
CAPITAL GF HOUSING AND REGENERATION,Education,COALO,15/09/2023,5377913,29376.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,15/09/2023,5377737,141703.61,0.00,GROUNDS REPAIRS & MAINTENANCE,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,COALO,19/09/2023,5379760,3855.01,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,COALO,19/09/2023,5379762,9582.54,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,COALO,19/09/2023,5379763,6675.73,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,COALO,19/09/2023,5379765,2404.56,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
CAPITAL GF HOUSING AND REGENERATION,Education,COALO,22/09/2023,5380741,64320.90,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,COALO,22/09/2023,5377912,1653.20,0.00,FEES - EXTERNAL,Suppliers - Facilities Management/Mail/Clothing
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,COALO,22/09/2023,5381475,134962.32,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,COALO,26/09/2023,5380739,616.56,0.00,MISCELLANEOUS EXPENSES,Suppliers - Facilities Management/Mail/Clothing
CAPITAL GF HOUSING AND REGENERATION,Education,COGLEY STRUCTURAL SOLUTIONS LTD,12/09/2023,5371134,962.50,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,08/09/2023,5375635,2535.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Revenue Recharges,COMPASS CAREER OPPORTUNITIES LIMITED,12/09/2023,5371147,3300.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Advertising/Events/Publicity
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COMPLETE TREE CARE,19/09/2023,5379716,1275.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CONSORTIUM,26/09/2023,5383794,2263.84,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Office Supplies
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CONSTELLIA,01/09/2023,5375646,20246.08,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,CONSTELLIA,05/09/2023,5375918,108613.64,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,CONSTELLIA,05/09/2023,5375919,119029.90,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CONSTELLIA,05/09/2023,5375920,24175.14,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,CONSTELLIA,08/09/2023,5376738,630.99,0.00,FEES - EXTERNAL,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CONSTELLIA,12/09/2023,5377881,54733.96,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,CONSTELLIA,15/09/2023,5377882,200105.62,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,CONSTELLIA,15/09/2023,5377883,129562.62,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CONSTELLIA,26/09/2023,5383096,26508.33,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,COOKS AND PARTNERS,08/09/2023,5377138,1780.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Catering
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,COOLTECH BUILDING SERVICES LIMITED,22/09/2023,5374266,730.00,0.00,CATERING/PROVISIONS,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COPYRIGHT LICENSING AGENCY LTD,01/09/2023,5375591,678.05,0.00,DIRECT TRANSPORT COSTS,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Central Services,CRANFORD COMMUNITY TRADING COMPANY LIMITED,15/09/2023,5378617,550.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Education & Sports
COMMISSIONING,Public Health,CRANFORD MEDICAL CENTRE,05/09/2023,5376128,774.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
HOUSING AND REGENERATION,Planning Services,CREATIVE MILE,01/09/2023,5369632,1000.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
ASSISTANT CHIEF EXECUTIVE,Housing Services,CREATIVE SPACES LONDON CIC,29/09/2023,5384235,1200.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CROMARTIE,05/09/2023,5369962,950.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5374294,-7626.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375954,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375955,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375956,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375957,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375958,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375959,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375960,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375961,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375962,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375963,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375964,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375965,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375966,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375967,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375968,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375969,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375970,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375971,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375972,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375973,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375974,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375975,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375976,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375977,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375978,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375979,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375980,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375981,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375982,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375983,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375984,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375985,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375986,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375987,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375988,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375989,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375990,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375991,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375992,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375993,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375994,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375995,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375996,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375997,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375998,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5375999,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376000,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376001,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376002,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376003,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376004,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376005,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376006,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376007,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376008,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376009,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376010,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376011,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376012,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376013,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376014,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376015,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376016,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376017,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376018,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376019,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376020,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376021,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376022,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376023,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376024,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376025,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376026,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376027,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376028,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,05/09/2023,5376029,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
