OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,KENYON BLOCK CONSULTANTS LTD,27/06/2023,5346321,1129.35,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,KENYON BLOCK CONSULTANTS LTD,27/06/2023,5346380,562.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,KENYON BLOCK CONSULTANTS LTD,27/06/2023,5346387,945.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KIDS IN SYNC INDUSTRIES LTD,27/06/2023,5348841,1245.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KIDS IN SYNC INDUSTRIES LTD,27/06/2023,5349824,1245.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CAPITAL HRA,Housing,KIER SERVICES LTD,13/06/2023,5345468,503601.43,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,KIER SERVICES LTD,27/06/2023,5350404,163424.15,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,KILLGERM CHEMICALS LIMITED,09/06/2023,5338304,660.22,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,KILLGERM CHEMICALS LIMITED,09/06/2023,5338304,2581.29,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINDEROOS NURSERY,27/06/2023,5350842,923.40,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGDOM SERVICES GROUP LTD,20/06/2023,5348128,505.68,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Culture & Related Services,KINGDOM SERVICES GROUP LTD,23/06/2023,5346507,7994.97,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Culture & Related Services,KINGDOM SERVICES GROUP LTD,30/06/2023,5351096,4907.70,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD CARS LTD,02/06/2023,5338299,560.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD CARS LTD,13/06/2023,5342910,466.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD CARS LTD,13/06/2023,5342950,448.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD CARS LTD,16/06/2023,5342958,585.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD CARS LTD,23/06/2023,5348628,610.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD CARS LTD,27/06/2023,5346663,7137.50,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD CARS LTD,27/06/2023,5346664,5544.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KINGSLEY ROAD CARS LTD,27/06/2023,5346665,1440.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Social community care/Healthcare
COMMISSIONING,Public Health,KINGSTON HOSPITAL N.H.S TRUST,20/06/2023,5346376,12283.43,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,KISIMUL GROUP LTD,16/06/2023,5347008,70056.52,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
HOUSING REVENUE ACCOUNT,Housing Revenue Account,KORE WIRELESS UK PLC,02/06/2023,5339514,489.18,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,KORE WIRELESS UK PLC,27/06/2023,5350780,493.38,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,KWEST RESEARCH LTD,02/06/2023,5335321,974.46,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LADYBIRDS 1991 LTD,27/06/2023,5346942,2268.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LAMPTON 360 LTD,09/06/2023,5345223,6719.65,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LAMPTON 360 LTD,09/06/2023,5345224,6277.64,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LAMPTON 360 LTD,09/06/2023,5345226,26237.30,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,LAMPTON GREENSPACE 360 LTD,06/06/2023,5338645,2612.73,0.00,CATERING/PROVISIONS,Suppliers - Grounds Maintenance
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LAMPTON GREENSPACE 360 LTD,16/06/2023,5346643,942.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Grounds Maintenance
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LAMPTON GREENSPACE 360 LTD,16/06/2023,5346649,806.40,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Grounds Maintenance
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LAMPTON GREENSPACE 360 LTD,16/06/2023,5346651,1110.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Grounds Maintenance
HOUSING REVENUE ACCOUNT,Housing Revenue Account,LAMPTON GREENSPACE 360 LTD,16/06/2023,5346645,850.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Grounds Maintenance
HOUSING REVENUE ACCOUNT,Housing Revenue Account,LAMPTON GREENSPACE 360 LTD,16/06/2023,5346654,870.91,0.00,GROUNDS REPAIRS & MAINTENANCE,Suppliers - Grounds Maintenance
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,LAMPTON GREENSPACE 360 LTD,20/06/2023,5346647,13030.80,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Grounds Maintenance
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LAMPTON GREENSPACE 360 LTD,20/06/2023,5348569,771.60,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Grounds Maintenance
HOUSING AND REGENERATION,Housing Services,LAMPTON INVESTMENT RENTS,13/06/2023,5345520,2255.07,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LAMPTON INVESTMENT RENTS,13/06/2023,5345522,4124.01,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LAMPTON INVESTMENT RENTS,16/06/2023,5346289,2523.81,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LAMPTON INVESTMENT RENTS,23/06/2023,5349903,2523.81,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LAMPTON INVESTMENT RENTS,23/06/2023,5350079,4124.01,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LAMPTON LEISURE LIMITED,09/06/2023,5343139,4800.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LAMPTON PARK PRESCHOOL,27/06/2023,5350845,615.60,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,02/06/2023,5340156,8875.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,06/06/2023,5342331,2650.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,09/06/2023,5342993,6490.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,13/06/2023,5345292,12256.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,16/06/2023,5340083,1585.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,27/06/2023,5343789,8990.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,LANDMARK BUILDING CONTRACTORS LTD,27/06/2023,5345295,10570.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LANGUAGE LINK PLUS,23/06/2023,5348580,1965.12,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LATYMER UPPER SCHOOL,16/06/2023,5346592,7480.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LATYMER UPPER SCHOOL,27/06/2023,5350181,7480.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LEARNING TREE CHILDCARE LTD,06/06/2023,5342740,6210.00,0.00,PRIVATE CONTRACTORS,Suppliers - Care Providers
CAPITAL HRA,Housing,LEGAL AND INSURANCE SERVICES LTD,16/06/2023,5343412,1680.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Housing Services,LET US FURNISH LIMITED,09/06/2023,5343138,3459.64,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LET US FURNISH LIMITED,13/06/2023,5345105,3619.22,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LET US FURNISH LIMITED,23/06/2023,5350085,2334.20,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LET US FURNISH LIMITED,23/06/2023,5350087,898.18,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LEXTOX,20/06/2023,5342020,878.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,LH - PLC,13/06/2023,5340149,819.75,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,06/06/2023,5336258,925.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,06/06/2023,5340573,1750.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,06/06/2023,5340612,4920.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,06/06/2023,5340572,5956.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,06/06/2023,5340628,1564.75,0.00,COMMUNICATIONS & COMPUTING,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,LIBERATA UK LTD,09/06/2023,5340004,5005.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,20/06/2023,5340166,8333.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,20/06/2023,5340169,60797.57,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,20/06/2023,5340175,46111.05,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,23/06/2023,5346965,4368.75,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,23/06/2023,5349884,47598.13,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,LIBERATA UK LTD,27/06/2023,5346124,4595.10,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,27/06/2023,5345103,810.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,27/06/2023,5346074,8868.33,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,27/06/2023,5347740,348485.95,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Children's and Education Services,LIBERATA UK LTD,27/06/2023,5347740,4108.10,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,27/06/2023,5345340,2660.98,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,27/06/2023,5346071,3675.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,27/06/2023,5346123,941.60,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,27/06/2023,5346125,8460.74,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,27/06/2023,5347740,298147.66,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Central Services,LIBERATA UK LTD,30/06/2023,5343198,2162.29,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Corporate and Democratic Core,LINDA COMSTIVE,09/06/2023,5337033,3759.52,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Revenue Recharges,LINDA COMSTIVE,16/06/2023,5345634,7033.32,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LINDEN LEARNING LTD,13/06/2023,5339858,1000.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LINDEN LODGE SCHOOL,16/06/2023,5341727,194897.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LINDEN LODGE SCHOOL,20/06/2023,5348209,1100.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LINK ESTATES LIMITED,20/06/2023,5346375,14694.00,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,LINK ESTATES LIMITED,20/06/2023,5347346,34131.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE RAINBOW DAY NURSERY,27/06/2023,5350849,615.60,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE SCHOOL DAYCARE,27/06/2023,5350892,2308.84,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE STARS DAY NURSERY,27/06/2023,5346632,952.64,0.00,SERVICES/FEES,Suppliers - Education & Sports
HOUSING AND REGENERATION,Housing Services,LOCATA(HOUSING SERVICES)LIMITED,30/06/2023,5349837,5625.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,LOCATA(HOUSING SERVICES)LIMITED,30/06/2023,5349880,16875.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,13/06/2023,5339819,5000.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Adult Social Care,LONDON BOROUGH OF EALING,16/06/2023,5338526,7900.00,0.00,OTHER THIRD PARTY PAYMENTS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,16/06/2023,5340497,2085.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,16/06/2023,5341958,8875.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,23/06/2023,5342969,16111.00,0.00,SERVICES/FEES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Revenue Recharges,LONDON BOROUGH OF EALING,30/06/2023,5342966,63511.00,0.00,SERVICES/FEES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF HAMMERSMITH & FULHAM,16/06/2023,5345957,110855.44,0.00,OTHER LBH INDEPENDENT UNITS,Local Authorities/Central Government
FINANCE AND RESOURCES,Revenue Recharges,LONDON BOROUGH OF HARROW,16/06/2023,5343072,26713.54,0.00,SERVICES/FEES,Local Authorities/Central Government
FINANCE AND RESOURCES,Revenue Recharges,LONDON BOROUGH OF HARROW,16/06/2023,5345542,200635.62,0.00,SERVICES/FEES,Local Authorities/Central Government
FINANCE AND RESOURCES,Revenue Recharges,LONDON BOROUGH OF HARROW,27/06/2023,5347969,7967.00,0.00,SERVICES/FEES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF HILLINGDON,20/06/2023,5343004,4200.00,0.00,SERVICES/FEES,Suppliers - Financial Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LONDON CITY FIRE GROUP,09/06/2023,5337600,1200.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LONDON CITY FIRE GROUP,09/06/2023,5337603,1200.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Planning Services,LONDON DISTRICT SURVEYORS ASSOC,09/06/2023,5331247,895.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Professional Services (consultants)
COMMISSIONING,Public Health,LONDON NORTH WEST HEALTHCARE,13/06/2023,5345663,3867.30,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,LONDON SOFTWARE TRAINING LTD,09/06/2023,5343097,495.83,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Education & Sports
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Planning & Development,LONDON SURFACING COMPANY LTD,16/06/2023,5346344,580.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,LONGLEY GROUP LTD,06/06/2023,5340487,115926.96,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
HOUSING AND REGENERATION,Planning Services,LOW CARBON EUROPE,23/06/2023,5343669,2750.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,LOWE CONSULTANCY SERVICES LIMITED,02/06/2023,5341177,1500.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,16/06/2023,5335528,1398.68,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,16/06/2023,5337038,1398.68,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,16/06/2023,5342978,-1398.68,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,27/06/2023,5350851,1061.14,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MACCONVILLES LIMITED,09/06/2023,5343566,5200.00,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,MAKING CONNECTIONS (IOW) LTD,23/06/2023,5342313,765.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,MAT'S GROUP LTD,30/06/2023,5350964,82703.26,0.00,FEES - EXTERNAL,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,MATRIX SCM LIMITED,09/06/2023,5338775,36635.59,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,MATRIX SURVEYS LTD,27/06/2023,5342365,750.00,0.00,OTHER DESIGN EXPENSES,Suppliers - Professional Services (consultants)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,16/06/2023,5339501,4879.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,16/06/2023,5339502,4560.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,16/06/2023,5339864,2984.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,16/06/2023,5342917,1875.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,20/06/2023,5339961,9878.50,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,30/06/2023,5345509,33425.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
HOUSING AND REGENERATION,Housing Services,MEARS HOUSING MANAGEMENT LIMITED,16/06/2023,5345636,32000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
CAPITAL GF HOUSING AND REGENERATION,Education,MECH CONSULTING LIMITED,30/06/2023,5352180,1670.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MEDISORT LIMITED,16/06/2023,5346334,3939.69,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MEISTER MASONRY LIMITED,13/06/2023,5345116,2278.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MERIT THORNTON PLANNING AND COMMUNITY CONSULTANTS LTD,02/06/2023,5340633,2178.97,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MERIT THORNTON PLANNING AND COMMUNITY CONSULTANTS LTD,23/06/2023,5348094,5323.97,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MET MANAGEMENT SOLUTIONS,20/06/2023,5347284,869.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,09/06/2023,5345104,15833.33,0.00,SERVICES/FEES,Suppliers - Environmental Services
HOUSING AND REGENERATION,Planning Services,METIS CONSULTANTS LTD,09/06/2023,5337046,840.53,0.00,SERVICES/FEES,Suppliers - Environmental Services
