OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5393356,1688.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399377,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399378,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399380,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399381,2573.24,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399382,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399383,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399384,2573.24,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399385,2573.24,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399386,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399387,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399388,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399389,2573.24,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399390,2573.24,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399391,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5399715,2573.24,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5393358,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5393359,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5393519,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5393520,512.96,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,07/11/2023,5393090,1995.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395269,2487.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395277,4161.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5399379,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5399392,3216.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395174,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395183,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395250,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395261,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395262,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395266,1188.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395272,1518.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395278,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395281,1518.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5400152,1188.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5399463,1717.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5394163,1224.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395176,1224.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395178,2250.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395268,1302.57,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395271,1995.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395274,2500.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395283,2137.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395286,1995.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,10/11/2023,5395289,2137.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,14/11/2023,5396962,1688.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,14/11/2023,5396954,1319.03,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,14/11/2023,5396956,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,14/11/2023,5396960,937.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,14/11/2023,5396963,1109.90,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,14/11/2023,5396958,1717.65,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,14/11/2023,5396959,2862.80,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397495,675.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397874,2487.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5399480,1929.93,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397544,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397800,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397803,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397852,641.52,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397862,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397864,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397866,1518.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397869,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397877,1518.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5396629,1224.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5396646,2137.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5396647,2250.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397589,1995.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397806,2351.25,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397807,2500.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397854,1995.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397858,2576.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397860,1030.60,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397870,1402.77,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397873,2576.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5397876,1030.60,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,17/11/2023,5401738,2576.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5397515,1688.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5397504,950.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5397505,1109.90,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5397508,1355.70,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5397517,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5399505,1717.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5399807,1717.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5399808,1717.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5399809,1717.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5399811,1717.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5399812,1717.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5399816,572.56,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5399819,1431.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,21/11/2023,5397510,1374.12,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399464,4161.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399501,2487.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5400062,2370.60,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399461,1518.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399468,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399470,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399502,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399582,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399721,1069.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399726,1518.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399818,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399725,1717.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5397872,2290.24,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399459,1545.90,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399465,1302.57,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399507,1224.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399577,1717.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399694,2137.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399695,2576.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399696,2250.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399723,1995.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399733,2250.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HAYS SPECIALIST RECRUITMENT LTD,24/11/2023,5399821,2137.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,28/11/2023,5400043,1688.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,28/11/2023,5400038,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,28/11/2023,5400046,1319.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,28/11/2023,5400051,950.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,28/11/2023,5400055,824.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,28/11/2023,5400063,1188.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Housing Services,HAYS SPECIALIST RECRUITMENT LTD,28/11/2023,5400066,1109.90,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
CAPITAL GF HOUSING AND REGENERATION,Education,HAZLEMERE WINDOW CO LIMITED,24/11/2023,5398820,4160.90,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,HEALTH MANAGEMENT LIMITED,03/11/2023,5397618,7295.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HEATHFIELD HOUSE SCHOOL,28/11/2023,5407201,2454.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Central Services,HENCHA INVESTMENTS LTD T/A HENCHA SOLUTIONS,21/11/2023,5398187,6522.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Central Services,HENCHA INVESTMENTS LTD T/A HENCHA SOLUTIONS,21/11/2023,5398195,12446.37,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Housing Services,HENNA AND FACE PAINT BY RUBY,17/11/2023,5400021,1080.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HERTS FOR LEARNING LTD,03/11/2023,5390744,3915.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,HESTON HYDE HOTEL,21/11/2023,5403187,51546.00,0.00,PRIVATE CONTRACTORS,Suppliers - Advertising/Events/Publicity
CAPITAL HRA,Housing,HHBR LTD T/A HENLEY HALEBROWN,24/11/2023,5405062,44645.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HIGH SPEED TRAINING LTD,14/11/2023,5401607,992.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Revenue Recharges,HIGHGATE IT SOLUTIONS LTD,07/11/2023,5393625,492.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,HIGHGATE IT SOLUTIONS LTD,07/11/2023,5393625,5.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HIGHGATE IT SOLUTIONS LTD,10/11/2023,5394374,1150.97,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HIGHGATE IT SOLUTIONS LTD,14/11/2023,5391344,1232.98,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - ICT Hardware/Software/Networks etc
ASSISTANT CHIEF EXECUTIVE,Central Services,HOLY TRINITY HOUNSLOW,17/11/2023,5397439,535.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOME-START RICHMOND KINGSTON AND HOUNSLOW,14/11/2023,5396781,17472.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOTLINE GROUP LTD,07/11/2023,5398823,635.55,0.00,PRINTING AND STATIONERY,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,02/11/2023,5399728,52195.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
COMMISSIONING,Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,17/11/2023,5350529,48875.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
COMMISSIONING,Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,17/11/2023,5350530,48875.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
COMMISSIONING,Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,17/11/2023,5350538,48875.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
