OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
FINANCE AND RESOURCES,Planning Services,BEVAN BRITTAN,05/05/2023,5332141,720.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
FINANCE AND RESOURCES,Planning Services,BEVAN BRITTAN,05/05/2023,5332142,4158.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
FINANCE AND RESOURCES,Planning Services,BEVAN BRITTAN,05/05/2023,5332143,2034.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Education,BEVAN BRITTAN,09/05/2023,5333486,585.00,0.00,FEES - EXTERNAL,Suppliers - Legal (Excl Counsel Fees)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Education,BEVAN BRITTAN,09/05/2023,5333489,659.50,0.00,FEES - EXTERNAL,Suppliers - Legal (Excl Counsel Fees)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Education,BEVAN BRITTAN,09/05/2023,5333492,1044.00,0.00,FEES - EXTERNAL,Suppliers - Legal (Excl Counsel Fees)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Culture & Related Services,BEVAN BRITTAN,12/05/2023,5335270,2209.50,0.00,FEES - EXTERNAL,Suppliers - Legal (Excl Counsel Fees)
FINANCE AND RESOURCES,Planning Services,BEVAN BRITTAN,19/05/2023,5336776,1322.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Cultural and Related Services,BEVAN BRITTAN,23/05/2023,5338387,20000.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Cultural and Related Services,BEVAN BRITTAN,26/05/2023,5338796,604.50,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Cultural and Related Services,BEVAN BRITTAN,26/05/2023,5338800,1579.50,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BEYOND AUTISM,16/05/2023,5333708,17732.37,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BIOLOGICAL PREPARATIONS LTD,23/05/2023,5335292,7500.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Planning Services,BIRKETTS LLP,30/05/2023,5338754,12000.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,BLAKEDOWN LANDSCAPES (SE) LTD,12/05/2023,5324318,82840.00,0.00,FEES - EXTERNAL,Construction Industry suppliers (CIS)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,BLAKEDOWN LANDSCAPES (SE) LTD,26/05/2023,5338413,144400.00,0.00,FEES - EXTERNAL,Construction Industry suppliers (CIS)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Central Services,BLISSETT BOOKBINDERS,23/05/2023,5335322,480.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,30/05/2023,5339387,1340.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,30/05/2023,5339389,960.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,30/05/2023,5339390,1392.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,30/05/2023,5339392,1280.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,30/05/2023,5339393,1300.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,30/05/2023,5339396,1500.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,30/05/2023,5339398,1566.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,30/05/2023,5339400,1700.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,30/05/2023,5339402,828.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Adult Social Care,BLUELEAF SPACE TO CARE,19/05/2023,5333905,1089.77,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - Social community care/Healthcare
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BNC ENGINEERING SERVICES SOUTH EAST LTD,09/05/2023,5332084,4077.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BOLDER ACADEMY TRUST,26/05/2023,5338007,37694.94,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,BOLINDA UK LTD,02/05/2023,5326827,6651.00,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,BOLINDA UK LTD,02/05/2023,5326829,2851.00,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,BOLINDA UK LTD,02/05/2023,5326841,1500.00,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Culture & Related Services,BORRAS CONSTRUCTION LIMITED,05/05/2023,5332157,67948.71,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Education,BORRAS CONSTRUCTION LIMITED,05/05/2023,5332159,3439.64,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BORRAS CONSTRUCTION LIMITED,05/05/2023,5330257,1124.20,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Cultural and Related Services,BORRAS CONSTRUCTION LIMITED,19/05/2023,5336789,11047.55,0.00,PRIVATE CONTRACTORS,Construction Industry suppliers (CIS)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Cultural and Related Services,BORRAS CONSTRUCTION LIMITED,19/05/2023,5336790,67568.57,0.00,PRIVATE CONTRACTORS,Construction Industry suppliers (CIS)
"CAPITAL HOUSING, PLANNING AND ECONOMIC REGENERATION",Education,BORRAS CONSTRUCTION LIMITED,23/05/2023,5336787,85523.59,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BOTTOMLINE PAYMENT SERVICES LIMITED,12/05/2023,5333916,847.52,0.00,SERVICES/FEES,Suppliers - Financial Services
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Planning Services,BPS CHARTERED SURVEYORS,05/05/2023,5328445,4000.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CAPITAL HRA,Housing,BPTW PARTNERSHIPS,23/05/2023,5333507,480.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BRANDED CUPS LTD,19/05/2023,5336245,2169.60,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENT COURIERS,02/05/2023,5330337,23257.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENT COURIERS,05/05/2023,5330754,53453.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENT COURIERS,30/05/2023,5340036,10475.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENT COURIERS,30/05/2023,5340037,6306.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENT COURIERS,30/05/2023,5340038,21356.50,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENT COURIERS,30/05/2023,5340161,15795.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENT COURIERS,30/05/2023,5340163,33432.50,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENTFORD FC COMM.SPORTS TRUST,19/05/2023,5336262,1150.00,0.00,PRIVATE CONTRACTORS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENTFORD SCHOOL FOR GIRLS (ACADEMY),19/05/2023,5310967,17510.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENTFORD SCHOOL FOR GIRLS (ACADEMY),19/05/2023,5330566,130223.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Planning Services,BRENTFORD VOICE CIC,05/05/2023,5332201,10331.82,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRIGHT HORIZONS HOUNSLOW DAY NURSERY,19/05/2023,5336311,43297.14,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRIGHT HORIZONS HOUNSLOW DAY NURSERY,19/05/2023,5336399,11640.17,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRIGHT HORIZONS HOUNSLOW DAY NURSERY,19/05/2023,5336482,1703.64,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRINGING UP BABY LTD,19/05/2023,5336382,21904.62,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRINGING UP BABY LTD,19/05/2023,5336464,5241.82,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336569,4128.43,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336570,5509.37,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336784,1413.87,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336791,2204.75,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336796,1173.43,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336799,-2730.27,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336805,2730.27,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336839,1094.88,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336852,-1413.87,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336860,1043.08,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS,23/05/2023,5336883,802.20,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH GAS BUSINESS- (HOSTEL- FROM OCT 19),02/05/2023,5330126,898.24,0.00,ENERGY COSTS,Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH TELECOM,09/05/2023,5330766,1141.19,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - ICT Hardware/Software/Networks etc
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BRITISH TELECOM,09/05/2023,5330766,18440.28,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,BRITISH TELECOM,09/05/2023,5330766,38.78,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Planning Services,BRITISH TELECOM,09/05/2023,5330766,488.78,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,BROOK ENVIRONMENTAL BIRD & PEST CONTROL SERVICES,09/05/2023,5333354,665.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,BROOKE 90 LIMITED,23/05/2023,5332077,1150.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Social community care/Healthcare
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,BT REDCARE VISION PP4F,02/05/2023,5330537,10334.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,BT REDCARE VISION PP4F,02/05/2023,5330538,4802.99,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,BT REDCARE VISION PP4F,02/05/2023,5330539,1337.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5329924,6569.30,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5329932,750.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5329937,1140.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5329940,1407.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5329945,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5329946,1603.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330005,3550.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330006,2844.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330012,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330018,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330021,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330085,3561.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330087,3000.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330089,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330092,3543.65,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330095,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330097,3400.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330101,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,05/05/2023,5330103,3553.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,12/05/2023,5333530,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333537,5700.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333538,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333561,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333563,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333566,3559.85,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333568,3549.95,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333571,5508.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333573,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333574,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333579,3550.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333581,5412.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333582,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333584,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333587,3553.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333589,4050.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333591,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333593,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333596,3750.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333598,3543.23,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333601,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333759,3561.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333760,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333761,3544.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333762,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,16/05/2023,5333763,900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BUCKINGHAM FUTURES,30/05/2023,5338538,2025.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BUSY BEES CHILDREN DAY NURSERY (CHISWICK),19/05/2023,5336312,19062.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BUSY BEES CHILDREN DAY NURSERY (CHISWICK),19/05/2023,5336400,9560.07,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BUTTERCUPS A/C (CHISWICK),19/05/2023,5336313,17387.07,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BUTTERCUPS A/C (CHISWICK),19/05/2023,5336401,5805.38,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BUTTERCUPS DAY NURSERY - HOMEFIELD,19/05/2023,5336316,25018.42,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BUTTERCUPS NURSERY (ISLEWORTH EXPLORERS),19/05/2023,5336315,23003.17,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BUTTERCUPS NURSERY (ISLEWORTH EXPLORERS),19/05/2023,5336403,9682.10,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BUTTERCUPS NURSERY (SYON PARK),19/05/2023,5336314,12323.19,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BUTTERCUPS NURSERY (SYON PARK),19/05/2023,5336402,11427.86,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
