OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE RAINBOWS DAY NURSERY,28/04/2023,5328648,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE SCHOOL DAYCARE,21/04/2023,5326820,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE SCHOOL DAYCARE,21/04/2023,5326821,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE SCHOOL DAYCARE,28/04/2023,5328778,1237.50,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE SCHOOL DAYCARE,28/04/2023,5328780,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE SCHOOL DAYCARE,28/04/2023,5328781,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE STARS DAY NURSERY,25/04/2023,5327012,952.64,0.00,SERVICES/FEES,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,LIVING STREETS SERVICES LTD,25/04/2023,5327815,7416.00,0.00,CATERING/PROVISIONS,Suppliers - Advertising/Events/Publicity
FINANCE AND RESOURCES,Revenue Recharges,LLG LEGAL TRAINING,14/04/2023,5320450,1150.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
CAPITAL HRA,Housing,LM BUILDERS LTD,04/04/2023,5319226,24267.75,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,LOCATA(HOUSING SERVICES)LIMITED,21/04/2023,5322204,5625.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,18/04/2023,5316983,542496.00,0.00,PRIVATE CONTRACTORS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON BOROUGH OF EALING,28/04/2023,5325167,2133.12,0.00,OTHER LOCAL AUTHORITIES,Local Authorities/Central Government
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,LONDON BOROUGH OF HAMMERSMITH & FULHAM,21/04/2023,5318407,60137.89,0.00,OTHER LOCAL AUTHORITIES,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Revenue Recharges,LONDON BOROUGH OF HAMMERSMITH & FULHAM,25/04/2023,5320767,7812.50,0.00,INDIRECT EMPLOYEE EXPENSES,Local Authorities/Central Government
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,LONDON BOROUGH OF HARINGEY,25/04/2023,5328284,936.80,0.00,CATERING/PROVISIONS,Local Authorities/Central Government
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,LONDON BUSES SERVICES LTD,18/04/2023,5317951,514.69,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,LONDON CARE & SUPPORT LTD,14/04/2023,5316233,7542.86,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,LONDON CITY FIRE GROUP,18/04/2023,5317513,1116.06,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,LONDON COUNCILS,06/04/2023,5313565,3500.00,0.00,FEES & CHARGES - SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,LONDON CYRENIANS HOUSING,25/04/2023,5327798,117420.00,0.00,OTHER THIRD PARTY PAYMENTS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON FELTHAM WARRIORS BASKETBALL CLUB,04/04/2023,5318982,2786.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LONDON FELTHAM WARRIORS BASKETBALL CLUB,04/04/2023,5318983,3240.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
COMMISSIONING,Public Health,LONDON NORTH WEST HEALTHCARE,18/04/2023,5322169,5551.91,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Planning & Development,LONDON SURFACING COMPANY LTD,04/04/2023,5319009,38992.08,0.00,"GARDEN LAYOUT,SEEDING,PLANTING",Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,LONDON TELECARE LTD T/A UKTELEHEALTHCARE,28/04/2023,5329016,550.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
CAPITAL FINANCE AND RESOURCES,Housing,LONGLEY GROUP LTD,04/04/2023,5319364,43350.16,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Planning Services,LOW CARBON EUROPE,21/04/2023,5319639,2375.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,06/04/2023,5320691,1149.39,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,28/04/2023,5328649,825.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,28/04/2023,5328650,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,28/04/2023,5328651,825.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,28/04/2023,5328652,1980.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,28/04/2023,5328653,1237.50,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,28/04/2023,5328654,825.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,28/04/2023,5328655,825.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,28/04/2023,5328656,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LUTON BOROUGH COUNCIL,11/04/2023,5318031,1035.54,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MAIDA VALE SCHOOL LI,14/04/2023,5323034,3760.16,0.00,OTHER LBH INDEPENDENT UNITS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MANDER PORTMAN WOODWARD LIMITED,11/04/2023,5322290,10765.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARISH ACADEMY TRUST,18/04/2023,5320529,8333.33,0.00,OTHER LBH INDEPENDENT UNITS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,14/04/2023,5310847,8233.25,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,14/04/2023,5310908,-23054.00,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,14/04/2023,5310912,11566.25,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,14/04/2023,5310915,-11566.25,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,14/04/2023,5323039,15393.00,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,28/04/2023,5323036,9438.00,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,28/04/2023,5323037,15393.00,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MARY HARE GRAMMAR SCHOOL,28/04/2023,5323041,8233.00,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
COMMISSIONING,Public Health,MASWELL PARK PHARMACY,28/04/2023,5325799,533.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,MATCHTECH GROUP (UK) LIMITED,25/04/2023,5317323,9761.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,21/04/2023,5318868,15296.50,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Planning Services,MAYDENCROFT LIMITED,21/04/2023,5318870,450.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MAYOR'S OFFICE FOR POLICING & CRIME (MOPC),11/04/2023,5314937,48158.00,0.00,SERVICES/FEES,Local Authorities/Central Government
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,MCL PARTNERS,06/04/2023,5318858,2995.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,MCL PARTNERS,14/04/2023,5323038,2995.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,MCL PARTNERS,25/04/2023,5326977,3893.50,0.00,SERVICES/FEES,Suppliers - General Goods & Services
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Housing Services,MEARS HOUSING MANAGEMENT LIMITED,21/04/2023,5322197,32000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MEDISORT LIMITED,21/04/2023,5322960,4932.98,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MENCAP,28/04/2023,5328917,2500.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MENCAP,28/04/2023,5329107,2500.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,04/04/2023,5311331,1500.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,04/04/2023,5313341,1800.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,04/04/2023,5318415,5388.89,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,04/04/2023,5318860,5388.89,0.00,SERVICES/FEES,Suppliers - Environmental Services
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Planning Services,METIS CONSULTANTS LTD,04/04/2023,5312765,2028.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Planning Services,METIS CONSULTANTS LTD,04/04/2023,5312766,551.79,0.00,SERVICES/FEES,Suppliers - Environmental Services
"HOUSING, PLANNING AND ECONOMIC REGENERATION (HPER)",Planning Services,METIS CONSULTANTS LTD,04/04/2023,5312772,1516.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,06/04/2023,5320032,9000.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,06/04/2023,5320033,8910.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,06/04/2023,5320034,10694.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,06/04/2023,5320035,2000.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,06/04/2023,5320038,2000.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,18/04/2023,5324751,2750.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
ASSISTANT CHIEF EXECUTIVE,Central Services,METRO CENTRE LTD,14/04/2023,5313667,24887.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Social community care/Healthcare
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322705,834.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322706,1219.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322709,834.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322710,808.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322711,1239.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322712,1239.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322713,834.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322714,1435.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322715,1239.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322716,1065.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322717,735.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322718,1075.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322719,733.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322720,1065.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322721,1362.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322722,1085.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322723,758.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322724,1107.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322725,1270.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322766,1056.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322767,1338.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322768,720.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322769,1225.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322770,1046.00,0.00,GOVERNMENT GRANTS-CENTRAL SERV,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322771,720.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322772,1046.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322773,1248.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322774,722.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322775,745.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322776,1066.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322777,720.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322780,1383.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322781,1145.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322783,1087.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322784,745.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322789,1033.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322791,713.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322794,1233.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322797,712.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322801,1053.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322803,1075.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322805,736.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322807,736.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322808,736.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MICHAEL RICHARDS & CO,14/04/2023,5322810,713.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MIDDLESEX UNIVERSITY LONDON,18/04/2023,5316979,35000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328660,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328661,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328662,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328663,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328664,660.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328666,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328667,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328669,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328671,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328672,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328673,1237.50,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328675,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,28/04/2023,5328676,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
COMMISSIONING,Public Health,MIND HFEH,14/04/2023,5315753,120578.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Adult Social Care,MIND HFEH,28/04/2023,5327027,33324.00,0.00,OTHER CONTRACTED SERVICES,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MINI FIRST AID WEST LONDON,28/04/2023,5298393,4800.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MINI ME'S PRESCHOOL LTD,28/04/2023,5328677,825.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MINI ME'S PRESCHOOL LTD,28/04/2023,5328678,1237.50,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MINI ME'S PRESCHOOL LTD,28/04/2023,5328679,1237.50,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MINI ME'S PRESCHOOL LTD,28/04/2023,5328680,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MINI ME'S PRESCHOOL LTD,28/04/2023,5328681,1925.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
