OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437426,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437360,850.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437361,850.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437432,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437434,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437435,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437436,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437485,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437476,1200.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437365,925.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437379,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437433,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437437,1000.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437356,1100.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437397,975.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437419,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437393,1150.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437488,800.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437480,983.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437384,1340.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437477,1163.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437478,980.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437470,1950.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437479,1160.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,23/02/2024,5437461,1325.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,REDACTED PERSONAL DATA,27/02/2024,5441352,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,REDACTED PERSONAL DATA,27/02/2024,5440003,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,27/02/2024,5441454,1344.00,0.00,TRANSPORT RECHARGES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,27/02/2024,5441478,569.80,0.00,TRANSPORT RECHARGES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,27/02/2024,5441691,538.20,0.00,TRANSPORT RECHARGES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,27/02/2024,5441702,567.76,0.00,TRANSPORT RECHARGES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,27/02/2024,5441703,849.60,0.00,TRANSPORT RECHARGES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,27/02/2024,5441480,1173.90,0.00,TRANSPORT RECHARGES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,27/02/2024,5441700,1077.60,0.00,TRANSPORT RECHARGES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,27/02/2024,5440953,1675.80,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REDACTED PERSONAL DATA,27/02/2024,5441438,3893.20,0.00,SERVICES/FEES,Suppliers - General Goods & Services
COMMUNITY & STRATEGY,Cultural and Related Services,REDACTED PERSONAL DATA,27/02/2024,5439779,1155.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Professional Services (consultants)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,27/02/2024,5437229,837.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,27/02/2024,5441379,783.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,REDACTED PERSONAL DATA,27/02/2024,5441348,5800.00,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,REDWOOD PRACTICE,06/02/2024,5432182,1584.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
COMMUNITY & STRATEGY,Central Services,REFUGE,16/02/2024,5428563,1000.00,0.00,GRANTS AND SUBSCRIPTIONS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REGINA PACIS DAY NURSERY,09/02/2024,5433631,7020.15,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REGINA PACIS DAY NURSERY,09/02/2024,5433709,6015.50,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REGINA PACIS DAY NURSERY,09/02/2024,5433775,536.15,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
RESOURCES,Revenue Recharges,REGIONAL NETWORK SOLUTIONS LTD,23/02/2024,5433321,2100.00,0.00,SERVICES/FEES,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RELATIONAL COUNSELLING,23/02/2024,5440672,810.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,RELOC8 UK LIMITED,06/02/2024,5432439,7381.99,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,RELOC8 UK LIMITED,06/02/2024,5432441,6540.00,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,RELOC8 UK LIMITED,06/02/2024,5432441,710.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,RELOC8 UK LIMITED,13/02/2024,5435047,6839.76,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,RELOC8 UK LIMITED,13/02/2024,5435047,680.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,RELOC8 UK LIMITED,16/02/2024,5435862,6904.90,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,RELOC8 UK LIMITED,16/02/2024,5435862,680.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,RESTORE DATASHRED,06/02/2024,5432297,645.88,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,RESTORE DATASHRED,16/02/2024,5437277,682.71,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
RESOURCES,Revenue Recharges,RESTORE PLC,16/02/2024,5435720,4373.65,0.00,SERVICES/FEES,Suppliers - General Goods & Services
COMMUNITY & STRATEGY,Revenue Recharges,REVOLUTION ENERGY SERVICES,13/02/2024,5430895,63949.63,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Adult Social Care,RGH SOCIAL WORK LTD,27/02/2024,5434293,683.40,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,RH BUILDERS & DECORATORS LTD,09/02/2024,5433422,3343.69,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,RH BUILDERS & DECORATORS LTD,23/02/2024,5439568,428.35,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,RIDER LEVETT BUCKNALL UK LTD,09/02/2024,5434417,4500.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Culture & Related Services,RIDER LEVETT BUCKNALL UK LTD,13/02/2024,5089355,1911.56,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,RIDER LEVETT BUCKNALL UK LTD,13/02/2024,5434419,750.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Culture & Related Services,RIDER LEVETT BUCKNALL UK LTD,16/02/2024,5435829,787.50,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RIVERSIDE COMMUNITY DAY NURSERY,09/02/2024,5433776,6144.60,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RM EDUCATIONAL RESOURCES LTD (TRADING AS TTS),20/02/2024,5432215,548.25,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RM EDUCATIONAL RESOURCES LTD (TRADING AS TTS),23/02/2024,5434286,1164.75,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Education & Sports
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,ROAD SAFETY GB,16/02/2024,5430539,475.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ROBERT BARCLAY ACADEMY,20/02/2024,5438196,3200.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Education & Sports
RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,02/02/2024,5424752,1392.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,09/02/2024,5427586,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,16/02/2024,5430560,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,23/02/2024,5432399,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ROCKS LANE MONTESSORI LTD,09/02/2024,5433633,4021.70,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ROCKS LANE MONTESSORI LTD,09/02/2024,5433710,1003.10,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ROCKWOOD ESTATES LIMITED,27/02/2024,5440658,10943.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ROCKWOOD ESTATES LIMITED,27/02/2024,5440666,18414.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ROCKWOOD ESTATES LIMITED,27/02/2024,5440671,10540.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ROCKWOOD ESTATES LIMITED,27/02/2024,5440673,6758.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ROCKWOOD ESTATES LIMITED,27/02/2024,5441584,9269.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ROCKWOOD ESTATES LIMITED,27/02/2024,5441585,6665.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ROCKWOOD ESTATES LIMITED,27/02/2024,5441586,6634.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ROCKWOOD ESTATES LIMITED,27/02/2024,5441587,9362.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ROCKWOOD ESTATES LIMITED,27/02/2024,5441588,14004.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Culture & Related Services,RODNEY MELVILLE AND PARTNERS LIMITED,23/02/2024,5436169,27418.52,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RORY MCCORMACK EDUCATION CONSULTANCY,23/02/2024,5439768,1200.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Adult Social Care,"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",20/02/2024,5432261,1500.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Education & Sports
RESOURCES,Revenue Recharges,ROYAL MAIL GROUP LTD,02/02/2024,5430921,1210.45,0.00,PRIVATE CONTRACTORS,Suppliers - Utilities
RESOURCES,Revenue Recharges,ROYAL MAIL GROUP LTD,09/02/2024,5433548,683.80,0.00,PRIVATE CONTRACTORS,Suppliers - Utilities
CAPITAL HRA,Housing,RPA,23/02/2024,5436173,5109.58,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,S J SMITH LETTINGS LTD,09/02/2024,5434585,2116.00,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SAFE N SOUND (UXBRIDGE) LTD,23/02/2024,5437516,1991.92,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SARAH HERBERT T/A ELMWOOD MONTESSORI SCH,09/02/2024,5433675,1684.42,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SARAH HERBERT T/A ELMWOOD MONTESSORI SCH,09/02/2024,5433744,1211.95,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CAPITAL HRA,Housing,SARAH JANE HOLDAWAY,20/02/2024,5437162,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,23/02/2024,5440912,5394.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,23/02/2024,5440913,5270.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,23/02/2024,5440914,5022.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5440909,3968.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5440910,2928.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5440911,1620.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5440915,3317.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5440916,1302.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5440917,3100.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5440918,1984.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5441333,2635.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5441335,4960.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5441337,1860.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,SATIN PROPERTIES LTD,27/02/2024,5441339,3611.50,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Adult Social Care,SATURN SALES & SERVICES LTD,06/02/2024,5430143,600.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - Retail
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SCL EDUCATION & TRAINING LTD,13/02/2024,5430307,2900.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SECURE ELECTRONIC APPLICATIONS LTD( S.E.A),20/02/2024,5431526,1196.96,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
RESOURCES,Other Non Distributed Costs,SEDGWICK INTERNATIONAL UK,02/02/2024,5425344,1780.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Financial Services
RESOURCES,Other Non Distributed Costs,SEDGWICK INTERNATIONAL UK,02/02/2024,5428339,975.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Financial Services
RESOURCES,Other Non Distributed Costs,SEDGWICK INTERNATIONAL UK,02/02/2024,5428340,575.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Financial Services
RESOURCES,Other Non Distributed Costs,SEDGWICK INTERNATIONAL UK,02/02/2024,5428342,975.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Financial Services
CAPITAL HRA,Housing,SEDGWICK TURNER LIMITED,06/02/2024,5429744,2000.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Adult Social Care,SEVA CARE GROUP LTD,23/02/2024,5434618,840.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SHAKAZI PRODUCTIONS LIMITED,13/02/2024,5434651,758.64,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,SHARPE PRITCHARD OFFICE ACCOUNT,16/02/2024,5435396,20260.23,0.00,FEES - EXTERNAL,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,SHARPE PRITCHARD OFFICE ACCOUNT,23/02/2024,5437179,2814.00,0.00,FEES - EXTERNAL,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SHEPPERTON CARS LTD,09/02/2024,5433339,4409.50,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SHEPPERTON CARS LTD,16/02/2024,5435839,2649.50,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - General Goods & Services
CAPITAL HRA,Housing,SHOOSMITHS LLP,06/02/2024,5429756,2111.50,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SHOOSMITHS LLP,13/02/2024,5435111,7852.50,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SHOOTING STAR CHILDREN'S HOSPICES,13/02/2024,5429856,860.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Culture & Related Services,SIGN MAKERS UK (KENT) LTD,06/02/2024,5427268,12667.44,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Culture & Related Services,SIGN MAKERS UK (KENT) LTD,09/02/2024,5427273,13837.91,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Culture & Related Services,SIGN MAKERS UK (KENT) LTD,09/02/2024,5427325,5960.65,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,SIGNRITE SERVICES LTD,02/02/2024,5425574,445.00,0.00,GROUNDS REPAIRS & MAINTENANCE,Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SK MD SHAHRIAR MOSHARRAF,27/02/2024,5441701,640.30,0.00,TRANSPORT RECHARGES,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SKY UK LTD (SKY BUSINESS- WIFI),23/02/2024,5440589,935.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,SKYWAYS MEDICAL CENTRE,06/02/2024,5432183,1422.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SMALL STEPS DAY NURSERY & PRE-SCHOOL,09/02/2024,5433635,7695.60,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SMALL STEPS DAY NURSERY & PRE-SCHOOL,09/02/2024,5433712,8218.91,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SMALL STEPS DAY NURSERY & PRE-SCHOOL,09/02/2024,5433788,11668.20,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
