OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
CAPITAL HRA,Housing,NEWSTEER LTD,13/10/2023,5381538,6000.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Planning Services,NEWSTEER LTD,24/10/2023,5387927,500.00,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NONSTOP CONSULTING LTD,17/10/2023,5388158,1800.00,0.00,SERVICES/FEES,External - Interface Sundry Suppliers (excl Refunds)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NONSTOP CONSULTING LTD,24/10/2023,5393626,1800.00,0.00,SERVICES/FEES,External - Interface Sundry Suppliers (excl Refunds)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NONSTOP CONSULTING LTD,27/10/2023,5388159,1800.00,0.00,SERVICES/FEES,External - Interface Sundry Suppliers (excl Refunds)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NORTH STAR PRE SCHOOL,10/10/2023,5388543,12973.70,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NORTH STAR PRE SCHOOL,10/10/2023,5388622,5065.80,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NORTH STAR PRE SCHOOL,13/10/2023,5389687,1320.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
HOUSING AND REGENERATION,Housing Services,NOWMEDICAL,24/10/2023,5391242,2585.47,0.00,SERVICES/FEES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,NPOWER,27/10/2023,5395179,91768.67,0.00,OTHER CONTRACTED SERVICES,Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,NPOWER,27/10/2023,5395180,105663.29,0.00,OTHER CONTRACTED SERVICES,Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,NPOWER,27/10/2023,5395181,622.04,0.00,ENERGY COSTS,Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,NPOWER,27/10/2023,5395184,-91889.86,0.00,OTHER CONTRACTED SERVICES,Suppliers - Utilities
FINANCE AND RESOURCES,Revenue Recharges,NTT DATA BUSINESS SOLUTIONS LIMITED,24/10/2023,5390017,1518.43,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Adult Social Care,NUR PROFESSIONALS LIMITED,10/10/2023,5389003,2532.32,0.00,SERVICES/FEES,External - Interface Sundry Suppliers (excl Refunds)
CHILDRENS AND ADULT SERVICES,Adult Social Care,NUR PROFESSIONALS LIMITED,24/10/2023,5387859,1321.91,0.00,SERVICES/FEES,External - Interface Sundry Suppliers (excl Refunds)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NURSING DIRECT HEALTHCARE LIMITED,03/10/2023,5379812,2295.52,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NURSING DIRECT HEALTHCARE LIMITED,10/10/2023,5383798,578.08,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NURSING DIRECT HEALTHCARE LIMITED,17/10/2023,5390235,578.08,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NURSING DIRECT HEALTHCARE LIMITED,24/10/2023,5390239,506.10,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Housing Services,OCS FOOD CO LIMITED,24/10/2023,5390776,17949.14,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Catering
FINANCE AND RESOURCES,Planning Services,OCTAGA SECURITY SERVICES LTD,24/10/2023,5392918,31890.97,0.00,DIRECT TRANSPORT COSTS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,OFIY HEALTHCARE LTD,17/10/2023,5386367,3031.80,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Agency staff
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME DAY NURSERY,10/10/2023,5388545,9545.40,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME DAY NURSERY,10/10/2023,5388546,7029.20,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME DAY NURSERY,10/10/2023,5388547,7379.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME DAY NURSERY,10/10/2023,5388624,11094.80,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME DAY NURSERY,10/10/2023,5388625,8085.50,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME DAY NURSERY,10/10/2023,5388626,5652.85,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME DAY NURSERY,10/10/2023,5388707,2983.60,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME DAY NURSERY,10/10/2023,5388708,7964.10,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME DAY NURSERY,10/10/2023,5388709,4285.55,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME NURSERY @FELTHAM HILL,06/10/2023,5387500,1980.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME NURSERY @FELTHAM HILL,06/10/2023,5387501,1980.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ONCE UPON A TIME NURSERY @FELTHAM HILL,06/10/2023,5387502,825.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Revenue Recharges,ONE CONSULTING GROUP,24/10/2023,5389831,2089.50,0.00,SERVICES/FEES,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,OPUS PHARMACY SERVICES LTD,27/10/2023,5389726,745.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ORCHARD HILL COLLEGE T/A YOUNG PEOPLES ACADEMY,10/10/2023,5355758,-24419.80,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ORCHARD HILL COLLEGE T/A YOUNG PEOPLES ACADEMY,10/10/2023,5355865,4400.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ORCHARD HILL COLLEGE T/A YOUNG PEOPLES ACADEMY,10/10/2023,5389377,13766.17,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ORCHARD HILL COLLEGE T/A YOUNG PEOPLES ACADEMY,10/10/2023,5389378,20207.08,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ORCHARD HILL COLLEGE T/A YOUNG PEOPLES ACADEMY,10/10/2023,5389379,17113.36,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ORCHARD HILL COLLEGE T/A YOUNG PEOPLES ACADEMY,10/10/2023,5389380,18619.23,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ORCHARD HILL COLLEGE T/A YOUNG PEOPLES ACADEMY,10/10/2023,5389381,15600.96,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ORCHARD HILL COLLEGE T/A YOUNG PEOPLES ACADEMY,13/10/2023,5389729,17261.89,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ORCHARD HILL COLLEGE T/A YOUNG PEOPLES ACADEMY,13/10/2023,5389730,14276.61,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,OSTERLEY PK DAY NURSERY,10/10/2023,5388627,9829.12,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,OSTERLEY PK DAY NURSERY,10/10/2023,5388710,9430.08,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,OVERSANDS SCHOOL,17/10/2023,5390781,57239.44,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Adult Social Care,P GODDARD AND SONS LTD,10/10/2023,5381487,800.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,P GODDARD AND SONS LTD,27/10/2023,5389374,1090.00,0.00,FEES - EXTERNAL,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARAYHOUSE SCHOOL,03/10/2023,5386689,46655.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,PARISH OF BRENTFORD (ST PAUL'S CHURCH),20/10/2023,5386983,20000.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Social community care/Healthcare
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,06/10/2023,5387881,1800.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,06/10/2023,5387884,2700.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,06/10/2023,5387887,2250.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,13/10/2023,5389976,1800.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,13/10/2023,5389977,2700.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,13/10/2023,5389978,2250.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,13/10/2023,5389979,822.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,20/10/2023,5392011,1800.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,20/10/2023,5392013,2700.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,20/10/2023,5392014,2250.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,20/10/2023,5392016,1260.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,27/10/2023,5395317,1800.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,27/10/2023,5395320,2700.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,27/10/2023,5395321,450.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,27/10/2023,5395323,1260.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,31/10/2023,5397156,1800.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,31/10/2023,5397272,2700.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,31/10/2023,5397274,2250.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,PARK AVENUE RECRUITMENT,31/10/2023,5397275,1260.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARKSIDE PLAYGROUP,10/10/2023,5388549,10127.10,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARKSIDE PLAYGROUP,10/10/2023,5388629,8137.81,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARKSIDE PLAYGROUP,10/10/2023,5388712,1130.57,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARKSIDE PLAYGROUP,13/10/2023,5389688,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARKSIDE PLAYGROUP,13/10/2023,5389689,660.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARKSIDE PLAYGROUP,13/10/2023,5389690,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARKSIDE PLAYGROUP,13/10/2023,5389691,1320.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARSONS MARSHALL PSYCHOLOGY LTD (NON FACTORED),06/10/2023,5386182,2012.40,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PARTICIPATION PEOPLE,31/10/2023,5396770,1076.80,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
HOUSING AND REGENERATION,Housing Services,PATHFINDER GTM LTD,20/10/2023,5391423,2500.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,PAY STREAM MY MAX,03/10/2023,5385521,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Revenue Recharges,PAY STREAM MY MAX,06/10/2023,5387551,8000.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Revenue Recharges,PAY STREAM MY MAX,06/10/2023,5387903,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Revenue Recharges,PAY STREAM MY MAX,06/10/2023,5388004,12000.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Revenue Recharges,PAY STREAM MY MAX,17/10/2023,5390490,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Revenue Recharges,PAY STREAM MY MAX,24/10/2023,5393521,3150.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Revenue Recharges,PAY STREAM MY MAX,31/10/2023,5396879,1890.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,PAYBYPHONE UK,24/10/2023,5393516,16543.50,0.00,COMMUNICATIONS & COMPUTING,Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,PELL FRISCHMANN CONSULTANTS LTD,03/10/2023,5378803,24725.67,0.00,OTHER DESIGN EXPENSES,Suppliers - Professional Services (consultants)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,PELL FRISCHMANN CONSULTANTS LTD,13/10/2023,5382187,19545.65,0.00,OTHER DESIGN EXPENSES,Suppliers - Professional Services (consultants)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,PELL FRISCHMANN CONSULTANTS LTD,13/10/2023,5382189,515.35,0.00,OTHER DESIGN EXPENSES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,PELLINGS LLP,06/10/2023,5386978,7103.72,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,PELLINGS LLP,06/10/2023,5386979,2817.98,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,PELLINGS LLP,06/10/2023,5387068,1000.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,PELLINGS LLP,06/10/2023,5387659,4254.26,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,PELLINGS LLP,13/10/2023,5350775,18294.16,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,PELLINGS LLP,13/10/2023,5350967,2393.71,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,PELLINGS LLP,13/10/2023,5387916,-6734.84,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
ASSISTANT CHIEF EXECUTIVE,Housing Services,PENNA PLC,10/10/2023,5380223,620.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Advertising/Events/Publicity
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,PENNA PLC,10/10/2023,5380219,14040.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Adult Social Care,PENNA PLC,10/10/2023,5380230,1045.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PENNA PLC,10/10/2023,5380224,645.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PENNA PLC,10/10/2023,5380232,645.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Advertising/Events/Publicity
COMMISSIONING,Public Health,PENNA PLC,10/10/2023,5380228,2270.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Advertising/Events/Publicity
HOUSING REVENUE ACCOUNT,Housing Revenue Account,PENNA PLC,10/10/2023,5380227,3495.00,0.00,SERVICES/FEES,Suppliers - Advertising/Events/Publicity
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,PENNA PLC,17/10/2023,5389706,10530.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Advertising/Events/Publicity
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,PENNA PLC,17/10/2023,5384484,840.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Advertising/Events/Publicity
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,PENNA PLC,17/10/2023,5384486,945.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Advertising/Events/Publicity
HOUSING AND REGENERATION,Housing Services,PENNA PLC,17/10/2023,5384482,795.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Advertising/Events/Publicity
ASSISTANT CHIEF EXECUTIVE,Public Health,PENNA PLC,24/10/2023,5387150,620.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Adult Social Care,PENNA PLC,24/10/2023,5387198,1635.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Advertising/Events/Publicity
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,PENNA PLC,24/10/2023,5387194,645.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Advertising/Events/Publicity
FINANCE AND RESOURCES,Revenue Recharges,PENNA PLC,24/10/2023,5387155,2937.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Advertising/Events/Publicity
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,PENNA PLC,27/10/2023,5387275,14742.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Advertising/Events/Publicity
HOUSING AND REGENERATION,Housing Services,PENNA PLC,27/10/2023,5387274,16107.00,0.00,SERVICES/FEES,Suppliers - Advertising/Events/Publicity
ASSISTANT CHIEF EXECUTIVE,Central Services,PERFECTLY IMPERFECT CIC,13/10/2023,5389271,2497.50,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,PERFECTLY IMPERFECT CIC,13/10/2023,5389271,9990.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,06/10/2023,5387286,1155.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,06/10/2023,5387287,1750.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,06/10/2023,5387289,1850.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,06/10/2023,5387334,1098.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,06/10/2023,5387335,1500.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,06/10/2023,5387553,1825.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,06/10/2023,5387628,2250.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,13/10/2023,5389433,990.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,13/10/2023,5389434,1850.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,13/10/2023,5389437,1098.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,13/10/2023,5389438,1825.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,13/10/2023,5389440,3900.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,13/10/2023,5389441,1875.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,13/10/2023,5389442,1750.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,20/10/2023,5392882,1480.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,20/10/2023,5392883,1095.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,20/10/2023,5392884,1750.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,20/10/2023,5392885,1098.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PERMANENT FUTURES LTD,20/10/2023,5392886,990.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Education & Sports
HOUSING REVENUE ACCOUNT,Housing Revenue Account,PERTEMPS RECRUIT.PARTNERSHIP LTD,20/10/2023,5392868,635.04,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,PERTEMPS RECRUIT.PARTNERSHIP LTD,20/10/2023,5392874,635.04,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,PERTEMPS RECRUIT.PARTNERSHIP LTD,20/10/2023,5392876,635.04,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
CAPITAL HRA,Housing,PETER AND PATRICIA LEWIS,27/10/2023,5392061,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PGSD LTD,06/10/2023,5387878,818.85,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PHS GROUP PLC,06/10/2023,5379660,519.74,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,PHS GROUP PLC,17/10/2023,5388094,437.05,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
