OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
RESOURCES,Revenue Recharges,AMBIENT PEOPLE LIMITED,22/03/2024,5443805,3000.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
RESOURCES,Revenue Recharges,AMBIENT PEOPLE LIMITED,22/03/2024,5443806,2038.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
RESOURCES,Revenue Recharges,AMBIENT PEOPLE LIMITED,22/03/2024,5443809,2329.60,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
RESOURCES,Revenue Recharges,AMBIENT PEOPLE LIMITED,22/03/2024,5443810,3808.00,0.00,EMPLOYEES - SUPPORT,Suppliers - Professional Services (consultants)
RESOURCES,Revenue Recharges,AMBIENT PEOPLE LIMITED,28/03/2024,5447303,2280.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
RESOURCES,Revenue Recharges,AMBIENT PEOPLE LIMITED,28/03/2024,5447306,4760.00,0.00,EMPLOYEES - SUPPORT,Suppliers - Professional Services (consultants)
RESOURCES,Revenue Recharges,AMBIENT PEOPLE LIMITED,28/03/2024,5447307,3000.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
RESOURCES,Revenue Recharges,AMBIENT PEOPLE LIMITED,28/03/2024,5447320,2329.60,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,AMBIFLEX LIMITED,28/03/2024,5454283,27881.19,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AMBITIOUS ABOUT AUTISM,08/03/2024,5441833,20025.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Education & Sports
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,AMS PLUMBING AND HEATING,01/03/2024,5439586,468.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,AMS PLUMBING AND HEATING,01/03/2024,5439587,1645.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,AMS PLUMBING AND HEATING,01/03/2024,5439589,2810.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,AMS PLUMBING AND HEATING,19/03/2024,5450015,31970.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,AMS PLUMBING AND HEATING,26/03/2024,5446718,720.54,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Adult Social Care,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5440646,-1190.38,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Adult Social Care,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441782,1060.53,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Adult Social Care,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5454994,1188.81,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Adult Social Care,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5455032,1202.03,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441766,1026.49,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5440605,-3490.57,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5440645,-21449.65,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441757,1364.90,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441759,1078.75,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441760,2302.80,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441771,1012.29,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441778,769.84,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441800,1619.88,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5454968,-543.80,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5454988,1076.25,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5454991,718.94,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5455010,1519.71,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
COMMUNITY & STRATEGY,Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5455024,3914.96,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441790,1278.23,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5455002,1195.40,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5440610,-629.33,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5440611,-624.04,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5440612,-600.69,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5440614,-4096.24,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5440641,-701.10,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441775,5249.94,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441777,650.75,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441779,1208.96,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441798,608.22,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441802,1034.26,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5442591,2400.12,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5454964,-721.72,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5454967,-2369.07,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5455008,567.09,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441783,539.82,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5440643,-12167.59,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5441826,510.73,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5449544,-4195.07,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5450382,4904.37,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5450384,3291.25,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,28/03/2024,5455037,19249.20,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
RESOURCES,Central Services,ANNE SHINE CHARITY UK,26/03/2024,5453860,20000.00,0.00,HSG OTHER COSTS,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ANTHONY COLLINS SOLICITORS LLP,08/03/2024,5444407,2000.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ANWAR PROPERTY INVESTMENTS LTD,15/03/2024,5447724,21854.84,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,ANWAR PROPERTY INVESTMENTS LTD,28/03/2024,5454844,21135.25,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,APEX LIFT & ESCALATOR ENGINEERS LTD,28/03/2024,5447828,2598.50,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,APS GROUP,22/03/2024,5443007,864.32,0.00,PRINTING AND STATIONERY,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,APT SECURITY SYSTEMS LTD,05/03/2024,5439598,560.43,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,ARCADIS CONSULTING (UK) LTD,22/03/2024,5447990,15311.75,0.00,OTHER DESIGN EXPENSES,Suppliers - Professional Services (consultants)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,ARCADIS CONSULTING (UK) LTD,22/03/2024,5447994,25000.00,0.00,DIRECT SERVICE ORGANISATIONS,Suppliers - Professional Services (consultants)
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,ARCADIS CONSULTING (UK) LTD,26/03/2024,5447997,35000.00,0.00,DIRECT SERVICE ORGANISATIONS,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ARCUS CONSULTING LLP,08/03/2024,5444349,550.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ARCUS CONSULTING LLP,08/03/2024,5444386,3825.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ARCUS CONSULTING LLP,08/03/2024,5444390,11050.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,ARGYLE HEALTH ISLEWORTH LTD,12/03/2024,5447064,972.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,ARK PEST CONTROL LTD,15/03/2024,5441894,1818.33,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - General Goods & Services
RESOURCES,Revenue Recharges,ARTHUR J GALLAGHER (UK) LTD,28/03/2024,5451064,9500.00,0.00,SERVICES/FEES,Suppliers - Financial Services
CAPITAL HRA,Housing,ASBRI PLANNING,12/03/2024,5446676,800.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Adult Social Care,ASHPRI LTD,28/03/2024,5449320,6290.00,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASHTON HOUSE SCHOOL,22/03/2024,5452308,6000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,ASIAN FAMILY COUNSELLING SERVICE,26/03/2024,5453260,20000.00,0.00,AGRESSO DEBTORS CONTRIBUTIONS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASK KINDERGARTEN & CLUBS,22/03/2024,5452307,9000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASK KINDERGARTEN & CLUBS,22/03/2024,5452396,4000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASK KINDERGARTEN & CLUBS,22/03/2024,5452478,1000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASK KINDERGARTEN & CLUBS,22/03/2024,5452538,4000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
COMMUNITY & STRATEGY,Cultural and Related Services,ASKEWS AND HOLTS LIBRARY SERVICES LTD,01/03/2024,5434611,1050.96,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
COMMUNITY & STRATEGY,Cultural and Related Services,ASKEWS AND HOLTS LIBRARY SERVICES LTD,08/03/2024,5437203,1390.20,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
COMMUNITY & STRATEGY,Cultural and Related Services,ASKEWS AND HOLTS LIBRARY SERVICES LTD,08/03/2024,5437331,831.39,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
COMMUNITY & STRATEGY,Cultural and Related Services,ASKEWS AND HOLTS LIBRARY SERVICES LTD,08/03/2024,5440825,803.57,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
COMMUNITY & STRATEGY,Cultural and Related Services,ASKEWS AND HOLTS LIBRARY SERVICES LTD,28/03/2024,5446717,1354.31,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPIRATIONS ACADEMIES TRUST,22/03/2024,5450860,10000.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPIRATIONS ACADEMIES TRUST,26/03/2024,5453243,1145.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPIRATIONS ACADEMIES TRUST,28/03/2024,5453836,7156.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPIRATIONS ACADEMIES TRUST,28/03/2024,5454220,19760.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPIRATIONS ACADEMIES TRUST,28/03/2024,5454224,7766.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES (PRIORY HOSPITAL),22/03/2024,5450787,1829.79,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES (PRIORY HOSPITAL),22/03/2024,5450788,2744.69,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES (PRIORY HOSPITAL),22/03/2024,5450789,1219.86,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES (PRIORY HOSPITAL),22/03/2024,5450791,813.24,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CAPITAL COMMUNITY & STRATEGY,Culture & Related Services,ASSET PLUS ENERGY PERFORMANCE LIMITED,08/03/2024,5443868,4600.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,ASSET PLUS ENERGY PERFORMANCE LIMITED,08/03/2024,5445451,23023.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,ASSET PLUS ENERGY PERFORMANCE LIMITED,08/03/2024,5445452,32594.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,ASSET PLUS ENERGY PERFORMANCE LIMITED,08/03/2024,5445453,14840.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,ASSET PLUS ENERGY PERFORMANCE LIMITED,08/03/2024,5445454,22803.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,ASSET PLUS ENERGY PERFORMANCE LIMITED,12/03/2024,5446804,80570.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,ASSET PLUS ENERGY PERFORMANCE LIMITED,22/03/2024,5452722,21752.71,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,ASSET PLUS ENERGY PERFORMANCE LIMITED,22/03/2024,5452726,54446.53,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Education,ASSET PLUS ENERGY PERFORMANCE LIMITED,22/03/2024,5452728,21752.71,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASSOC OF ACCOUNTING TECHNICIANS,12/03/2024,5446586,549.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASSOCIATION OF EMPLOYMENT AND LEARNING PROVIDERS,22/03/2024,5445423,1275.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,ASTORIA HEALTHCARE LTD,19/03/2024,5442509,3600.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Adult Social Care,ASTORIA HEALTHCARE LTD,26/03/2024,5446187,7971.43,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,ATEC DB LTD,22/03/2024,5450840,6676.50,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Vehicles/Transport
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,AUTOMATED BUILDING AND ENERGY CONTROLS LTD,15/03/2024,5441018,525.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,01/03/2024,5441492,3893.80,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,01/03/2024,5441493,-595.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,01/03/2024,5441980,3638.70,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,05/03/2024,5442092,6326.05,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,05/03/2024,5442093,6054.90,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,05/03/2024,5442667,1615.20,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,08/03/2024,5444859,1615.20,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,15/03/2024,5446696,1615.20,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,15/03/2024,5446697,712.80,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,15/03/2024,5446758,7361.50,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,15/03/2024,5446759,6016.50,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,15/03/2024,5446760,3766.80,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,15/03/2024,5446761,4814.93,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,22/03/2024,5444860,2365.20,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,22/03/2024,5447846,5186.30,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,22/03/2024,5450051,-2365.20,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AVE DESIGN LIMITED,26/03/2024,5445418,2277.50,0.00,SERVICES/FEES,Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Adult Social Care,AVICA UK LTD,15/03/2024,5446532,586.52,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Adult Social Care,AVICA UK LTD,28/03/2024,5447782,698.57,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
COMMUNITY & STRATEGY,Environmental and Regualtory Services,AVISON YOUNG,05/03/2024,5442788,9149.00,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
COMMUNITY & STRATEGY,Environmental and Regualtory Services,AVISON YOUNG,08/03/2024,5443737,11435.00,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
COMMUNITY & STRATEGY,Central Services,AVISON YOUNG TRADING AS GVA GRIMLEY LTD,08/03/2024,5419756,-15574.14,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Professional Services (consultants)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Environmental and Regualtory Services,AVISON YOUNG TRADING AS GVA GRIMLEY LTD,08/03/2024,5443396,1970.18,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Professional Services (consultants)
