OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HAYS SPECIALIST RECRUITMENT LTD,30/01/2024,5422521,791.43,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HAYS SPECIALIST RECRUITMENT LTD,30/01/2024,5422522,911.10,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HAYS SPECIALIST RECRUITMENT LTD,30/01/2024,5422526,648.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HAYS SPECIALIST RECRUITMENT LTD,30/01/2024,5422556,570.24,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,HAYS SPECIALIST RECRUITMENT LTD,30/01/2024,5422524,1688.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,HD PROPERTY SERVICES LIMITED,09/01/2024,5420931,10285.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,HD PROPERTY SERVICES LIMITED,09/01/2024,5421810,9776.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,HD PROPERTY SERVICES LIMITED,16/01/2024,5424051,9164.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing,HD PROPERTY SERVICES LIMITED,26/01/2024,5429212,8782.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
COMMUNITY & STRATEGY,Revenue Recharges,HEALTH MANAGEMENT LIMITED,02/01/2024,5411480,2876.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
COMMUNITY & STRATEGY,Revenue Recharges,HEALTH MANAGEMENT LIMITED,02/01/2024,5419098,600.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Adult Social Care,HEALTH VISION UK,19/01/2024,5424781,5000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Social community care/Healthcare
COMMUNITY & STRATEGY,Revenue Recharges,HEALTHHERO SOLUTIONS LIMITED,02/01/2024,5411484,3407.86,0.00,SERVICES/FEES,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HEATHFIELD HOUSE SCHOOL,09/01/2024,5420470,2122.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HEATHFIELD HOUSE SCHOOL,09/01/2024,5420471,3383.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HEATHFIELD HOUSE SCHOOL,12/01/2024,5421825,4000.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Central Services,HENCHA INVESTMENTS LTD T/A HENCHA SOLUTIONS,12/01/2024,5420751,8859.27,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HESTON HYDE HOTEL,09/01/2024,5421159,52846.00,0.00,PRIVATE CONTRACTORS,Suppliers - Advertising/Events/Publicity
COMMUNITY & STRATEGY,Environmental and Regualtory Services,HESTON ROYAL BRITISH LEGION CLUB LTD,26/01/2024,5429557,720.00,0.00,"RENTS, RATES AND OTHER CHARGES",External - Grants/Allowances
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,HISTORIC ENGLAND,09/01/2024,5419227,2456.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CAPITAL COMMUNITY & STRATEGY,Culture & Related Services,HOCKLEY AND DAWSON CONSULTING ENGINEERS LIMITED,16/01/2024,5424421,1170.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HOGARTH CHARITABLE TRUST COMPANY LIMITED,30/01/2024,5428634,9082.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Education & Sports
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOLY TRINITY HOUNSLOW,12/01/2024,5423066,3100.00,0.00,PRIVATE CONTRACTORS,Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOME SCHOOL TUTORING TWICKENHAM,02/01/2024,5419365,1680.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOME SCHOOL TUTORING TWICKENHAM,09/01/2024,5421105,1680.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOME-START RICHMOND KINGSTON AND HOUNSLOW,12/01/2024,5420760,15000.00,0.00,PRIVATE CONTRACTORS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOME-START RICHMOND KINGSTON AND HOUNSLOW,23/01/2024,5424370,8736.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,02/01/2024,5418893,6600.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,12/01/2024,5422447,55626.50,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,12/01/2024,5422453,23599.72,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,12/01/2024,5422454,3125.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,12/01/2024,5422457,3125.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,16/01/2024,5422450,55626.50,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,HOUNS. & RICH. COMM. HEALTHCARE NHS TRUST,16/01/2024,5422459,23599.72,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HOUNSLOW ACTION FOR YOUTH ASSOCIATION,16/01/2024,5424848,14750.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Education & Sports
COMMUNITY & STRATEGY,Public Health,HOUNSLOW ARTS CENTRE,05/01/2024,5421215,3237.50,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Advertising/Events/Publicity
COMMUNITY & STRATEGY,Cultural and Related Services,HOUNSLOW ARTS CENTRE,12/01/2024,5421145,2065.00,0.00,AGRESSO DEBTORS CONTRIBUTIONS,Suppliers - Advertising/Events/Publicity
COMMUNITY & STRATEGY,Central Services,HOUNSLOW ARTS CENTRE,30/01/2024,5429587,685.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Advertising/Events/Publicity
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HOUNSLOW ARTS TRUST LTD,16/01/2024,5424272,14352.00,0.00,GRANTS AND SUBSCRIPTIONS,Voluntary organisations
RESOURCES,Central Services,HOUNSLOW FURNITURE RECYCLING PROJECT,23/01/2024,5422437,16440.00,0.00,CATERING/PROVISIONS,Voluntary organisations
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,02/01/2024,5418644,172740.46,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,02/01/2024,5419927,3137.75,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,05/01/2024,5410778,4002.08,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
COMMUNITY & STRATEGY,Housing Revenue Account,HOUNSLOW HIGHWAYS SERVICES LTD,05/01/2024,5400436,1127.52,0.00,PRIVATE CONTRACTORS,Suppliers - Financial Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,05/01/2024,5420779,10875.57,0.00,PRIVATE CONTRACTORS,Suppliers - Financial Services
CAPITAL COMMUNITY & STRATEGY,Environmental Services,HOUNSLOW HIGHWAYS SERVICES LTD,09/01/2024,5420778,12194.97,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,09/01/2024,5421706,9748.33,0.00,AGRESSO DEBTORS FEES AND CHARGES,Suppliers - Financial Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,12/01/2024,5422581,17200.00,0.00,PRIVATE CONTRACTORS,Suppliers - Financial Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,12/01/2024,5422731,3600.00,0.00,PRIVATE CONTRACTORS,Suppliers - Financial Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,12/01/2024,5422738,950.00,0.00,PRIVATE CONTRACTORS,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5410769,18000.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5420355,2357.23,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5420356,5424.85,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5422578,7667.58,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5422579,157757.57,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5422592,37926.52,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5422594,56000.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5422596,43170.68,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5422597,5187.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,16/01/2024,5420884,5387.81,0.00,FEES & CHARGES - SERVICES,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,19/01/2024,5418638,638.91,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,19/01/2024,5419928,4192.96,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,19/01/2024,5419929,8000.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,23/01/2024,5425698,162150.40,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,HOUNSLOW HIGHWAYS SERVICES LTD,23/01/2024,5421322,2099489.89,0.00,PRIVATE CONTRACTORS,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,26/01/2024,5421516,3104.45,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"CAPITAL REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Transport,HOUNSLOW HIGHWAYS SERVICES LTD,30/01/2024,5424967,11035.56,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Financial Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,HOUNSLOW MEN'S SHED,02/01/2024,5418589,55000.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HOUSING PARTNERS LIMITED,05/01/2024,5421219,9085.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL RESOURCES,Housing,HOUSING PARTNERS LIMITED,19/01/2024,5425716,2070.00,0.00,ICT SOFTWARE COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL RESOURCES,Housing,HOUSING PARTNERS LIMITED,23/01/2024,5425717,2610.00,0.00,ICT SOFTWARE COSTS,Suppliers - ICT Hardware/Software/Networks etc
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425283,5115.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425285,5115.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425287,2790.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425290,2790.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425292,5952.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425293,5115.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425294,1550.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425295,2790.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425296,6138.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,16/01/2024,5425299,2790.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,19/01/2024,5425330,2945.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,19/01/2024,5425331,1395.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,19/01/2024,5425332,6138.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,19/01/2024,5425333,2790.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,19/01/2024,5425340,2046.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,19/01/2024,5425341,6138.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,19/01/2024,5425342,2480.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,HOUSING SOLUTIONS LONDON LIMITED,19/01/2024,5425343,7161.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Adult Social Care,HOWARD CATERING SERVICES LTD ON BEHALF OF MACKEN BROTHERS LTD,19/01/2024,5425583,679.60,0.00,CATERING/PROVISIONS,Suppliers - Catering
CHILDRENS AND ADULT SERVICES,Adult Social Care,HOWARD CATERING SERVICES LTD ON BEHALF OF MACKEN BROTHERS LTD,23/01/2024,5425584,504.36,0.00,CATERING/PROVISIONS,Suppliers - Catering
CAPITAL HRA,Housing,HOWARTH CONTRACTORS LTD,26/01/2024,5429538,557.99,0.00,FEES - EXTERNAL,Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,02/01/2024,5419349,526.80,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,09/01/2024,5421157,1033.26,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,HSL COMPLIANCE LTD,09/01/2024,5421811,450.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Revenue Recharges,HSL COMPLIANCE LTD,23/01/2024,5425474,2573.78,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,26/01/2024,5428078,2998.48,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,HSL COMPLIANCE LTD,26/01/2024,5428084,628.06,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,05/01/2024,5417006,10137.50,0.00,OTHER DESIGN EXPENSES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420023,5029.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420024,8160.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420026,2750.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420028,3000.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420029,900.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420030,2275.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420031,650.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420032,3000.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420033,600.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,HUNTER & PARTNERS LIMITED,12/01/2024,5420034,2250.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,HYCS DEPOSIT,05/01/2024,5421205,960.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,I AM TRAINING LTD,05/01/2024,5420449,805.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,I WILL SOLICITORS LTD,26/01/2024,5427350,1140.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,I'M NO CHEF LTD,16/01/2024,5424277,2645.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
COMMUNITY & STRATEGY,Revenue Recharges,IDEAGEN GAEL LTD,30/01/2024,5429543,15008.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL HRA,Housing,ILECS LIMITED,19/01/2024,5425570,2165.76,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ILECS LIMITED,19/01/2024,5425571,2618.40,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ILECS LIMITED,19/01/2024,5425587,2618.40,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ILECS LIMITED,19/01/2024,5425588,2618.40,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ILECS LIMITED,19/01/2024,5425590,2618.40,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,INCLUSION.ME LTD,09/01/2024,5421365,680.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,INFINITY FUN LTD,23/01/2024,5427841,1998.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,INNER CIRCLE CONSULTING LIMITED,23/01/2024,5421312,30000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,INTELLIGENT SECURITY AND FIRE LTD,05/01/2024,5420892,580.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,INTELLIGENT SECURITY AND FIRE LTD,05/01/2024,5420895,1260.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,INTELLIGENT SECURITY AND FIRE LTD,05/01/2024,5420899,430.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,INTELLIGENT SECURITY AND FIRE LTD,05/01/2024,5420904,490.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,INTELLIGENT SECURITY AND FIRE LTD,16/01/2024,5424971,8375.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,INTERGENERATIONAL MUSIC MAKING CIC,16/01/2024,5424275,7170.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
RESOURCES,Revenue Recharges,INTERQUEST GROUP LTD,05/01/2024,5416544,2587.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
RESOURCES,Revenue Recharges,INTERQUEST GROUP LTD,05/01/2024,5416545,2954.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
RESOURCES,Revenue Recharges,INTERQUEST GROUP LTD,05/01/2024,5416546,1380.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
RESOURCES,Revenue Recharges,INTERQUEST GROUP LTD,12/01/2024,5419949,1380.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - ICT Hardware/Software/Networks etc
