OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
HOUSING AND REGENERATION,Housing Services,CENTREMARK PROPERTIES LIMITED,25/08/2023,5370805,1302.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CENTREMARK PROPERTIES LIMITED,25/08/2023,5370806,930.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CENTREMARK PROPERTIES LIMITED,25/08/2023,5370807,5518.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CENTREMARK PROPERTIES LIMITED,25/08/2023,5370809,8221.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CENTREMARK PROPERTIES LIMITED,25/08/2023,5370812,2108.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CENTREMARK PROPERTIES LIMITED,25/08/2023,5370815,1306.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CHEAP MOVES,04/08/2023,5365187,595.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,CHEAP MOVES,04/08/2023,5365272,650.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,CHEAP MOVES,04/08/2023,5365365,795.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,CHEAP MOVES,18/08/2023,5369937,695.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,CHEAP MOVES,29/08/2023,5373457,625.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
COMMISSIONING,Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,22/08/2023,5345658,4170.29,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
COMMISSIONING,Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,22/08/2023,5345659,4170.29,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
COMMISSIONING,Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,22/08/2023,5348440,-7323.49,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
COMMISSIONING,Public Health,CHELSEA AND WESTMINSTER HOSPITAL NHS TRUST,25/08/2023,5345654,150000.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CHILDBASE PARTNERSHIP LTD,08/08/2023,5367228,6000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CHILDBASE PARTNERSHIP LTD,08/08/2023,5367297,17000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CHILDBASE PARTNERSHIP LTD,08/08/2023,5367384,28000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CHIS & BEDFORD PK PREP SCH CO LTD,08/08/2023,5367346,12000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CHISWICK TODDLERS WORLD,08/08/2023,5367265,2000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CHISWICK TODDLERS WORLD,08/08/2023,5367348,4000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CHUBB FIRE & SECURITY LTD,11/08/2023,5361373,1383.20,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,CHUBB FIRE & SECURITY LTD,22/08/2023,5369988,1340.71,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CISCO EARLY YEARS NURSERY AND PRESCHOOL,08/08/2023,5367266,2000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CISCO EARLY YEARS NURSERY AND PRESCHOOL,08/08/2023,5367349,4000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CAPITAL GF HOUSING AND REGENERATION,Culture & Related Services,CITY HIRE,15/08/2023,5368879,553.32,0.00,FEES - EXTERNAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CITY MISSION CHILD CONTACT CENTRE,18/08/2023,5369716,3480.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,CITY OF LONDON,18/08/2023,5369731,22074.71,0.00,GOVERNMENT DEPARTMENTS,Local Authorities/Central Government
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,CITY OF LONDON,22/08/2023,5369070,115042.00,0.00,PUBLIC TRANSPORT STUDIES,Local Authorities/Central Government
FINANCE AND RESOURCES,Planning Services,CITY WEST SUPPORT SERVICES LTD,04/08/2023,5365126,17138.49,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
FINANCE AND RESOURCES,Planning Services,CITY WEST SUPPORT SERVICES LTD,25/08/2023,5365538,57028.06,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
FINANCE AND RESOURCES,Planning Services,CITY WEST SUPPORT SERVICES LTD,25/08/2023,5365540,5166.86,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
FINANCE AND RESOURCES,Planning Services,CITY WEST SUPPORT SERVICES LTD,25/08/2023,5365542,33511.50,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
FINANCE AND RESOURCES,Planning Services,CITY WEST SUPPORT SERVICES LTD,25/08/2023,5371154,2081.28,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
FINANCE AND RESOURCES,Revenue Recharges,CIVICA(UK)LIMITED,18/08/2023,5364691,15750.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,CIVICA(UK)LIMITED,25/08/2023,5371355,77158.08,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,04/08/2023,5362593,2942.59,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,04/08/2023,5364107,3453.78,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,04/08/2023,5364109,3587.12,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,04/08/2023,5364185,3711.58,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,11/08/2023,5366811,1885.10,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,11/08/2023,5368118,3582.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,22/08/2023,5370493,2033.10,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,22/08/2023,5371080,1532.78,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CLASS 1 PERSONNEL LTD,22/08/2023,5371081,1153.43,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
HOUSING AND REGENERATION,Cultural and Related Services,CLIFFORD DEVLIN LIMITED,25/08/2023,5361683,3650.00,0.00,PRIVATE CONTRACTORS,Suppliers - Facilities Management/Mail/Clothing
HOUSING AND REGENERATION,Cultural and Related Services,CLIFFORD DEVLIN LIMITED,25/08/2023,5366776,470.00,0.00,PRIVATE CONTRACTORS,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,01/08/2023,5361841,420.90,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,01/08/2023,5361872,602.80,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,01/08/2023,5362519,515.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,04/08/2023,5360254,476.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,04/08/2023,5360258,437.80,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,04/08/2023,5362750,585.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,08/08/2023,5365733,475.25,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,08/08/2023,5365741,1018.13,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,11/08/2023,5367121,497.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,11/08/2023,5367428,1146.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,11/08/2023,5367435,882.35,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,11/08/2023,5368043,418.30,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,11/08/2023,5368077,837.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,11/08/2023,5368079,601.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,18/08/2023,5368336,438.90,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,18/08/2023,5369611,689.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,25/08/2023,5369667,466.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,25/08/2023,5369670,464.25,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,CLOSE INVOICE FINANCE LIMITED T/A CONTACT PROFESSIONALS,25/08/2023,5370307,1232.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CAPITAL HRA,Housing,CLOSOMAT LTD,08/08/2023,5366851,4447.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,CLOSOMAT LTD,08/08/2023,5366854,4276.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,CLOSOMAT LTD,29/08/2023,5373549,4215.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Facilities Management/Mail/Clothing
COMMISSIONING,Public Health,CNWL NHS FOUNDATION TRUST,29/08/2023,5368165,29166.67,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
COMMISSIONING,Public Health,CNWL NHS FOUNDATION TRUST,29/08/2023,5368166,179341.14,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
COMMISSIONING,Public Health,CNWL NHS FOUNDATION TRUST,29/08/2023,5368167,7916.67,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
COMMISSIONING,Public Health,CNWL NHS FOUNDATION TRUST,29/08/2023,5368168,22666.67,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,08/08/2023,5367103,700.00,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,11/08/2023,5368450,169443.05,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,11/08/2023,5368452,502577.50,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,11/08/2023,5368453,16789.22,0.00,OTHER CONTRACTED SERVICES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,11/08/2023,5368454,1120513.81,0.00,SERVICES/FEES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,11/08/2023,5368456,310331.00,0.00,SERVICES/FEES,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,COALO,15/08/2023,5368458,568561.85,0.00,FEES - EXTERNAL,Suppliers - Facilities Management/Mail/Clothing
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,COALO,18/08/2023,5370062,134742.36,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,22/08/2023,5368449,141703.61,0.00,GROUNDS REPAIRS & MAINTENANCE,Suppliers - Facilities Management/Mail/Clothing
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,COALO,25/08/2023,5367128,913.12,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,31/08/2023,5360607,945175.43,0.00,SERVICES/FEES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,31/08/2023,5360608,111614.94,0.00,GROUNDS REPAIRS & MAINTENANCE,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,31/08/2023,5360612,153163.92,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,31/08/2023,5360748,15173.63,0.00,OTHER CONTRACTED SERVICES,Suppliers - Facilities Management/Mail/Clothing
HOUSING REVENUE ACCOUNT,Housing Revenue Account,COALO,31/08/2023,5360752,454292.69,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,08/08/2023,5367531,953.65,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,18/08/2023,5369568,247.20,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,18/08/2023,5369568,1016.80,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,18/08/2023,5369570,220.00,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,18/08/2023,5369570,30.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,18/08/2023,5369570,654.80,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,COMMUNITY HOSTING AND SUPPORT LIMITED,18/08/2023,5369570,30.00,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,CONTOUR 886 LIMITED,01/08/2023,5306832,893.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Central Services,CREATIVE AND CONNECTED COMMUNITIES,22/08/2023,5369603,3643.50,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,CREATIVE AND CONNECTED COMMUNITIES,22/08/2023,5369603,8501.50,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
ASSISTANT CHIEF EXECUTIVE,Central Services,CREATIVE SPACES LONDON CIC,01/08/2023,5363957,620.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
ASSISTANT CHIEF EXECUTIVE,Central Services,CREATIVE SPACES LONDON CIC,01/08/2023,5363960,1330.00,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365308,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365309,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365310,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365311,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365312,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365313,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365314,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365315,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365316,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365317,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365318,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365319,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365320,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365321,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365322,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365323,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365324,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365325,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365326,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365327,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365328,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365329,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365330,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365331,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365332,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365333,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365334,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365335,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365336,1247.08,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365373,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365374,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365375,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365376,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365377,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365378,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365379,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365380,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365381,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365382,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365383,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365384,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365385,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,CROMWOOD HOUSING,04/08/2023,5365386,1323.13,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
