OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
CHILDRENS AND ADULT SERVICES,Children's and Education Services,REGINA PACIS DAY NURSERY,15/12/2023,5413445,1000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
FINANCE AND RESOURCES,Revenue Recharges,REGIONAL NETWORK SOLUTIONS LTD,22/12/2023,5411314,1400.00,0.00,SERVICES/FEES,Suppliers - ICT Hardware/Software/Networks etc
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,RESTORE DATASHRED,15/12/2023,5413614,691.94,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Environmental Services
FINANCE AND RESOURCES,Revenue Recharges,RESTORE PLC,15/12/2023,5415570,3461.56,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,RGH SOCIAL WORK LTD,12/12/2023,5404980,906.16,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,RH BUILDERS & DECORATORS LTD,19/12/2023,5416494,940.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,RICARDO - AEA LTD,08/12/2023,5411325,4875.00,0.00,CATERING/PROVISIONS,Suppliers - Environmental Services
CAPITAL HRA,Housing,RICHARD DAVID MILLS,05/12/2023,5409067,8100.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RICHMOND MUSIC TRUST,12/12/2023,5407346,2010.00,0.00,GRANTS AND SUBSCRIPTIONS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Adult Social Care,RICSON ROWCASTLE LIMITED,19/12/2023,5416793,542.15,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,RIDER LEVETT BUCKNALL UK LTD,12/12/2023,5412478,1584.98,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,RIDER LEVETT BUCKNALL UK LTD,12/12/2023,5412479,650.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Revenue Recharges,RIDER LEVETT BUCKNALL UK LTD,12/12/2023,5412034,900.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Professional Services (consultants)
CAPITAL GF HOUSING AND REGENERATION,Culture & Related Services,RIDER LEVETT BUCKNALL UK LTD,15/12/2023,5400181,945.30,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,RIVERSIDE COMMUNITY DAY NURSERY,15/12/2023,5413226,8000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
FINANCE AND RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,01/12/2023,5400870,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,08/12/2023,5404367,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,15/12/2023,5407550,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,22/12/2023,5409941,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
FINANCE AND RESOURCES,Revenue Recharges,ROBERTSON BELL LTD,22/12/2023,5412029,1740.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ROCKS LANE MONTESSORI LTD,15/12/2023,5413227,10000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
HOUSING AND REGENERATION,Housing Services,ROCKWOOD ESTATES LIMITED,15/12/2023,5414515,6450.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ROCKWOOD ESTATES LIMITED,15/12/2023,5414517,6475.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ROCKWOOD ESTATES LIMITED,15/12/2023,5414519,10200.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ROCKWOOD ESTATES LIMITED,15/12/2023,5414520,10478.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ROCKWOOD ESTATES LIMITED,15/12/2023,5414523,8970.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ROCKWOOD ESTATES LIMITED,15/12/2023,5414524,17820.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ROCKWOOD ESTATES LIMITED,19/12/2023,5414526,8970.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ROCKWOOD ESTATES LIMITED,19/12/2023,5414541,6540.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ROCKWOOD ESTATES LIMITED,19/12/2023,5414546,13590.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
FINANCE AND RESOURCES,Revenue Recharges,ROYAL MAIL GROUP LTD,12/12/2023,5412241,1643.34,0.00,PRIVATE CONTRACTORS,Suppliers - Utilities
FINANCE AND RESOURCES,Revenue Recharges,ROYAL MAIL GROUP LTD,22/12/2023,5418660,496.52,0.00,PRIVATE CONTRACTORS,Suppliers - Utilities
CAPITAL HRA,Housing,RPA,22/12/2023,5398895,1948.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,RPA,22/12/2023,5410620,3020.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,RPA,22/12/2023,5411035,5109.58,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Housing Services,RUNNYMEDE AND SPELTHORNE CITIZENS ADVICE BUREAU,01/12/2023,5408585,950.00,0.00,VOLUNTARY ASSOCIATIONS,Voluntary organisations
CAPITAL GF HOUSING AND REGENERATION,Education,RUSSELL TREW LIMITED,19/12/2023,5417025,5435.50,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SAFE N SOUND (UXBRIDGE) LTD,12/12/2023,5411088,1466.40,0.00,"CLOTHING,UNIFORMS & LAUNDRY",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SARAH HERBERT T/A ELMWOOD MONTESSORI SCH,15/12/2023,5413186,9000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408223,5270.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408224,4960.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408227,5022.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408229,3306.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408231,4588.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408250,3317.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408252,1302.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408255,2976.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408257,1860.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408259,1984.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408261,3720.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408262,3611.50,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,01/12/2023,5408263,2635.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409105,4800.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409119,4860.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409121,5220.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409124,5100.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409127,3210.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409130,1260.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409131,2880.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409132,1800.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409134,1920.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409143,3600.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409146,3495.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,05/12/2023,5409148,2550.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SATIN PROPERTIES LTD,19/12/2023,5415740,2976.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,SAVERA HEATHROW HOTEL LTD,19/12/2023,5415607,2805.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SCCI ALPHATRACK LTD,05/12/2023,5409265,463.07,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SCCI ALPHATRACK LTD,05/12/2023,5409368,1076.50,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SCCI ALPHATRACK LTD,05/12/2023,5409374,490.72,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SCL EDUCATION & TRAINING LTD,08/12/2023,5409070,2900.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SECURE ELECTRONIC APPLICATIONS LTD( S.E.A),22/12/2023,5409974,966.97,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Other Non Distributed Costs,SEDGWICK INTERNATIONAL UK,19/12/2023,5413625,925.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Financial Services
CAPITAL HRA,Housing,SEDGWICK TURNER LIMITED,22/12/2023,5416772,833.33,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,SEMPER FIRE ENGINEERING LIMITED,12/12/2023,5412045,2500.00,0.00,FEES - EXTERNAL,Suppliers - Accomodation (Housing)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,SERCO LTD,15/12/2023,5413140,311962.41,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CAPITAL HRA,Housing,SERRA AND SPELLER LTD,08/12/2023,5409934,11130.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,SERRA AND SPELLER LTD,22/12/2023,5419291,450.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SETTLE SUPPORT,01/12/2023,5408820,8250.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CAPITAL HRA,Housing,SHARPE PRITCHARD OFFICE ACCOUNT,19/12/2023,5404947,2069668.12,0.00,PURCHASE PRICE,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SHOOTING STAR CHILDREN'S HOSPICES,22/12/2023,5413543,1720.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SHOOTING STAR CHILDREN'S HOSPICES,22/12/2023,5414548,860.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,SIGN MAKERS UK LTD,05/12/2023,5403953,16724.83,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,SIGN MAKERS UK LTD,08/12/2023,5404825,14386.40,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,SIGN MAKERS UK LTD,08/12/2023,5410622,12985.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - General Goods & Services
FINANCE AND RESOURCES,Planning Services,SIGNRITE SERVICES LTD,19/12/2023,5413624,445.00,0.00,GROUNDS REPAIRS & MAINTENANCE,Suppliers - Advertising/Events/Publicity
HOUSING AND REGENERATION,Planning Services,SIMON INC LTD,05/12/2023,5408293,2450.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,SKY BUILDING NO 1 LTD,08/12/2023,5411194,2600.00,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,SKY UK LTD (SKY BUSINESS- WIFI),22/12/2023,5412608,935.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SMALL STEPS DAY NURSERY & PRE-SCHOOL,15/12/2023,5413229,11000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SMALL STEPS DAY NURSERY & PRE-SCHOOL,15/12/2023,5413458,9000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
HOUSING AND REGENERATION,Housing Services,SMARTLETS ESTATES LTD,08/12/2023,5411199,1785.08,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,SMARTLETS ESTATES LTD,22/12/2023,5418429,1850.00,0.00,HOUSING RENT DEPOSITS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SMIRTHWAITE LIMITED,08/12/2023,5404865,1189.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SNOWFLAKE SCHOOL FOR CHILDREN WITH AUTISM LIMITED,22/12/2023,5410445,21833.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SNOWFLAKE SCHOOL FOR CHILDREN WITH AUTISM LIMITED,22/12/2023,5410446,19533.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SNOWFLAKE SCHOOL FOR CHILDREN WITH AUTISM LIMITED,22/12/2023,5410447,19912.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SNOWFLAKE SCHOOL FOR CHILDREN WITH AUTISM LIMITED,22/12/2023,5410448,19912.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SNOWFLAKE SCHOOL FOR CHILDREN WITH AUTISM LIMITED,22/12/2023,5410449,19912.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Adult Social Care,SOCIAL FINANCE CARE AND WELLBEING INVESTMENTS LLP,22/12/2023,5400880,45900.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Social community care/Healthcare
FINANCE AND RESOURCES,Revenue Recharges,SOCITM LIMITED,05/12/2023,5405245,5995.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SOLUTIONS LOGISTICS,08/12/2023,5410787,440.00,0.00,PRIVATE CONTRACTORS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SOLUTIONS SOCIAL CARE,15/12/2023,5415590,1008.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SOUTH BEDFONT PLAYGROUP,15/12/2023,5413231,10000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SOUTH BEDFONT PLAYGROUP,15/12/2023,5413448,8000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
FINANCE AND RESOURCES,Corporate and Democratic Core,SOUTH EAST EMPLOYERS,01/12/2023,5405243,798.00,0.00,EXPENSES/ALLOWANCES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SPARK,22/12/2023,5418700,896.66,0.00,OTHER CONTRACTED SERVICES,Voluntary organisations
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,08/12/2023,5400348,145489.20,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,12/12/2023,5405246,15044.00,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,12/12/2023,5407499,7020.00,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,15/12/2023,5407435,14040.00,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,15/12/2023,5407895,14040.00,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,15/12/2023,5408345,14798.00,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,19/12/2023,5408616,42763.50,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,19/12/2023,5408617,14798.00,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,19/12/2023,5408888,14798.00,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,19/12/2023,5408891,14798.00,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,19/12/2023,5408892,3480.00,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,22/12/2023,5411033,31835.28,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,SPECIALIST COMPUTER CENTRES PLC,22/12/2023,5419187,44554.50,0.00,VENDER ICT COSTS,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,SPECIALIST COMPUTER CENTRES PLC,22/12/2023,5410679,12760.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Adult Social Care,SPLENDID SUPPORTED ACCOMMODATIONS LIMITED,08/12/2023,5404961,6345.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SPORTSAFE UK LTD,22/12/2023,5412037,2966.51,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,SPORTSAFE UK LTD,22/12/2023,5412038,1000.80,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Education & Sports
CAPITAL GF HOUSING AND REGENERATION,Education,SQUIRE ENERGY LIMITED (SEL),01/12/2023,5408145,1387.10,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,SSE POWER DISTRIBUTION,12/12/2023,5405396,49684.69,0.00,PAYMENT TO STAT AUTHORITIES,Suppliers - Utilities
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST ALBANS DAY NURSERY LTD,15/12/2023,5413232,13000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST ALBANS DAY NURSERY LTD,15/12/2023,5413449,5000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST GEORGES DAY NURSERY,15/12/2023,5413233,9000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST GEORGES DAY NURSERY,15/12/2023,5413450,3000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST JOHNS SCHOOL AND COLLEGE,22/12/2023,5418567,31094.58,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST JOHNS SCHOOL AND COLLEGE,22/12/2023,5418596,34250.01,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST MARYS OSTERLEY PLAYGROUP,15/12/2023,5413234,5000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST MARYS OSTERLEY PLAYGROUP,15/12/2023,5413451,3000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST MICHAEL STEINER SCHOOL LTD,15/12/2023,5413235,5000.00,0.00,OTHER CONTRACTED SERVICES,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ST NICHOLAS CHURCH OF ENGLAND PRIMARY SCHOOL,19/12/2023,5416721,13248.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,22/12/2023,5411713,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,22/12/2023,5411714,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,22/12/2023,5411715,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,22/12/2023,5411716,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,22/12/2023,5411717,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,22/12/2023,5411718,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,22/12/2023,5411719,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,22/12/2023,5411720,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,ST PAULS WORLDWIDE INVESTMENTS LTD,22/12/2023,5411721,1030.00,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
