Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Finance & Human Resources,Finance Manager (Corporate & Capital),Supplies & Services,Bank Charges,TALL Security Print Ltd,02/02/2024,113.38
Finance & Human Resources,Finance Manager (Corporate & Capital),Supplies & Services,Bank Charges,TALL Security Print Ltd,02/02/2024,113.38
Finance & Human Resources,Human Resources,Employees,Criminal Records Bureau Checks,DISCLOSURE & BARRING SERVICE,07/02/2024,"8,260.00"
Finance & Human Resources,Human Resources,Employees,Criminal Records Bureau Checks,Matrix Security Watchdog,27/02/2024,602.05
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,LANYON BOWDLER SOLICITORS,09/02/2024,291.67
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,ELLIOTT BRIDGMAN SOLICITORS,07/02/2024,290.00
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,MARTIN KAYE,07/02/2024,291.67
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,CRAMPTON PYM & LEWIS SOLICITORS,22/02/2024,291.67
Finance & Human Resources,Human Resources,Supplies & Services,Subscriptions,FL MEMO LTD,15/02/2024,195.50
Finance & Human Resources,Revenues,Supplies & Services,Computer Software (Maint),ResourceLink Aurora User Group,12/02/2024,200.00
Finance & Human Resources,Revenues,Supplies & Services,Medical Consultants Fees,Airey Consultancy Services Ltd.,22/02/2024,"1,250.00"
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,22/02/2024,"2,975.00"
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,22/02/2024,"1,975.44"
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,22/02/2024,"1,940.83"
Finance & Human Resources,Revenues,Employees,Professional Subs,IRRV,22/02/2024,297.00
Finance & Human Resources,Revenues,Employees,Off- site processing,NEC Software Solutions UK Ltd,22/02/2024,"1,112.00"
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,22/02/2024,197.22
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,22/02/2024,128.03
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,22/02/2024,"4,375.00"
Finance & Human Resources,Revenues,Supplies & Services,Comp Software (Purch / Hire),NEC Software Solutions UK Ltd,02/02/2024,"1,050.00"
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,02/02/2024,400.00
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,02/02/2024,"1,025.00"
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,02/02/2024,922.15
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,02/02/2024,472.84
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,07/02/2024,626.24
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Greenhalgh Kerr Ltd,06/02/2024,950.00
Finance & Human Resources,Revenues,Employees,Off- site processing,NEC Software Solutions UK Ltd,27/02/2024,"12,520.75"
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,28/02/2024,431.37
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,28/02/2024,199.84
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Financial Data Management plc,28/02/2024,"1,237.50"
Finance & Human Resources,Revenues,Supplies & Services,Postages,NEC Software Solutions UK Ltd,27/02/2024,"2,250.00"
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,28/02/2024,284.12
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,28/02/2024,"1,704.79"
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,28/02/2024,"1,513.64"
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,28/02/2024,734.26
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,28/02/2024,736.55
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,28/02/2024,406.91
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,28/02/2024,339.00
Finance & Human Resources,Revenues,Supplies & Services,MFD Recharges,Financial Data Management plc,22/02/2024,534.64
Finance & Human Resources,Revenues,Supplies & Services,MFD Recharges,Financial Data Management plc,02/02/2024,114.82
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MailSolutions,05/02/2024,107.20
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MailSolutions,05/02/2024,107.20
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,13/02/2024,375.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,TUDOR PRINT & SIGNS,21/02/2024,266.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,21/02/2024,202.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,22/02/2024,107.42
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,22/02/2024,"1,051.26"
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,22/02/2024,"1,345.16"
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,22/02/2024,"1,060.57"
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,02/02/2024,"1,255.32"
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,07/02/2024,396.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,07/02/2024,198.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,07/02/2024,234.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,06/02/2024,"4,925.83"
Finance & Human Resources,Revenues,Supplies & Services,Other Office Expenses,DOCU-FINISH SOLUTIONS LTD,13/02/2024,249.00
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,23/02/2024,196.20
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Grants (Expenses),TELFORD MIND,06/02/2024,"6,250.00"
Health & Wellbeing,Consultant in Public Health,Third Party Payments,Health Funded Services,NHS Shropshire Telford & Wrekin ICB QOC Receivables ,06/02/2024,"1,141.95"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,09/02/2024,"460,666.67"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,09/02/2024,"745,000.00"
Health & Wellbeing,Consultant in Public Health,Employees,Staff Training,Parental Education Growth Support (PEGS),14/02/2024,"5,000.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Chelsea and Westminster Hospital,08/02/2024,697.55
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,CIC,08/02/2024,"8,125.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,CIC ,08/02/2024,"8,125.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Chelsea and Westminster Hospital,07/02/2024,199.62
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,University Hospitals Birmingham NHS Foundation Trust,27/02/2024,134.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,London North West University Healthcare NHS Trust,27/02/2024,182.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,07/02/2024,402.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Buckinghamshire Healthcare NHS Trust,06/02/2024,131.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,16/02/2024,-315.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,16/02/2024,-210.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,16/02/2024,210.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,16/02/2024,"-2,093.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,16/02/2024,315.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,16/02/2024,"2,093.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,15/02/2024,"10,472.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,08/02/2024,468.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,27/02/2024,414.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,06/02/2024,468.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,06/02/2024,257.27
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,13/02/2024,340.54
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,12/02/2024,"1,296.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,16/02/2024,460.54
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,NHS Midlands and Lancashire CSU,19/02/2024,990.25
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,28/02/2024,191.54
Health & Wellbeing,Health Improvement,Supplies & Services,Public Participation,SHROPSHIRE WILDLIFE TRUST,27/02/2024,"2,000.00"
Health & Wellbeing,Health Improvement,Supplies & Services,Public Participation,Challenging Perceptions CIC,20/02/2024,"3,500.00"
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,26/02/2024,184.74
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,02/02/2024,201.06
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,02/02/2024,184.22
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,08/02/2024,203.40
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,08/02/2024,291.12
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,08/02/2024,604.75
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,09/02/2024,190.70
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,09/02/2024,210.68
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Bolinda UK Ltd,17/02/2024,337.14
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,27/02/2024,586.79
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,22/02/2024,192.15
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,22/02/2024,129.65
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,22/02/2024,113.35
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,28/02/2024,194.59
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP CIO,06/02/2024,243.00
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Minor Alterations H & Safety,STIRCHLEY & BROOKSIDE PARISH COUNCIL ,06/02/2024,108.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,12/02/2024,120.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,12/02/2024,120.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,12/02/2024,120.00
Health & Wellbeing,Health Improvement,Supplies & Services,Stationery,SHARP BUSINESS SYSTEMS LTD,17/02/2024,433.32
Health & Wellbeing,Health Protection,Supplies & Services,Subscriptions,West Mercia Police & Crime Commissioner,15/02/2024,"5,756.71"
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Capital Expenditure,Payments to Contractor,SKIPS TELFORD LTD,13/02/2024,670.00
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,13/02/2024,"1,614.45"
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,15/02/2024,"1,549.59"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,PRYCE (BUILDERS) LTD,26/02/2024,"7,513.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,Young & Harris Ltd,26/02/2024,655.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,Welch and Phillips Building Contractors Ltd,06/02/2024,"1,455.73"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,PRYCE (BUILDERS) LTD,06/02/2024,"3,490.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,PRYCE (BUILDERS) LTD,06/02/2024,"14,782.20"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,Finson Interiors Ltd,21/02/2024,"2,000.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,Park Street Kitchen,26/02/2024,"1,085.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Marketing & Publicity,R.F PHOTOGRAPHY,21/02/2024,240.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,21/02/2024,"2,434.80"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,21/02/2024,"5,842.55"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,21/02/2024,"2,471.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,21/02/2024,"2,513.10"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,ANTA Education Ltd,19/02/2024,"2,550.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,01/02/2024,"3,000.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,01/02/2024,"2,697.62"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,01/02/2024,"3,242.01"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,01/02/2024,"1,260.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Mango Studios London Ltd,01/02/2024,750.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Mango Studios London Ltd,01/02/2024,125.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Horizons Consultants Ltd,01/02/2024,500.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,Shropshire Youth Support Trust,07/02/2024,900.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,Shropshire Youth Support Trust,07/02/2024,"14,400.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),European Innovation Limited,14/02/2024,"11,450.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,ANTA Education Ltd,13/02/2024,"8,370.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,15/02/2024,"2,499.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,15/02/2024,"7,000.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,15/02/2024,"5,007.44"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts ,16/02/2024,"20,000.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Ascendancy Internet Marketing Ltd,27/02/2024,"1,125.00"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Involved Social Impact Projects Ltd,22/02/2024,875.00
"Housing, Employment & Infrastructure",Local Plan,Supplies & Services,Equipment - Purchase,OBJECTIVE KEYSTONE LTD,13/02/2024,"8,694.29"
"Housing, Employment & Infrastructure",Local Plan,Supplies & Services,Consultancy,Lovell Partnerships Limited,13/02/2024,"25,000.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Surefire Management Services Ltd,19/02/2024,"57,301.50"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Surefire Management Services Ltd,13/02/2024,"29,659.50"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Surefire Management Services Ltd,13/02/2024,"-2,700.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Other Capital Expenditure,Surefire Management Services Ltd,13/02/2024,285.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Surefire Management Services Ltd,13/02/2024,"4,977.40"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Surefire Management Services Ltd,13/02/2024,162.50
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Surefire Management Services Ltd,13/02/2024,"19,885.00"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,05/02/2024,"1,644.65"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,08/02/2024,"1,644.65"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,16/02/2024,"1,644.65"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,23/02/2024,"1,644.65"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Other Services,AtkinsRéalis UK Limited,28/02/2024,"3,300.00"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Hough Green Garage Ltd,19/02/2024,448.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,R&M -Buildings DLO Charge,Austin Mix Ltd,16/02/2024,600.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,14/02/2024,113.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,14/02/2024,189.45
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,14/02/2024,113.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,14/02/2024,194.73
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,14/02/2024,189.45
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,23/02/2024,353.59
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,23/02/2024,183.34
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,ETAK Creative Ltd,05/02/2024,109.90
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,06/02/2024,"5,292.00"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,06/02/2024,150.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,16/02/2024,150.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Equipment - Purchase,PRYCE (BUILDERS) LTD,09/02/2024,650.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Legal Expenses,WYCHAVON DISTRICT COUNCIL,07/02/2024,"3,826.10"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,07/02/2024,858.00
Neighbourhood & Enforcement Services,Enforcement,Employees,Course Fees,NSL Limited,16/02/2024,"2,891.84"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,28/02/2024,116.14
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Carrington West Ltd,05/02/2024,"1,089.55"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Carrington West Ltd,19/02/2024,"1,805.65"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Nationwide Data Collection,19/02/2024,800.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Nationwide Data Collection,19/02/2024,"2,200.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,XAIS Asset Management Ltd,09/02/2024,"6,400.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,SIMMONSIGNS LTD,21/02/2024,"1,037.40"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Amey OW Ltd,15/02/2024,"9,636.64"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Buchanan Computing,14/02/2024,"5,866.37"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Cubic Transportation Systems,19/02/2024,"128,669.66"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Waterman Aspen,22/02/2024,"1,636.50"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Waterman Aspen,22/02/2024,"2,912.97"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Amey OW Ltd,16/02/2024,614.22
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,AJB CONTRACTING LTD,28/02/2024,"1,500.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Contractor Recharge,Balfour Beatty Civils Limited,26/02/2024,"668,402.53"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),22/02/2024,"130,355.86"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),22/02/2024,509.46
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),22/02/2024,197.65
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),22/02/2024,"121,538.70"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),22/02/2024,"-120,750.66"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Lift Maintenance,STANNAH LIFT SERVICES LTD,06/02/2024,232.46
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,R&M -Buildings DLO Charge,PUMP & PLANT SERVICES LTD,08/02/2024,701.42
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,R&M -Buildings DLO Charge,PUMP & PLANT SERVICES LTD,13/02/2024,"2,734.62"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,R&M -Buildings DLO Charge,PUMP & PLANT SERVICES LTD,09/02/2024,937.50
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Window Cleaning,Vortex Cleaning Ltd,09/02/2024,430.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Lift Maintenance,STANNAH LIFT SERVICES LTD,16/02/2024,334.85
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Lift Maintenance,STANNAH LIFT SERVICES LTD,20/02/2024,"1,777.84"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),22/02/2024,465.12
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Contractor Recharge,PRYSMIAN CABLES & SYSTEMS LTD,26/02/2024,"70,073.89"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,06/02/2024,"8,056.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,06/02/2024,"6,912.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,06/02/2024,"6,536.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Comp Software (Purch / Hire),Transoft Solutions,19/02/2024,"1,024.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Comp Software (Purch / Hire),Transoft Solutions,19/02/2024,682.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Comp Software (Purch / Hire),Transoft Solutions,19/02/2024,494.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Comp Software (Purch / Hire),Transoft Solutions,19/02/2024,682.00
