Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,271.58
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,270.92
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,11/09/2023,270.77
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,270.73
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,269.76
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,269.21
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,267.66
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,267.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,267.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,266.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,266.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,266.34
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,264.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,264.57
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,264.54
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,264.47
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Charges Paid,THE WREKIN HOUSING TRUST ,11/09/2023,263.66
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,263.59
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,262.79
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,15/09/2023,262.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,262.46
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,21/09/2023,262.12
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,ETAK Creative Ltd,25/09/2023,261.70
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,11/09/2023,261.31
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,19/09/2023,261.31
Prosperity & Investment,Development Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,21/09/2023,261.31
Prosperity & Investment,Development Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,21/09/2023,261.31
Prosperity & Investment,Development Management,Supplies & Services,Legal Expenses,THE MIDLAND NEWS ASSOCIATION LTD,21/09/2023,261.31
Education & Skills,SEND (0-25),Supplies & Services,Materials,GL Education Group,27/09/2023,261.10
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Adaptations,WB Building Services Limited,06/09/2023,261.02
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,260.10
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,04/09/2023,260.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,22/09/2023,260.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,19/09/2023,259.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,28/09/2023,259.60
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,12/09/2023,259.38
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,259.29
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,259.24
"Communities, Customer & Commercial Services",Culture & Events,Transport-Related Expenditure,Outside Hire,Enterprise Flexi Rent,06/09/2023,258.96
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Nottingham Rehab Ltd,19/09/2023,258.87
Children큦 Safeguarding & Family Support,Safeguarding Advisory,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,12/09/2023,258.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,15/09/2023,257.82
Education & Skills,Pupil Support Services,Third Party Payments,Misc. Education Payments to T&W Schools (incl Academies),Kickstart Academy,25/09/2023,257.12
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,04/09/2023,257.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,13/09/2023,256.75
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,256.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,256.47
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,28/09/2023,256.19
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,255.96
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,Alert-it Care Alarms,29/09/2023,255.78
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,255.28
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Legal Fees,FREETHS LLP,21/09/2023,254.80
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,20/09/2023,254.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,13/09/2023,254.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,254.17
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,253.93
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,13/09/2023,253.69
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Outside Hire,Enterprise Flexi Rent,15/09/2023,253.56
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,05/09/2023,252.54
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,20/09/2023,252.54
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,26/09/2023,252.48
Prosperity & Investment,Development Management,Employees,Professional Subs,Institute of Ecology and Environmental Management,21/09/2023,252.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,T FOOD SERVICE LTD,21/09/2023,252.09
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,14/09/2023,252.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Premises-Related Expenditure,Grounds Maint - Playgrounds,PLAYSAFETY LTD,29/09/2023,252.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,251.62
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,251.56
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Dilapidations,Security Wise Ltd,25/09/2023,251.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Elygra Limited,28/09/2023,251.23
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Other Services,T Nursing Services,01/09/2023,251.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,250.97
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/09/2023,250.97
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,15/09/2023,250.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,250.28
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,13/09/2023,250.20
Adult Social Care,My Options,Supplies & Services,Equipment - Purchase,ASLES LTD,11/09/2023,250.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Employees,Training Expenses,Connect Consultancy Limited,08/09/2023,250.00
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Servicing & Repairs V&P,FURROWS OF TELFORD,15/09/2023,250.00
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,LAWLEY & OVERDALE PARISH COUNCIL,27/09/2023,250.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,13/09/2023,250.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Smart Video & Sensing Ltd,14/09/2023,250.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Smart Video & Sensing Ltd,14/09/2023,250.00
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Strive AV Ltd,19/09/2023,250.00
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Strive AV Ltd,19/09/2023,250.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,249.89
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,11/09/2023,249.64
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,249.06
Education & Skills,SEND (0-25),Supplies & Services,Equipment - Purchase,OTICON LIMITED,04/09/2023,249.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,04/09/2023,249.00
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,26/09/2023,248.39
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,248.24
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,Smartestenergy Limited,21/09/2023,248.08
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,18/09/2023,247.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,246.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,246.77
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,246.67
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,246.57
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,01/09/2023,246.50
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,P LTD,29/09/2023,246.35
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,JCE & SONS LTD,26/09/2023,246.28
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,15/09/2023,246.20
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,245.31
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,20/09/2023,245.25
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,VEOLIA ES LTD ,06/09/2023,244.43
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,244.35
"Communities, Customer & Commercial Services","Communities, Customer & Commercial Services",Supplies & Services,Fees,APSE ,25/09/2023,244.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Lift Maintenance,STANNAH LIFT SERVICES LTD,28/09/2023,243.75
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,243.24
"Communities, Customer & Commercial Services",Sport & Leisure,Transport-Related Expenditure,District Council Vehicles,J O Groundcare,20/09/2023,243.05
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Cambridgeshire Community Services NHS Trust,06/09/2023,243.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,242.49
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,25/09/2023,242.38
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,242.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,Prosep filter systems ltd,13/09/2023,241.00
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,P LTD,13/09/2023,240.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,240.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,240.62
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,240.29
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,A1 Glass & Glazing Limited,26/09/2023,240.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Lift Maintenance,Belvidere Lifts Ltd,06/09/2023,240.00
Policy & Governance,Governance & Legal Services,Premises-Related Expenditure,Hire Of Rooms,ST GEORGES & PRIORSLEE PARISH COUNCIL,12/09/2023,240.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,25/09/2023,240.00
Policy & Governance,Organisational Development & Delivery,Employees,Staff Training,West Midlands Employers,25/09/2023,240.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,26/09/2023,239.64
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,239.28
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,238.98
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,238.87
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,RAMADA TELFORD IRONBRIDGE,20/09/2023,238.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,238.31
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,07/09/2023,238.13
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,25/09/2023,238.05
Prosperity & Investment,BiT,Supplies & Services,Furniture - Purchase,Border Janitorial Supplies Limited,05/09/2023,238.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,15/09/2023,237.90
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,06/09/2023,237.20
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,21/09/2023,236.93
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,11/09/2023,236.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,236.46
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,236.40
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,A & H Library Services Ltd,13/09/2023,236.35
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,235.61
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,25/09/2023,235.37
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Universal Services Ltd,26/09/2023,235.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,234.65
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,04/09/2023,234.39
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,234.27
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,234.06
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,04/09/2023,233.42
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,232.94
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,05/09/2023,232.74
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,01/09/2023,232.74
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,20/09/2023,232.74
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,20/09/2023,232.74
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,20/09/2023,232.74
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,19/09/2023,232.27
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,28/09/2023,232.27
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,12/09/2023,232.24
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,08/09/2023,232.22
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,231.81
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Vehicle Parts,THE LODGE TYRE CO LTD,22/09/2023,231.45
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,231.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,231.32
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,ARJO UK LTD,04/09/2023,231.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,230.98
Adult Social Care,My Options,Supplies & Services,Respite Care,REDACTED PERSONAL INFORMATION,20/09/2023,230.96
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,230.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,230.59
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Water Rates,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,21/09/2023,230.23
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,COOL SERVICES LTD,04/09/2023,230.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Doctors Fees,DONNINGTON MEDICAL PRACTICE,01/09/2023,230.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Doctors Fees,DONNINGTON MEDICAL PRACTICE,01/09/2023,230.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,229.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Other Materials,SIGNS EXPRESS ,20/09/2023,229.60
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,JCE & SONS LTD,21/09/2023,229.00
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Premises-Related Expenditure,Grounds Maintenance - Other,MSM Hire Ltd,19/09/2023,228.74
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Other Grants (Expenses),24X7 Ltd,26/09/2023,228.58
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,228.35
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,228.27
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,228.17
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,227.67
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,227.44
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,25/09/2023,227.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,226.62
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,226.37
Prosperity & Investment,BiT,Premises-Related Expenditure,Hygiene Services,PHS GROUP,15/09/2023,226.21
Adult Social Care,My Options,Premises-Related Expenditure,Clean Mats & Toilet Requisites,B CARE EQUIPMENT LTD,19/09/2023,226.05
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Belvidere Lifts Ltd,18/09/2023,226.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MailSolutions,26/09/2023,225.50
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,VEOLIA ES LTD ,13/09/2023,225.49
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,M LANDSCAPES LTD,21/09/2023,225.37
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING LIMITED,25/09/2023,225.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,225.26
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/09/2023,225.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Vortex Cleaning Ltd,20/09/2023,225.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,Performance Health Systems UK Ltd,01/09/2023,224.89
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,224.84
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,224.41
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,223.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,223.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,19/09/2023,223.30
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,28/09/2023,223.08
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,223.08
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,15/09/2023,222.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,222.65
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,Churches Fire Security Ltd,04/09/2023,222.50
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,TACT,13/09/2023,222.12
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,18/09/2023,221.05
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,220.54
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,220.51
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,21/09/2023,220.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,21/09/2023,220.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,219.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,219.52
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,O HEALTHCARE LTD,20/09/2023,219.30
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,JCE & SONS LTD,27/09/2023,219.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,219.16
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,219.16
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,STANNAH LIFT SERVICES LTD,21/09/2023,219.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,20/09/2023,218.47
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,15/09/2023,217.84
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/09/2023,217.28
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,14/09/2023,217.22
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,R & COMPANY,11/09/2023,216.99
