Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Education & Skills,SEND (0-25),Transport-Related Expenditure,Transport Contractors,Telford Taxi Hire Limited,12/05/2023,"2,400.00"
Education & Skills,SEND (0-25),Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,12/05/2023,"2,100.00"
Education & Skills,SEND (0-25),Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,12/05/2023,"1,900.00"
Education & Skills,SEND (0-25),Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,12/05/2023,"2,200.00"
Education & Skills,SEND (0-25),Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,12/05/2023,780.00
Education & Skills,SEND (0-25),Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,12/05/2023,"2,700.00"
Education & Skills,SEND (0-25),Transport-Related Expenditure,Taxi Costs,Telford Taxi Hire Limited,12/05/2023,660.00
Education & Skills,SEND (0-25),Transport-Related Expenditure,Taxi Costs, Go Carz,18/05/2023,309.00
Education & Skills,SEND (0-25),Transport-Related Expenditure,Taxi Costs, Go Carz,18/05/2023,208.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Bridge Therapy,18/05/2023,186.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Crudgington Primary School,22/05/2023,607.83
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Crudgington Primary School,22/05/2023,607.83
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Dawley C of E Primary Academy,22/05/2023,868.33
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Dawley C of E Primary Academy,22/05/2023,868.33
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,22/05/2023,"5,123.14"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,22/05/2023,"5,123.14"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lawley Village Academy,22/05/2023,607.83
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lawley Village Academy,22/05/2023,607.83
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,22/05/2023,"2,952.32"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,22/05/2023,"2,952.32"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Redhill Primary Academy,22/05/2023,"3,820.65"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Redhill Primary Academy,22/05/2023,"3,820.65"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,St Peter큦 Bratton C of E Academy,22/05/2023,"1,128.83"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,St Peter큦 Bratton C of E Academy,22/05/2023,"1,128.83"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Windmill Primary School Academy,22/05/2023,"3,473.32"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Windmill Primary School Academy,22/05/2023,"3,473.32"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Wrekin View Primary School,22/05/2023,"4,428.48"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Wrekin View Primary School,22/05/2023,"4,428.48"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,22/05/2023,"7,641.29"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,22/05/2023,"7,641.29"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CAT - Telford Priory School,22/05/2023,"7,901.80"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CAT - Telford Priory School,22/05/2023,"7,901.80"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Charlton Academy,22/05/2023,"4,515.31"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Charlton Academy,22/05/2023,"4,515.31"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Ercall Wood Academy,22/05/2023,"11,461.95"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Ercall Wood Academy,22/05/2023,"11,461.95"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,22/05/2023,"2,431.32"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,22/05/2023,"15,890.43"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,22/05/2023,"15,890.43"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,22/05/2023,"2,431.32"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,MADELEY ACADEMY TRUST LTD,22/05/2023,"5,036.31"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,MADELEY ACADEMY TRUST LTD,22/05/2023,"5,036.31"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,NEWPORT GIRLS HIGH SCHOOL ACADEMY TRUST,22/05/2023,607.83
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,NEWPORT GIRLS HIGH SCHOOL ACADEMY TRUST,22/05/2023,607.83
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Park School,22/05/2023,"6,772.97"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Park School,22/05/2023,"6,772.97"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Telford Langley School ,22/05/2023,"5,817.81"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Telford Langley School ,22/05/2023,"5,817.81"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,THOMAS TELFORD SCHOOL ,22/05/2023,955.16
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,THOMAS TELFORD SCHOOL ,22/05/2023,955.16
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,09/05/2023,"36,408.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,09/05/2023,"42,980.33"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,09/05/2023,"42,980.33"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,09/05/2023,"36,408.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,09/05/2023,"23,724.50"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,09/05/2023,"23,724.50"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,09/05/2023,"52,665.72"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,09/05/2023,"52,665.72"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Kickstart Academy,31/05/2023,"86,546.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Acorn Education & Care Ltd,18/05/2023,"24,913.33"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Aspris Telford School,18/05/2023,"-12,019.43"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,B M Care Ltd,18/05/2023,"27,653.33"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,18/05/2023,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Keys PCE Limited,18/05/2023,"19,470.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Keys PCE Limited,18/05/2023,"19,470.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,St David큦 College,18/05/2023,"13,396.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Westbury School,18/05/2023,"16,650.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Westbury School,18/05/2023,"7,272.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Westbury School,18/05/2023,"24,362.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Girls� Day School Trust,09/05/2023,"4,680.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Young Foundations Ltd,18/05/2023,"3,175.13"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Loxley Hall School,18/05/2023,"4,117.21"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Kickstart Academy,18/05/2023,"2,702.99"
Education & Skills,SEND (0-25),Employees,Staff Training,The University of Manchester,09/05/2023,"3,800.00"
Education & Skills,SEND (0-25),Supplies & Services,Equipment - Purchase,CONNEVANS LIMITED,24/05/2023,136.08
Education & Skills,SEND (0-25),Supplies & Services,Equipment - Purchase,OTICON LIMITED,17/05/2023,112.00
Education & Skills,SEND (0-25),Supplies & Services,Equipment - Purchase,OTICON LIMITED,18/05/2023,249.00
Education & Skills,SEND (0-25),Supplies & Services,Translation Services,Premium Linguistic Services,18/05/2023,247.80
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,18/05/2023,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,18/05/2023,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,18/05/2023,400.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,18/05/2023,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,18/05/2023,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,18/05/2023,400.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,18/05/2023,200.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,09/05/2023,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,09/05/2023,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,588.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,624.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,735.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,575.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,575.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,230.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,735.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,735.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,575.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,624.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,115.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,624.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,287.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,575.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,230.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,18/05/2023,624.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,22/05/2023,279.34
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,22/05/2023,279.34
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Ercall Wood Academy,22/05/2023,173.67
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Ercall Wood Academy,22/05/2023,173.67
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,22/05/2023,413.51
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,22/05/2023,413.51
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,22/05/2023,108.48
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,22/05/2023,108.48
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lantern Academy,22/05/2023,173.67
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lantern Academy,22/05/2023,173.67
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lawley Village Academy,22/05/2023,393.01
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lawley Village Academy,22/05/2023,393.01
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,22/05/2023,434.12
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,22/05/2023,434.12
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Park School,22/05/2023,325.44
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Park School,22/05/2023,325.44
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Windmill Primary School Academy,22/05/2023,521.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Windmill Primary School Academy,22/05/2023,521.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Wrekin View Primary School,22/05/2023,368.98
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Wrekin View Primary School,22/05/2023,368.98
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Acorn Education & Care Ltd,18/05/2023,"34,170.41"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"14,625.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"2,604.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,18/05/2023,"4,875.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,09/05/2023,"-2,031.25"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Cygnet Health Ltd,18/05/2023,"1,710.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Cygnet Health Ltd,18/05/2023,"3,078.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Cygnet Health Ltd,18/05/2023,"2,736.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Keys PCE Limited,09/05/2023,"-7,080.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Keys PCE Limited,09/05/2023,"19,470.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Keys PCE Limited,09/05/2023,"11,210.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,R G RURAL SKILLS PROJECT,18/05/2023,400.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,R G RURAL SKILLS PROJECT,18/05/2023,900.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,R G RURAL SKILLS PROJECT,09/05/2023,300.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,R G RURAL SKILLS PROJECT,09/05/2023,800.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ROYAL MENCAP SOCIETY,09/05/2023,"48,000.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Ruskin Mill Trust,09/05/2023,"-11,128.95"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,SOUTH STAFFORDSHIRE COLLEGE,18/05/2023,"2,387.87"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,SOUTH STAFFORDSHIRE COLLEGE,18/05/2023,882.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,SOUTH STAFFORDSHIRE COLLEGE,18/05/2023,641.54
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,SOUTH STAFFORDSHIRE COLLEGE,18/05/2023,882.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,SOUTH STAFFORDSHIRE COLLEGE,18/05/2023,"1,286.56"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,NOVA TRAINING LTD,18/05/2023,"13,518.32"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Really NEET Project Ltd,09/05/2023,"98,133.31"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,LANDAU LTD,09/05/2023,"19,300.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,LANDAU LTD,09/05/2023,"31,307.50"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,LANDAU LTD,09/05/2023,"83,773.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,LANDAU LTD,09/05/2023,"58,666.67"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,LANDAU LTD,09/05/2023,"58,666.67"
Education & Skills,Skills,Employees,Staff Training,Education & Training Foundation,09/05/2023,350.00
Education & Skills,Skills,Employees,Staff Training,Education & Training Foundation,09/05/2023,350.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Arleston Community Centre,25/05/2023,289.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP,10/05/2023,136.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MADELEY TOWN COUNCIL ,09/05/2023,120.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MADELEY TOWN COUNCIL ,09/05/2023,125.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MADELEY TOWN COUNCIL ,09/05/2023,110.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,09/05/2023,275.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,10/05/2023,125.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,The Leegate Centre CIC,09/05/2023,120.00
Education & Skills,Skills,Supplies & Services,Computer Software (Maint),CogniSoft Limited,09/05/2023,"1,501.23"
Education & Skills,Skills,Supplies & Services,Mobile Phones,EE LTD EQUIPMENT ,18/05/2023,284.00
Education & Skills,Skills,Third Party Payments,Childminders,CHILDCARE SOS,18/05/2023,879.75
Education & Skills,Skills,Employees,Course Fees,QUALSAFE.COM,24/05/2023,316.50
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Creative Training Spaces,17/05/2023,150.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Sutton Hill Community Trust,24/05/2023,120.00
Education & Skills,Skills,Supplies & Services,Computer Software (Maint),CogniSoft Limited,09/05/2023,"5,025.30"
Education & Skills,Skills,Transport-Related Expenditure,Transport,AT BROWN LTD,31/05/2023,165.00
Education & Skills,Skills,Transport-Related Expenditure,Transport,AT BROWN LTD,31/05/2023,165.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Creative Training Spaces,05/05/2023,125.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Sutton Hill Community Trust,24/05/2023,176.00
Education & Skills,Skills,Supplies & Services,Computer Software (Maint),CogniSoft Limited,09/05/2023,"5,025.30"
Education & Skills,Skills,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,09/05/2023,600.00
Finance & Human Resources,Human Resources,Employees,Criminal Records Bureau Checks,Capita Recruitment Vetting Service ,09/05/2023,405.24
Finance & Human Resources,Human Resources,Employees,Staff Training,LOCAL GOVERNMENT ASSOCIATION,09/05/2023,198.00
Finance & Human Resources,Human Resources,Employees,Recruitment Advertising,Talos 360 Ltd,10/05/2023,575.00
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,Get Medic Ltd,16/05/2023,490.00
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,Talos 360 Ltd,10/05/2023,400.00
Finance & Human Resources,Human Resources,Supplies & Services,Subscriptions,West Midlands Employers,23/05/2023,"9,545.00"
Finance & Human Resources,Human Resources,Supplies & Services,Subscriptions,West Midlands Employers,12/05/2023,"26,143.00"
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MailSolutions,10/05/2023,337.10
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MailSolutions,04/05/2023,607.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,31/05/2023,186.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,31/05/2023,170.00
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,16/05/2023,258.64
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,02/05/2023,163.50
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,25/05/2023,114.45
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Prontaprint - Stratford,15/05/2023,120.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Prontaprint - Stratford,16/05/2023,190.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,T PRINT & SIGNS,10/05/2023,139.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,T PRINT & SIGNS,22/05/2023,249.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,T PRINT & SIGNS,22/05/2023,189.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Visual Print & Design,24/05/2023,225.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Visual Print & Design,04/05/2023,495.00
Finance & Human Resources,Revenues,Supplies & Services,Franking Machine Service,FRANCOTYP-POSTALIA LTD ,30/05/2023,"3,000.00"
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,16/05/2023,324.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,16/05/2023,324.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,12/05/2023,"2,751.38"
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,04/05/2023,"1,417.89"
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,19/05/2023,"2,449.11"
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,30/05/2023,"1,459.19"
Finance & Human Resources,Revenues,Employees,Staff Training,Airey Consultancy Services Ltd.,22/05/2023,153.00
Finance & Human Resources,Revenues,Employees,Off-site processing,NEC Software Solutions UK Ltd,16/05/2023,"2,890.68"
Finance & Human Resources,Revenues,Supplies & Services,Comp Software (Purch / Hire),NEC Software Solutions UK Ltd,30/05/2023,"3,300.00"
Finance & Human Resources,Revenues,Third Party Payments,Private Contractors,R LTD,12/05/2023,310.00
Health & Wellbeing,Consultant in Public Health,Third Party Payments,Health Funded Services,NHS Shropshire Telford & Wrekin ICB ,17/05/2023,"1,923.03"
Health & Wellbeing,Consultant in Public Health,Employees,Staff Training,LOUDMOUTH EDUCATION & TRAINING LTD,03/05/2023,"1,400.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Connexus Homes Limited,16/05/2023,"19,634.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,04/05/2023,247.50
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,04/05/2023,107.50
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,04/05/2023,495.00
