Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Confectionery & Snacks,Eden Farm Hulleys,15/01/2024,243.20
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/01/2024,116.88
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/01/2024,291.46
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/01/2024,116.37
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/01/2024,107.35
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,16/01/2024,126.27
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,18/01/2024,"1,016.85"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,10/01/2024,877.56
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,10/01/2024,"2,010.07"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Service Contracts,PROKILL UK LIMITED,16/01/2024,159.60
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Blachere Illumination UK Ltd,03/01/2024,"2,400.00"
"Communities, Customer & Commercial Services",Culture & Events,Transport-Related Expenditure,Outside Hire,BOULTONS OF SHROPSHIRE,29/01/2024,340.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Fools Paradise Ltd,05/01/2024,"1,415.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Illuminate Audio Visual Effects,03/01/2024,"5,803.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,JCE & SONS LTD,10/01/2024,"5,523.39"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Subscriptions,LAEOG uk,22/01/2024,120.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,First Aid,MW MEDICS LTD,03/01/2024,810.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Worldbeaters Ltd,09/01/2024,"2,932.50"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Discretionary Household Support,31/01/2024,525.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Discretionary Household Support,31/01/2024,506.59
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Employees,Agency Supply Costs,EDEN BROWN LTD,05/01/2024,"1,012.50"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Employees,Agency Supply Costs,EDEN BROWN LTD,02/01/2024,607.50
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Hawk Incentives Ltd (Crown Commercial Services),03/01/2024,"19,744.00"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Hawk Incentives Ltd (Crown Commercial Services),05/01/2024,"530,126.40"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Hawk Incentives Ltd (Crown Commercial Services),25/01/2024,"158,445.60"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Hawk Incentives Ltd (Crown Commercial Services),30/01/2024,"19,744.00"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,02/01/2024,960.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,22/01/2024,490.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,17/01/2024,305.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,31/01/2024,340.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Postages,Financial Data Management plc,24/01/2024,103.52
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Postages,Financial Data Management plc,24/01/2024,100.47
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Postages,Financial Data Management plc,24/01/2024,127.67
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Postages,Financial Data Management plc,24/01/2024,131.55
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Permit Production - Blue Badge,APS Group,08/01/2024,824.29
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Blue Badge Assessments,Ascenti,08/01/2024,300.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Blue Badge Assessments,Ascenti,08/01/2024,240.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Bus Pass Production,Euclid Limited,08/01/2024,638.88
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,Kings of the Road,22/01/2024,495.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,Kings of the Road,31/01/2024,395.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,Kings of the Road,31/01/2024,425.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Permit Production - Blue Badge,Valtech Limited,05/01/2024,371.22
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Employees,Staff Training,LOCAL REGISTRATION SERVICES ASSOCIATION,05/01/2024,300.00
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,Hire Of Rooms,KETLEY PARISH COUNCIL,18/01/2024,234.00
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,04/01/2024,114.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telecomms,Airband Community Internet,12/01/2024,295.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telecomms,VIRGIN MEDIA BUSINESS ,04/01/2024,"3,100.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC ,18/01/2024,"7,808.83"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Mobile Phones,EE LTD AIRTIME ,16/01/2024,"13,415.84"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Text Messages,KONICA MINOLTA BUSINESS SOLUTIONS UK LTD,18/01/2024,304.98
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telephones,Trustmarque Solutions Limited,25/01/2024,"2,793.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Community Brands UK Ltd,18/01/2024,"4,320.00"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,Service Contracts,AVK/SEG (UK) Ltd,29/01/2024,"1,785.42"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,R&M -Building Other,Charlton Academy,12/01/2024,"3,311.03"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,R&M -Building Other,Charlton Academy,25/01/2024,"3,393.10"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,R&M -Buildings DLO Charge,COOL SERVICES LTD,16/01/2024,360.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ICS.Al Ltd,24/01/2024,"30,000.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,12/01/2024,"1,734.78"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),PHOENIX SOFTWARE LTD,04/01/2024,"16,074.35"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,R&M -Buildings DLO Charge,PP ELECTRICAL SERVICES (Shropshire) Ltd,09/01/2024,220.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),V1 Limited,17/01/2024,"2,445.52"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),V1 Limited,17/01/2024,843.16
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),V1 Limited,17/01/2024,"9,094.37"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Equipment - Purchase,ICTn Limited,30/01/2024,237.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Equipment - Purchase,ICTn Limited,30/01/2024,112.64
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Equipment - Purchase,ICTn Limited,30/01/2024,295.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telephones,Ghekko LTD,31/01/2024,170.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telephones,Ghekko LTD,31/01/2024,125.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,10/01/2024,"1,150.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,10/01/2024,"2,411.20"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,04/01/2024,"1,150.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,04/01/2024,"2,392.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,04/01/2024,"1,150.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,04/01/2024,"1,859.20"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,04/01/2024,"1,150.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,04/01/2024,"1,547.20"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,31/01/2024,"1,150.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,31/01/2024,"1,955.20"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,31/01/2024,"1,150.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,31/01/2024,"1,854.40"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ScholarPack,16/01/2024,"3,474.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ScholarPack,16/01/2024,"5,467.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Payments to Contractor,Bramble Hub Limited,18/01/2024,"1,517.76"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,04/01/2024,"62,793.20"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Payments to Contractor,FarrPoint Ltd,12/01/2024,"1,584.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Payments to Contractor,Zellis UK Ltd,12/01/2024,"3,760.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Electricity,EON next,15/01/2024,598.92
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Protective Clothing,Border Janitorial Supplies Limited,08/01/2024,196.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Protective Clothing,IMAGE@WORK LTD,31/01/2024,965.06
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,30/01/2024,792.35
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,30/01/2024,"1,755.60"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,08/01/2024,750.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,08/01/2024,"1,592.90"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,17/01/2024,769.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,17/01/2024,"1,698.20"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,31/01/2024,794.95
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,31/01/2024,"1,768.40"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,102.21
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/01/2024,109.05
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/01/2024,122.28
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/01/2024,102.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/01/2024,216.10
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/01/2024,586.56
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/01/2024,122.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,670.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,171.85
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,190.29
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,312.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,320.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,177.47
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,118.93
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,450.05
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,169.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,149.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,137.19
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,108.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,117.01
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,165.07
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,140.68
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,126.09
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,195.14
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,124.39
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,300.09
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,227.04
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,226.80
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,183.22
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,152.92
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,327.23
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,163.51
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,396.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,134.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,347.97
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,118.32
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,122.96
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,135.08
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,156.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,274.17
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,297.44
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,424.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,243.59
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,196.15
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,550.97
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,339.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,211.59
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,484.76
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,214.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,146.04
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,418.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,410.86
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,213.48
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,383.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,183.17
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,200.10
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,496.43
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,193.66
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,340.92
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,140.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,102.83
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,462.86
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,460.45
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,111.68
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,182.88
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,266.55
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,232.30
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,155.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,117.59
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,274.01
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,143.23
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,447.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,224.83
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,434.31
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,291.84
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,179.52
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,310.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,200.26
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,103.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,219.26
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,376.37
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,206.34
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,360.26
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,385.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,345.15
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,427.60
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,112.13
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,249.21
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,127.33
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,118.32
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,226.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,471.21
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,260.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,280.46
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,102.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,183.57
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,241.98
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,493.31
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,164.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,123.68
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,326.87
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,106.56
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,314.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,206.78
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,221.46
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,447.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,315.65
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,116.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,375.64
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,172.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,105.34
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,249.04
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,486.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,102.19
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,167.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,514.38
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,111.70
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,409.02
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,395.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,111.55
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,116.64
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,166.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,103.28
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,159.56
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,216.55
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,-187.92
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,179.05
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,362.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,335.27
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/01/2024,169.38
