Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,05/03/2024,114
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,05/03/2024,285
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,05/03/2024,570
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,05/03/2024,456
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,05/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,05/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,05/03/2024,576
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,05/03/2024,720
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,05/03/2024,322.5
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,05/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,05/03/2024,720
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,05/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,05/03/2024,720
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,13/03/2024,570
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,13/03/2024,624
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,13/03/2024,780
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,13/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,13/03/2024,337.5
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,13/03/2024,720
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,13/03/2024,500
Education & Skills,SEND (0-25),Premises-Related Expenditure,Hire Of Rooms,Mercure Telford Centre Hotel,25/03/2024,124.46
Education & Skills,SEND (0-25),Premises-Related Expenditure,Hire Of Rooms,Mercure Telford Centre Hotel,25/03/2024,124.46
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,456
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,285
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,456
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,456
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,624
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,780
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,570
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,456
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,285
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,456
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,416
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,780
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,285
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,456
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,624
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,337.5
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,720
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,720
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,427.5
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,520
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,416
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,150
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,337.5
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,264
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,150
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,150
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,500
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,28/03/2024,337.5
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,780
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,28/03/2024,285
Education & Skills,SEND (0-25),Supplies & Services,Other Services,Permanent Futures Ltd,05/03/2024,1400
Education & Skills,SEND (0-25),Supplies & Services,Other Services,LINQ Healthcare Recruitment  Specialists Ltd,05/03/2024,8925
Education & Skills,SEND (0-25),Supplies & Services,Other Services,LINQ Healthcare Recruitment  Specialists Ltd,01/03/2024,10200
Education & Skills,SEND (0-25),Supplies & Services,Other Services,LINQ Healthcare Recruitment  Specialists Ltd,01/03/2024,2550
Education & Skills,SEND (0-25),Supplies & Services,Other Services,LINQ Healthcare Recruitment  Specialists Ltd,01/03/2024,1275
Education & Skills,SEND (0-25),Supplies & Services,Other Services,LINQ Healthcare Recruitment  Specialists Ltd,25/03/2024,1275
Education & Skills,SEND (0-25),Supplies & Services,Other Services,Permanent Futures Ltd,25/03/2024,1400
Education & Skills,SEND (0-25),Supplies & Services,Other Services,Permanent Futures Ltd,25/03/2024,1400
Education & Skills,SEND (0-25),Supplies & Services,Other Services,Permanent Futures Ltd,25/03/2024,1400
Education & Skills,SEND (0-25),Supplies & Services,Other Services,NonStop Consulting Ltd,25/03/2024,1150
Education & Skills,SEND (0-25),Supplies & Services,Other Services,Hawkins Educational Psychology Services LTD,25/03/2024,1200
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,13/03/2024,270.83
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,13/03/2024,110.01
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,13/03/2024,125
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,13/03/2024,158.33
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,13/03/2024,135
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,OAKENGATES TOWN COUNCIL,13/03/2024,175.5
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,13/03/2024,125
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,OAKENGATES TOWN COUNCIL,13/03/2024,216
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,13/03/2024,392
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,13/03/2024,357
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,13/03/2024,158.33
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,13/03/2024,125
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,The Leegate Centre CIC,28/03/2024,198
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,28/03/2024,357
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,28/03/2024,-247.5
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,28/03/2024,577.5
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,28/03/2024,135
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP CIO,28/03/2024,127.5
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,CGP Books,28/03/2024,363.25
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,CGP Books,28/03/2024,435
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,CGP Books,28/03/2024,140.5
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,CGP Books,28/03/2024,108.75
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,CGP Books,28/03/2024,412.5
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,CGP Books,28/03/2024,102.5
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,28/03/2024,112.5
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,28/03/2024,150
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP CIO,28/03/2024,293.25
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,OAKENGATES TOWN COUNCIL,28/03/2024,216
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,28/03/2024,225
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,28/03/2024,120
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,28/03/2024,125
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,28/03/2024,158.33
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,28/03/2024,125
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,28/03/2024,183.33
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,28/03/2024,120
Education & Skills,Skills,Supplies & Services,Exam Fees,CITY & GUILDS,13/03/2024,285.6
Education & Skills,Skills,Supplies & Services,Exam Fees,CITY & GUILDS,13/03/2024,2654
Education & Skills,Skills,Supplies & Services,Exam Fees,CITY & GUILDS,13/03/2024,371.6
Education & Skills,Skills,Third Party Payments,Childminders,CHILDCARE SOS,13/03/2024,1173
Education & Skills,Skills,Third Party Payments,Childminders,CHILDCARE SOS,13/03/2024,629.63
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP CIO,13/03/2024,259.25
Education & Skills,Skills,Third Party Payments,Childminders,CHILDCARE SOS,13/03/2024,232.87
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,THE PARISH OF HADLEY HOLY TRINITY AND WELLINGTON CHRIST CHURCH,13/03/2024,147.5
Education & Skills,Skills,Supplies & Services,Stationery,Something Different (UK) Ltd,28/03/2024,311
Education & Skills,Skills,Supplies & Services,Mobile Phones,EE LTD AIRTIME ,18/03/2024,142
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD INTERNATIONAL CENTRE,13/03/2024,3571.25
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD INTERNATIONAL CENTRE,13/03/2024,685
Education & Skills,Skills,Supplies & Services,Marketing & Publicity,ADGIFTDISCOUNTS,28/03/2024,231
Finance & Human Resources,Finance,Capital Financing Costs,Principal,SHROPSHIRE COUNCIL ,20/03/2024,1993
Finance & Human Resources,Finance,Capital Financing Costs,Principal,SHROPSHIRE COUNCIL ,20/03/2024,131
Finance & Human Resources,Finance,Supplies & Services,Comp Hardware (Purch / Hire),NEC Software Solutions UK Ltd,27/03/2024,1650
Finance & Human Resources,Finance,Capital Financing Costs,Principal,SHROPSHIRE COUNCIL ,21/03/2024,1063679
Finance & Human Resources,Finance Manager (Corporate & Capital),Supplies & Services,Bank Charges,TALL Security Print Ltd,08/03/2024,-113.38
Finance & Human Resources,Finance Manager (Corporate & Capital),Supplies & Services,Bank Charges,TALL Security Print Ltd,08/03/2024,113.38
Finance & Human Resources,Finance Manager (Corporate & Capital),Employees,Staff Training,Severn Financial Training,15/03/2024,2520
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,Health Assured Ltd,08/03/2024,3429
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,Health Assured Ltd,08/03/2024,3429
Finance & Human Resources,Human Resources,Employees,Criminal Records Bureau Checks,DISCLOSURE & BARRING SERVICE,06/03/2024,9040
Finance & Human Resources,Human Resources,Employees,Employee Costs Recharged,LANYON BOWDLER SOLICITORS,15/03/2024,291.67
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Greenhalgh Kerr Ltd,05/03/2024,494
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,12/03/2024,6850
Finance & Human Resources,Revenues,Supplies & Services,Computer Software (Maint),NEC Software Solutions UK Ltd,19/03/2024,33857
Finance & Human Resources,Revenues,Supplies & Services,Computer Software (Maint),NEC Software Solutions UK Ltd,19/03/2024,22572
Finance & Human Resources,Revenues,Supplies & Services,Computer Software (Maint),NEC Software Solutions UK Ltd,19/03/2024,11286
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,27/03/2024,250
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,18/03/2024,12275
Finance & Human Resources,Revenues,Supplies & Services,Computer Software (Maint),Inform CPI Ltd,26/03/2024,2500
Finance & Human Resources,Revenues,Third Party Payments,Private Contractors,Newlyn Plc ,21/03/2024,110
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,27/03/2024,1848
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,13/03/2024,195
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Industry Signage,18/03/2024,965.54
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,14/03/2024,336
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,15/03/2024,750
Finance & Human Resources,Revenues,Supplies & Services,MFD Recharges,Financial Data Management plc,18/03/2024,449.8
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,13/03/2024,120
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Prontaprint - Stratford,28/03/2024,304.78
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Prontaprint - Stratford,28/03/2024,150
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,28/03/2024,370
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,05/03/2024,234
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,05/03/2024,2433.23
Finance & Human Resources,Revenues,Supplies & Services,Postages,G FORCE EXPRESS PARCELS LTD,05/03/2024,111.74
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,05/03/2024,378
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,05/03/2024,189
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,Francotyp-Postalia Ltd,08/03/2024,701.22
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,12/03/2024,3156.12
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),12/03/2024,500
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),12/03/2024,500
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),15/03/2024,3000
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,21/03/2024,3384.39
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,21/03/2024,587.12
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,27/03/2024,2203.8
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,26/03/2024,173
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,18/03/2024,3677.43
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,26/03/2024,302.54
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,111.62
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,115.43
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,119.12
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,115.92
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,112.11
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,267.18
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,132.11
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,115.78
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,197.72
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,131.53
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,133.02
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,156.59
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,157.16
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,132.52
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,178.1
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,141.69
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,138.11
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),22/03/2024,157.02
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,25/03/2024,100.14
Finance & Human Resources,Revenues,Supplies & Services,Stationery,PREMIER PAPER GROUP LTD,25/03/2024,196.2
Health & Wellbeing,Consultant in Public Health,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,27/03/2024,112.5
Health & Wellbeing,Consultant in Public Health,Third Party Payments,Health Funded Services,NHS Shropshire Telford & Wrekin ICB QOC Receivables,07/03/2024,2370.18
Health & Wellbeing,Consultant in Public Health,Employees,Staff Training,THE HAVEN WOLVERHAMPTON,07/03/2024,19979.5
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Grants (Expenses),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,15/03/2024,6719.7
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Comp Software (Purch / Hire),Quality Education Solutions Ltd,18/03/2024,3751.2
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,TACT,25/03/2024,33750
Health & Wellbeing,Consultant in Public Health,Third Party Payments,Health Funded Services,NHS Shropshire Telford & Wrekin ICB QOC Receivables ,25/03/2024,1124.47
Health & Wellbeing,Consultant in Public Health,Employees,Staff Training,LOUDMOUTH EDUCATION & TRAINING LTD,20/03/2024,3625
Health & Wellbeing,Consultant in Public Health,Employees,Staff Training,LOUDMOUTH EDUCATION & TRAINING LTD,20/03/2024,2900
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Cranstoun,22/03/2024,124370.25
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Grants (Expenses),SHROPSHIRE COMMUNITY HEALTH NHS TRUST,25/03/2024,9999
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,27/03/2024,158981.32
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Grants (Expenses),TELFORD MIND,25/03/2024,80000
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,27/03/2024,460666.67
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,Midlands Partnership NHS Foundation Trust,27/03/2024,448864.15
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,07/03/2024,909
Health & Wellbeing,Consultant in Public Health,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,21/03/2024,6224.29
Health & Wellbeing,Consultant in Public Health,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,21/03/2024,6224.29
Health & Wellbeing,Consultant in Public Health,Premises-Related Expenditure,Other,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,21/03/2024,6224.29
Health & Wellbeing,Consultant in Public Health,Premises-Related Expenditure,R&M -Buildings DLO Charge,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,07/03/2024,6224.29
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,07/03/2024,82148.88
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Worcestershire Health and Care,27/03/2024,105
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Liverpool University Hospitals NHS Foundation Trust,25/03/2024,142
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,25/03/2024,7030
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,20/03/2024,354
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,20/03/2024,276
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,20/03/2024,318
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,20/03/2024,276
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,University Hospitals Birmingham NHS Foundation Trust,27/03/2024,134
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,27/03/2024,239
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Midlands Partnership NHS Foundation Trust,27/03/2024,261802.5
Health & Wellbeing,Health Improvement,Supplies & Services,Sport Equip - Purchase,SIGNS EXPRESS (TELFORD),07/03/2024,356
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,13/03/2024,112.36
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,13/03/2024,105.7
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Bolinda UK Ltd,13/03/2024,337.14
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,14/03/2024,108.05
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,14/03/2024,118.5
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,14/03/2024,104.47
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,15/03/2024,169.64
Health & Wellbeing,Health Improvement,Supplies & Services,Subscriptions,Libraries Connected,20/03/2024,561.71
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,22/03/2024,158.47
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,22/03/2024,111.85
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,22/03/2024,127.19
