Payment Date,Vendor Name,Vendor Type,Cost Centre Code,Cost Centre Description,Cost Centre Level 2 Code,Cost Centre Level 2 Description,Cost Centre Level 3 Code,Cost Centre Level 3 Description,Cost Centre Level 4 Code,Cost Centre Level 4 Description,Cost Centre Level 5 Code,Cost Centre Level 5 Description,Cost Centre Level 6 Code,Cost Centre Level 6 Description,Cost Centre Level 7 Code,Cost Centre Level 7 Description,Subjective Code,Subjective Description,Account Code,Account Description,Amount,Payment Number,Invoice Line Number,Distribution Number,Invoice Number,Invoice Creation Date
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,3259.64,2458067,1,1,000190121-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,3000,2458067,1,1,000190221-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,4400,2458067,1,1,000190321-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,4400,2458067,1,1,000190421-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,4400,2458067,1,1,000190521-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,942.86,2458067,1,1,000190621-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,3259.64,2458067,1,1,000190721-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,3000,2458067,1,1,000191021-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,3000,2458067,1,1,000191121-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,1714.29,2458067,1,1,000191221-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,3259.64,2458067,1,1,000191321-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3502,PHYSICAL SUPPORT - ACCESS AND MOBILITY ONLY,3259.64,2458067,1,1,000191421-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3259.64,2458067,1,1,000191621-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,3259.64,2458067,1,1,000191721-Aug-2023-804, 21-Aug-2023
 08-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,661060,Direct Payments, 3501,MENTAL HEALTH SUPPORT,1201,2454583,1,1,000047707-Aug-2023-794, 07-Aug-2023
 29-Aug-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1700,2461057,1,1,GRSN September2023, 25-Aug-2023
 29-Aug-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1140,2461058,1,1,GRS September2023, 25-Aug-2023
 29-Aug-2023,Redacted,Non Commercial Supplier,C13396,CROY LEASE SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,621400,Rents Payable, 2018,HOUSING ASSOCIATION LEASING,1406.6,2460874,1,1,Croy lease August 2023, 25-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3807.6,2457976,1,1,000184521-Aug-2023-804, 21-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C00000,CORPORATE BALANCE SHEET,C1715E,CORPORATE BALANCE SHEET SUMMARY,C1700D,FINANCING & OTHER OPERATING COSTS SUMMARY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,0,0,132800,Vat Debtor (Input Tax), 9003,STANDARD RATE,17088.12,2456713,1,1,10082023_EB00000038, 14-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C10873,EDUCATION STANDARDS,C1225G,STRATEGIC EDUCATION STANDARDS,C1222F,COMMISSIONING AND SERVICES TO SCHOOLS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,661360,Schools - Transfer Payment, 0000,DEFAULT,57207.67,2456713,2,1,10082023_EB00000038, 14-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C10976,OTHER REVENUE GRANTS,C1248F,SCHOOLS DEVOLVED SUMMARY,C1240E,SCHOOLS ISB,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 0000,DEFAULT,8033.26,2456713,3,1,10082023_EB00000038, 14-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C10976,OTHER REVENUE GRANTS,C1248F,SCHOOLS DEVOLVED SUMMARY,C1240E,SCHOOLS ISB,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1025,UNIVERSAL FREE SCHOOL MEALS,98507,2456713,4,1,10082023_EB00000038, 14-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C10977,PUPIL PREMIUM ,C1248F,SCHOOLS DEVOLVED SUMMARY,C1240E,SCHOOLS ISB,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 0000,DEFAULT,47730,2456713,5,1,10082023_EB00000038, 14-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C10980,COVID-19 GRANTS,C1248F,SCHOOLS DEVOLVED SUMMARY,C1240E,SCHOOLS ISB,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1681,RECOVERY PREMIUM GRANT,4676.25,2456713,6,1,10082023_EB00000038, 14-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C10980,COVID-19 GRANTS,C1248F,SCHOOLS DEVOLVED SUMMARY,C1240E,SCHOOLS ISB,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 7812,NATIONAL TUTORING PROGRAMME,7627.5,2456713,7,1,10082023_EB00000038, 14-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C10984,DEDICATED SCHOOLS GRANT,C1248F,SCHOOLS DEVOLVED SUMMARY,C1240E,SCHOOLS ISB,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 0000,DEFAULT,-14030,2456713,8,1,10082023_EB00000038, 14-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C10990,PRIMARY DELEGATED,C1244F,PRIMARY SCHOOLS EDUCATION,C1240E,SCHOOLS ISB,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1610,SCHOOLS BLOCK - AWPU P,932803.08,2456713,9,1,10082023_EB00000038, 14-Aug-2023
 15-Aug-2023,Redacted,Non Commercial Supplier,C10992,DEVOLVED CAPITAL FUNDING ,C1248F,SCHOOLS DEVOLVED SUMMARY,C1240E,SCHOOLS ISB,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1608,SCHOOLS FUNDING - DFC,10696,2456713,10,1,10082023_EB00000038, 14-Aug-2023
 16-Aug-2023,Redacted,Non Commercial Supplier,C10998,LOCALITY SEND SUPPORT  PROJECT,C1271G,SPECIAL DELEGATED SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,1766,2457073,1,1,DVP/INV/SEN/23-01, 21-Jul-2023
 16-Aug-2023,Redacted,Non Commercial Supplier,C10998,LOCALITY SEND SUPPORT  PROJECT,C1271G,SPECIAL DELEGATED SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,1766,2457073,1,1,DVP/INV/SEN/23-02, 21-Jul-2023
 16-Aug-2023,Redacted,Non Commercial Supplier,C10998,LOCALITY SEND SUPPORT  PROJECT,C1271G,SPECIAL DELEGATED SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,1766,2457073,1,1,DVP/INV/SEN/23-03, 21-Jul-2023
 16-Aug-2023,Redacted,Non Commercial Supplier,C10998,LOCALITY SEND SUPPORT  PROJECT,C1271G,SPECIAL DELEGATED SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641640,Professional Services - General, 0000,DEFAULT,1766,2457073,1,1,DVP/INV/SEN/23-04, 21-Jul-2023
 29-Aug-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1300,2461060,1,1,GRSN September2023 A, 25-Aug-2023
 29-Aug-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1150,2461060,1,1,GRSN September2023 C, 25-Aug-2023
 29-Aug-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1400.01,2461061,1,1,GRS September2023, 25-Aug-2023
 29-Aug-2023,Redacted,Non Commercial Supplier,C13396,CROY LEASE SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,621400,Rents Payable, 2018,HOUSING ASSOCIATION LEASING,1115.27,2460942,1,1,Croy lease August 2023, 25-Aug-2023
 29-Aug-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1730.25,2461179,1,1,GRSN September2023, 25-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4504.04,2458408,1,1,000066921-Aug-2023-804, 21-Aug-2023
 14-Aug-2023,Redacted,Non Commercial Supplier,C15330,BOROUGH OF CULTURE,C1146G,CULTURE GROWTH SUMMARY,C1150F,"CULTURE, LEISURE AND LIBRARIES",C1130E,CULTURE AND COMMUNITY SAFETY DIVISION,C1100D,TOTAL SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,641520,Events, 0000,DEFAULT,47548,2455506,1,1,#10046, 04-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,4346.2,2458148,1,1,000192521-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12988,SPECIAL NEEDS NRTPF - NONCLAIMABLE,C1334G,HOMELESSNESS SERVICES,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,6144,2458148,1,1,000192621-Aug-2023-804, 21-Aug-2023
 02-Aug-2023,Redacted,Non Commercial Supplier,C12988,SPECIAL NEEDS NRTPF - NONCLAIMABLE,C1334G,HOMELESSNESS SERVICES,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3507,SOCIAL SUPPORT - ASYLUM SEEKER SUPPORT,1540,2452991,1,1,000001901-Aug-2023-789, 01-Aug-2023
 02-Aug-2023,Redacted,Non Commercial Supplier,C12988,SPECIAL NEEDS NRTPF - NONCLAIMABLE,C1334G,HOMELESSNESS SERVICES,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3507,SOCIAL SUPPORT - ASYLUM SEEKER SUPPORT,1540,2452991,1,1,000002001-Aug-2023-789, 01-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12460,LEARNING DISABILITY CARE PACKAGES,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,5816.72,2458230,1,1,000017621-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,5363.6,2458230,1,1,000017821-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,5363.6,2458230,1,1,000017921-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,5363.6,2458230,1,1,000018021-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,5363.6,2458230,1,1,000018121-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,5363.6,2458230,1,1,000018221-Aug-2023-804, 21-Aug-2023
 22-Aug-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,5363.6,2458230,1,1,000018321-Aug-2023-804, 21-Aug-2023
