Payment Date,Vendor Name,Vendor Type,Cost Centre Code,Cost Centre Description,Cost Centre Level 2 Code,Cost Centre Level 2 Description,Cost Centre Level 3 Code,Cost Centre Level 3 Description,Cost Centre Level 4 Code,Cost Centre Level 4 Description,Cost Centre Level 5 Code,Cost Centre Level 5 Description,Cost Centre Level 6 Code,Cost Centre Level 6 Description,Cost Centre Level 7 Code,Cost Centre Level 7 Description,Subjective Code,Subjective Description,Account Code,Account Description,Amount,Payment Number,Invoice Line Number,Distribution Number,Invoice Number,Invoice Creation Date
 25-Jul-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,1157.14,2449561,1,1,000123924-Jul-2023-782, 24-Jul-2023
 26-Jul-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1131.52,2451221,1,1,GRSN August2023, 25-Jul-2023
 03-Jul-2023,Redacted,Non Commercial Supplier,C13396,CROY LEASE SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,621400,Rents Payable, 2018,HOUSING ASSOCIATION LEASING,1189.08,2442227,1,1,Croy lease June 2023, 30-Jun-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C13396,CROY LEASE SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,621400,Rents Payable, 2018,HOUSING ASSOCIATION LEASING,1189.08,2448629,1,1,Croy lease July 2023, 19-Jul-2023
 26-Jul-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1404.61,2451307,1,1,GRSN August2023 B, 25-Jul-2023
 25-Jul-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,6909.28,2449442,1,1,000131524-Jul-2023-782, 24-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,1172.16,2451669,1,1,000062228-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,1172.16,2451669,1,1,000062328-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,1172.16,2451669,1,1,000062428-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,1172.16,2451669,1,1,000062528-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,1172.16,2451669,1,1,000062628-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3506,SENSORY SUPPORT - SUPPORT FOR VISUAL IMPAIRMENT,783.72,2451669,1,1,000062728-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3506,SENSORY SUPPORT - SUPPORT FOR VISUAL IMPAIRMENT,783.72,2451669,1,1,000062828-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3506,SENSORY SUPPORT - SUPPORT FOR VISUAL IMPAIRMENT,783.72,2451669,1,1,000062928-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3506,SENSORY SUPPORT - SUPPORT FOR VISUAL IMPAIRMENT,783.72,2451669,1,1,000063028-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3506,SENSORY SUPPORT - SUPPORT FOR VISUAL IMPAIRMENT,783.72,2451669,1,1,000063128-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,594.96,2451669,1,1,000065128-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,594.96,2451669,1,1,000065228-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,594.96,2451669,1,1,000065328-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,594.96,2451669,1,1,000065428-Jul-2023-787, 28-Jul-2023
 31-Jul-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651880,Domiciliary Care - Third Party, 3500,LEARNING DISABILITY SUPPORT,594.96,2451669,1,1,000065528-Jul-2023-787, 28-Jul-2023
 06-Jul-2023,Redacted,Non Commercial Supplier,C12419,OP LOCALITIES PACKAGES - NEW ADDINGTON & SELSDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,557.2,2444055,1,1,000013105-Jul-2023-767, 05-Jul-2023
 13-Jul-2023,Redacted,Non Commercial Supplier,C12419,OP LOCALITIES PACKAGES - NEW ADDINGTON & SELSDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,557.2,2446612,1,1,000011212-Jul-2023-773, 12-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12419,OP LOCALITIES PACKAGES - NEW ADDINGTON & SELSDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,557.2,2448537,1,1,000028219-Jul-2023-779, 19-Jul-2023
 27-Jul-2023,Redacted,Non Commercial Supplier,C12419,OP LOCALITIES PACKAGES - NEW ADDINGTON & SELSDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,557.2,2451384,1,1,000011226-Jul-2023-784, 26-Jul-2023
 25-Jul-2023,Redacted,Non Commercial Supplier,C12419,OP LOCALITIES PACKAGES - NEW ADDINGTON & SELSDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3079.44,2449676,1,1,000236424-Jul-2023-782, 24-Jul-2023
 19-Jul-2023,Redacted,Non Commercial Supplier,C90471,PENSION ADMINISTRATION,C4050E,INVESTMENT INCOME AND YEAR END ADJUSTMENTS,C4000D,PENSION FUND REVENUE ACCOUNT,C4000C,PENSION FUND,C9000B,REPORTING ENTITIES OUTSIDE GROUP,C0000A,ALL COST CENTRES,0,0,641440,Consultancy Fees, 0000,DEFAULT,8290.85,2448295,1,1,06 -2023-0004565, 27-Jun-2023
 04-Jul-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,519.83,2442867,1,1,000050403-Jul-2023-765, 03-Jul-2023
 04-Jul-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,506.16,2442867,1,1,000050503-Jul-2023-765, 03-Jul-2023
 04-Jul-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,506.16,2442867,1,1,000050903-Jul-2023-765, 03-Jul-2023
 18-Jul-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,519.83,2447546,1,1,000054217-Jul-2023-778, 17-Jul-2023
 18-Jul-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,506.16,2447546,1,1,000054317-Jul-2023-778, 17-Jul-2023
 18-Jul-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3500,LEARNING DISABILITY SUPPORT,506.16,2447546,1,1,000054717-Jul-2023-778, 17-Jul-2023
 26-Jul-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1178.85,2451268,1,1,GRSN August2023 C, 25-Jul-2023
 26-Jul-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1185,2451268,1,1,GRSN August2023 F, 25-Jul-2023
 25-Jul-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3502,PHYSICAL SUPPORT - ACCESS AND MOBILITY ONLY,5555.04,2450334,1,1,000192824-Jul-2023-782, 24-Jul-2023
 25-Jul-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,5113.2,2449443,1,1,000334324-Jul-2023-782, 24-Jul-2023
 25-Jul-2023,Redacted,Non Commercial Supplier,C12413,OP LOCALITIES PACKAGES - THORNTON HEATH,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3767.8,2449444,1,1,000152024-Jul-2023-782, 24-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12919,PHYSICAL DISABILITIES SLA's,C1428G,PD EQUIPMENT POOLED BUDGET,C1417F,OBC COMMISSIONING,C1420E,ASCH COMMISSIONING POLICY AND IMROVEMENT,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 0000,DEFAULT,9584.64,2448546,1,1,000000519-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12919,PHYSICAL DISABILITIES SLA's,C1428G,PD EQUIPMENT POOLED BUDGET,C1417F,OBC COMMISSIONING,C1420E,ASCH COMMISSIONING POLICY AND IMROVEMENT,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 0000,DEFAULT,1290.79,2448546,1,1,000000619-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12919,PHYSICAL DISABILITIES SLA's,C1428G,PD EQUIPMENT POOLED BUDGET,C1417F,OBC COMMISSIONING,C1420E,ASCH COMMISSIONING POLICY AND IMROVEMENT,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 0000,DEFAULT,848.64,2448546,1,1,000000719-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12919,PHYSICAL DISABILITIES SLA's,C1428G,PD EQUIPMENT POOLED BUDGET,C1417F,OBC COMMISSIONING,C1420E,ASCH COMMISSIONING POLICY AND IMROVEMENT,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 0000,DEFAULT,784.46,2448546,1,1,000000819-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12919,PHYSICAL DISABILITIES SLA's,C1428G,PD EQUIPMENT POOLED BUDGET,C1417F,OBC COMMISSIONING,C1420E,ASCH COMMISSIONING POLICY AND IMROVEMENT,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 0000,DEFAULT,599.04,2448546,1,1,000000919-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,599.04,2448546,1,1,000001019-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,998.4,2448546,1,1,000002219-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,599.04,2448546,1,1,000002319-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 3502,PHYSICAL SUPPORT - ACCESS AND MOBILITY ONLY,798.72,2448546,1,1,000002919-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,998.4,2448546,1,1,000003919-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,599.04,2448546,1,1,000004019-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,998.4,2448546,1,1,000004119-Jul-2023-779, 19-Jul-2023
 20-Jul-2023,Redacted,Non Commercial Supplier,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651300,Daycare - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,998.4,2448546,1,1,000004219-Jul-2023-779, 19-Jul-2023
