Payment Date,Vendor Name,Vendor Type,Cost Centre Code,Cost Centre Description,Cost Centre Level 2 Code,Cost Centre Level 2 Description,Cost Centre Level 3 Code,Cost Centre Level 3 Description,Cost Centre Level 4 Code,Cost Centre Level 4 Description,Cost Centre Level 5 Code,Cost Centre Level 5 Description,Cost Centre Level 6 Code,Cost Centre Level 6 Description,Cost Centre Level 7 Code,Cost Centre Level 7 Description,Subjective Code,Subjective Description,Account Code,Account Description,Amount,Payment Number,Invoice Line Number,Distribution Number,Invoice Number,Invoice Creation Date
 27-Jun-2023,Redacted,Non Commercial Supplier,C12413,OP LOCALITIES PACKAGES - THORNTON HEATH,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3234.68,2440248,1,1,000214126-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,3200.2,2440248,1,1,000214326-Jun-2023-761, 26-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C10707,EARLY YEARS HIGH NEEDS SUPPORT,C1272G,SPECIAL EDUCATION NEEDS SUMMARY,C1250F,0-25 SEND SERVICE DSG BLOCK,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,661360,Schools - Transfer Payment, 0000,DEFAULT,1439.1,2437655,1,1,16062023_SE25 5PY VERY, 16-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4913.92,2440629,1,1,000016726-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4242.64,2440629,1,1,000016826-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,5005.76,2440629,1,1,000016926-Jun-2023-761, 26-Jun-2023
 27-Jun-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4930.12,2440629,1,1,000017026-Jun-2023-761, 26-Jun-2023
 13-Jun-2023,Redacted,Non Commercial Supplier,C10908,PUPIL PREMIUM ACTIVITIES-CHILDREN LOOKED AFTER,C1202G,PUPIL PREMIUM AND LAC,C1224F,ACCESS TO EDUCATION,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,661360,Schools - Transfer Payment, 1607,SCH FUND - PUP PREM CLA OLA SCH LA FUND,1166,2437138,1,1,"CroydonCLAPPGSummer23(2)LK,DK", 12-Jun-2023
 21-Jun-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1096.98,2439094,1,1,GRSN July2023, 20-Jun-2023
 06-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3501,MENTAL HEALTH SUPPORT,506.16,2433978,1,1,000028005-Jun-2023-746, 05-Jun-2023
 06-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3501,MENTAL HEALTH SUPPORT,506.16,2433978,1,1,000028505-Jun-2023-746, 05-Jun-2023
 06-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3501,MENTAL HEALTH SUPPORT,506.16,2433978,1,1,000028905-Jun-2023-746, 05-Jun-2023
 20-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3501,MENTAL HEALTH SUPPORT,506.16,2438356,1,1,000027919-Jun-2023-757, 19-Jun-2023
 20-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3501,MENTAL HEALTH SUPPORT,506.16,2438356,1,1,000028419-Jun-2023-757, 19-Jun-2023
 20-Jun-2023,Redacted,Non Commercial Supplier,C12722,SHARED LIVES HOUSING,C1432G,SHARED LIVES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 3501,MENTAL HEALTH SUPPORT,506.16,2438356,1,1,000028819-Jun-2023-757, 19-Jun-2023
 21-Jun-2023,Redacted,Non Commercial Supplier,C13400,GUARANTEED MARKET RENT SCHEME,C1328G,TEMPORARY ACCOMMODATION AND HOUSING SOLUTIONS,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651800,Payment To Private Sector Landlords (Psl), 0000,DEFAULT,1371.24,2439073,1,1,GRSN July2023, 20-Jun-2023
 01-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,537.25,2433532,1,1,000188131-May-2023-743, 31-May-2023
 01-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,872.06,2433532,1,1,000189031-May-2023-743, 31-May-2023
 01-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,965.44,2433532,1,1,000189231-May-2023-743, 31-May-2023
 01-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,949.9,2433532,1,1,000191031-May-2023-743, 31-May-2023
 01-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3511,SUPPORT WITH MEMORY AND COGNITION,825.3,2433532,1,1,000191231-May-2023-743, 31-May-2023
 01-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,934.36,2433532,1,1,000191931-May-2023-743, 31-May-2023
 01-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,506.1,2433532,1,1,000192531-May-2023-743, 31-May-2023
 01-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,934.36,2433532,1,1,000193531-May-2023-743, 31-May-2023
 01-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,907.2,2433532,1,1,000193831-May-2023-743, 31-May-2023
 15-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,872.06,2437378,1,1,000127314-Jun-2023-753, 14-Jun-2023
 15-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,965.44,2437378,1,1,000127514-Jun-2023-753, 14-Jun-2023
 15-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,1027.74,2437378,1,1,000128014-Jun-2023-753, 14-Jun-2023
 15-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,949.9,2437378,1,1,000129214-Jun-2023-753, 14-Jun-2023
 15-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3511,SUPPORT WITH MEMORY AND COGNITION,825.3,2437378,1,1,000129314-Jun-2023-753, 14-Jun-2023
 15-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,934.36,2437378,1,1,000130014-Jun-2023-753, 14-Jun-2023
 15-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,506.1,2437378,1,1,000130714-Jun-2023-753, 14-Jun-2023
 15-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,907.2,2437378,1,1,000131814-Jun-2023-753, 14-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,537.25,2437669,1,1,000145116-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,872.06,2437669,1,1,000145316-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,965.44,2437669,1,1,000145516-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,949.9,2437669,1,1,000147216-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3511,SUPPORT WITH MEMORY AND COGNITION,825.3,2437669,1,1,000147316-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,934.36,2437669,1,1,000148016-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,506.1,2437669,1,1,000148816-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,934.36,2437669,1,1,000150916-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,934.36,2437669,1,1,000151016-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,934.36,2437669,1,1,000151116-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,934.36,2437669,1,1,000151216-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,934.36,2437669,1,1,000151316-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,800.88,2437669,1,1,000151416-Jun-2023-756, 19-Jun-2023
 19-Jun-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,533.92,2437669,1,1,000152116-Jun-2023-756, 19-Jun-2023
 26-Jun-2023,Redacted,Non Commercial Supplier,C12439,START REABLEMENT DOMICILIARY CARE PACKAGES,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,537.25,2439678,1,1,000102323-Jun-2023-760, 23-Jun-2023
 26-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,872.06,2439678,1,1,000102523-Jun-2023-760, 23-Jun-2023
 26-Jun-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651880,Domiciliary Care - Third Party, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,965.44,2439678,1,1,000102723-Jun-2023-760, 23-Jun-2023
