OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Third Car Leasing Scheme,LOOKERS LEASING LTD,01/02/2024,5741.43,Staff Car Leasing Recharge,Staff Car Leasing Recharge,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Saxon Hill School,,14/02/2024,697.68,Home School Direct Payment,Home School Direct Payment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Louise Ward,09/02/2024,801.91,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Older Peo,Loving Arms Care and Support Ltd,07/02/2024,720.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Loving Arms Care and Support Ltd,07/02/2024,1092.60,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Loving Arms Care and Support Ltd,07/02/2024,1173.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Loving Arms Care and Support Ltd,07/02/2024,20666.40,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,LUCKY SEVEN PRIVATE HIRE,29/02/2024,7385.42,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Walton Hall School,LUCKY SEVEN PRIVATE HIRE,07/02/2024,6552.05,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Wightwick Hall School,Lunar Cars,28/02/2024,1700.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Turnaround Programme,LUOSKO German Shepherd Dog Rescue,22/02/2024,1450.00,CPF-Grants to Other Vol Bodies,CPF-Grants to Other Vol Bodies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Lynne Beadle,09/02/2024,641.53,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,M & D TRAVEL,28/02/2024,9204.82,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S278 Gorse Ln Fradley Lichfiel,M & J Evans Construction Ltd,01/02/2024,90210.35,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,M BISSELL DISPLAY LTD,15/02/2024,1584.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fountains Primary School,,01/02/2024,559.64,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadows School,M N MAHMOOD,29/02/2024,3681.35,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County,M R H AUTOS,23/02/2024,902.58,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Motor Vehicles,M R H AUTOS,26/02/2024,1486.18,Payment of Insurance Claims,Payment of Insurance Claims,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Motor Vehicles,M R H AUTOS,21/02/2024,1558.48,Payment of Insurance Claims,Payment of Insurance Claims,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SBC,M R H AUTOS,02/02/2024,1562.40,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,M S & H M ECKERT LTD,28/02/2024,25820.13,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,M S & H M ECKERT LTD,28/02/2024,2630.08,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Horton Lodge School,M T TRAVEL,28/02/2024,34429.68,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,M Teesdale,09/02/2024,1043.63,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0041 Springvale, Walhouse St, ",M W CRIPWELL LTD,01/02/2024,1788.36,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0816 County building,Martin St",M W CRIPWELL LTD,28/02/2024,1884.00,Planned Internal Decoration,Planned Internal Decoration,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0821 17 Eastgate St, Stafford,",M W CRIPWELL LTD,08/02/2024,40641.43,Planned Mechanical Services,Planned Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0896 Burntwood Lib Sankeys Cne,M W CRIPWELL LTD,08/02/2024,735.98,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0935 Holmcroft Lib Stafford ST,M W CRIPWELL LTD,19/02/2024,1376.40,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0941 Kinver Lib Vicarage Drive,M W CRIPWELL LTD,02/02/2024,822.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0941 Kinver Lib Vicarage Drive,M W CRIPWELL LTD,28/02/2024,2706.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"1378 Old House Lichfield, WS13",M W CRIPWELL LTD,01/02/2024,1204.66,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1445 Trent Valley Hway WS13 6E,M W CRIPWELL LTD,07/02/2024,822.00,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1857 MarquisDriveBrindleyHeath,M W CRIPWELL LTD,09/02/2024,645.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3016 Chesterton Vision Centre,M W CRIPWELL LTD,21/02/2024,858.96,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,M W CRIPWELL LTD,19/02/2024,22533.05,Planned Mechanical Services,Planned Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Castle House (The Hub),M W CRIPWELL LTD,09/02/2024,1620.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasewater Visitor Centre,M W CRIPWELL LTD,07/02/2024,1080.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasewater Visitor Centre,M W CRIPWELL LTD,07/02/2024,3420.00,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasewater Visitor Centre,M W CRIPWELL LTD,05/02/2024,888.00,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Waterside Court Enterprise Cen,M W CRIPWELL LTD,19/02/2024,594.90,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Saxon Hill School,,01/02/2024,733.75,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Maintained Recoupm,Maidensbridge Primary School,12/02/2024,11574.66,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,Mainspring Design and Maintenance,12/02/2024,1125.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,Mainspring Design and Maintenance,19/02/2024,990.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,Mainspring Design and Maintenance,22/02/2024,900.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Early Help - South,Malachi Specialist Family Support Serv,19/02/2024,240447.00,Grants Other,Grants Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,MANNA HOUSE DAY NURSERY,09/02/2024,3114.37,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,MANNA HOUSE DAY NURSERY,09/02/2024,10396.69,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,19/02/2024,9619.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,19/02/2024,22888.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth Invoice Led Older Peo,Manor House Tamworth Ltd,02/02/2024,500.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth Invoice Led Older Peo,Manor House Tamworth Ltd,05/02/2024,500.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth Invoice Led Older Peo,Manor House Tamworth Ltd,19/02/2024,500.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Manor Taxi LTD,29/02/2024,2485.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/02/2024,700.98,Home School Direct Payment,Home School Direct Payment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Destination Management Partner,Mark Hibbert Media Services,22/02/2024,964.00,Other Agency Contributions,Other Agency Contributions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,Marnie Butters,07/02/2024,700.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,Marnie Butters,06/02/2024,800.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Liability,Marsh Ltd,09/02/2024,4500.00,Insurance Payment of fees,Insurance Payment of fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Marshbrook First School,09/02/2024,2180.06,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Marshbrook First School,09/02/2024,7721.48,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Martec Training Limited,22/02/2024,48274.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SACRE,Mary Gale Consultancy Ltd,05/02/2024,660.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Mary Jane Eaton,09/02/2024,1669.81,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,26/02/2024,3509.38,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,26/02/2024,6326.06,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,26/02/2024,9239.40,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,26/02/2024,6990.83,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,26/02/2024,3497.90,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,26/02/2024,5638.64,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,26/02/2024,6507.36,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HASM & Governance,Matchtech,02/02/2024,2220.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HASM & Governance,Matchtech,08/02/2024,1800.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HASM & Governance,Matchtech,15/02/2024,2220.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HASM & Governance,Matchtech,22/02/2024,2220.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,29/02/2024,901.85,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,29/02/2024,864.78,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,23/02/2024,916.06,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,23/02/2024,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,23/02/2024,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,29/02/2024,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,08/02/2024,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,15/02/2024,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,22/02/2024,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S278 - Land Off A34 North At R,McPhillips (Wellington)Ltd,06/02/2024,213352.08,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Meadows School,01/02/2024,550.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Meadows School,19/02/2024,17227.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,MEAFORD DAY NURSERY,09/02/2024,8836.71,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Meaford Fields Day Nursery Ltd,09/02/2024,1245.75,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Meaford Fields Day Nursery Ltd,09/02/2024,2232.47,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,12/02/2024,2363.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,26/02/2024,2363.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,26/02/2024,6600.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,26/02/2024,3550.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,26/02/2024,3550.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,26/02/2024,6600.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,26/02/2024,3550.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,23/02/2024,6600.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,23/02/2024,6600.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,East Staffs Invoice Led Phys D,Mediline Home Care Limited,26/02/2024,6600.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,East Staffs Invoice Led Phys D,Mediline Home Care Limited,19/02/2024,6600.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Ltd,12/02/2024,701.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Ltd,26/02/2024,701.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,12/02/2024,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,26/02/2024,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Mediservices Healthcare Ltd,12/02/2024,3177.78,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Mediservices Healthcare Ltd,26/02/2024,3177.78,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,12/02/2024,7276.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,26/02/2024,7276.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Merryfields School,19/02/2024,9240.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,StrategicHubOutreach,Merryfields School,22/02/2024,10770.93,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Regional Economic Observatory,Metro Dynamics Ltd,26/02/2024,25080.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cherry Trees School,,01/02/2024,592.80,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Registration Service - Unalloc,Microform Imaging Limited,28/02/2024,4298.40,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth Invoice Led Phy Disab,Midas Care Solutions Ltd,08/02/2024,600.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Physical Regeneration,MIDLAND LANDSCAPING LTD,09/02/2024,550.80,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Physical Regeneration,MIDLAND LANDSCAPING LTD,12/02/2024,5625.60,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0927 Burton Library Riverside ,MIDLAND ROOFING SERVICES DERBY LTD,01/02/2024,542.40,Day to Day Roofs,Day to Day Roofs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3036 Grange SYPS Grange Street,MIDLAND ROOFING SERVICES DERBY LTD,29/02/2024,23270.40,Planned Roofs,Planned Roofs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Barlaston First School Roof,MIDLAND ROOFING SERVICES DERBY LTD,28/02/2024,12352.48,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Burton Manor Primary Roof,MIDLAND ROOFING SERVICES DERBY LTD,28/02/2024,2493.16,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Turnaround Programme,Midlands Psychology CIC,12/02/2024,5280.00,CPF-Grants to Other Vol Bodies,CPF-Grants to Other Vol Bodies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Turnaround Programme,Midlands Psychology CIC,12/02/2024,880.00,CPF-Grants to Other Vol Bodies,CPF-Grants to Other Vol Bodies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Turnaround Programme,Midlands Psychology CIC,28/02/2024,2640.00,CPF-Grants to Other Vol Bodies,CPF-Grants to Other Vol Bodies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1 STI Test & Treat,Mids Partnership University NHS FT,15/02/2024,43312.00,PH PBR contract element,PH PBR contract element,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1 STI Test & Treat,Mids Partnership University NHS FT,27/02/2024,607.00,PH OoA Claims - NHS/Las,PH OoA Claims - NHS/Las,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,2 Contraception,Mids Partnership University NHS FT,12/02/2024,10809.38,PH LARC claims - GPs,PH LARC claims - GPs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adult Social Care & Safeguard,Mids Partnership University NHS FT,23/02/2024,11408.16,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Better Care Fund,Mids Partnership University NHS FT,26/02/2024,103000.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Support,Mids Partnership University NHS FT,09/02/2024,3500.00,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Children 0-19 Serv Prescribed,Mids Partnership University NHS FT,02/02/2024,782782.59,PH Core contract element,PH Core contract element,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Early Years (Entrust),Mids Partnership University NHS FT,14/02/2024,6750.00,Training Expenses,Training Expenses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Assess & Case Management,Mids Partnership University NHS FT,02/02/2024,65750.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Assess & Case Management,Mids Partnership University NHS FT,02/02/2024,1310666.66,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Occupational Therapy,Mids Partnership University NHS FT,02/02/2024,123333.34,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Overheads,Mids Partnership University NHS FT,02/02/2024,173416.67,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Overheads,Mids Partnership University NHS FT,02/02/2024,6250.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Overheads,Mids Partnership University NHS FT,02/02/2024,9000.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Mids Partnership University NHS FT,02/02/2024,2048.96,Subscriptions General,Subscriptions General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MH North,Mids Partnership University NHS FT,02/02/2024,2917.33,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MH North,Mids Partnership University NHS FT,02/02/2024,57750.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MH South,Mids Partnership University NHS FT,02/02/2024,208916.67,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MH South,Mids Partnership University NHS FT,02/02/2024,10500.33,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"Server, Storage and DBA",Mids Partnership University NHS FT,02/02/2024,14685.16,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Speech and Language/O Therapy,Mids Partnership University NHS FT,06/02/2024,31470.50,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tam Children with Disability,Midshires Limited,13/02/2024,3000.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0041 Springvale, Walhouse St, ",Midwest Electrical Services Ltd,21/02/2024,1899.83,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0897 Biddulph Library Tunstall,Midwest Electrical Services Ltd,16/02/2024,712.66,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0945 Heath Hayes Lib HednsfdRd,Midwest Electrical Services Ltd,16/02/2024,543.31,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0946 Hednesford LibrAngleseyCr,Midwest Electrical Services Ltd,21/02/2024,539.78,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  
