OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Corporate Accounting,Arlingclose Ltd,17/04/2023,14364.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,ARRIVA MIDLANDS LTD,14/04/2023,1815.00,Home School Tickets,Home School Tickets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,ARRIVA MIDLANDS LTD,18/04/2023,8753.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,ARRIVA MIDLANDS LTD,18/04/2023,113840.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,1054.62,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,1113.21,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,624.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,1834.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,599.04,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,1760.64,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,624.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,1834.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,648.96,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,1907.36,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,648.96,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,ARRIVA MIDLANDS LTD,25/04/2023,1907.36,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1339 Newc Day Service Wilmot D,ARROW COUNTY SUPPLIES,24/04/2023,538.62,Cleaning Materials supplies,Cleaning Materials supplies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1323 Hawthorn House WS13 6EN,ARROW COUNTY SUPPLIES,27/04/2023,799.64,Cleaning Materials supplies,Cleaning Materials supplies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NAAS,Art of Brilliance Ltd,24/04/2023,2683.50,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,East Staffs Invoice Led Older ,Ashbourne Quality Care Ltd,14/04/2023,1809.63,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,East Staffs Invoice Led Older ,Ashbourne Quality Care Ltd,14/04/2023,744.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hugo Meynell Primary,Ashwell Biomass & Heating Ltd,18/04/2023,2547.30,Repair and Maint Equipment NPS,Repair and Maint Equipment NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Advocacy,ASIST,13/04/2023,22000.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Advocacy,ASIST,13/04/2023,119113.75,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stock Management,Askews & Holts Library Services Ltd,06/04/2023,823.28,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Prison Libraries,Askews & Holts Library Services Ltd,24/04/2023,903.88,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Prison Libraries,Askews & Holts Library Services Ltd,25/04/2023,891.67,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Prison Libraries,Askews & Holts Library Services Ltd,25/04/2023,672.05,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Prison Libraries,Askews & Holts Library Services Ltd,25/04/2023,839.94,Books,Books,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,ASPECTS Staffordshire Ltd,04/04/2023,1335.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,ASPECTS Staffordshire Ltd,24/04/2023,1335.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,BLT MH Team U65,Aspirations Care Ltd,24/04/2023,9206.94,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,BLT MH Team U65,Aspirations Care Ltd,24/04/2023,32790.20,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Aspire (Stafford) Ltd,20/04/2023,612.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Aspire (Stafford) Ltd,20/04/2023,1048.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Aspire (Stafford) Ltd,20/04/2023,707.04,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Aspire (Stafford) Ltd,20/04/2023,612.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,Aspris Children's Services,26/04/2023,89332.16,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,Aspris Children's Services,26/04/2023,85257.07,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,37485.59,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,97973.88,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,30746.11,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,33859.14,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,31236.94,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,66954.71,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,40474.15,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,30290.72,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,82900.93,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,32130.50,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,33859.14,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,33859.14,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,91592.33,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,30290.72,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Aspris Chlldren's Services,14/04/2023,42317.73,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,ASQUITH NURSERIES LTD,14/04/2023,1920.52,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,ASQUITH NURSERIES LTD,14/04/2023,42702.06,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Regional Economic Observatory,Aston University,25/04/2023,7500.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,East Staffs Invoice Led Older ,At home with Marvel,14/04/2023,1743.75,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,East Staffs Invoice Led Older ,At home with Marvel,14/04/2023,3487.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Older Pe,At home with Marvel,14/04/2023,1072.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Older Pe,At home with Marvel,14/04/2023,2500.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Transport Assessments,Atkins Ltd,06/04/2023,22800.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,A513 Chetwynd New Bypass Struc,Atkins Ltd,24/04/2023,11880.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport Planning,Atkins Ltd,28/04/2023,19850.40,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Forward Programming - Miscella,Atkins Ltd,28/04/2023,14700.00,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,17/04/2023,630.24,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,20/04/2023,1062.90,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,20/04/2023,610.80,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,Atkinson Lewis,28/04/2023,1732.80,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,19/04/2023,577.60,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,19/04/2023,669.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,20/04/2023,1034.40,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,20/04/2023,634.20,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,20/04/2023,876.40,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Atkinson Lewis,24/04/2023,1317.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Austins,28/04/2023,8462.39,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Main Trading Standards,Authentic Services Ltd T/A A Hodson,28/04/2023,2117.50,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Autocab Private Hire,28/04/2023,101171.24,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Other Corporate Items,AVC Wise Ltd,20/04/2023,2672.75,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Avenues South,28/04/2023,1968.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Core Services,AXIELL ALM Limited,19/04/2023,4299.84,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,A-Z Education Consultancy Ltd,19/04/2023,15000.00,Educational Equipment Purchase,Educational Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,B Geyer,14/04/2023,5288.40,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Supp Childrens Centre,B Hygienic Ltd,28/04/2023,816.00,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Amey Winter Maintenance,B J & J BREWSTER,06/04/2023,775.20,Winter Maint - Snow Clearing,Winter Maint - Snow Clearing,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,B P BROWN TRAVEL LTD,28/04/2023,143550.00,Home School Tickets,Home School Tickets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,B P BROWN TRAVEL LTD,28/04/2023,48418.98,Manned Transport - Hire,Manned Transport - Hire,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,B P BROWN TRAVEL LTD,18/04/2023,38315.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to college transport SEN,,28/04/2023,1049.49,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,COVID 19 COMF,BAC O'Connor Centre,25/04/2023,33240.00,Other payments / claims,Other payments / claims,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Referral Unit Top-Up,Bailey Street AP Academy,05/04/2023,142330.00,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,TPECG / TPG,Bailey Street AP Academy,14/04/2023,36300.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Main Trading Standards,Bakewell Veterinary Clinic Ltd,28/04/2023,6119.76,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,BAMBINO'S PRIVATE DAY NURSERY LTD,14/04/2023,4720.28,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,BAMBINO'S PRIVATE DAY NURSERY LTD,14/04/2023,47669.33,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Registration Service - Unalloc,BANNER GROUP LTD,03/04/2023,546.71,Stationery General,Stationery General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Registration Service - Unalloc,BANNER GROUP LTD,20/04/2023,813.63,Stationery General,Stationery General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Registration Service - Unalloc,BANNER GROUP LTD,21/04/2023,687.20,Stationery General,Stationery General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Barney Bears Nursery,14/04/2023,752.13,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Barney Bears Nursery,14/04/2023,20892.78,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Barney Bears Nursery,14/04/2023,875.31,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Barney Bears Nursery,14/04/2023,19627.56,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraines,Barnfields Primary School,27/04/2023,1645.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Turnaround Programme,Base 25,28/04/2023,20300.00,CPF-Grants to Other Vol Bodies,CPF-Grants to Other Vol Bodies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ERDF Low Carbon Bus Evol Prog,Baswich Business Services Ltd,18/04/2023,6900.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7290 Beaconside Hway Leons Way,Baxter Kelly Ltd,12/04/2023,14288.70,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Bayliss and Wilcox Community Support Ltd,12/04/2023,1500.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Recycling Publicity,Be Smart Design Ltd,21/04/2023,2196.00,Advertising,Advertising,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Bedspace Resource Ltd,26/04/2023,51428.57,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Beeches Park Day Nursery,14/04/2023,2617.44,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Beeches Park Day Nursery,14/04/2023,14858.91,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Beeches Park Day Nursery,14/04/2023,1637.21,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Beeches Park Day Nursery,14/04/2023,21791.10,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Beeches Park Day Nursery,26/04/2023,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Speech and Language/O Therapy,Behavioural Services,14/04/2023,856.80,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Speech and Language/O Therapy,Behavioural Services,25/04/2023,1122.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,BELGRAVE ST BARTHOLOMEWS ACADEMY,14/04/2023,10109.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,BENNETTS TRAVEL (CRANBERRY) LTD,28/04/2023,10918.56,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Public Transp Support & Co-ord,BENNETTS TRAVEL (CRANBERRY) LTD,28/04/2023,15997.74,Manned Transport - Hire,Manned Transport - Hire,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,BENNETTS TRAVEL (CRANBERRY) LTD,28/04/2023,23412.39,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Beresford Memorial CofE First School,14/04/2023,24532.07,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Farming in Protected Landscape,BERKSWICH PARISH COUNCIL,05/04/2023,10910.75,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,BESTuition,17/04/2023,12075.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,BESTuition,25/04/2023,7935.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Bhylls Acre Primary School,14/04/2023,4604.90,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Bhylls Acre Primary School,14/04/2023,7593.30,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Childrens Services,BIBLIOTHECA LTD,21/04/2023,623.11,Library Materials,Library Materials,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,BID Group Ltd,24/04/2023,3096.00,Day to Day Int Wall Door etc,Day to Day Int Wall Door etc,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Business Centre,BID Group Ltd,13/04/2023,612.00,Service/Test Controlled Access,Service/Test Controlled Access,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0921 Silverdale Library High S,BID Group Ltd,21/04/2023,1260.00,Service/Test Controlled Access,Service/Test Controlled Access,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford HWRC,BID Group Ltd,25/04/2023,540.00,Service/Test Controlled Access,Service/Test Controlled Access,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,BIDDULPH HIGH SCHOOL (ACADEMY),11/04/2023,3280.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,BIDDULPH HIGH SCHOOL (ACADEMY),11/04/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0741 Biddulph Town Hall ST8 6A,BIDDULPH TOWN COUNCIL,27/04/2023,11510.69,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7278 Marsh Court Day Serv ST16,Biffa Waste Services,14/04/2023,961.74,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,BIFFA WASTE SERVICES LTD,06/04/2023,32432.26,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,BIFFA WASTE SERVICES LTD,06/04/2023,129594.25,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,BIFFA WASTE SERVICES LTD,18/04/2023,129594.25,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Street Sweeping - East Staffs,BIFFA WASTE SERVICES LTD,03/04/2023,5742.00,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Poplars Landfill,BIFFA WASTE SERVICES LTD,03/04/2023,551.68,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Street Sweeping - Stafford,BIFFA WASTE SERVICES LTD,03/04/2023,2954.40,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Street Sweeping - Newcastle,BIFFA WASTE SERVICES LTD,03/04/2023,3139.20,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Street Sweeping - Staffs Moor,BIFFA WASTE SERVICES LTD,03/04/2023,4812.60,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0008 Stafford Ccent Faraday Ro,BIFFA WASTE SERVICES LTD,28/04/2023,793.44,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWRC Mobilisation,BIFFA WASTE SERVICES LTD,28/04/2023,1860.38,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWRC Mobilisation,BIFFA WASTE SERVICES LTD,28/04/2023,785.11,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Big Fostering Partnership,26/04/2023,4895.86,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Big Fostering Partnership,26/04/2023,5420.41,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Big Fostering Partnership,26/04/2023,5245.70,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Big Fostering Partnership,26/04/2023,11388.00,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
