OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Destination Management Partner,New Mind,10/01/2024,7429.50,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ES Assess & Staying Together,New Street Taxis Ltd,23/01/2024,1092.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,New Street Taxis Ltd,26/01/2024,40617.25,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraines,Newcastle & Stafford Colleges Grp,05/01/2024,1500.00,Grants to schools,Grants to schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,COVID 19 COMF,NEWCASTLE BOROUGH COUNCIL,31/01/2024,410592.00,Other payments / claims,Other payments / claims,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3016 Chesterton Vision Centre,NEWCASTLE U LYME BOROUGH COUNCIL,18/01/2024,516.10,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3016 Chesterton Vision Centre,NEWCASTLE U LYME BOROUGH COUNCIL,18/01/2024,989.85,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraine,NEWCASTLE U LYME BOROUGH COUNCIL,18/01/2024,50470.00,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Newfriars College,08/01/2024,800.00,CAT1 COURSE FEES,CAT1 COURSE FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Physical Regeneration,Newman Landscapes Ltd,05/01/2024,521.76,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Physical Regeneration,Newman Landscapes Ltd,17/01/2024,893.40,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Physical Regeneration,Newman Landscapes Ltd,17/01/2024,3410.40,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Speech and Language/O Therapy,Next Steps Neuro Physiotherapy,08/01/2024,1680.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,5320.00,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,5852.00,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nexxus,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,120078.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,5054.00,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,5852.00,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,5852.00,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,5852.00,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bracken House OPH,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,138463.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadowyrthe OPH,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,185043.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,24125.25,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,20738.50,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,25303.25,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,10488.00,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,09/01/2024,22149.25,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,17/01/2024,636.50,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Extra Care Contracts,Nexxus Trading Services (t/a Nexxus Care,25/01/2024,23640.75,Extra Care Long Stay,Extra Care Long Stay,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7221 Stapenhill Ccent DE15 9LD,NHS Property Services Ltd,30/01/2024,2253.73,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7221 Stapenhill Ccent DE15 9LD,NHS Property Services Ltd,30/01/2024,9224.88,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NHS Campus Reprov. Phase 1,NHS Staffs & Stoke-on-Trent ICB,10/01/2024,755153.74,RCLS Learning Disability,RCLS Learning Disability,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Leek Depot,Nixon Pumps,26/01/2024,1044.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Improving Practice,No5 Chambers Ltd,04/01/2024,900.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,NOAH'S ARK PLAYGROUP,12/01/2024,1868.62,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,NOAH'S ARK PLAYGROUP,12/01/2024,8063.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County Wide & PfA �,Normanton Chambers,30/01/2024,1350.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Selling Service,Normanton Chambers,17/01/2024,600.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workforce Wellbeing Strategy,NORTH STAFFS MIND,03/01/2024,2850.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workforce Wellbeing Strategy,NORTH STAFFS MIND,30/01/2024,1180.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Norton Canes Primary Academy,12/01/2024,3114.37,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Norton Canes Primary Academy,12/01/2024,12852.57,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Norton Canes Primary Academy,11/01/2024,13213.22,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Schools Maintained Rec,NOTTINGHAMSHIRE COUNTY COUNCIL,02/01/2024,13338.00,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Central Programme Costs,NOTTINGHAMSHIRE COUNTY COUNCIL,12/01/2024,1760.51,COMPUTING OTHER,COMPUTING OTHER,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Central Programme Costs,NOTTINGHAMSHIRE COUNTY COUNCIL,31/01/2024,854.75,COMPUTING OTHER,COMPUTING OTHER,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Nottinghamshire County Council,29/01/2024,7779.00,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1556 Leek Hway Depot ST19 5HL,NOVUS PROPERTY SOLS LTD,09/01/2024,936.00,Day to Day Int Wall Door etc,Day to Day Int Wall Door etc,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Routine Highway Maintenance,NPOWER,09/01/2024,888.28,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Routine Highway Maintenance,NPOWER,09/01/2024,670.27,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Waterside Court Enterprise Cen,NPOWER,04/01/2024,2205.54,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,NPOWER,09/01/2024,23098.60,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Routine Highway Maintenance,NPOWER,23/01/2024,693.79,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bracken House OPH,NPOWER,09/01/2024,5382.32,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadowyrthe OPH,NPOWER,09/01/2024,5190.46,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Kniveden Hall OPH,NPOWER,09/01/2024,2450.07,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pooled Accom Central Charges,NPOWER,10/01/2024,11937.99,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3016 Chesterton Vision Centre,NPOWER,11/01/2024,2408.99,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0828 Wedgwood BlockA Tipping S,NPOWER,11/01/2024,5451.70,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0927 Burton Library Riverside ,NPOWER,11/01/2024,6231.13,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0822 County Records Eastgate S,NPOWER,11/01/2024,6781.96,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0944 Cannock Library Manor Ave,NPOWER,11/01/2024,4349.54,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1448 Gailey Hway Depot ST19 5P,NPOWER,11/01/2024,4311.78,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0009 Tamworth Childrens Cent B,NPOWER,11/01/2024,3591.06,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1323 Hawthorn House WS13 6EN,NPOWER,11/01/2024,3899.64,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1857 MarquisDriveBrindleyHeath,NPOWER,11/01/2024,4103.20,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,NPOWER,11/01/2024,34684.44,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0798 Bird St, The Old Library,",NPOWER,11/01/2024,5022.67,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3016 Chesterton Vision Centre,NPOWER,16/01/2024,2518.90,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0009 Tamworth Childrens Cent B,NPOWER,16/01/2024,4010.75,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0828 Wedgwood BlockA Tipping S,NPOWER,16/01/2024,5668.06,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0927 Burton Library Riverside ,NPOWER,16/01/2024,6304.14,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0944 Cannock Library Manor Ave,NPOWER,16/01/2024,4296.82,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1323 Hawthorn House WS13 6EN,NPOWER,16/01/2024,3581.48,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0822 County Records Eastgate S,NPOWER,16/01/2024,5030.18,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1448 Gailey Hway Depot ST19 5P,NPOWER,16/01/2024,4737.06,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0816 County building,Martin St",NPOWER,16/01/2024,3542.39,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0822 County Records Eastgate S,NPOWER,16/01/2024,7171.72,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Castle House (The Hub),NPOWER,16/01/2024,29920.42,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasewater Visitor Centre,NPOWER,16/01/2024,4368.35,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1857 MarquisDriveBrindleyHeath,NPOWER,16/01/2024,3353.51,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7482 Land Harrowby St,NPOWER,16/01/2024,2290.26,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7482 Land Harrowby St,NPOWER,16/01/2024,4254.40,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1323 Hawthorn House WS13 6EN,NPOWER,16/01/2024,4831.82,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1857 MarquisDriveBrindleyHeath,NPOWER,16/01/2024,3406.62,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,NPOWER,16/01/2024,55611.95,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,NPOWER,16/01/2024,37591.84,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0798 Bird St, The Old Library,",NPOWER,16/01/2024,6140.16,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0828 Wedgwood BlockA Tipping S,NPOWER,16/01/2024,6610.06,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0927 Burton Library Riverside ,NPOWER,16/01/2024,6427.81,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0944 Cannock Library Manor Ave,NPOWER,16/01/2024,4906.72,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0822 County Records Eastgate S,NPOWER,16/01/2024,4958.38,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,NPOWER,16/01/2024,33300.84,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0798 Bird St, The Old Library,",NPOWER,16/01/2024,5866.79,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0927 Burton Library Riverside ,NPOWER,16/01/2024,5025.40,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0821 17 Eastgate St, Stafford,",NPOWER,16/01/2024,22144.14,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0944 Cannock Library Manor Ave,NPOWER,16/01/2024,3642.66,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0828 Wedgwood BlockA Tipping S,NPOWER,16/01/2024,6017.93,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1323 Hawthorn House WS13 6EN,NPOWER,16/01/2024,3869.83,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0952 Tamworth Lib CorporationS,NPOWER,16/01/2024,3838.52,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7482 Land Harrowby St,NPOWER,16/01/2024,2455.70,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7482 Land Harrowby St,NPOWER,16/01/2024,2107.61,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7482 Land Harrowby St,NPOWER,16/01/2024,2120.21,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0009 Tamworth Childrens Cent B,NPOWER,16/01/2024,4352.72,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1323 Hawthorn House WS13 6EN,NPOWER,16/01/2024,5620.97,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3036 Grange SYPS Grange Street,NPOWER,23/01/2024,1676.41,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7283 53 ScotchOrchard,NPOWER,23/01/2024,1178.34,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0924 Werrington Library ST9 0J,NPOWER,23/01/2024,726.04,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1315 The Alders Lichfield Road,NPOWER,23/01/2024,1635.96,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Business Centre,NPOWER,19/01/2024,10068.76,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,NPOWER,23/01/2024,23452.22,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Waterside Court Enterprise Cen,NPOWER,22/01/2024,2717.32,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Waterside Court Enterprise Cen,NPOWER,22/01/2024,2056.72,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Waterside Court Enterprise Cen,NPOWER,22/01/2024,861.05,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,4696 EastStaffCCent248-57Water,NPOWER,23/01/2024,1743.68,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Innovation Centre,NPOWER,23/01/2024,2142.37,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0928 Uttoxeter Library 57HighS,NPOWER,23/01/2024,863.09,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1339 Newc Day Service Wilmot D,NPOWER,23/01/2024,787.82,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Waterside Court Enterprise Cen,NPOWER,22/01/2024,2195.83,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1444 Northern CS Works Salters,NPOWER,22/01/2024,1976.94,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0951 Rugeley Library Anson St ,NPOWER,22/01/2024,557.38,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1517 Wombourne Lib Church Road,NPOWER,22/01/2024,631.76,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1641 Stone Hway Depot,NPOWER,22/01/2024,1254.24,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1641 Stone Hway Depot,NPOWER,22/01/2024,4149.20,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0041 Springvale, Walhouse St, ",NPOWER,22/01/2024,1294.06,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1348 Greenfields House ST13 6L,NPOWER,22/01/2024,1221.19,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"1378 Old House Lichfield, WS13",NPOWER,22/01/2024,1074.65,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1331 114 Douglas Rd Newcastle ,NPOWER,22/01/2024,1488.25,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1446 51a Sandyford St Stafford,NPOWER,22/01/2024,2929.39,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0820 56 Eastgate St, ST16 2LY",NPOWER,22/01/2024,774.30,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0918 Audley Library Hall Stree,NPOWER,22/01/2024,518.29,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Amey Routine Highway Maint,NPOWER,26/01/2024,1345.02,Pumping Stations,Pumping Stations,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Routine Highway Maintenance,NPOWER,26/01/2024,664.73,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0946 Hednesford LibrAngleseyCr,NPOWER,22/01/2024,1921.79,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Enterprise Centre,NPOWER,23/01/2024,1612.27,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Silverdale Enterprise Centre,NPOWER,23/01/2024,1222.66,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Silverdale Enterprise Centre,NPOWER,23/01/2024,1409.30,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Silverdale Enterprise Centre,NPOWER,23/01/2024,1391.51,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Silverdale Enterprise Centre,NPOWER,23/01/2024,1362.46,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0943 Perton Lib Severn Drive W,NPOWER,24/01/2024,673.63,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0776 5 Victoria St, Cannock, W",NPOWER,24/01/2024,597.74,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0008 Stafford Ccent Faraday Ro,NPOWER,24/01/2024,2330.84,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1896 CheadleCouncil15-17 HighS,NPOWER,24/01/2024,540.23,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0926 Blythe Bridge Library ST1,NPOWER,24/01/2024,760.08,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1776 Froghall Wharf Foxt Road ,NPOWER,24/01/2024,615.84,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1331 114 Douglas Rd Newcastle ,NPOWER,26/01/2024,518.02,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0921 Silverdale Library High S,NPOWER,24/01/2024,548.66,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5776 Newcastle CCent Blackbank,NPOWER,24/01/2024,1374.67,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"1378 Old House Lichfield, WS13",NPOWER,26/01/2024,1304.29,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0933 Baswich Library Lynton Av,NPOWER,26/01/2024,1194.66,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0816 County building,Martin St",NPOWER,26/01/2024,4489.30,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bracken House OPH,NPOWER,26/01/2024,5813.59,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7325 Court House Tamworth B79 ,NPOWER,26/01/2024,2520.42,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadowyrthe OPH,NPOWER,26/01/2024,4570.21,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadowyrthe OPH,NPOWER,26/01/2024,4168.61,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadowyrthe OPH,NPOWER,26/01/2024,4041.23,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Kniveden Hall OPH,NPOWER,26/01/2024,2553.18,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Court Enterprise Ctre,NPOWER,26/01/2024,2033.22,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Court Enterprise Ctre,NPOWER,26/01/2024,2423.52,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0928 Uttoxeter Library 57HighS,NPOWER,31/01/2024,1001.76,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,4696 EastStaffCCent248-57Water,NPOWER,31/01/2024,1924.45,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1315 The Alders Lichfield Road,NPOWER,31/01/2024,1667.74,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1339 Newc Day Service Wilmot D,NPOWER,31/01/2024,712.09,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0924 Werrington Library ST9 0J,NPOWER,31/01/2024,770.17,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"1378 Old House Lichfield, WS13",NPOWER,31/01/2024,1213.61,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
