OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Cannock Chase LD Team,Lonsdale Midlands LTD,27/12/2023,2297.38,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc PD - South,Lonsdale Midlands LTD,27/12/2023,1801.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Lonsdale Midlands LTD,27/12/2023,1831.94,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Lonsdale Midlands LTD,27/12/2023,1981.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Lonsdale Midlands LTD,27/12/2023,1739.12,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc PD - South,Lonsdale Midlands LTD,27/12/2023,1659.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Lonsdale Midlands LTD,27/12/2023,2134.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Third Car Leasing Scheme,LOOKERS LEASING LTD,22/12/2023,1627.34,Car Leasing - Early Term Chg,Car Leasing - Early Term Chg,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Louise Ward,11/12/2023,1020.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Loving Arms Care and Support Ltd,14/12/2023,3700.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Walton Hall School,LUCKY SEVEN PRIVATE HIRE,07/12/2023,8588.40,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Wightwick Hall School,Lunar Cars,22/12/2023,1800.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Lynne Beadle,11/12/2023,583.20,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,M & D TRAVEL,22/12/2023,9363.08,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S278 Gorse Ln Fradley Lichfiel,M & J Evans Construction Ltd,14/12/2023,16049.28,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Legal Services Unit,M B L Seminars Ltd,22/12/2023,708.00,Subscriptions General,Subscriptions General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Country Parks Team,M BEARD,13/12/2023,2100.00,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,M BISSELL DISPLAY LTD,08/12/2023,1126.80,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,M BISSELL DISPLAY LTD,21/12/2023,1584.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,M Harper,11/12/2023,1331.28,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadows School,M N MAHMOOD,22/12/2023,4114.45,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County,M R H AUTOS,07/12/2023,1230.00,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,M S & H M ECKERT LTD,08/12/2023,1084.80,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,M S & H M ECKERT LTD,15/12/2023,633.94,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,M S & H M ECKERT LTD,22/12/2023,7467.84,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,M S & H M ECKERT LTD,22/12/2023,6902.28,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Horton Lodge School,M T TRAVEL,22/12/2023,37108.01,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,M Teesdale,11/12/2023,1593.90,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1517 Wombourne Lib Church Road,M W CRIPWELL LTD,15/12/2023,1860.00,Planned Electrical Services,Planned Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Waterside Court Enterprise Cen,M W CRIPWELL LTD,05/12/2023,1372.80,Minor Improvements Budget Only,Minor Improvements Budget Only,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1641 Stone Hway Depot,M W CRIPWELL LTD,15/12/2023,2142.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0925 Barton Library Dunstall R,M W CRIPWELL LTD,15/12/2023,5298.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0952 Tamworth Lib CorporationS,M W CRIPWELL LTD,15/12/2023,3498.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0008 Stafford Ccent Faraday Ro,M W CRIPWELL LTD,04/12/2023,7560.00,Day to Day Floors and Stairs,Day to Day Floors and Stairs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"1378 Old House Lichfield, WS13",M W CRIPWELL LTD,22/12/2023,1666.36,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0896 Burntwood Lib Sankeys Cne,M W CRIPWELL LTD,22/12/2023,558.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasewater Visitor Centre,M W CRIPWELL LTD,22/12/2023,1078.80,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0822 County Records Eastgate S,M W CRIPWELL LTD,22/12/2023,1029.60,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,M W CRIPWELL LTD,22/12/2023,885.60,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3036 Grange SYPS Grange Street,M W CRIPWELL LTD,22/12/2023,1024.96,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Shire Hall Enterprise Centre,M W CRIPWELL LTD,22/12/2023,1698.00,Repair and Maint Buildings NPS,Repair and Maint Buildings NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0816 County building,Martin St",M W CRIPWELL LTD,22/12/2023,2912.26,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Saxon Hill School,,01/12/2023,733.75,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Saxon Hill School,,22/12/2023,733.75,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,Mainspring Design and Maintenance,04/12/2023,990.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,Mainspring Design and Maintenance,11/12/2023,855.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,Mainspring Design and Maintenance,18/12/2023,1125.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,Mainspring Design and Maintenance,22/12/2023,900.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,Mainspring Design and Maintenance,22/12/2023,1170.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highways Laboratory,Major Diamond Supplies Ltd,22/12/2023,569.66,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Supportive Communities,Manage at Home,07/12/2023,2353.73,T&R TRAINING,T&R TRAINING,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,MANNA HOUSE DAY NURSERY,11/12/2023,3623.94,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,MANNA HOUSE DAY NURSERY,11/12/2023,11468.62,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,StrategicHubOutreach,Manor Hall Academy Trust,01/12/2023,15016.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,01/12/2023,176825.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,01/12/2023,118037.50,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,18/12/2023,242997.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,18/12/2023,317250.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,18/12/2023,402482.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Manor Taxi LTD,22/12/2023,1640.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,MAPLE HAYES SCHOOL,08/12/2023,5615.20,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,MAPLE HAYES SCHOOL,08/12/2023,5615.20,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,MAPLE HAYES SCHOOL,12/12/2023,335290.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,07/12/2023,628.84,Home School Direct Payment,Home School Direct Payment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Complaints Team,Mark Roberts,19/12/2023,770.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pensions Fund,MARSH LTD,04/12/2023,7120.41,Insurance Premiums Paid,Insurance Premiums Paid,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Marshbrook First School,11/12/2023,2061.11,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Marshbrook First School,11/12/2023,11010.19,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DAF - Disability Access Fund,Marshbrook First School,20/12/2023,859.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,South Staffs Coroner,Marta Cohen Ltd,08/12/2023,595.90,INQ EXPS S STAFFS,INQ EXPS S STAFFS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Martec Training Limited,12/12/2023,31759.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Mary Jane Eaton,11/12/2023,1585.50,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Mary Jane Eaton,11/12/2023,1062.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,19/12/2023,3751.40,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,19/12/2023,6762.34,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,19/12/2023,9966.37,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,19/12/2023,14418.96,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,08/12/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HASM & Governance,Matchtech,08/12/2023,2220.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,11/12/2023,555.94,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,19/12/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,11/12/2023,741.24,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HASM & Governance,Matchtech,14/12/2023,2220.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,14/12/2023,741.24,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,19/12/2023,1030.57,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,14/12/2023,741.24,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,21/12/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,21/12/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,21/12/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,22/12/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,22/12/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,22/12/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pooled Accom Central Charges,Matrix Booking Limited,18/12/2023,59155.20,LICENCES,LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,12/12/2023,528.96,Home School Direct Payment,Home School Direct Payment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3796 Loggerheads Library STF9 ,MAURICE EDWARDS,21/12/2023,1500.00,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasewater Visitor Centre,Mayglothling Waste Ltd,14/12/2023,9332.52,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S278 - Land North of Marston G,McPhillips (Wellington)Ltd,19/12/2023,63296.11,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S278 - Land Off A34 North At R,McPhillips (Wellington)Ltd,20/12/2023,222692.41,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Meadows School,18/12/2023,240149.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Speech and Language/O Therapy,Meadows School,21/12/2023,3045.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,MEAFORD DAY NURSERY,11/12/2023,713.47,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,MEAFORD DAY NURSERY,11/12/2023,8998.29,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Meaford Fields Day Nursery Ltd,11/12/2023,1585.48,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Meaford Fields Day Nursery Ltd,11/12/2023,696.15,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Meaford Fields Day Nursery Ltd,11/12/2023,1105.65,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,04/12/2023,2363.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,18/12/2023,2363.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,27/12/2023,2363.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Supportive Communities,Medequip Assistive Tech Ltd,18/12/2023,13553.40,T&R TRAINING,T&R TRAINING,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,East Staffs Invoice Led Phys D,Mediline Home Care Limited,27/12/2023,6600.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,27/12/2023,6600.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Ltd,04/12/2023,701.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,04/12/2023,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,04/12/2023,7276.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,18/12/2023,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,18/12/2023,7276.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,27/12/2023,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,27/12/2023,7276.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Melburay Care Agency,19/12/2023,31867.72,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Merryfields School,18/12/2023,314016.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Speech and Language/O Therapy,Merryfields School,21/12/2023,1015.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rural County Car Parking,METRIC GROUP LTD,22/12/2023,1411.20,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,MEWA LLP,01/12/2023,1846.80,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,MEWA LLP,22/12/2023,810.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SEN Direct Payments,,20/12/2023,8222.64,Direct Payments Other,Direct Payments Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cherry Trees School,,01/12/2023,592.80,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cherry Trees School,,22/12/2023,592.80,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Midland Airport Travel Ltd,22/12/2023,6955.82,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,MIDLAND CONTROL SYSTEMS,21/12/2023,602.76,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,MIDLAND CONTROL SYSTEMS,22/12/2023,576.00,Occ of Premises Equip Purchase,Occ of Premises Equip Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chadsmoor Community Roofs,MIDLAND ROOFING SERVICES DERBY LTD,22/12/2023,1320.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,William Amory hall roof leak,MIDLAND ROOFING SERVICES DERBY LTD,22/12/2023,2189.40,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,MIDLAND ROOFING SERVICES DERBY LTD,22/12/2023,1016.40,Day to Day Roofs,Day to Day Roofs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Midlands Psychology CIC,06/12/2023,1320.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Overheads,Mids Partnership University NHS FT,13/12/2023,33500.66,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1 STI Test & Treat,Mids Partnership University NHS FT,01/12/2023,36428.00,PH PBR contract element,PH PBR contract element,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adult Social Care & Safeguard,Mids Partnership University NHS FT,01/12/2023,5787.60,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Mids Partnership University NHS FT,01/12/2023,2634.68,Subscriptions General,Subscriptions General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,VOIP Call Charges,Mids Partnership University NHS FT,12/12/2023,7460.97,CALL CHARGES,CALL CHARGES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Occupational Therapy,Mids Partnership University NHS FT,22/12/2023,123333.34,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MH South,Mids Partnership University NHS FT,22/12/2023,10499.33,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Children 0-19 Serv Prescribed,Mids Partnership University NHS FT,22/12/2023,782782.58,PH Core contract element,PH Core contract element,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MH North,Mids Partnership University NHS FT,22/12/2023,57750.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Assess & Case Management,Mids Partnership University NHS FT,22/12/2023,1310666.67,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Overheads,Mids Partnership University NHS FT,22/12/2023,173416.67,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Overheads,Mids Partnership University NHS FT,22/12/2023,8999.66,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MH South,Mids Partnership University NHS FT,22/12/2023,208916.67,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Assess & Case Management,Mids Partnership University NHS FT,22/12/2023,65750.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LTC - Overheads,Mids Partnership University NHS FT,22/12/2023,6250.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MH North,Mids Partnership University NHS FT,22/12/2023,2916.33,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1 STI Test & Treat,Mids Partnership University NHS FT,22/12/2023,1248884.75,PH Core contract element,PH Core contract element,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Support,Mids Partnership University NHS FT,15/12/2023,3500.00,Contr. To Other Non Vol Bodies,Contr. To Other Non Vol Bodies,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1456 59 High St Uttoxeter ST14,Midwest Electrical Services Ltd,18/12/2023,758.52,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  
