OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,TAM Assess & Staying Together,,21/07/2023,750.00,S17 - No recourse to pub funds,S17 - No recourse to pub funds,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Manifold C of E Academy,17/07/2023,3510.91,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MANIFOLD PLAYGROUP,17/07/2023,1454.31,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MANNA HOUSE DAY NURSERY,17/07/2023,9330.70,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,MANNA HOUSE DAY NURSERY,17/07/2023,1520.26,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,Manor Hall Academy Trust,07/07/2023,970.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Referral Unit Top-Up,Manor Hall Academy Trust,24/07/2023,29730.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Referral Unit Top-Up,Manor Hall Academy Trust,24/07/2023,41300.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,06/07/2023,88412.50,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,24/07/2023,45970.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,24/07/2023,65040.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,24/07/2023,68510.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,24/07/2023,39100.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,24/07/2023,79450.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,24/07/2023,75940.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Manor Hill First School,17/07/2023,18977.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Manor Hill First School,17/07/2023,2340.28,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Manor Primary Academy,17/07/2023,6640.72,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent School Fee Special,MAPLE HAYES SCHOOL,06/07/2023,5445.20,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent School Fee Special,MAPLE HAYES SCHOOL,06/07/2023,5615.20,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent School Fee Special,MAPLE HAYES SCHOOL,12/07/2023,333380.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Destination Management Partner,Mark Hibbert Media Services,20/07/2023,964.00,Other Agency Contributions,Other Agency Contributions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,STAF Assess & Staying Together,,21/07/2023,900.00,S17 - 16/17 Child in Need,S17 - 16/17 Child in Need,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Liability,MARSH LTD,19/07/2023,11110.40,Insurance Premiums Paid,Insurance Premiums Paid,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Marshbrook First School,17/07/2023,6397.99,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Marshbrook First School,17/07/2023,1037.60,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,24/07/2023,3969.34,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,24/07/2023,7155.58,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,24/07/2023,10543.82,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,24/07/2023,3487.69,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,24/07/2023,3956.29,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,24/07/2023,7360.56,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HASM & Governance,Matchtech,20/07/2023,2220.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HASM & Governance,Matchtech,25/07/2023,2220.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HASM & Governance,Matchtech,25/07/2023,885.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Claims,Matchtech,06/07/2023,741.24,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Claims,Matchtech,13/07/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Claims,Matchtech,20/07/2023,1025.39,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Claims,Matchtech,27/07/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Information,Matchtech,06/07/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Information,Matchtech,06/07/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Information,Matchtech,20/07/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Information,Matchtech,21/07/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Inspections,Matchtech,06/07/2023,741.24,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Inspections,Matchtech,13/07/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Inspections,Matchtech,20/07/2023,901.85,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Highway Inspections,Matchtech,27/07/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,Matrix Academy Trust T/a Barr Beacon,10/07/2023,1100.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,Matthew Fiddy,31/07/2023,1380.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Central Programme Costs,Mawson & Associates,28/07/2023,1053.36,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs LD Team,Mayden Support LTD,03/07/2023,17095.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs LD Team,Mayden Support LTD,17/07/2023,17095.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs LD Team,Mayden Support LTD,31/07/2023,4884.48,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,S278 - Land Off A34 North At R,McPhillips (Wellington)Ltd,19/07/2023,230524.27,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,Meadows School,07/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,StrategicHubOutreach,Meadows School,28/07/2023,11333.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MEAFORD DAY NURSERY,17/07/2023,9775.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,MEAFORD DAY NURSERY,17/07/2023,614.49,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Meaford Fields Day Nursery Ltd,17/07/2023,2784.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Meaford Fields Day Nursery Ltd,17/07/2023,691.03,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,03/07/2023,2363.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,17/07/2023,2363.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,31/07/2023,2363.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,28/07/2023,3482.50,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,28/07/2023,6477.86,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,28/07/2023,6477.86,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,28/07/2023,3482.50,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Phys D,Mediline Home Care Limited,05/07/2023,6489.77,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,03/07/2023,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,17/07/2023,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,31/07/2023,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,31/07/2023,62372.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,31/07/2023,2218.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,S Staffs LD Team,Mencap - Central,17/07/2023,2520.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academy Recoupment,Mercian Trust,31/07/2023,11800.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,MEWA LLP,03/07/2023,2776.35,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,MEWA LLP,12/07/2023,893.38,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,MEWA LLP,12/07/2023,991.20,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,MEWA LLP,12/07/2023,2267.50,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SEN Direct Payments,,26/07/2023,7653.82,Direct Payments Other,Direct Payments Other,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,Midland Airport Travel Ltd,04/07/2023,6048.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,Midland Airport Travel Ltd,28/07/2023,6720.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Physical Regeneration,MIDLAND LANDSCAPING LTD,07/07/2023,3124.39,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Physical Regeneration,MIDLAND LANDSCAPING LTD,17/07/2023,665.59,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Barlaston First School Roof,MIDLAND ROOFING SERVICES DERBY LTD,28/07/2023,49408.80,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Burton Manor Primary Roof,MIDLAND ROOFING SERVICES DERBY LTD,25/07/2023,32342.48,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Business Innovation Centre,MIDLAND ROOFING SERVICES DERBY LTD,28/07/2023,9997.20,Planned Roofs,Planned Roofs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Chadsmoor Junior School Roofs,MIDLAND ROOFING SERVICES DERBY LTD,28/07/2023,31613.40,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cheslyn Hay Primary Roof,MIDLAND ROOFING SERVICES DERBY LTD,28/07/2023,53731.20,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Gorsemoor Primary Roof repairs,MIDLAND ROOFING SERVICES DERBY LTD,28/07/2023,8404.73,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Jerome Primary School Roofs,MIDLAND ROOFING SERVICES DERBY LTD,28/07/2023,53815.20,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,St Lukes CofE Primary Roofs,MIDLAND ROOFING SERVICES DERBY LTD,28/07/2023,39635.33,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Midlands Community Care Ltd,11/07/2023,1449.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Midlands Community Care Ltd,11/07/2023,603.75,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Midlands Community Care Ltd,11/07/2023,575.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Midlands Community Care Ltd,11/07/2023,2392.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Phys Disa,Midlands Community Care Ltd,11/07/2023,2691.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Midlands Community Care Ltd,11/07/2023,1495.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Midlands Community Care Ltd,11/07/2023,2691.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Midlands Community Care Ltd,28/07/2023,920.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Phys Disa,Midlands Community Care Ltd,28/07/2023,1035.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Midlands Community Care Ltd,28/07/2023,2185.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Midlands Community Care Ltd,28/07/2023,3933.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,TAM Child in Care/Care Leavers,Midlands Occupational Therapy,19/07/2023,1076.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Midlands Psychology CIC,04/07/2023,1045.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Midlands Psychology CIC,04/07/2023,880.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Mids Partnership University NHS FT,31/07/2023,3807.51,Admin Clerical Prof Gross,Admin Clerical Prof Gross,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Mids Partnership University NHS FT,06/07/2023,2288.31,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASC Discharge Fund��,Mids Partnership University NHS FT,31/07/2023,1422.94,Admin Clerical Prof Gross,Admin Clerical Prof Gross,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lich Children with Disability,Mids Partnership University NHS FT,13/07/2023,2887.95,S17 - 16/17 Child in Need,S17 - 16/17 Child in Need,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,Mids Partnership University NHS FT,06/07/2023,3687.75,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Recharge to Trust,Mids Partnership University NHS FT,12/07/2023,37475.00,Reimbursemnt from Health Trust,Reimbursemnt from Health Trust,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Sec 256 Within BCF,Mids Partnership University NHS FT,27/07/2023,56287.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Staff Development Ctr,Mids Partnership University NHS FT,25/07/2023,11002.68,Adaptations Purchase,Adaptations Purchase,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Staff Development Ctr,Mids Partnership University NHS FT,25/07/2023,11002.68,Adaptations Purchase,Adaptations Purchase,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Staff Development Ctr,Mids Partnership University NHS FT,25/07/2023,11002.68,Adaptations Purchase,Adaptations Purchase,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Staff Development Ctr,Mids Partnership University NHS FT,25/07/2023,11002.68,Adaptations Purchase,Adaptations Purchase,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Staff Development Ctr,Mids Partnership University NHS FT,25/07/2023,11002.68,Adaptations Purchase,Adaptations Purchase,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Staff Development Ctr,Mids Partnership University NHS FT,25/07/2023,11002.68,Adaptations Purchase,Adaptations Purchase,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Chasetown Special School,Midwest Electrical Services Ltd,14/07/2023,2086.81,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Glenthorne Primary School,Midwest Electrical Services Ltd,06/07/2023,2838.28,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Sir John Offley CE(C) Primary ,Midwest Electrical Services Ltd,26/07/2023,2060.35,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,St Peters CE First Marchington,Midwest Electrical Services Ltd,26/07/2023,919.04,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Thomas Russell Junior School,Midwest Electrical Services Ltd,14/07/2023,3145.21,Service/Test Fixed Electrical,Service/Test Fixed Electrical,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,,14/07/2023,512.40,Home School Direct Payment,Home School Direct Payment,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,,27/07/2023,1792.00,Home School Direct Payment,Home School Direct Payment,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HWS Unallocated,MJF Plant Training Ltd,12/07/2023,2435.00,Training Expenses,Training Expenses,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LICH Assess & Staying Together,MKS Contact Services,17/07/2023,1620.00,S17 CONTACT,S17 CONTACT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Moat Hall Primary Academy,17/07/2023,16405.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Moat Hall Primary Academy,17/07/2023,2598.26,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Fost Central & Engagement,Momentum People Ltd,06/07/2023,594.00,Training Resources,Training Resources,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Training,Momentum People Ltd,27/07/2023,1020.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Training,Momentum People Ltd,24/07/2023,594.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Monkey Puzzle Day Nursery,17/07/2023,5554.80,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Monkey Puzzle Day Nursery,17/07/2023,541.49,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MOORHILL PRE-SCHOOL,17/07/2023,16438.47,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MOORHILL PRE-SCHOOL,17/07/2023,3061.48,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MOORHILL PRE-SCHOOL,17/07/2023,5366.24,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,MOORHILL PRE-SCHOOL,17/07/2023,5643.02,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,MOORHILL PRE-SCHOOL,17/07/2023,2704.58,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LMG Cannock,Moorhill Primary School,27/07/2023,1200.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LMG Cannock,Moorhill Primary School,27/07/2023,1200.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LMG Cannock,Moorhill Primary School,27/07/2023,1200.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,Moorhill Primary School,07/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MOORLANDS NURSERY SCHOOL,17/07/2023,12572.65,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,MOORLANDS NURSERY SCHOOL,17/07/2023,773.95,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,Moreton School,10/07/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Mr Wobbles Day Nursery,17/07/2023,4403.58,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Speech and Language/O Therapy,Mrs K Parveen,28/07/2023,1312.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HAF Summer 2022,Mrs R's Language Academy Ltd,04/07/2023,4800.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,Mudasser Ahmed TA Minibus Experts,31/07/2023,9562.80,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Mulberry House Care Homes Ltd,24/07/2023,47607.14,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
