OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,14/08/2023,2047.08,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,14/08/2023,1965.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,14/08/2023,2018.64,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,14/08/2023,2225.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Living Ambitions Limited,14/08/2023,1822.32,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,14/08/2023,2135.76,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Living Ambitions Limited,14/08/2023,2762.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,14/08/2023,2532.08,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,2311.38,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Living Ambitions Limited,25/08/2023,1511.30,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Living Ambitions Limited,25/08/2023,883.20,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,25/08/2023,1176.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,25/08/2023,2896.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,25/08/2023,1905.96,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,25/08/2023,2143.02,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,2561.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Living Ambitions Limited,25/08/2023,844.18,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,2311.38,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,777.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,1465.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,25/08/2023,1188.54,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Living Ambitions Limited,25/08/2023,2087.96,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Living Ambitions Limited,25/08/2023,1463.04,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,2184.72,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Living Ambitions Limited,25/08/2023,2860.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Living Ambitions Limited,25/08/2023,1070.08,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Living Ambitions Limited,25/08/2023,2763.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,1188.54,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Living Ambitions Limited,25/08/2023,1620.44,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Living Ambitions Limited,25/08/2023,1341.86,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Living Ambitions Limited,25/08/2023,1261.08,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,1276.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,25/08/2023,2504.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,1640.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,25/08/2023,1921.72,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Living Ambitions Limited,25/08/2023,2097.54,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Living Ambitions Limited,25/08/2023,2225.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Living Ambitions Ltd,11/08/2023,1778.40,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Living Ambitions Ltd,15/08/2023,2872.76,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Phys Disa,Living Ambitions Ltd,15/08/2023,889.20,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Enterprise Centre Ex,LK Consult Limited,08/08/2023,5880.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Dunstall Farm Prim New School,LK Consult Limited,16/08/2023,1440.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Forward Programming - Miscella,LK Consult Limited,01/08/2023,7296.00,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Statutory Recycling Credits,Local Partnerships LLP,17/08/2023,3047.76,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Heat Network Delivery Unit,Local Partnerships LLP,17/08/2023,4432.20,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Heat Network Delivery Unit,Local Partnerships LLP,18/08/2023,4432.20,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Marketing & Comms,Lodestone Oxford Limited,24/08/2023,8340.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Marketing & Comms,Lodestone Oxford Limited,24/08/2023,8676.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Marketing & Comms,Lodestone Oxford Limited,11/08/2023,13252.79,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasewater Visitor Centre,Logic Fire & Security Ltd,01/08/2023,888.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Leasing,LOGOTECH SYSTEMS,07/08/2023,1440.00,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Longford Primary School,29/08/2023,630.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG Cannock,Longford Primary School,17/08/2023,3000.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Lonsdale Midlands LTD,14/08/2023,1831.94,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Lonsdale Midlands LTD,14/08/2023,1647.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc PD - South,Lonsdale Midlands LTD,14/08/2023,2389.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Lonsdale Midlands LTD,14/08/2023,2134.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc PD - South,Lonsdale Midlands LTD,14/08/2023,1688.42,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Lonsdale Midlands LTD,14/08/2023,1739.12,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Lonsdale Midlands LTD,16/08/2023,22636.47,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Lonsdale Midlands LTD,25/08/2023,1831.94,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Lonsdale Midlands LTD,25/08/2023,2482.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Lonsdale Midlands LTD,25/08/2023,3239.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Lonsdale Midlands LTD,25/08/2023,1647.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc PD - South,Lonsdale Midlands LTD,25/08/2023,2389.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Lonsdale Midlands LTD,25/08/2023,2134.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newc PD - South,Lonsdale Midlands LTD,25/08/2023,1688.42,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Third Car Leasing Scheme,LOOKERS LEASING LTD,01/08/2023,1018.76,Car Leasing - Charges Misc,Car Leasing - Charges Misc,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County,LOOKERS LEASING LTD,25/08/2023,890.28,CFC Recharge for Vehicles,CFC Recharge for Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County,LOOKERS LEASING LTD,25/08/2023,919.96,CFC Recharge for Vehicles,CFC Recharge for Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,County,LOOKERS LEASING LTD,25/08/2023,919.96,CFC Recharge for Vehicles,CFC Recharge for Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Older Peo,Lovage home care limited,15/08/2023,840.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Older Peo,Lovage home care limited,15/08/2023,840.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Older Peo,Lovage home care limited,15/08/2023,840.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Older Peo,Lovage home care limited,15/08/2023,840.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Loxley Hall School,LUCKY SEVEN PRIVATE HIRE,01/08/2023,13109.16,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,LUCKY SEVEN PRIVATE HIRE,29/08/2023,5859.90,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-mst transport,Lunar Cars,18/08/2023,1302.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Lynne Beadle,14/08/2023,867.84,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bridge Short Stay School,M & D TRAVEL,31/08/2023,8401.88,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adult Social Care & Safeguard,M C Hutchinson,29/08/2023,2750.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,M Harper,14/08/2023,930.86,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Meadows School,M N MAHMOOD,29/08/2023,3087.75,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,M R H AUTOS,16/08/2023,546.00,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Road Safety Education,M S BHANOT,25/08/2023,975.00,DRIVING INSTRUCTION,DRIVING INSTRUCTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,M S ZAFAR LTD,29/08/2023,1700.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Horton Lodge School,M T TRAVEL,18/08/2023,28761.09,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0041 Springvale, Walhouse St, ",M W CRIPWELL LTD,25/08/2023,1506.00,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Waterside Court Enterprise Cen,M W CRIPWELL LTD,25/08/2023,847.20,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LD Transfer from S Staffs PCT,M W CRIPWELL LTD,25/08/2023,798.00,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3036 Grange SYPS Grange Street,M W CRIPWELL LTD,25/08/2023,538.56,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock (Poplars) HWRC,M W CRIPWELL LTD,25/08/2023,6396.00,Repair and Maint Equipment NPS,Repair and Maint Equipment NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rights of Way,MACHINE MART,01/08/2023,758.00,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Madeley High School Academy,29/08/2023,1000.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Transport & Connectivity,Mainspring Design and Maintenance,21/08/2023,675.00,Grants Bus Stations / Shelters,Grants Bus Stations / Shelters,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Early Help - South,Malachi Specialist Family Support Serv,18/08/2023,240447.00,Grants Other,Grants Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,TAM Assess & Staying Together,,22/08/2023,750.00,S17 - No recourse to pub funds,S17 - No recourse to pub funds,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,MANNA HOUSE DAY NURSERY,14/08/2023,1520.26,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,MANNA HOUSE DAY NURSERY,14/08/2023,9330.70,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Special Academies Top Up,Manor Hall Academy Trust,16/08/2023,118037.50,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Manor Hall Academy Trust,29/08/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Feasibility - Feasibility,Manor Multi Academy Trust,15/08/2023,2235.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Destination Management Partner,Mark Hibbert Media Services,23/08/2023,964.00,Other Agency Contributions,Other Agency Contributions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Engineering,Marsh Ltd,03/08/2023,4359.63,Insurance Premiums Paid,Insurance Premiums Paid,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Liability,Marsh Ltd,16/08/2023,104160.00,Insurance Premiums Paid,Insurance Premiums Paid,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Marshbrook First School,14/08/2023,1037.60,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Marshbrook First School,14/08/2023,6397.99,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,21/08/2023,3751.41,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,21/08/2023,9966.37,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Match Foster Care,21/08/2023,3296.02,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,03/08/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,03/08/2023,854.89,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,04/08/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,10/08/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,10/08/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,10/08/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,17/08/2023,741.24,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,17/08/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HASM & Governance,Matchtech,17/08/2023,2220.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,24/08/2023,914.20,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Claims,Matchtech,24/08/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Inspections,Matchtech,24/08/2023,926.56,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HASM & Governance,Matchtech,24/08/2023,2220.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,24/08/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Information,Matchtech,31/08/2023,1145.08,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Information Governance Unit,Matobo Ltd,10/08/2023,71172.00,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,31/08/2023,551.10,Home School Direct Payment,Home School Direct Payment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Matthew Donaldson,25/08/2023,1000.00,Conference Fees,Conference Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S278 - Land Off A34 North At R,McPhillips (Wellington)Ltd,21/08/2023,425694.90,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0952 Tamworth Lib CorporationS,Meachen & Bevan (Uttoxeter) Ltd,03/08/2023,934.63,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Meadow Green Primary School,29/08/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Meadows School,29/08/2023,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,MEAFORD DAY NURSERY,14/08/2023,614.49,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,MEAFORD DAY NURSERY,14/08/2023,9775.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Meaford Fields Day Nursery Ltd,14/08/2023,691.03,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Meaford Fields Day Nursery Ltd,14/08/2023,2784.60,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,14/08/2023,2476.90,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Med Care Home Services Ltd,25/08/2023,2363.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Medigold Health Consultancy Limited,03/08/2023,600.00,Health and Safety,Health and Safety,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,17/08/2023,6600.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,East Staffs Invoice Led Phys D,Mediline Home Care Limited,03/08/2023,6600.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,17/08/2023,6600.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,17/08/2023,3550.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,17/08/2023,3550.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,East Staffs Invoice Led Phys D,Mediline Home Care Limited,25/08/2023,6600.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,25/08/2023,3550.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,25/08/2023,6600.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Home Care Limited,25/08/2023,3550.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Mediline Nurses & Carers Ltd,14/08/2023,701.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,14/08/2023,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,14/08/2023,7276.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,14/08/2023,2495.52,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Mediservices Healthcare Ltd,25/08/2023,3582.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,25/08/2023,7276.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Mediservices Healthcare Ltd,25/08/2023,2495.52,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Medlaw Ltd,02/08/2023,826.56,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Mencap - Central,14/08/2023,2520.36,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Overheads,Mercato Solutions Ltd,25/08/2023,6000.00,Subscriptions General,Subscriptions General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Afghan Resettlement Scheme,Merryfields School,18/08/2023,3150.00,Other Agency Contributions,Other Agency Contributions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,StrategicHubOutreach,Merryfields School,08/08/2023,10770.93,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,MEWA LLP,14/08/2023,561.60,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
