OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/09/2023,10739.91,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/09/2023,6596.48,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/09/2023,887.88,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Ikon Fostering Ltd,26/09/2023,3281.44,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffordshire History Centre,Imagemakers Design & Consltncy Ltd,26/09/2023,30087.72,Furniture/Equip Purchase,Furniture/Equip Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LAC Add Resp,Imagine Inclusion Ltd,29/09/2023,24700.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Imogen Eyre,11/09/2023,1168.86,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Independence Support Ltd,11/09/2023,1728.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Independence Support Ltd,11/09/2023,1354.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Independence Support Ltd,25/09/2023,1728.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Independence Support Ltd,25/09/2023,1354.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,11/09/2023,2113.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,11/09/2023,1769.04,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,11/09/2023,2105.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,25/09/2023,1769.04,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Independent Support Ltd,25/09/2023,2105.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Individual Care Services - 11 Wembrook C,11/09/2023,2933.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Individual Care Services - 11 Wembrook C,11/09/2023,1279.60,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Individual Care Services - 11 Wembrook C,25/09/2023,2933.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Individual Care Services - 11 Wembrook C,25/09/2023,1279.60,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highways,Information Security Advice Limited,08/09/2023,1853.30,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasewater Visitor Centre,Initial Washroom Solutions,18/09/2023,520.57,PEST CONTROL,PEST CONTROL,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"Server, Storage and DBA",INSIGHT DIRECT (UK) LTD,22/09/2023,6164.08,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,RK22 Internet-Server Support,INSIGHT DIRECT (UK) LTD,29/09/2023,14260.58,COMPUTING OTHER,COMPUTING OTHER,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Foster Care Recruitment Team,Insight Wellbeing Services Ltd,21/09/2023,596.80,Training Resources,Training Resources,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Central & Engagement,Insight Wellbeing Services Ltd,21/09/2023,770.00,Training Resources,Training Resources,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hanbury's Farm Kitchen refurb,Inspectas Compliance Ltd,14/09/2023,1800.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Integrated Services Programme,26/09/2023,7322.74,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,IntraQuest CIC,04/09/2023,564.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,IntraQuest CIC,29/09/2023,672.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase Team,IPD Signs Ltd,27/09/2023,538.50,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Ipstones Pre-School Playgroup,11/09/2023,1189.13,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Ipstones Pre-School Playgroup,11/09/2023,13605.09,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Isabella's Homes Ltd,11/09/2023,2288.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Isabella's Homes Ltd,11/09/2023,4317.52,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Isabella's Homes Ltd,11/09/2023,3657.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Isabella's Homes Ltd,25/09/2023,2288.80,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Isabella's Homes Ltd,25/09/2023,4317.52,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Isabella's Homes Ltd,25/09/2023,3657.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"7232 Unit QB, Beaconside ST18 ",ISE Estates Ltd,20/09/2023,7543.04,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7195 Building G Beacon Bus Par,ISE Estates Ltd,20/09/2023,2250.80,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7115 Unit Qa Beacon Business P,ISE Estates Ltd,20/09/2023,643.42,Water & Sewerage,Water & Sewerage,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,7115 Unit Qa Beacon Business P,ISE Estates Ltd,21/09/2023,4522.54,Electricity,Electricity,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Iverley Park Pre-School,11/09/2023,1189.13,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Iverley Park Pre-School,11/09/2023,6174.63,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraine,J B Carpets,06/09/2023,770.00,Personalised Budgets,Personalised Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,J B 's Tots,11/09/2023,6183.48,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J B 's Tots,11/09/2023,33177.39,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J BARNES,11/09/2023,1214.40,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,J Catling,11/09/2023,1189.13,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J Catling,11/09/2023,1530.90,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J DYCHE,11/09/2023,1399.68,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J Lee,11/09/2023,3165.75,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J MOORE,11/09/2023,561.33,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J Owen,11/09/2023,765.45,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,08/09/2023,5940.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,08/09/2023,4620.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,J P Alternative Education Ltd,21/09/2023,7104.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J THOMAS,11/09/2023,1089.90,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Tipping Away,J W Cantrell Haulage Contractors Ltd,04/09/2023,939.56,WASTE TRANSPORT,WASTE TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffs Moorlands Tipping Away,J W Cantrell Haulage Contractors Ltd,05/09/2023,1308.02,WASTE TRANSPORT,WASTE TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffs Moorlands Tipping Away,J W Cantrell Haulage Contractors Ltd,08/09/2023,4334.80,WASTE TRANSPORT,WASTE TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffs Moorlands Tipping Away,J W Cantrell Haulage Contractors Ltd,08/09/2023,8370.91,WASTE TRANSPORT,WASTE TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffs Moorlands Tipping Away,J W Cantrell Haulage Contractors Ltd,28/09/2023,10709.50,WASTE TRANSPORT,WASTE TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffs Moorlands Tipping Away,J W Cantrell Haulage Contractors Ltd,28/09/2023,2473.22,WASTE TRANSPORT,WASTE TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Tipping Away,J W Cantrell Haulage Contractors Ltd,20/09/2023,932.12,WASTE TRANSPORT,WASTE TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,J WALKER,11/09/2023,3567.39,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,J WALKER,11/09/2023,2542.05,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,JACK & JILLS PRE-SCHOOL,11/09/2023,1585.51,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,JACK & JILLS PRE-SCHOOL,11/09/2023,3125.75,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Jaegar Popplewell,11/09/2023,2438.10,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,STAF Child in Care/Care Leaver,Jagir Singh Bassi TA Penn Taxis,08/09/2023,968.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Jahan Practice Ltd,05/09/2023,4720.00,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/09/2023,704.73,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,29/09/2023,704.73,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,JAY FOSTERING LTD,26/09/2023,3687.59,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,JAY FOSTERING LTD,26/09/2023,8019.84,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,JAY FOSTERING LTD,26/09/2023,27139.76,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Integrated Transport Mgt,JCT CONSULTANCY LTD,28/09/2023,1604.40,Training Expenses,Training Expenses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,JELLYBEANS,11/09/2023,7134.78,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,JELLYBEANS,11/09/2023,12959.10,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Walton Hall School,,01/09/2023,592.80,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Walton Hall School,,29/09/2023,592.80,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Inter Agency,Jigsaw Adoption,18/09/2023,85813.00,Fostering BAFF Adoption Fees,Fostering BAFF Adoption Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Inter Agency,Jigsaw Adoption,18/09/2023,85813.00,Fostering BAFF Adoption Fees,Fostering BAFF Adoption Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/09/2023,754.47,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,29/09/2023,754.47,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Joanne Smith,11/09/2023,688.91,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Virtual School - Pupil Premium,Jofli Bear,12/09/2023,2512.50,Conference Fees,Conference Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG East Staffs,John Taylor High School,18/09/2023,1330.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG East Staffs,John Taylor High School,18/09/2023,2990.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG East Staffs,John Taylor High School,18/09/2023,2990.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,John Taylor MAT,11/09/2023,6072.57,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG East Staffs,John Taylor MAT,18/09/2023,1097.67,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,JOHNSONS WORKWEAR LTD,22/09/2023,608.62,PROTECTIVE CLOTHING,PROTECTIVE CLOTHING,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,Jordanna Holton,26/09/2023,4600.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,JPR ENGINEERING SERVICES LTD,21/09/2023,4540.92,Repair and Maintenance,Repair and Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock (Poplars) HWRC,JPR ENGINEERING SERVICES LTD,12/09/2023,1594.70,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,JS Supported Living Services,11/09/2023,5017.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,JS Supported Living Services,25/09/2023,5017.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/09/2023,576.22,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,29/09/2023,576.22,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Queen's Croft Community School,,01/09/2023,1142.00,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Queen's Croft Community School,,29/09/2023,1142.00,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Jump 2 Independence Ltd,11/09/2023,2101.42,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Jump 2 Independence Ltd,25/09/2023,2101.42,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Jump 2 Independence Ltd,01/09/2023,592.44,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Jump 2 Independence Ltd,08/09/2023,592.44,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Jump 2 Independence Ltd,15/09/2023,592.44,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Jump 2 Independence Ltd,27/09/2023,592.44,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HAF Summer 2022,Just Family - Community Interest Company,19/09/2023,1216.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,64 Bodnetts Holding Elec Imps,K & S Installations (Staffs) Ltd,08/09/2023,10800.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,K BROWNE,11/09/2023,1339.54,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,K BROWNE,13/09/2023,612.36,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,K Burgwin,11/09/2023,1593.90,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,K CHELL,11/09/2023,1530.90,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,K Hazelgrove,11/09/2023,3240.41,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,K THOMPSON,11/09/2023,1189.13,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/09/2023,691.76,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,29/09/2023,691.76,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Kate Kite,11/09/2023,867.51,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Arts Project Libraries,Kate Slater,29/09/2023,1500.00,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,STAF Assess & Staying Together,,12/09/2023,566.44,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Kayleigh Moody,11/09/2023,876.02,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Kedleston (Wings Education) Ltd,26/09/2023,8960.12,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Kedleston (Wings Education) Ltd,26/09/2023,8960.12,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Keele IC5,Keele IC5,05/09/2023,786.33,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Keele IC5,Keele IC5,05/09/2023,1000.00,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,KEELE UNIVERSITY DAY NURSERY,11/09/2023,2378.26,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,KEELE UNIVERSITY DAY NURSERY,11/09/2023,39037.96,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Keeley Obi,11/09/2023,792.75,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Keeley Obi,11/09/2023,794.64,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SS Assess & Staying Together,,01/09/2023,804.14,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SS Assess & Staying Together,,25/09/2023,778.20,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,KellyTotsDay Nursery,11/09/2023,4485.15,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MOOR Child in Care/Care Leaver,,19/09/2023,2645.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Phys Dis,Key 2 Care Ltd,20/09/2023,1860.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Phys Dis,Key 2 Care Ltd,21/09/2023,980.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Castle House (The Hub),Key Integrated Services (Maint) Limited,19/09/2023,1710.32,Service/Test Air-conditioning,Service/Test Air-conditioning,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0822 County Records Eastgate S,Key Integrated Services (Maint) Limited,19/09/2023,762.22,Service/Test Air-conditioning,Service/Test Air-conditioning,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0821 17 Eastgate St, Stafford,",Key Integrated Services (Maint) Limited,19/09/2023,655.40,Service/Test Air-conditioning,Service/Test Air-conditioning,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,3016 Chesterton Vision Centre,Key Integrated Services (Maint) Limited,19/09/2023,694.73,Service/Test Air-conditioning,Service/Test Air-conditioning,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0822 County Records Eastgate S,Key Integrated Services (Maint) Limited,28/09/2023,4944.85,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Keys PCE,26/09/2023,22377.65,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Keys PCE,26/09/2023,21963.80,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Keys PCE,26/09/2023,55048.52,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Kids Planet Cheadle Stoke,11/09/2023,7759.01,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Kids Planet Cheadle Stoke,11/09/2023,42365.56,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Kids Planet Cheadle Stoke,11/09/2023,15458.69,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Kids Planet Cheadle Stoke,11/09/2023,26541.63,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Kids Planet Cheadle Stoke,11/09/2023,4471.46,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Kids Planet Cheadle Stoke,11/09/2023,21604.63,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
