OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,Independent Sch Fees Mainstr'm,ST DOMINIC'S PRIORY SCHOOL,14/06/2023,12430.85,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,ST DOMINIC'S PRIORY SCHOOL,14/06/2023,3973.34,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LMG Staffs Moorlands,St Edwards C of E Academy,19/06/2023,700.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Edwards Nrsry & Out of Schl Clb,09/06/2023,12819.85,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Maintained Recoupm,ST FRANCIS OF ASSISI CATH TECH COLL,16/06/2023,1950.74,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,ST GEORGES PRESCHOOL,09/06/2023,1990.17,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST GEORGES PRESCHOOL,09/06/2023,10485.15,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Nursery 3&4yr,ST GEORGES PRESCHOOL,07/06/2023,890.33,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,St Ives Chambers Civil Account,01/06/2023,9720.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,St Ives Chambers Civil Account,01/06/2023,5550.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Specialist Assessment,St Ives Chambers Civil Account,08/06/2023,2940.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,08/06/2023,2100.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,09/06/2023,1020.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,01/06/2023,2040.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Ives Chambers Civil Account,09/06/2023,1080.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Country Parks Team,St Ives Chambers Civil Account,23/06/2023,2160.00,Supp Serv Legal,Supp Serv Legal,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Training,ST JOHN AMBULANCE SUPPLIES,28/06/2023,1548.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Liability,St Johns Chambers,14/06/2023,864.00,Payment of Insurance Claims,Payment of Insurance Claims,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St John's CofE (C) Primary School,09/06/2023,9521.66,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St John's CofE First School,09/06/2023,2968.23,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DAF - Disability Access Fund,ST JOHNS NURSERY-HEATH HAYES,28/06/2023,828.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DAF - Disability Access Fund,ST JOHNS NURSERY-HEATH HAYES,28/06/2023,828.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DAF - Disability Access Fund,ST JOHNS NURSERY-HEATH HAYES,28/06/2023,828.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DAF - Disability Access Fund,ST JOHNS NURSERY-HEATH HAYES,28/06/2023,828.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Mary and St Chad CofE First School,09/06/2023,6838.47,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST MARY'S RC PRIMARY SCHOOL,09/06/2023,5512.75,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Afghan Resettlement Scheme,ST MARYS WRAPAROUND,14/06/2023,1858.56,Other Agency Contributions,Other Agency Contributions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,St Matthews Support Services Limited,05/06/2023,1226.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,BLT MH Team U65,St Matthews Support Services Limited,05/06/2023,693.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,St Matthews Support Services Limited,05/06/2023,5193.87,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St Matthews Support Services Limited,05/06/2023,1226.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,BLT MH Team U65,St Matthews Support Services Limited,19/06/2023,693.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,St Matthews Support Services Limited,19/06/2023,1514.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St Matthews Support Services Limited,19/06/2023,1226.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Tamworth PD Team 1,St MatthewsSupport Services Ltd,05/06/2023,959.66,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,St MatthewsSupport Services Ltd,05/06/2023,1051.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St MatthewsSupport Services Ltd,05/06/2023,1340.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands LD Team,St MatthewsSupport Services Ltd,05/06/2023,1118.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Tamworth PD Team 1,St MatthewsSupport Services Ltd,19/06/2023,959.66,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,St MatthewsSupport Services Ltd,19/06/2023,1051.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,St MatthewsSupport Services Ltd,19/06/2023,1340.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands LD Team,St MatthewsSupport Services Ltd,19/06/2023,1118.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Nicholas C of E First School,09/06/2023,18250.91,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Patrick's RC Primary School,09/06/2023,5525.13,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,ST PETERS PRE SCHOOL CHILDCARE,09/06/2023,1658.48,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,ST PETERS PRE SCHOOL CHILDCARE,09/06/2023,8925.85,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Selling Service,St Philips Chambers,12/06/2023,900.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Philips Chambers,08/06/2023,2100.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Care Act Implementation,St Philips Chambers,28/06/2023,4200.00,Supp Serv Legal,Supp Serv Legal,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Improving Practice,St Philips Chambers,27/06/2023,1200.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Saviours CE Academy,09/06/2023,7254.01,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,St Thomas Aquinas Catholic Trust,08/06/2023,830.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Nursery 3&4yr,St Thomas' CE VA Primary School,07/06/2023,1068.40,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,St Thomas's Day Nursery,09/06/2023,552.83,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St Thomas's Day Nursery,09/06/2023,5881.65,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St. Giles and St. George's CofE Academy,09/06/2023,11604.53,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LMG Newcastle,St. Giles and St. George's CofE Academy,19/06/2023,2825.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,St. Peters C of E School,09/06/2023,902.95,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,St. Peters C of E School,09/06/2023,12847.34,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Better Care Fund,STAFFORD BOROUGH COUNCIL,27/06/2023,1522033.00,General Grants,General Grants,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Children's PFI Homes General,Stafford Education Facilities Ltd,15/06/2023,107768.83,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Children's PFI Homes General,Stafford Education Facilities Ltd,15/06/2023,608.28,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Central,Staffordshire First Aid Training,09/06/2023,2376.00,Purch of Equipment Bud Only,Purch of Equipment Bud Only,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1320 Springhill LD Mount Road ,STAFFORDSHIRE MOORLANDS DIS CNCL,01/06/2023,1099.72,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1178 Moorlands Ccent Albert St,STAFFORDSHIRE MOORLANDS DIS CNCL,13/06/2023,1980.19,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Kniveden Hall OPH,STAFFORDSHIRE MOORLANDS DIS CNCL,26/06/2023,1099.72,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Better Care Fund,STAFFORDSHIRE MOORLANDS DIS CNCL,27/06/2023,1773856.00,General Grants,General Grants,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,Staffordshire Pest Control Ltd,28/06/2023,1200.00,PEST CONTROL,PEST CONTROL,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Fost Central & Approval,Staffordshire University  Nursery,07/06/2023,546.89,Fostering Special Guardianship,Fostering Special Guardianship,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Fost Central & Approval,Staffordshire University  Nursery,21/06/2023,546.89,Fostering Special Guardianship,Fostering Special Guardianship,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford LD Team,STAFFORDSHIRE VENTURE LTD,29/06/2023,1565.74,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford LD Team,STAFFORDSHIRE VENTURE LTD,29/06/2023,715.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ESFA Community Learning,Staffs Care Farming Dev CIC,08/06/2023,15428.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Speech and Language/O Therapy,Staffs Paediatric Occupational Therapy,06/06/2023,4070.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,May Bank classroom enlargement,Staffs Tech Ltd,26/06/2023,1440.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cedars Short Stay School,Staffs Transport Ltd,12/06/2023,29579.52,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,County,STAN ROBINSON (STAFFORD) LTD,06/06/2023,1000.00,Payments TO CONTRACTORS,Payments TO CONTRACTORS,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,STAPENHILL SWAN CARS,07/06/2023,2513.89,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,STAPENHILL SWAN CARS,27/06/2023,4835.36,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,Star Private Hire Staffs Ltd,05/06/2023,10559.20,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pooled Accom Central Charges,Stark Software International Ltd,21/06/2023,1733.38,Energy Costs budget Only,Energy Costs budget Only,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Education Team,Step up Support Services Limited,27/06/2023,5000.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Stephanie Egerton,09/06/2023,1204.58,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ES Assess & Staying Together,STEPPING STONES PRE-SCHOOL,15/06/2023,682.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Tamworth LD Team,Steves Cars 247 247 Ltd,14/06/2023,1416.00,Rental of Vehicles,Rental of Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Rocklands School,Steves Cars 247 247 Ltd,23/06/2023,6890.40,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,CD Commissioning Team,Stoke City Community Trust,12/06/2023,2000.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Hanford,STOKE CITY COUNCIL (ALL ACCS),19/06/2023,255578.09,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Hanford,STOKE CITY COUNCIL (ALL ACCS),30/06/2023,440243.76,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1266 Moorlands Day Serv Buxton,Stoke on Trent City Council,15/06/2023,720.00,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Further Education Placements,STOKE ON TRENT COLLEGE,21/06/2023,15381.75,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cedars Short Stay School,Stoke Travel Ltd,23/06/2023,9246.82,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,STRAWBERRY POPPETS NURS'Y SCHOOL,09/06/2023,1934.89,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,STRAWBERRY POPPETS NURS'Y SCHOOL,09/06/2023,7512.31,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Street Sweeping - Tamworth,SUEZ RECYCLING & RECOVERY UK LTD,19/06/2023,2392.32,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Street Sweeping - South Staffs,SUEZ RECYCLING & RECOVERY UK LTD,19/06/2023,4944.24,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Street Sweeping - South Staffs,SUEZ RECYCLING & RECOVERY UK LTD,19/06/2023,4031.16,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Street Sweeping - South Staffs,SUEZ RECYCLING & RECOVERY UK LTD,19/06/2023,6922.44,Waste Treatment,Waste Treatment,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,STAF Child in Care/Care Leaver,Summit Psychology Services,07/06/2023,960.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,STAF Child in Care/Care Leaver,Summit Psychology Services,08/06/2023,800.00,Prev Supp Special Svs & Needs,Prev Supp Special Svs & Needs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,TAM Child in Care/Care Leavers,Summit Psychology Services,19/06/2023,603.75,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,UASC Grant,Sunbeam Fostering Agency,27/06/2023,3191.57,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Sunbeam Fostering Agency,27/06/2023,3019.03,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Sunflower Fostering,27/06/2023,3153.94,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Sunflower Fostering,27/06/2023,7816.96,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,Sunny Bank Primary School,08/06/2023,500.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Sunshine Day Nursery,09/06/2023,1934.89,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Sunshine Day Nursery,09/06/2023,8403.53,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Emergency Planning & Business ,Support Staffordshire,30/06/2023,12500.00,Emergency Svs Contribution,Emergency Svs Contribution,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newc OP - South,Support Staffordshire,07/06/2023,7000.00,RCLS Mental Disorder >65 V Dep,RCLS Mental Disorder >65 V Dep,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SCIO,Support Staffordshire,30/06/2023,20833.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Supported Homes Ltd,05/06/2023,3194.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Supported Homes Ltd,05/06/2023,4374.71,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,West Hill Primary School,Sure Maintenance Ltd,14/06/2023,750.00,Service/Test Gas / Oil Boiler,Service/Test Gas / Oil Boiler,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,7115 Unit Qa Beacon Business P,Sure Maintenance Ltd,30/06/2023,864.00,Service/Test Gas / Oil Boiler,Service/Test Gas / Oil Boiler,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Susan Jane Lowbridge,09/06/2023,736.76,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Capability Fund,SUSTRANS LIMITED,21/06/2023,21600.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academy Recoupment,Sutton Coldfield Grammar School For Girl,28/06/2023,4099.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,Swan Care Solutions Ltd,05/06/2023,3823.32,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Swan Care Solutions Ltd,05/06/2023,3792.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock MH Team U65,Swan Care Solutions Ltd,05/06/2023,3892.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,Swan Care Solutions Ltd,05/06/2023,13413.12,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Swan Care Solutions Ltd,05/06/2023,3577.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Swan Care Solutions Ltd,05/06/2023,3401.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,S Staffs LD Team,Swan Care Solutions Ltd,05/06/2023,3891.32,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,E Staffs MH Team U65,Swan Care Solutions Ltd,19/06/2023,3823.32,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Swan Care Solutions Ltd,19/06/2023,3792.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock MH Team U65,Swan Care Solutions Ltd,19/06/2023,3892.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle MH Team U65,Swan Care Solutions Ltd,19/06/2023,13413.12,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Swan Care Solutions Ltd,19/06/2023,3577.70,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SWS MH Team U65,Swan Care Solutions Ltd,19/06/2023,3401.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,CAN Assess & Staying Together,Swan Family Centres LTD,13/06/2023,1080.00,S17 CONTACT,S17 CONTACT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,SWAP Foster Care,27/06/2023,8264.09,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Traffic Signal Refurbishment,Swarco,14/06/2023,11000.53,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Traffic Signal Refurbishment,Swarco,19/06/2023,61849.30,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Traffic Signal Refurbishment,Swarco,21/06/2023,11455.38,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Traffic Signal Refurbishment,Swarco,22/06/2023,14017.68,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Staffs Safer Roads Partnership,Swarco,28/06/2023,16410.60,Speed Cameras Repair / Maint,Speed Cameras Repair / Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Local Safety Schemes: Mass Act,Swarco,14/06/2023,4997.92,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Traffic Signal Refurbishment,Swarco,29/06/2023,12183.55,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lighting & Signals Works,Swarco,21/06/2023,26172.94,Traffic Sigs non Routine Maint,Traffic Sigs non Routine Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lighting & Signals Rech Works,Swarco,21/06/2023,3332.57,Traffic Signals Damage,Traffic Signals Damage,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Traffic Signal Refurbishment,Swarco,22/06/2023,1054.72,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lighting & Signals Rech Works,Swarco,21/06/2023,3207.38,Traffic Signals Damage,Traffic Signals Damage,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lighting & Signals Rech Works,Swarco,21/06/2023,627.71,Traffic Signals Damage,Traffic Signals Damage,http://opendatacommunities.org/id/county-council/staffordshire  ,
