OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,On-Street Parking Back Office,Jacobs Enforcement Agents,16/10/2023,4709.50,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,STAF Child in Care/Care Leaver,Jagir Singh Bassi TA Penn Taxis,27/10/2023,1584.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Jagir Singh Bassi TA Penn Taxis,27/10/2023,871.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Jahan Practice Ltd,03/10/2023,4484.00,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Jahan Practice Ltd,27/10/2023,3422.00,Medical Fees,Medical Fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Springfield School,Jamil Ahmed T/AStoke on Trent Hackney ca,27/10/2023,2610.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Main Trading Standards,Jane Sarginson,11/10/2023,1267.50,legal services,legal services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,JAY FOSTERING LTD,24/10/2023,3630.72,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,JAY FOSTERING LTD,24/10/2023,7533.70,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Two Rivers High,Jay's Taxis,27/10/2023,1742.08,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CAN Child in Care/Care Leavers,,30/10/2023,500.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Saxon Hill School,JKT International Ltd T/A Karvien Tours,27/10/2023,5341.86,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1331 114 Douglas Rd Newcastle ,JLA LTD,19/10/2023,2940.96,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Joanne Smith,13/10/2023,688.91,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cent Cty Psychol Service HQ,Joe White Psychology Limited,10/10/2023,2850.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,John Taylor MAT,13/10/2023,6072.57,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Project A - A50 Growth Corrido,JONES LANG LASALLE LTD,13/10/2023,14047.78,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,JS Supported Living Services,09/10/2023,5017.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,JS Supported Living Services,23/10/2023,5017.74,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Jump 2 Independence Ltd,09/10/2023,2101.42,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Jump 2 Independence Ltd,23/10/2023,2101.42,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Jump 2 Independence Ltd,09/10/2023,592.44,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Jump 2 Independence Ltd,09/10/2023,592.44,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Jump 2 Independence Ltd,24/10/2023,592.44,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Jump 2 Independence Ltd,27/10/2023,592.44,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,School Admissions - Secondary,June Maw,16/10/2023,599.60,LEGAL,LEGAL,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,School Admissions - Secondary,June Maw,23/10/2023,686.60,LEGAL,LEGAL,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,9 Manor Farm elec installation,K & S Installations (Staffs) Ltd,06/10/2023,6000.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rural County Vehicles & Plant,K O Machines Ltd,23/10/2023,619.52,General Equipment Purchase,General Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Rural County Vehicles & Plant,K O Machines Ltd,30/10/2023,652.20,Tools / Spares Purchase,Tools / Spares Purchase,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,Kaleidoscope Pyschotherapy,25/10/2023,510.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,KALYAL TRAVEL LTD,27/10/2023,52617.91,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Team,Katie Hague-Curtis,16/10/2023,515.94,Fostering Equipment on Loans,Fostering Equipment on Loans,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Marketing & Comms,Kay Garrett,27/10/2023,1400.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,KaydeeSayfa Ltd,18/10/2023,889.20,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Kayleigh Moody,13/10/2023,876.02,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Improving Practice,KCH Garden Square Barristers,05/10/2023,2520.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Comms & Marketing Staff,KEELE UNIVERSITY,02/10/2023,900.00,Unallocated Efficiency Savings,Unallocated Efficiency Savings,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Getting Building Fund,KEELE UNIVERSITY,05/10/2023,19445.95,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Getting Building Fund,KEELE UNIVERSITY,26/10/2023,71693.51,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Keeley Obi,13/10/2023,792.75,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Keeley Obi,13/10/2023,794.64,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Road Safety Education,Keith Jervis,27/10/2023,585.00,DRIVING INSTRUCTION,DRIVING INSTRUCTION,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SS Assess & Staying Together,,25/10/2023,804.14,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,KellyTotsDay Nursery,13/10/2023,4485.15,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Kenworthy's Chambers,17/10/2023,780.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MOOR Child in Care/Care Leaver,,18/10/2023,2645.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Walton Hall School,Kevin Ball T/A Kev's Taxis,27/10/2023,2244.60,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Kevin Smith TA Airline Connections,27/10/2023,1230.84,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Phys Dis,Key 2 Care Ltd,17/10/2023,2040.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands Invoice Led Phys Dis,Key 2 Care Ltd,24/10/2023,980.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0820 56 Eastgate St, ST16 2LY",Key Integrated Services (Maint) Limited,27/10/2023,3972.65,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"0821 17 Eastgate St, Stafford,",Key Integrated Services (Maint) Limited,24/10/2023,924.66,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,"7232 Unit QB, Beaconside ST18 ",Key Integrated Services (Maint) Limited,17/10/2023,1824.00,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0822 County Records Eastgate S,Key Integrated Services (Maint) Limited,25/10/2023,2145.48,Service/Test Air-conditioning,Service/Test Air-conditioning,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,Key Integrated Services (Maint) Limited,25/10/2023,6275.10,Service/Test Air-conditioning,Service/Test Air-conditioning,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Castle House (The Hub),Key Integrated Services (Maint) Limited,31/10/2023,4708.55,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Keys PCE,24/10/2023,7459.21,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Keys PCE,24/10/2023,22695.94,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Keys PCE,24/10/2023,56883.48,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Kids Planet Cheadle Stoke,13/10/2023,2688.56,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CAN Assess & Staying Together,Kids Planet Cheadle Stoke,31/10/2023,706.77,S17-NURSERY,S17-NURSERY,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cent Cty Psychol Service HQ,Kids that Flourish,05/10/2023,2000.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Excluded pupils,Kids that Flourish,06/10/2023,825.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cent Cty Psychol Service HQ,Kids that Flourish,02/10/2023,2850.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Selling Service,Kids that Flourish,05/10/2023,550.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Kilgannon Associates,31/10/2023,910.00,PEST CONTROL,PEST CONTROL,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,05/10/2023,1297.80,Home School Direct Payment,Home School Direct Payment,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Kinetic Academy,02/10/2023,67108.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Kinetic Academy,02/10/2023,17333.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Fees Mainstr'm,Kinetic Academy,02/10/2023,90000.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,KINGFISHERS OF DILHORNE,13/10/2023,731.43,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Kingsfield First School,13/10/2023,12695.76,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Kingsfield First School,13/10/2023,17119.44,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,KINGSLEY KINGFISHERS PRE SCH PLYGRP,13/10/2023,4999.78,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,KINGSLEY KINGFISHERS PRE SCH PLYGRP,13/10/2023,644.78,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,KINVER GARDEN DAY NURSERY,13/10/2023,1585.51,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,KINVER GARDEN DAY NURSERY,13/10/2023,11909.43,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,KINVER GARDEN DAY NURSERY,13/10/2023,1762.80,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Knutton St Marys C of E Academy,13/10/2023,4167.45,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Knypersley First School,13/10/2023,13421.10,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Knypersley First School,13/10/2023,2223.36,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HAF Summer 2022,Koala Klubs,27/10/2023,3630.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Statutory/Regulatory DutiesSLA,KPMG LLP Fees,24/10/2023,7200.00,EXTERNAL AUDIT FEES,EXTERNAL AUDIT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,,05/10/2023,652.42,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,,17/10/2023,1304.84,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fountains Primary School,L A TRAVEL,27/10/2023,18995.39,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,L Clowes,13/10/2023,510.30,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,L Moseley,13/10/2023,1371.26,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Restorative Practice,L30 relational Systems Ltd,31/10/2023,4015.80,CAT1 COURSE FEES,CAT1 COURSE FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bilbrook HWRC,Lanes Group Plc,04/10/2023,927.13,Water & Sewerage,Water & Sewerage,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stone HWRC,Lanes Group Plc,16/10/2023,990.00,Payments TO CONTRACTORS,Payments TO CONTRACTORS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,UASC Grant,LANGUAGE LINE LTD,27/10/2023,2405.63,Prev Supp Special Svs & Needs,Prev Supp Special Svs & Needs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Langwathby C.E. School,25/10/2023,1060.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Asset Strategy,Laurence Emmett KC of One Essex Court,04/10/2023,3465.00,Supp Serv Legal,Supp Serv Legal,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Lavender Field School,02/10/2023,21057.76,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Lavender Field School,02/10/2023,17073.86,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Lavender Field School,02/10/2023,27821.67,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Lavender Field School,02/10/2023,17020.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Lavender Field School,02/10/2023,26496.75,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,Lavender Field School,02/10/2023,15635.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Legal Services Unit,Law Society,05/10/2023,598.80,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Legal Services Unit,Law Society,24/10/2023,10784.00,Legal Costs and Stamp Duty,Legal Costs and Stamp Duty,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,LDOT Consultants Ltd (Debbie Bissell),12/10/2023,1200.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Adoption Support Fund,LDOT Consultants Ltd (Debbie Bissell),12/10/2023,1500.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Supervise & Support North,Learn & Move Ltd,12/10/2023,756.32,Fostering Equipment on Loans,Fostering Equipment on Loans,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Fost Supervise & Support North,Learn & Move Ltd,31/10/2023,709.46,Fostering Equipment on Loans,Fostering Equipment on Loans,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Leasowes Extra Wraparound,13/10/2023,15237.34,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,LECTRI-CALL LTD,02/10/2023,635.40,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SEN Direct Payments,,05/10/2023,550.00,Direct Payments Other,Direct Payments Other,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Leek Link Taxis,30/10/2023,46112.17,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,LEEK WESTWOOD PRE-SCHOOL,13/10/2023,1796.91,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,LEEK WESTWOOD PRE-SCHOOL,13/10/2023,10731.12,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,LEON'S COACH TRAVEL STAFFORD LTD,27/10/2023,54933.14,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CD Commissioning Team,Let us Play Wolverhampton,25/10/2023,11272.50,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,NEW Assess & Staying Together,LH Assessments Ltd,24/10/2023,2500.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HR System & Payroll,Liberata,27/10/2023,31835.25,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Libraries General,Libraries Connected,24/10/2023,561.71,Subscriptions General,Subscriptions General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Homes for Ukraine,LICHFIELD DISTRICT COUNCIL,12/10/2023,51983.01,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Statutory Recycling Credits,LICHFIELD DISTRICT COUNCIL,19/10/2023,2056.69,Recycling Credits,Recycling Credits,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stone HWRC,LICHFIELD LOCK & KEY REPAIRS,27/10/2023,1284.46,Security,Security,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Lifeways Community Care Ltd,09/10/2023,3084.16,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Lifeways Community Care Ltd,09/10/2023,3308.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Lifeways Community Care Ltd,09/10/2023,1831.68,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Lifeways Community Care Ltd,09/10/2023,3208.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Lifeways Community Care Ltd,23/10/2023,3084.16,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Lifeways Community Care Ltd,23/10/2023,2311.38,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Lifeways Community Care Ltd,23/10/2023,1341.86,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Lifeways Community Care Ltd,23/10/2023,2311.38,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Lifeways Community Care Ltd,23/10/2023,1463.04,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Lifeways Community Care Ltd,23/10/2023,844.18,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tamworth LD Team,Lifeways Community Care Ltd,23/10/2023,2087.96,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Lifeways Community Care Ltd,23/10/2023,3208.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Lifeways Community Care Ltd,23/10/2023,2680.66,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Lifeways Community Care Ltd,23/10/2023,2160.24,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Lifeways Community Care Ltd,23/10/2023,2254.98,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Lifeways Community Care Ltd,23/10/2023,3760.38,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,BLT MH Team U65,Lifeways SIL Ltd,09/10/2023,2104.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Lifeways SIL Ltd,09/10/2023,2005.62,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Lifeways SIL Ltd,09/10/2023,1811.60,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Lifeways SIL Ltd,09/10/2023,1752.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Lifeways SIL Ltd,09/10/2023,1701.46,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands MH Team U65,Lifeways SIL Ltd,09/10/2023,1931.10,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Lifeways SIL Ltd,09/10/2023,2849.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands MH Team U65,Lifeways SIL Ltd,09/10/2023,1931.22,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Lifeways SIL Ltd,09/10/2023,1757.20,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands MH Team U65,Lifeways SIL Ltd,09/10/2023,1254.94,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Lifeways SIL Ltd,09/10/2023,1471.72,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock MH Team U65,Lifeways SIL Ltd,09/10/2023,2005.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs MH Team U65,Lifeways SIL Ltd,09/10/2023,1752.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
