OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,DCA Rugeley Power Station Thir,C A Telecom UK Ltd,13/03/2024,7699.20,Utilities design fees,Utilities design fees,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/03/2024,909.09,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,28/03/2024,909.09,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,C Bryant,11/03/2024,829.11,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,C Caton,11/03/2024,801.88,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Saxon Hill School,,01/03/2024,559.64,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Saxon Hill School,,28/03/2024,559.64,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,C COOKE,11/03/2024,1702.80,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,C Holmes,11/03/2024,2554.20,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,01/03/2024,907.85,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,,28/03/2024,907.85,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,C M ROWLINSON LTD,01/03/2024,32544.00,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Highway Winter Maintenance,C M ROWLINSON LTD,28/03/2024,20214.00,Winter Maint - Prec Salting,Winter Maint - Prec Salting,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,C MARTIN,11/03/2024,1245.75,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,64 Bodnetts Farmhouse Imps,C R Large Contractors Ltd,11/03/2024,42898.01,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cheadle HWRC,C R WOODWISS,25/03/2024,5750.00,Rent / Lease Of Premises,Rent / Lease Of Premises,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Home to school transport-main,Cabability Ltd,28/03/2024,18261.86,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Support,CACI,06/03/2024,1198.80,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Business Support,CACI,22/03/2024,23569.36,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Eastgate Regeneration,Cadence Management Services Ltd,01/03/2024,5760.00,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Network Management Unit,Cadent Gas Ltd,15/03/2024,1838.15,Traffic Reg Orders/Advert Chg,Traffic Reg Orders/Advert Chg,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,CALOR GAS LTD,15/03/2024,4694.08,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Enterprise Centre,CALOR GAS LTD,20/03/2024,3538.21,Gas,Gas,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Cambian Childcare Ltd,26/03/2024,37421.43,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Cambian Childcare Ltd,26/03/2024,23227.86,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Statutory Recycling Credits,CANNOCK CHASE COUNCIL,22/03/2024,42293.38,Recycling Credits,Recycling Credits,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,South Staffs Coroner,Cannock Chase District Council,18/03/2024,106006.19,CANNOCK SLA,CANNOCK SLA,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,CANNOCK CHASE HIGH SCHOOL,28/03/2024,1212.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Afghan Resettlement Scheme,CANNOCK CHASE HIGH SCHOOL,28/03/2024,6300.00,Other Agency Contributions,Other Agency Contributions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,CANNOCK CHASE HIGH SCHOOL,21/03/2024,2030.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Capstone Foster Care (Midlands) Ltd,25/03/2024,1622.36,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Capstone Foster Care (Midlands) Ltd,26/03/2024,4291.29,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cedars Short Stay School,Car Bee Private Hire LTD,28/03/2024,7153.60,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffordshire Wood Fuel,Carbon Control Ltd,15/03/2024,3326.40,Wood Chip,Wood Chip,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase High School,Carbon Control Ltd,15/03/2024,972.00,Repair and Maint Equipment NPS,Repair and Maint Equipment NPS,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Cardinal Griffin Catholic College,28/03/2024,48407.49,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Cardinal Griffin Catholic College,08/03/2024,1500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Cardinal Griffin Catholic College,21/03/2024,1000.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Cardinal Griffin Catholic College,22/03/2024,2300.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Cardinal Griffin Catholic College,28/03/2024,550.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Care by Claire Private Day Nursery Ltd,11/03/2024,2174.43,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Care by Claire Private Day Nursery Ltd,11/03/2024,2558.47,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent Sch Nursery 3&4yr,Care by Claire Private Day Nursery Ltd,18/03/2024,3561.32,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,1492.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,1492.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,4000.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,4000.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,1492.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,4000.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,1492.04,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,1492.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,1492.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,3733.33,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,1492.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Further Education Placements,Care First,20/03/2024,4000.00,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,07/03/2024,4577.76,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,4308.48,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,4308.48,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,4308.48,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,3637.82,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,2728.32,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,3637.82,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,3637.82,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,3637.82,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,3637.82,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,4308.48,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,4551.17,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,4308.48,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Independent School Fee Special,CARE TODAY,28/03/2024,4308.48,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Care World Wide,27/03/2024,3596.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Care Worldwide (Staffordshire) Ltd,11/03/2024,1663.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Care Worldwide (Staffordshire) Ltd,11/03/2024,1910.16,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Care Worldwide (Staffordshire) Ltd,11/03/2024,925.66,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Care Worldwide (Staffordshire) Ltd,25/03/2024,1663.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Care Worldwide (Staffordshire) Ltd,25/03/2024,1759.30,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Care Worldwide (Staffordshire) Ltd,25/03/2024,1910.16,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Caremax Support Services Ltd,11/03/2024,1866.90,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Caremax Support Services Ltd,11/03/2024,2362.04,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Caremax Support Services Ltd,25/03/2024,1866.90,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Caremax Support Services Ltd,25/03/2024,2362.04,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,CareTech Community Services,25/03/2024,16007.91,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,CareTech Community Services,26/03/2024,18135.00,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Carmiya Cee Limited,12/03/2024,4140.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Invoice Led Older Pe,Cartello Adams Ltd T/A Cartello Ambulanc,04/03/2024,1470.00,Rental of Vehicles,Rental of Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Carter Brown The Expert Service Limited,26/03/2024,3000.00,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,Carter Brown The Expert Service Limited,20/03/2024,2919.60,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,CARVER ROAD PLAYGROUP,11/03/2024,3425.82,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,CARVER ROAD PLAYGROUP,11/03/2024,5744.39,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,CARVER ROAD PLAYGROUP,13/03/2024,556.50,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Audit,Caseware UK Ltd,06/03/2024,2142.00,Subscriptions General,Subscriptions General,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasetown Special School,Casper Cars,01/03/2024,9827.82,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Chasetown Special School,Casper Cars,28/03/2024,7983.73,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Castle Primary School,11/03/2024,1631.04,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Castlechurch Primary School,11/03/2024,6336.01,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Castlechurch Primary School,13/03/2024,684.48,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Castlechurch Primary School,28/03/2024,2122.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Castlechurch Primary School,28/03/2024,1500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Pupil Premium Grant,Castlefort Junior Mxd & Infant Schl,21/03/2024,500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Leaving Care Team,Catch 22 Charity Ltd,21/03/2024,4314.00,Prev Supp Commissioned Servs,Prev Supp Commissioned Servs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,648.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,972.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,912.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,540.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,972.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,540.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,540.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,540.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,540.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,1080.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,DIPS EOTAS,Catch-Up Academy Ltd,28/03/2024,648.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Caterpillars Nursery,11/03/2024,5980.29,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Caterpillars Nursery,13/03/2024,501.30,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Children's Short Breaks,Caudwell Children,08/03/2024,1472.10,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Children's Short Breaks,Caudwell Children,19/03/2024,3000.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hol Act & Food Prog 2021 (HAF),Caudwell Children,12/03/2024,5928.00,Project Activities,Project Activities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ICT 2nd Line Support,CDW Limited UK,11/03/2024,3600.00,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ICT 2nd Line Support,CDW Limited UK,12/03/2024,55234.08,SOFTWARE LICENCES,SOFTWARE LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,CEAT: Three Peaks Primary Academy,11/03/2024,9105.32,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,CEAT: Three Peaks Primary Academy,13/03/2024,821.88,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Early Yrs Addl Grant,CEAT: Three Peaks Primary Academy,20/03/2024,597.50,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Cedar Tree Pre-School,11/03/2024,1121.17,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Cedar Tree Pre-School,11/03/2024,7612.38,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,Cedar Tree Pre-School,11/03/2024,1687.42,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Cedar Tree Pre-School,11/03/2024,1040.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Cedar Tree Pre-School,13/03/2024,599.42,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Hol Act & Food Prog 2021 (HAF),Cedrus Crown Stars LTD,12/03/2024,2090.00,Project Activities,Project Activities,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Shire Hall Enterprise Centre,Cema Vending,28/03/2024,548.34,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,EY 2 Year olds,CENTRAL PRE SCH PLAYGROUP,11/03/2024,1432.61,EY Disadvantaged children,EY Disadvantaged children,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,CENTRAL PRE SCH PLAYGROUP,11/03/2024,2503.66,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Get Started and Grow,Centric HR Limited,04/03/2024,4752.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Growth Hub LEP 2016-2018 BIS,Centric HR Limited,04/03/2024,1494.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Haulage & Materials,Certas Energy UK LTD,06/03/2024,1371.77,Petrol & Oil,Petrol & Oil,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Haulage & Materials,Certas Energy UK LTD,08/03/2024,1403.20,Petrol & Oil,Petrol & Oil,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Haulage & Materials,Certas Energy UK LTD,07/03/2024,653.24,Petrol & Oil,Petrol & Oil,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Haulage & Materials,Certas Energy UK LTD,11/03/2024,995.90,Petrol & Oil,Petrol & Oil,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Haulage & Materials,Certas Energy UK LTD,26/03/2024,1393.37,Petrol & Oil,Petrol & Oil,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Haulage & Materials,Certas Energy UK LTD,27/03/2024,679.14,Petrol & Oil,Petrol & Oil,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Haulage & Materials,Certas Energy UK LTD,26/03/2024,976.33,Petrol & Oil,Petrol & Oil,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Haulage & Materials,Certas Energy UK LTD,28/03/2024,526.32,Petrol & Oil,Petrol & Oil,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Haulage & Materials,Certas Energy UK LTD,28/03/2024,968.44,Petrol & Oil,Petrol & Oil,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Chadsmead Primary Academy,11/03/2024,7056.03,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Resource Centre,Changing Minds Wellbeing Limited,11/03/2024,4250.00,Training Expenses,Training Expenses,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,CHAPEL STREET NURSERY,11/03/2024,1610.56,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Charice Healthcare Ltd,11/03/2024,3597.50,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle MH Team U65,Charice Healthcare Ltd,25/03/2024,3597.50,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ES Child in Care/Care Leavers,Charles Watson Taxis,28/03/2024,1848.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ES Child in Care/Care Leavers,Charles Watson Taxis,28/03/2024,1860.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,ES Child in Care/Care Leavers,Charles Watson Taxis,28/03/2024,528.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tam Children with Disability,Charles Watson Taxis,28/03/2024,2112.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Charnwood Primary Academy,11/03/2024,10090.54,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Charnwood Primary Academy,13/03/2024,614.79,Contingency,Contingency,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Charnwood Primary Academy,28/03/2024,4385.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Early Yrs Addl Grant,Charnwood Primary Academy,20/03/2024,597.50,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Children's Short Breaks,Chase Aqua Rural Enterprise CIC,22/03/2024,550.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Invoice Led Older Peop,Chase Care & Support Services,22/03/2024,1275.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
