Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32006250,186.59
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,204.02
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,233.19
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,263.84
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,265.03
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,276.73
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,305.69
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,534.17
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,1652.61
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,2818.80
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,4449.50
20/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32006250,4718.59
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,9.90
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,13.20
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,13.20
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,13.20
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,17.40
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,20.15
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,26.40
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,26.40
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,26.40
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,26.40
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,26.40
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32007762,36.00
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,39.60
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,40.90
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,51.13
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,52.57
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,55.71
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,56.05
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,60.90
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,68.16
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,110.69
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,146.91
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,150.55
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,151.17
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,151.18
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,156.88
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,161.21
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,171.61
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,192.51
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32007762,196.93
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,222.41
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,262.78
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,265.90
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,355.35
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,515.28
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,1518.32
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,2893.71
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,3600.12
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007762,4281.91
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,4.60
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,12.25
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,13.20
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,13.20
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,13.20
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,19.80
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,20.15
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,26.40
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,26.40
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,26.40
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,33.00
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,41.22
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,71.41
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,91.83
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,102.34
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,129.04
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,133.01
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,144.73
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,158.54
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32007763,175.62
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,200.91
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,206.60
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,235.97
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,241.36
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,257.36
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,287.72
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,290.85
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,403.42
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,412.57
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,1384.74
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,3157.99
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,3648.79
28/11/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32007763,4126.20
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,4.60
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,6.95
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,9.90
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,13.20
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,13.20
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,13.20
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,13.20
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,13.20
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,13.20
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,26.10
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,34.30
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,36.30
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,46.80
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,102.50
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,111.07
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,113.69
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,120.74
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,121.21
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,133.20
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,138.82
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,150.10
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,157.49
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,191.08
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,193.97
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32008936,194.42
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,200.32
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,214.17
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,273.05
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,279.10
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,283.69
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,292.14
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,495.79
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,1589.37
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,2393.73
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,3031.58
04/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32008936,4162.94
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,6.95
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,9.25
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,9.90
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,9.90
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,13.20
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,19.80
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,19.80
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,19.80
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,20.15
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,26.40
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,27.00
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,33.00
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,36.00
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,53.73
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,56.05
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,83.60
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32010135,85.30
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,95.80
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,96.60
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,101.10
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,106.38
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,112.61
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,121.56
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,126.58
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,137.92
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,140.07
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,147.97
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,149.86
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,205.54
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,205.76
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32010135,223.43
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,238.09
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,244.97
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,270.08
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32010135,365.12
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,366.41
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,683.64
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,1634.78
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,3042.49
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,3496.17
10/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32010135,4898.42
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,9.90
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,13.20
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,13.20
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,13.20
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,13.20
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,13.20
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32012784,15.40
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,26.40
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,26.40
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,26.40
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,26.40
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,26.40
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,33.00
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,34.31
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,36.30
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,46.20
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32012784,55.20
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,56.05
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,71.50
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,77.11
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,79.20
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,90.49
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,125.77
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,150.60
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,168.44
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,168.51
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,172.67
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32012784,179.64
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,184.98
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32012784,220.20
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,221.94
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,252.96
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,257.18
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,277.67
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,279.15
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,313.36
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,402.44
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,540.78
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,1818.42
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,2455.37
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,3972.81
17/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32012784,4181.97
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32015028,4.38
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,9.90
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,13.20
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,13.20
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,13.20
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,13.20
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,24.31
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,26.40
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,43.54
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32015028,97.70
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,112.22
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,140.50
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,146.46
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,Food & Drink Provisions,32015028,151.84
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,152.35
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,158.35
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,204.86
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,264.73
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,281.22
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,299.66
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,634.73
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,1189.73
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,1670.90
27/12/2024,Dunsters Farm Limited,Catering - Food & Beverages,Community & Greenspace,School Meals Food Costs,32015028,2795.85
11/10/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Adult Social Care,Domiciliary Care,10630017,1495.00
19/11/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Adult Social Care,Domiciliary Care,10630071,1495.00
16/12/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Adult Social Care,Domiciliary Care,10630124,1495.00
01/10/2024,E4 Law Limited - t/a Lextox,Environment - Laboratory - Analysisng & Samples,Children & Family Services,Court Costs,537905,690.40
02/10/2024,E4 Law Limited - t/a Lextox,Environment - Laboratory - Analysisng & Samples,Children & Family Services,Court Costs,537995,588.50
30/10/2024,E4 Law Limited - t/a Lextox,Environment - Laboratory - Analysisng & Samples,Children & Family Services,Court Costs,540129,546.80
30/10/2024,E4 Law Limited - t/a Lextox,Environment - Laboratory - Analysisng & Samples,Children & Family Services,Court Costs,540236,792.70
28/11/2024,E4 Law Limited - t/a Lextox,Environment - Laboratory - Analysisng & Samples,Children & Family Services,Court Costs,542666,514.40
17/12/2024,E4 Law Limited - t/a Lextox,Environment - Laboratory - Analysisng & Samples,Children & Family Services,Court Costs,544207,588.50
19/12/2024,E4 Law Limited - t/a Lextox,Environment - Laboratory - Analysisng & Samples,Children & Family Services,Court Costs,544487,588.50
29/11/2024,Ecological Landscapes Management Ltd,Professional Services - Ecological Surveyors,Planning & Transportation,Highways Maintenance,2405625,900.00
