Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
21/01/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,546103,264.56
21/01/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,546166,329.81
21/01/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,546166,336.81
21/01/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,546171,340.36
21/01/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,546171,341.76
22/01/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,546200,273.97
22/01/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,546200,280.69
04/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547384,269.32
04/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547384,277.08
06/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547442,428.12
06/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547442,448.16
06/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547453,290.02
06/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547453,303.43
06/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547457,271.09
06/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547457,275.31
06/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547543,249.52
06/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547543,264.56
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547559,329.81
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547559,336.81
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547611,340.36
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547611,341.76
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547670,273.97
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547670,280.69
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547686,340.36
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547686,341.76
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547739,310.31
07/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,547739,312.93
13/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548309,407.05
13/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548309,413.34
13/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548312,407.05
13/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548312,413.34
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548635,303.54
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548635,304.43
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548638,269.32
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548638,277.08
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548640,290.02
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548640,303.43
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548649,428.12
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548649,448.16
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548656,271.09
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548656,275.31
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548663,249.52
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548663,264.56
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548668,329.81
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548668,336.81
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548669,340.36
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548669,341.76
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548686,356.29
18/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548686,359.28
25/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548771,418.40
25/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548771,451.33
25/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548781,311.94
25/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,548781,320.99
26/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,549003,418.40
26/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,549003,451.33
26/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,549010,356.29
26/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,549010,359.28
28/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,549200,352.77
28/02/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,549200,358.23
03/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,549434,273.97
03/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,549434,280.69
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,550922,356.29
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,550922,359.28
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551068,329.81
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551068,336.81
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551074,340.36
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551074,341.76
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551083,273.97
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551083,280.69
31/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551358,311.94
31/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551358,320.99
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551361,407.05
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551361,413.34
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551362,303.54
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551362,304.43
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551503,269.32
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551503,277.08
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551504,290.02
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551504,303.43
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551506,418.40
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551506,451.33
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551535,428.12
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551535,448.16
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551556,271.09
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551556,275.31
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551570,249.52
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551570,264.56
27/03/2025,Leaseplan UK Limited T/A Ayvens,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Lease Car Contract Payments,551709,1295.00
07/01/2025,Mallatite Limited T/a Mallatite Transport & Technology,Highways - Traffic Control,Planning & Transportation,Highways Maintenance,2406565,980.00
23/01/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32020413,819.57
23/01/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32020413,1092.76
23/01/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32020413,1365.95
06/02/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32023566,1365.95
06/02/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32023566,1365.95
06/03/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32030460,1365.95
06/03/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32030460,1365.95
06/03/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32030460,1369.55
06/03/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32030460,1391.15
27/03/2025,Matrix SCM Limited,HR - Temporary & Agency Staff,Planning & Transportation,Contracted Services,32034556,1365.95
07/01/2025,Metropolitan Borough Of Knowsley,Public Services - Local Authority,Planning & Transportation,Contracted Services,545069,54516.07
10/03/2025,Metropolitan Borough Of Knowsley,Public Services - Local Authority,Planning & Transportation,Contracted Services,549995,59500.96
04/03/2025,MRB Workshop Services Ltd,Equipment - Garage Eqipment,Planning & Transportation,Vehicle Maintenance Unit,32028816,1534.50
12/03/2025,MRB Workshop Services Ltd,Equipment - Garage Eqipment,Planning & Transportation,Vehicle Maintenance Unit,32031483,1780.00
17/03/2025,MRB Workshop Services Ltd,Equipment - Garage Eqipment,Planning & Transportation,Vehicle Maintenance Unit,32031814,685.65
02/01/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32016159,624.05
02/01/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32016160,666.40
02/01/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32016161,1257.00
10/01/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32018163,779.60
17/01/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32019110,780.20
20/01/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32019206,1944.05
22/01/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32020376,1860.85
27/01/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32021221,1616.15
04/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32022691,867.40
04/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32022692,655.15
07/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32024543,1670.05
07/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32024544,1932.10
12/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32025058,710.00
12/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32025059,882.55
17/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32025326,1480.20
18/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32025609,515.35
25/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32027299,599.35
26/02/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32027803,752.70
04/03/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32028829,643.25
07/03/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32030670,2945.00
12/03/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32031489,793.60
18/03/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32032026,560.10
24/03/2025,Nation Tyres & Autocare Limited,Vehicles - Parts - Tyre Dealers,Planning & Transportation,Vehicle Maintenance Unit,32033970,588.85
26/02/2025,Northgate Vehicle Hire Ltd,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Vehicle Maintenance Unit,2410949,1058.05
17/01/2025,Northgate Vehicle Hire Ltd,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Vehicle Maintenance Unit,32019111,686.00
17/01/2025,Northgate Vehicle Hire Ltd,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Vehicle Maintenance Unit,32019112,1436.12
03/03/2025,Northgate Vehicle Hire Ltd,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Vehicle Maintenance Unit,32028793,1436.12
14/03/2025,Northgate Vehicle Hire Ltd,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Vehicle Maintenance Unit,32031788,762.97
18/03/2025,Northgate Vehicle Hire Ltd,Vehicles - Leasing - Car & Truck Contract payments,Planning & Transportation,Vehicle Maintenance Unit,32032027,1475.79
19/03/2025,Omnibus Solutions Ltd,ICT - Maintenance,Planning & Transportation,R & M - Non Property Services,32032731,1670.00
20/03/2025,Pavement Testing Services Limited,"Highways - Maintenance, Equipment and Materials",Planning & Transportation,Highways Maintenance,2410965,1617.71
20/03/2025,Pavement Testing Services Limited,"Highways - Maintenance, Equipment and Materials",Planning & Transportation,Highways Maintenance,2410965,2500.00
09/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32017343,980.00
20/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32019201,16951.18
20/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32019202,1253.56
20/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32019203,11396.00
27/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32021217,21007.80
27/01/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32021218,5254.28
04/02/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32022678,588.00
04/02/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32022679,8169.70
07/02/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32024537,3430.80
13/02/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32025181,14169.20
26/02/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32027798,3449.40
27/02/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32027839,17281.49
03/03/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32028779,784.00
07/03/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32030667,3418.20
13/03/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32031545,16311.65
20/03/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32033199,3291.30
24/03/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32033953,8775.70
24/03/2025,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Planning & Transportation,Vehicle Maintenance Unit,32033959,686.00
11/03/2025,Scarab Sweepers Ltd,Vehicles - Road Sweepers,Planning & Transportation,Vehicle Maintenance Unit,32030908,643.31
06/03/2025,SOG Resources Ltd,HR - Training & Conferences,Planning & Transportation,Hospitality,549786,1571.50
06/03/2025,SOG Resources Ltd,HR - Training & Conferences,Planning & Transportation,Room Hire,549786,5145.00
24/02/2025,SSE Energy Supply Limited T/A SSE Energy Solutions,Utilities - Electricity,Planning & Transportation,Highways Maintenance,548886,166797.40
28/03/2025,SSE Energy Supply Limited T/A SSE Energy Solutions,Utilities - Electricity,Planning & Transportation,Highways Maintenance,551906,8066.34
18/03/2025,Symphony Cars Ltd,Vehicles - Maintenance - Pump Services,Planning & Transportation,R & M - Miscellaneous,32032022,1385.00
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022514,109.62
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022519,445.72
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022521,324.82
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023033,73.43
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023036,512.65
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023054,34.55
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034145,17977.18
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034146,104.38
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022514,81.48
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022514,626.55
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022514,1461.26
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022514,6163.14
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022515,61.12
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022515,1648.18
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022516,1548.43
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022516,1599.10
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022516,16550.63
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022516,31127.84
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022518,772.48
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022519,211.29
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022519,636.35
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022519,762.14
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022519,1275.64
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022519,2855.51
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022520,661.92
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022521,126.67
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022521,189.18
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32022521,309.30
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023031,46660.82
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023032,4152.90
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023033,227.87
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023033,229.89
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023033,515.96
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023033,2226.88
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023034,5704.68
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023036,221.29
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023036,381.81
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023036,1480.64
