BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/07/2024,5100592124,7446.33,Abbey School,119403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/07/2024,5100592125,7446.33,Abbey School,119403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,01/07/2024,5100592126,7446.33,Abbey School,119403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,01/07/2024,5100592134,5707,Environmental Waste Controls Ltd,102474
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Transport - Adult Social Care,54950,Transport SLA,300400,01/07/2024,5100592135,1848,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,01/07/2024,5100592136,2329,Raza Taxis,105056
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,01/07/2024,5100592138,76537.45,Environmental Waste Controls Ltd,102474
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,01/07/2024,5100592139,42765.43,Environmental Waste Controls Ltd,102474
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,02/07/2024,5100592195,525.54,Electricity North West Limited,102060
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,02/07/2024,5100592197,3755,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,02/07/2024,5100592198,983.5,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Disposal,41830,Residual Waste Disposal,530500,02/07/2024,5100592199,89692.81,Viridor Energy Limited,118588
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,02/07/2024,5100592200,1211,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,New Market - Operational Account,47000,Annual Maintenance,442100,02/07/2024,5100592201,4328.86,TNP - The Networking People,110271
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Supported Repairs - Homeless,43837,Building Work,200850,02/07/2024,5100592202,2824,Acorn Building Projects Ltd,105557
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Annual Maintenance,442100,02/07/2024,5100592203,5865.99,Prism Medical UK,108616
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Annual Maintenance,442100,02/07/2024,5100592204,1828.15,Prism Medical UK,108616
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,02/07/2024,5100592205,1431.93,Prism Medical UK,108616
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,02/07/2024,5100592206,1300,Panoramic Associates,117227
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Supported Repairs - Homeless,43837,Building Work,200850,02/07/2024,5100592207,10563,Acorn Building Projects Ltd,105557
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,02/07/2024,5100592208,1300,Panoramic Associates,117227
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Supported Repairs - Homeless,43837,Building Work,200850,02/07/2024,5100592209,4273,Acorn Building Projects Ltd,105557
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,02/07/2024,5100592210,4712.1,Full Circle Care Ltd,118306
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,02/07/2024,5100592211,1300,Panoramic Associates,117227
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<œ750,400700,02/07/2024,5100592215,4116,Warrington Housing Current Acc,101208
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<œ750,400700,02/07/2024,5100592215,514.5,Warrington Housing Current Acc,101208
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Trading Standards North West,41564,Fees (Including Agents Fees),441450,02/07/2024,5100592217,3651.3,Tameside M B,440155
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,02/07/2024,5100592219,1300,Panoramic Associates,117227
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,02/07/2024,5100592220,1400,Panoramic Associates,117227
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,02/07/2024,5100592221,2970,Newcross Healthcare Solution Ltd,118598
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,02/07/2024,5100592223,2916,Newcross Healthcare Solution Ltd,118598
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,02/07/2024,5100592224,2970,Newcross Healthcare Solution Ltd,118598
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,02/07/2024,5100592226,3060,Newcross Healthcare Solution Ltd,118598
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,02/07/2024,5100592227,2700,Newcross Healthcare Solution Ltd,118598
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,02/07/2024,5100592229,2700,Newcross Healthcare Solution Ltd,118598
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,New Town House,45168,Consult.& Prof. Serv,440000,02/07/2024,5100592231,22221.45,BESA Publications Ltd,115184
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,05/07/2024,5100592236,29760,Causeway Technologies Limited,100880
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,02/07/2024,5100592237,1860,Redacted for personal data,114604
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,02/07/2024,5100592239,2822.5,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Investment Property Acquisitions,62095,Consult.& Prof. Serv,440000,02/07/2024,5100592242,18454.92,TLT Solicitors,115669
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Printing & Graphics,23040,Materials,400500,02/07/2024,5100592243,979,Quadient Finance UK Ltd,100694
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Investment Property Acquisitions,62095,Consult.& Prof. Serv,440000,02/07/2024,5100592244,23836,TLT Solicitors,115669
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Tour of Britain,53139,Equipment Purchase & Contract,400000,02/07/2024,5100592250,884.58,NSL Services Group,113509
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<œ750,400700,02/07/2024,5100592251,7000,J Construction,118753
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592252,1095.1,Raza Taxis,105056
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592253,1170,Raza Taxis,105056
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592254,975,Raza Taxis,105056
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592257,845.6,Raza Taxis,105056
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,24/07/2024,5100592261,941.85,Terberg Matec Uk Ltd,105173
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Schools & Libraries Internet Project,23030,ICT Comms - Line Rental,450200,02/07/2024,5100592262,1220.61,TNP - The Networking People,110271
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Schools & Libraries Internet Project,23030,ICT Comms - Line Rental,450200,02/07/2024,5100592262,641.71,TNP - The Networking People,110271
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Call,54550,Fees (Including Agents Fees),441450,02/07/2024,5100592265,1370.3,Tunstall Healthcare UK Ltd,105427
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,HR Advisory,20005,Consult.& Prof. Serv,440000,02/07/2024,5100592268,780,Weightmans LLP,101452
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,02/07/2024,5100592270,13677.33,Howards Travel Group & Omega Busway,119113
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,02/07/2024,5100592271,13599.5,Howards Travel Group & Omega Busway,119113
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,02/07/2024,5100592272,13571.5,Howards Travel Group & Omega Busway,119113
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,02/07/2024,5100592273,13499.33,Howards Travel Group & Omega Busway,119113
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592274,2490,Raza Taxis,105056
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592276,2850,Williams Travel,116664
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592277,1260,Silver Executive Travel,102638
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592278,1682.2,Tip Top Travel,113174
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592279,2400,Soran's Travel,118414
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Woolston Leisure Centre,51007,Consult.& Prof. Serv,440000,02/07/2024,5100592282,687.5,Redacted for personal data,119721
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,02/07/2024,5100592285,3200,Cair (UK) Ltd,117944
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Free Hol act. and healthy food for CIN,31501,"Campaigns,  Projects and Events",491950,02/07/2024,5100592288,8160,Croft Community Primary (acad),400616
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592290,2470,Rainbow Travel,101270
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592291,3502,Sure & Safe Minibus Service Ltd,100137
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592292,700,Raza Taxis,105056
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592293,3100,Maguires Executive Transport,111135
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592294,2400,K & J Travel,115925
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Stationery,430150,02/07/2024,5100592296,3800,Redacted for personal data,103064
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592297,2000,Redacted for personal data,117512
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592298,2546,(Kings Travel),117345
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592299,1950,Kings Travel,117345
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592300,3306,Sure & Safe Minibus Service Ltd,100137
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Transport - Adult Social Care,54950,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592301,4660,Sure & Safe Minibus Service Ltd,100137
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592302,2328,Redacted for personal data,115134
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,02/07/2024,5100592304,1120,Redacted for personal data,115134
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,School Brow Depot,41330,Licences,492000,02/07/2024,5100592307,2731.25,Environment Agency,440120
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Facilities Management,41422,Equipment Purchase & Contract,400000,02/07/2024,5100592310,3380,David Webster & Sons Ltd,102202
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,11/07/2024,5100592313,6980.07,Enterprise Flex E Rent,100597
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Concessionary Travel,60000,Travelling Allowance,330000,02/07/2024,5100592314,425302.01,Cheshire West And Chester,103357
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Turnaround Programme Grant,33315,Agency Supply Teachers,180050,02/07/2024,5100592315,47757,Cheshire West And Chester,103357
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Effective Practice,33300,Agency Supply - GF,180000,02/07/2024,5100592315,211269.86,Cheshire West And Chester,103357
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,02/07/2024,5100592317,88268.53,Willow Green,116509
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,02/07/2024,5100592318,147114.21,Willow Green,116509
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,02/07/2024,5100592319,117691.37,Willow Green,116509
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Personal Education Budgets (PEB),32028,Fees (Including Agents Fees),441450,02/07/2024,5100592320,17425,Integra People,116891
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,02/07/2024,5100592321,3245.18,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,03/07/2024,5100592325,12313.84,Alcedo Orange Ltd,117447
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,03/07/2024,5100592327,12313.84,Alcedo Orange Ltd,117447
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,03/07/2024,5100592328,1723.2,Alcedo Orange Ltd,117447
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,03/07/2024,5100592329,10536.76,Alcedo Orange Ltd,117447
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,03/07/2024,5100592390,11284.84,Alcedo Orange Ltd,117447
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,03/07/2024,5100592393,12286.91,Alcedo Orange Ltd,117447
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,03/07/2024,5100592395,785.24,Prism Medical UK,108616
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Independent School Fees,32011,Fees (Including Agents Fees),441450,24/07/2024,5100592399,7446.33,Abbey School,119403
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,On Street Car Parking,44323,Events on the Highway,531350,03/07/2024,5100592419,17363.69,NSL Services Group,113509
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Oxygen Finance,60260,Fees (Including Agents Fees),441450,05/07/2024,5100592420,6237.88,Oxygen Finance Ltd,113784
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,SCM St Wilfrid's Primary School,33121,Annual Maintenance,442100,03/07/2024,5100592450,1018,Leymac Engineering Services Ltd,112589
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Tour of Britain,53139,Provisions-Purchase,410000,03/07/2024,5100592454,616,Jules Glorious Food Limited,119989
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,PH Portfolio 4,55940,Drug Action,443600,03/07/2024,5100592462,178446.58,CGL,440139
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,OHID Grant,56110,Drug Action,443600,03/07/2024,5100592463,126500.5,CGL,440139
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Site Management,43530,Security Systems,250000,03/07/2024,5100592464,696,Sentry Security Ltd,103829
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Consult.& Prof. Serv,440000,03/07/2024,5100592466,2808,Redacted for personal data,100166
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,05/07/2024,5100592467,2340,TSOM Mentoring,117565
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Virtual School,31112,Looked after children in Warrington,301000,04/07/2024,5100592468,2840,TSOM Mentoring,117565
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592520,14176.86,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592521,10141.34,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592522,4881.57,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592523,4927.68,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592524,5299.12,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592525,2799.58,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592529,6354.92,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592530,5573.16,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592531,5231.64,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592532,17748.66,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Bus Service Improvement Plan,44435,Payments To Operator,530150,04/07/2024,5100592533,18736.81,Warrington Borough Transport Ltd,105226
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Birchwood Tennis Centre,51005,Fees (Including Agents Fees),441450,04/07/2024,5100592534,635,Redacted for personal data,119714
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,04/07/2024,5100592536,2360,Manhatton Transfers,101264
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,04/07/2024,5100592538,1862,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Local Bus Contracts,44430,Payments To Operator,530150,04/07/2024,5100592539,2600,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Accent Music Hub,32220,"Campaigns,  Projects and Events",491950,04/07/2024,5100592540,1092.5,Redacted for personal data,118275
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,04/07/2024,5100592541,1960,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,04/07/2024,5100592542,1190,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,04/07/2024,5100592545,3000,Regal Travel,102002
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,04/07/2024,5100592548,1275,Premier Travel,100727
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Free Hol act. and healthy food for CIN,31501,"Campaigns,  Projects and Events",491950,04/07/2024,5100592550,5865,ATCP Ltd,119296
