BODY,BODY NAME,SERVICE CODE,ORGANISATIONAL UNIT,ORGANISATIONAL UNIT CODE,EXPENDITURE CATEGORY,EXPENDITURE CODE,DATE (POSTING DATE),TRANSACTION NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Building Work,200850,02/09/2024,5100600675,4160,Baker Mallett LLP,116160
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Building Work,200850,02/09/2024,5100600676,4212,Baker Mallett LLP,116160
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Building Work,200850,02/09/2024,5100600677,4992,Baker Mallett LLP,116160
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,02/09/2024,5100600678,14382.9,Bibliotheca Ltd,116081
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Trees & Woodland Services,41421,Training,190150,02/09/2024,5100600681,850,UCT Limited,110587
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Core Operational Business,41730,Training,190150,02/09/2024,5100600682,850,UCT Limited,110587
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Veh Maint. Materials,300000,12/09/2024,5100600688,1467.55,Dennis Eagle Parts,104661
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Post-16 Special Educational Needs,32309,Fees (Including Agents Fees),441450,02/09/2024,5100600692,5100.89,Pontville School,109772
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Orford Park LC,51027,Fees (Including Agents Fees),441450,12/09/2024,5100600697,7360,CW Cleaning Services Ltd,119725
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Great Sankey Leisure Centre,51018,Materials,400500,02/09/2024,5100600698,2525,CW Cleaning Services Ltd,119725
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,02/09/2024,5100600700,9690.06,Alcedo Orange Ltd,117447
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,02/09/2024,5100600708,8968.12,Newcross Healthcare Solution Ltd,118598
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,02/09/2024,5100600710,5707,Environmental Waste Controls Ltd,102474
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,OHID Grant,56110,Drug Action,443600,10/09/2024,5100600711,126500.5,CGL,440139
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,CRC Contract,530450,02/09/2024,5100600712,76537.45,Environmental Waste Controls Ltd,102474
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Padgate Library - Fearnhead Cross,45097,Maintenance of Plant & Machinery,250050,27/09/2024,5100600713,42341.53,Meel Group (projects) Ltd,120087
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Broomfields Leisure Centre,51013,Furniture & Fittings,400150,02/09/2024,5100600714,578.24,J P Lennard Ltd,104844
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Passenger Transport,44410,Consult.& Prof. Serv,440000,05/09/2024,5100600719,3437.5,Baltimore Consulting Ltd,118118
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,09/09/2024,5100600724,1272.5,Dawsongroup Sweepers Ltd,118270
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,19/09/2024,5100600725,3653.35,Dawsongroup Sweepers Ltd,118270
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Temporary Accomodation,43652,Rent Of Premises,220000,12/09/2024,5100600726,3400,Cairo Property Group Ltd,119402
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,09/09/2024,5100600727,2679.33,Dawsongroup Sweepers Ltd,118270
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,09/09/2024,5100600728,3653.35,Dawsongroup Sweepers Ltd,118270
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Purchase Budget,54490,Kennel Fees,440550,02/09/2024,5100600729,637,Acorn Kennels,116941
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,School Brow Depot,41330,Hazardous Waste,530600,10/09/2024,5100600731,1175,Albion Environmental Ltd,103153
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<œ750,400700,02/09/2024,5100600734,1115.29,Warrington Housing Current Acc,101208
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<œ750,400700,02/09/2024,5100600734,7507.27,Warrington Housing Current Acc,101208
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<œ750,400700,02/09/2024,5100600736,812.7,Warrington Housing Current Acc,101208
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<œ750,400700,02/09/2024,5100600736,5418,Warrington Housing Current Acc,101208
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,PH Portfolio 4,55940,Drug Action,443600,02/09/2024,5100600738,30169.21,NHS Business Services Authority,113435
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Appropriate Adults Project,33314,Consult.& Prof. Serv,440000,02/09/2024,5100600743,3356.36,Child Action North West,109412
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,DSG Medical Needs,32002,Eotas Pupil Funding,490350,02/09/2024,5100600747,7647.08,TEN (The Education Network),118974
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Consult.& Prof. Serv,440000,05/09/2024,5100600749,2940,G2 Recruitment Solutions,119302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Tour of Britain,53139,Medical & Hygiene Supplies,401050,02/09/2024,5100600750,1340,British Cycling Federation,118652
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Tour of Britain,53139,Hire Of Premises,220150,02/09/2024,5100600750,5881.6,British Cycling Federation,118652
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Tour of Britain,53139,Hire Of Premises,220150,02/09/2024,5100600750,2470,British Cycling Federation,118652
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Uniforms,420000,02/09/2024,5100600754,932.4,SMI INT Group Ltd,117262
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,02/09/2024,5100600755,1100,Winncare PAC Limited,118193
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Supported Repairs - Homeless,43837,Emergency Accommodation Allowance,550500,02/09/2024,5100600768,1695,Holly Oak Tree Services Limited,107629
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Walton Property TS,31318,Rent Of Premises,220000,03/09/2024,5100600822,894.56,My Space Housing Solutions,113559
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Broomfields Leisure Centre,51013,Equipment Purchase & Contract,400000,03/09/2024,5100600825,736.23,Safeguard Nw Ltd,105412
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Housing Projects,82008,Minor Adaptations<œ750,400700,03/09/2024,5100600837,3914.87,Independent Adaptations,110198
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,03/09/2024,5100600839,705,Osprey Healthcare,106076
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CHX,Homelessness,43650,Emergency Accommodation Allowance,550500,03/09/2024,5100600840,8940,OYO Technology and Hospitality UK L,119880
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,03/09/2024,5100600841,1400,Panoramic Associates,117227
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,03/09/2024,5100600842,1300,Panoramic Associates,117227
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,03/09/2024,5100600843,2600,Panoramic Associates,117227
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Domestic (Drivers & Collectors),41840,Bulky Waste Collections,442600,03/09/2024,5100600846,13179.71,Changing Lives Together,111607
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Mental Capacity Act,54650,Consult.& Prof. Serv,440000,03/09/2024,5100600847,2400,Reed Talent Solutions Limited,118453
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,03/09/2024,5100600848,1705,Redacted for personal data,114604
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,School Brow Depot,41330,Security Systems,250000,03/09/2024,5100600849,768.37,Chubb Fire and Security Ltd,105335
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Security Systems,250000,10/09/2024,5100600850,768.37,Chubb Fire and Security Ltd,105335
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Woolston Depot,41331,Security Systems,250000,10/09/2024,5100600852,768.37,Chubb Fire and Security Ltd,105335
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,SCM St Helen's Primary School,33158,Tools Purchase,401150,03/09/2024,5100600854,637.5,Harfield Components Ltd,100281
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,M.C.R.Flexible Cat1,530850,03/09/2024,5100600855,2109.06,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Supported Repairs - Homeless,43837,Building Work,200850,03/09/2024,5100600856,2400,Abbey Fire UK Ltd,119064
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Supported Repairs - Homeless,43837,Building Work,200850,03/09/2024,5100600858,1480,Abbey Fire UK Ltd,119064
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways LTP,82004,Carriageway-Resurfacing,532250,03/09/2024,5100600859,825.1,A D D Loop Cutting Services Ltd,105312
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Debt Management Expenses,62080,Consult.& Prof. Serv,440000,03/09/2024,5100600860,5539,Addleshaw Goddard LLP,110285
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Traffic and Safety,44350,Permanent Traffic Regulation Orders,442350,12/09/2024,5100600862,1638.22,PeopleScout Limited,108498
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,PIO,People & Improvement Other,85002,Lifts from Stock,400850,03/09/2024,5100600863,2796.5,AMW Lift & Mobility Services Ltd,112766
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CHX,Homelessness,43650,Emergency Accommodation Allowance,550500,03/09/2024,5100600867,11666.67,Villaggio Hotel,108074
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Strategic Transportation,44510,Consult.& Prof. Serv,440000,03/09/2024,5100600868,1100,Vivid Resourcing Limited,115752
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,MOJ Domestic Abuse Bill,53181,Training,190150,03/09/2024,5100600870,600,The Women?s Liberation Collective,119631
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,International Recruitment Grant,57155,Payment of Grants,470050,03/09/2024,5100600872,39928,Sefton Metropolitan Borough Council,410066
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Orford Park LC,51027,Annual Maintenance,442100,10/09/2024,5100600874,1684.8,Servicesport UK Ltd,119775
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Broomfields Leisure Centre,51013,Annual Maintenance,442100,11/09/2024,5100600875,1113.65,Servicesport UK Ltd,119775
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Ext. Funded Projects,53136,"Campaigns,  Projects and Events",491950,03/09/2024,5100600877,1687.5,Redacted for personal data,119599
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Halton Music Expenditure,32219,Consult.& Prof. Serv,440000,12/09/2024,5100600879,2156.25,Sound Advice Ltd,114758
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Estates & Valuation,43520,Agency Supply - GF,180000,03/09/2024,5100600880,2462.4,G2 Recruitment Solutions,119302
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Public Health Licensing,41550,Consult.& Prof. Serv,440000,03/09/2024,5100600885,947,Knox & Son Ltd,104857
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Public Health Licensing,41550,Consult.& Prof. Serv,440000,03/09/2024,5100600885,750,Knox & Son Ltd,104857
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,COR,Redevelopment Sites,43580,Security Systems,250000,03/09/2024,5100600888,1278,Sentry Security Ltd,103829
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Supported Repairs - Homeless,43837,Emergency Accommodation Allowance,550500,03/09/2024,5100600890,1500,Holly Oak Tree Services Limited,107629
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,03/09/2024,5100600891,5460,Newlyn Healthcare Ltd,101429
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Transport - Adult Social Care,54950,Transport-Snad Cot,300600,03/09/2024,5100600892,1355,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,03/09/2024,5100600893,3515,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Schools Transport,33208,Statemented - Special Unit Pupil Transpo,300750,03/09/2024,5100600894,2210,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Transport - Adult Social Care,54950,Transport-Snad Cot,300600,03/09/2024,5100600895,2840,Direct Taxis,101873
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Personal Education Budgets (PEB),32028,Fees (Including Agents Fees),441450,03/09/2024,5100600900,1025,Integra People,116891
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CYP,Secondary,81002,Consult.& Prof. Serv,440000,03/09/2024,5100600904,6594.3,Anser Ecology Limited,104329
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Telecare/Sensory,54560,Health Awareness,441950,12/09/2024,5100600906,525,KDF Install,118723
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Birchwood Tennis Centre,51005,Consult.& Prof. Serv,440000,10/09/2024,5100600909,585,Redacted for personal data,113635
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,03/09/2024,5100600912,4074.53,Alcedo Orange Ltd,117447
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,CHX,Neighbourhood Co-o South,51308,Furniture & Fittings,400150,03/09/2024,5100600929,741.66,Apple Blinds Ltd,116895
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Woolston Leisure Centre,51007,Annual Maintenance,442100,10/09/2024,5100600931,1182.25,Servicesport UK Ltd,119775
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Great Sankey Leisure Centre,51018,Annual Maintenance,442100,10/09/2024,5100600933,1657.25,Servicesport UK Ltd,119775
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Materials,400500,03/09/2024,5100600937,691.26,Cleveland Cable Company Limited,119089
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Materials,400500,03/09/2024,5100600937,691.26,Cleveland Cable Company Limited,119089
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Materials,400500,03/09/2024,5100600937,691.26,Cleveland Cable Company Limited,119089
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Materials,400500,03/09/2024,5100600937,691.26,Cleveland Cable Company Limited,119089
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Orford Park LC,51027,Fees (Including Agents Fees),441450,03/09/2024,5100600941,885,Lacey Training,119818
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Inclusion,32207,Fees (Including Agents Fees),441450,03/09/2024,5100600943,1200,Redacted for personal data,118011
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,PW&F Management Operations,41427,Kennel Fees,440550,03/09/2024,5100600944,833.33,Manchester & District Home For Lost,102062
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Workforce Development,31603,Training,190150,03/09/2024,5100600945,3652,Attention Autis,119516
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,03/09/2024,5100600946,5460,McKenna Brothers Limited,120033
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ENO,Highways Other,82005,Environmental Works,531050,03/09/2024,5100600947,5460,McKenna Brothers Limited,120033
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Anchor House - St Katherine's Way,31325,Training,190150,03/09/2024,5100600964,2220,TTH Group Ltd,119691
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Care Call,54550,Fees (Including Agents Fees),441450,03/09/2024,5100600966,1370.3,Tunstall Healthcare UK Ltd,105427
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,ICT Centralised Budget,23100,Computer Software - Maintenance,450850,03/09/2024,5100600969,4748.63,Siteimprove Ltd,102011
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Waste Recycling,41820,Waste Initiatives,443200,03/09/2024,5100600971,2110,Contenur UK Ltd,117538
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Guardianship Support Fund,31118,Legal Costs Incurred,440200,03/09/2024,5100600974,560,Redacted for personal data,119410
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,12/09/2024,5100600975,528.55,Dawsongroup Vans Ltd,119639
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Walton Estate,41430,Materials,400500,03/09/2024,5100600976,1000,The Disability Trading Company Ltd,108623
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,One - Off ICT Costs,23200,Computer Software - Purchase,450800,03/09/2024,5100600978,1522.2,Phoenix Software Ltd,105022
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Crematorium,41411,Consult.& Prof. Serv,440000,03/09/2024,5100600979,3024,Dr Paul Hurst,100166
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Construction Stores Overhead Account,41320,Materials,400500,03/09/2024,5100600980,665.26,Tudor (UK) ltd T/A Tudor Env.,118563
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Transport Holding Account,41311,Vehicle Hire Charges,320000,17/09/2024,5100600984,6815.53,Enterprise Flex E Rent,100597
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Accountancy and Financial Planning,10100,Agency Supply - GF,180000,03/09/2024,5100600985,3000,Castlefield Recruitment Limited,119990
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ACO,Assistant Chief Executive Other,84003,Consult.& Prof. Serv,440000,10/09/2024,5100600986,1050,Lovelock Mitchell Architects,118978
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ACO,Assistant Chief Executive Other,84003,Consult.& Prof. Serv,440000,10/09/2024,5100600987,3250,Lovelock Mitchell Architects,118978
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Accountancy and Financial Planning,10100,Agency Supply - GF,180000,03/09/2024,5100600989,3000,Castlefield Recruitment Limited,119990
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,BCF - Equipment Store,54930,Equipment Purchase & Contract,400000,03/09/2024,5100600997,922,Polymorit Ltd,118583
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,03/09/2024,5100600998,1538.5,Prospero Group,118418
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Bespoke Comm Outreach,31310,CP-LongStayExternal,441150,03/09/2024,5100600999,859.05,Prospero Group,118418
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Accountancy and Financial Planning,10100,Agency Supply - GF,180000,03/09/2024,5100601002,3000,Castlefield Recruitment Limited,119990
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Accountancy and Financial Planning,10100,Agency Supply - GF,180000,03/09/2024,5100601008,3000,Castlefield Recruitment Limited,119990
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,RSC,Accountancy and Financial Planning,10100,Agency Supply - GF,180000,03/09/2024,5100601009,3000,Castlefield Recruitment Limited,119990
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Engineering,44210,Equipment Purchase & Contract,400000,03/09/2024,5100601010,50354.97,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,M.C.R.Flexible Cat1,530850,03/09/2024,5100601010,11098.06,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Fct Cat1,530950,03/09/2024,5100601010,11732.92,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Safety Fences Cat1,531100,03/09/2024,5100601010,906.17,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Or Rm C'way & F'way,44260,Fees (Including Agents Fees),441450,03/09/2024,5100601011,137861.7,Tarmac,100489
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,DG0,Strategic Partner Projects,53135,Events Costs,490000,03/09/2024,5100601020,550,Louby Lou ltd,120147
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Guardianship Support Fund,31118,Legal Costs Incurred,440200,03/09/2024,5100601021,696,Redacted for personal data,119233
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Special Guardianship Support Fund,31118,Legal Costs Incurred,440200,03/09/2024,5100601022,600,Redacted for personal data,119233
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Urban Traffic Management Control,44370,Signal Equipment,531650,03/09/2024,5100601026,1457.04,Yunex Limited,101162
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Urban Traffic Management Control,44370,Signal Equipment,531650,03/09/2024,5100601027,23319.54,Yunex Limited,101162
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,HOL,Insurance Fund,91100,Insurance Premium,443350,03/09/2024,5100601028,21616,Zurich Insurance Company,105263
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,ET0,Urban Traffic Management Control,44370,Signal Equipment,531650,03/09/2024,5100601029,2492.94,Yunex Limited,101162
WARRINGTON BOROUGH COUNCIL,http://opendatacommunities.org/id/unitary-authority/warrington,FWB,Free Hol act. and healthy food for CIN,31501,"Campaigns,  Projects and Events",491950,03/09/2024,5100601033,1200,Haywards Performing Arts,119413
