SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period May 2023,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,SUMMARY OF EXPENDITURE
1 2 1 In The Community Ltd,936.00,21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
1 2 1 In The Community Ltd,936.00,21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
1 2 1 In The Community Ltd,936.00,21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
1 2 1 In The Community Ltd,936.00,21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
1 2 1 In The Community Ltd,936.00,21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Apollo Care Liverpool,937.74,22/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Kensington Supported Housing,937.88,21/06/2023,AN10,R4043,Adult Social Care,Mental Health Support - Older People 65+ - Supported Living
Kensington Supported Housing,937.88,21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Midstream(Westlancs)Ltd,938.28,21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Weightmans LLP Office A/c,938.50,29/11/2022,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Supplier Name Redacted,938.56,21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
CARAH Care,938.77,14/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Prescott Landscapes,940.00,02/05/2023,BA19,R1001,Corporate Resources,Magdalen House - Repair & Mtce Of Land & Buildings
Ornate Healthcare,940.96,18/05/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
PSL Print Management Ltd,943.03,31/05/2023,GF18,R2664,Corporate Resources,Revenues Team - Postage
Warrencare Ltd,943.68,15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,943.68,15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Supplier Name Redacted,944.48,24/05/2023,SG63,R2354,Operational In-House Services,Green Sefton Service - Bootle Golf - General Provisions
Prime Care Gb Ltd,945.11,21/06/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Abbegale Lodge (2006) Li,947.14,21/06/2023,AN10,R4046,Adult Social Care,Mental Health Support - Older People 65+ - Property Case - Residential Rest Homes
Supplier Name Redacted,947.84,21/06/2023,AP10,R4047,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Nursing Homes
Waterfront Hotels (Southport) Ltd - In Administration,947.92,23/05/2023,BT11,R2927,Economic Growth and Housing,Marketing - Advertising & Marketing
Supplier Name Redacted,948.36,21/06/2023,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Supplier Name Redacted,948.36,21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Apollo Care (North) Liverpool,948.64,16/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,949.20,16/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
NatWest,950.00,16/06/2023,YS11,R2116,Children's Social Care,Assessment Team - Personal Needs
Seaforth Radio Cars Ltd,950.00,30/04/2023,YL22,R3305,Education Excellence,SEN Transport to Secondary Schools - Specialist Transport Fixed Route
Seaforth Radio Cars Ltd,950.00,30/04/2023,YL22,R3310,Education Excellence,SEN Transport to Secondary Schools - Out of Borough Transport costs
Seaforth Radio Cars Ltd,950.00,31/05/2023,YL36,R3305,Education Excellence,Independent / Non Maintained Special School SEN travel - Specialist Transport Fixed Route
Seaforth Radio Cars Ltd,950.00,31/05/2023,YL22,R3305,Education Excellence,SEN Transport to Secondary Schools - Specialist Transport Fixed Route
Seaforth Radio Cars Ltd,950.00,31/05/2023,YL22,R3305,Education Excellence,SEN Transport to Secondary Schools - Specialist Transport Fixed Route
Seaforth Radio Cars Ltd,950.00,31/05/2023,YL22,R3310,Education Excellence,SEN Transport to Secondary Schools - Out of Borough Transport costs
Seaforth Radio Cars Ltd,950.00,31/05/2023,YS18,R3310,Children's Social Care,Childrens Social Care - Specialist Transport Unit - Out of Borough Transport costs
Seaforth Radio Cars Ltd,950.00,30/04/2023,YS18,R3310,Children's Social Care,Childrens Social Care - Specialist Transport Unit - Out of Borough Transport costs
Formby Village Radio Cars Ltd,950.00,30/06/2023,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
Warrencare Ltd,952.86,21/06/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Local Solutions,953.51,14/06/2023,AN10,R4051,Adult Social Care,Mental Health Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,953.51,15/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Caring Connections Limited,955.46,11/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
St Jude Residential Care Home Ltd,955.60,21/06/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Supplier Name Redacted,957.20,18/06/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Expect Ltd,957.32,21/06/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Autism Initiatives,957.32,21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Imagine,957.32,21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Nugent Care,957.32,21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Warrencare Ltd,957.32,21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Porters Funeral Directors,958.00,01/06/2023,BD01,R2436,Highways and Public Protection,Environmental Public Health - Fees - Funeral Directors
Northern Golf & Sports Ltd,959.04,13/06/2023,SG62,R2354,Operational In-House Services,Green Sefton Service - Southport Golf - General Provisions
Northern Golf & Sports Ltd,959.04,20/06/2023,SG63,R2354,Operational In-House Services,Green Sefton Service - Bootle Golf - General Provisions
Assured Care (Northwest) Ltd,959.94,07/06/2023,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
Supplier Name Redacted,960.00,10/05/2023,BT25,R2498,Economic Growth and Housing,Southport Food & Drink Festival - Major Events
Supplier Name Redacted,960.00,03/05/2023,YS27,R2116,Children's Social Care,Locality Central - Personal Needs
Ditchburn Truck Services,960.76,02/06/2023,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
Allsigns International Ltd,961.52,14/04/2023,SG23,R1001,Operational In-House Services,Green Sefton Service - Facilities & Resources - Repair & Mtce Of Land & Buildings
Warrencare Ltd,963.34,15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,963.34,15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Warrencare Ltd,963.34,15/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Hc-One Ltd,964.08,21/06/2023,AP10,R4049,Adult Social Care,Physical Support - Older People 65+ - Nursing- Short Term
Assured Care (Northwest) Ltd,964.81,27/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Delta Care Ltd,966.32,14/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Supplier Name Redacted,966.61,02/06/2023,SN05,R2354,Operational In-House Services,Contractors Food - Beverages - General Provisions
Radfield Home Care Liverpool North,967.50,27/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Agilisys Ltd,968.83,12/06/2023,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
Mobility Care Services,970.00,21/06/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Property Care Services North West Ltd,970.00,01/06/2023,AE15,R2052,Adult Social Care,"Adaptations - Aids, Appliances And Adaptations"
Warrencare Ltd,970.02,15/06/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Community Independent Living,970.20,14/06/2023,AP05,R4059,Adult Social Care,Physical Support - Adults 18-64 - Re-Enablement
Xerox (UK) Ltd,971.62,31/05/2023,YL51,R1001,Economic Growth and Housing,Adult And Community Learning Service (AEC Crosby) - Repair & Mtce Of Land & Buildings
Weightmans LLP Office A/c,972.50,28/04/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Icare solutions Manchester,973.17,18/05/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
AAT (GB) LTD,974.00,14/06/2023,YS81,R2052,Children's Social Care,"Childrens Special Equipment - Aids, Appliances And Adaptations"
Assured Care (Northwest) Ltd,974.15,27/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
SP Manweb Plc,974.48,06/04/2023,BL02,R1273,Highways and Public Protection,Street Lighting Contract - Street Lighting Demand - Routine
Continuous Dataprint (UK) Ltd,975.00,08/06/2023,HA01,R2927,Communities,The Atkinson - Advertising & Marketing
Autism Initiatives,975.60,21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Supplier Name Redacted,977.53,15/06/2023,HS03,R1001,Communities,Meadows - Repair & Mtce Of Land & Buildings
The Care Worker Agency,978.59,16/06/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
Sure Maintenance Ltd,978.90,20/06/2023,HA01,R1001,Communities,The Atkinson - Repair & Mtce Of Land & Buildings
Weightmans LLP Office A/c,979.00,28/04/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Alcedo Care,980.98,14/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Yes Care,980.98,23/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Yes Care,980.98,23/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Ornate Healthcare,983.00,18/05/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Ornate Healthcare,983.00,18/05/2023,AM10,R4059,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Re-Enablement
Warrencare Ltd,983.00,15/06/2023,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
The Contact People Ltd,983.17,01/05/2023,YS17,R2116,Children's Social Care,Emergency Duty Team - Personal Needs
Supplier Name Redacted,983.32,31/05/2023,YL58,R2440,Education Excellence,Music Service - Fees - Music
DHCH14 Manchester House,983.84,21/06/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Assured Care (Northwest) Ltd,983.86,27/06/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
Carechoice Northwest Ltd,984.00,21/06/2023,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64 - Community Support
Jenx Ltd,985.00,26/05/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Weightmans LLP Office A/c,985.00,30/11/2022,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Lifestyle Media Group Ltd,985.60,31/05/2023,BT11,R2927,Economic Growth and Housing,Marketing - Advertising & Marketing
Spectrum Plastics,987.00,28/04/2023,HL02,R2927,Communities,Libraries and Information Service - Advertising & Marketing
Mobility Care Services,990.00,19/06/2023,AE15,R2052,Adult Social Care,"Adaptations - Aids, Appliances And Adaptations"
Supplier Name Redacted,991.20,12/06/2023,SL80,R2438,Corporate Resources,Coroners - Fees - Pathologists
Assured Care (Northwest) Ltd,991.76,27/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Assured Care (Northwest) Ltd,991.76,27/06/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Yes Care,991.76,23/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
DNA Legal Ltd,992.00,31/05/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Radfield Home Care Liverpool North,992.75,27/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Radfield Home Care Liverpool North,992.75,27/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Mountbatton Care Limited,992.83,15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Mobility Care Services,999.20,19/06/2023,AE15,R2052,Adult Social Care,"Adaptations - Aids, Appliances And Adaptations"
Faun Zoeller (UK) Ltd,999.83,12/06/2023,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
BLUNDELLSANDS METHODIST CHURCH,"1,000.00",09/06/2023,BI54,R4171,Communities,Resettlement - Voluntary & Faith Sector
COUNTRYSIDE RES LETTINGS,"1,000.00",30/06/2023,BI54,R4171,Communities,Resettlement - Voluntary & Faith Sector
Supplier Name Redacted,"1,000.00",21/06/2023,AN05,R4057,Adult Social Care,Mental Health Support - Adults 18-64 - Shared Lives
London& Manchester Healthcare (Whittle Hall) Ltd,"1,000.00",21/06/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Supplier Name Redacted,"1,000.00",04/06/2023,SG23,R1001,Operational In-House Services,Green Sefton Service - Facilities & Resources - Repair & Mtce Of Land & Buildings
Supplier Name Redacted,"1,000.00",19/06/2023,SG23,R1001,Operational In-House Services,Green Sefton Service - Facilities & Resources - Repair & Mtce Of Land & Buildings
Litherland Youth & Community Centre,"1,000.00",01/06/2023,GN33,R4544,Communities,A.C. - Litherland & Ford - Ford Ward
Heron Building Contractors,"1,000.00",18/06/2023,AE15,R2052,Adult Social Care,"Adaptations - Aids, Appliances And Adaptations"
Sefton MBC Springbrook Account,"1,000.00",01/06/2023,YS66,R2116,Children's Social Care,Springbrook - Respite - Personal Needs
Sefton MBC Springbrook Account,"1,000.00",01/06/2023,YS66,R2354,Children's Social Care,Springbrook - Respite - General Provisions
Eduk8 Partnership Ltd,"1,000.00",12/06/2023,BR43,R5051,Economic Growth and Housing,Restart - DWP - Payment Of Grant
Lyreco UK Ltd,"1,000.50",16/06/2023,YS28,R2225,Children's Social Care,"Locality South - Printing, Stationery & General Office Expenses"
Weightmans LLP Office A/c,"1,001.00",31/03/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Peoples Liverpool Ltd,"1,003.65",03/06/2023,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
Care Connect,"1,004.14",16/06/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
Keys PCE Ltd,"1,004.22",21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Radfield Home Care Liverpool North,"1,006.00",27/06/2023,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
DHCH14 Birch Abbey,"1,006.48",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
DHCH14 Birch Abbey,"1,006.48",21/06/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Expect Ltd,"1,006.60",21/06/2023,AN10,R4043,Adult Social Care,Mental Health Support - Older People 65+ - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AM10,R4043,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AS10,R4043,Adult Social Care,Sensory Support - Older People 65+ - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,006.60",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,006.60",21/06/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,006.60",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Mencap,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"1,006.60",21/06/2023,AN10,R4043,Adult Social Care,Mental Health Support - Older People 65+ - Supported Living
Slc Raglin Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Alternative Futures Group,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Alternative Futures Group,"1,006.60",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Cic,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,006.60",21/06/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Cic,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,006.60",21/06/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,006.60",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Accomplish Group Lifestyles Ltd,"1,006.60",21/06/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Supplier Name Redacted,"1,006.60",28/06/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",01/06/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",28/06/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",01/06/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",01/06/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",28/06/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",01/06/2023,AP05,R5063,Adult Social Care,Physical Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",28/06/2023,AP05,R5063,Adult Social Care,Physical Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",28/06/2023,AM05,R5063,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",01/06/2023,AM05,R5063,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",28/06/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"1,006.60",01/06/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Radfield Home Care Liverpool North,"1,007.75",27/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Lancaster Court Rh,"1,010.92",21/06/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Ornate Healthcare,"1,010.97",22/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Lyndale Care Home,"1,012.08",21/06/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
St John Ambulance,"1,013.76",21/06/2023,BT25,R2498,Economic Growth and Housing,Southport Food & Drink Festival - Major Events
Supplier Name Redacted,"1,014.06",15/06/2023,AB90,R1171,Adult Social Care,Closed Establishments Running Costs - Emergency Call Out
Autism Initiatives,"1,014.60",21/06/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Glenelg Support Ltd,"1,015.00",21/06/2023,AP05,R5070,Adult Social Care,Physical Support - Adults 18-64 - Clients Personal Allowances
PSL Print Management Ltd,"1,016.36",31/05/2023,GF18,R2664,Corporate Resources,Revenues Team - Postage
Ornate Healthcare,"1,017.41",18/05/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Newlyn Plc,"1,017.47",20/05/2023,GF26,R2423,Corporate Resources,Council Tax Collection - Fees - Bailiffs VAT In
Assured Care (Northwest) Ltd,"1,018.71",27/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Community Independent Living,"1,018.71",14/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Hillcroft Residential Home,"1,020.00",21/06/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
DHCH14 The Willows,"1,020.00",21/06/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dovehaven Res Care Hme,"1,020.96",21/06/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Elm House Nursing Home,"1,021.20",21/06/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Local Solutions,"1,022.32",14/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,"1,023.61",16/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Supplier Name Redacted,"1,024.26",07/06/2023,YL58,R2440,Education Excellence,Music Service - Fees - Music
Supplier Name Redacted,"1,025.00",31/05/2023,YK11,R2470,Children's Social Care,Local Safeguarding Childrens Board - Consultancy and Professional Services
Supplier Name Redacted,"1,026.18",28/06/2023,AG25,R5060,Adult Social Care,Social Support : Support For Social Isolation / Other - Direct Payments - Respite
Warrencare Ltd,"1,027.08",18/05/2023,YL31,R3307,Education Excellence,SEN Transport to Special Schools - Specialist Transport Ad Hoc
Assured Care (Northwest) Ltd,"1,027.27",26/06/2023,AM05,R4051,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Domiciliary Care
Supplier Name Redacted,"1,027.42",26/06/2023,YL58,R2440,Education Excellence,Music Service - Fees - Music
Right at Home Sefton,"1,028.50",26/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Delta Care Ltd,"1,030.92",14/06/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Caring Connections Limited,"1,030.92",11/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Apollo Care (North) Liverpool,"1,030.92",16/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Apollo Care Liverpool,"1,030.92",22/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Apollo Care Liverpool,"1,030.92",22/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Apollo Care Liverpool,"1,030.92",22/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,"1,030.92",15/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Concern Nw Ltd,"1,030.92",16/06/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Expect Ltd,"1,030.96",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Slc Raglin Ltd,"1,030.96",21/06/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Slc Raglin Ltd,"1,030.96",21/06/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
