SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period July 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,SUMMARY OF EXPENDITURE
Alternative Futures Group,"2,647.40",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Cic,"2,652.16",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Nugent,"2,656.00",05/06/2024,EH31,R4157,Education Excellence,Special General Expenditure (High Needs) - Post 16
WILLOW HOUSE CARE LTD,"2,658.43",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
WILLOW HOUSE CARE LTD,"2,658.43",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
WILLOW HOUSE CARE LTD,"2,658.43",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
24x7 Ltd,"2,660.00",02/07/2024,YL22,R3310,Education Excellence,SEN Transport to Secondary Schools - Out of Borough Transport costs
Phoenix Software Limited,"2,662.10",28/06/2024,GF63,R2655,Corporate Resources,ICT Contracts - Computer Costs
Phs Group Ltd,"2,662.91",09/05/2024,HS03,R2030,Communities,Meadows - Equipment Furniture & Materials
The Care Worker Agency,"2,664.03",17/07/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
St Josephs Nursing Home,"2,667.56",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
St Josephs Nursing Home,"2,667.56",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
The Care Trust,"2,669.88",15/07/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Right at Home Sefton,"2,670.94",17/07/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Fleetwood Hall Care Home,"2,672.84",18/07/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Prepaid Financial Services,"2,674.70",30/06/2024,AB70,R4303,Adult Social Care,Self Directed Support - Payments To Contractor
Rethink,"2,676.40",18/07/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Treetops Nursey Bootle,"2,677.50",30/06/2024,YS31,R2116,Children's Social Care,Corporate Parenting 1 - Personal Needs
Ashcroft Care Ltd,"2,680.49",18/07/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Supplier Name Redacted,"2,687.19",19/07/2024,TB09,H0201,Highways and Public Protection,Rechargeable Works - S278 Agreements - Rechargeable Works - Works Costs
St Josephs Nursing Home,"2,688.00",18/07/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Local Solutions,"2,693.30",15/07/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Supplier Name Redacted,"2,694.05",01/07/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Slc Raglin Ltd,"2,696.41",18/07/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AN10,R4043,Adult Social Care,Mental Health Support - Older People 65+ - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Slc Raglin Ltd,"2,696.41",18/07/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Mencap,"2,696.91",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"2,696.91",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Mencap,"2,696.91",18/07/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Slc Raglin Ltd,"2,696.91",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"2,696.91",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Slc Raglin Ltd,"2,696.91",18/07/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Warrencare Ltd,"2,696.91",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Warrencare Ltd,"2,696.91",18/07/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Warrencare Ltd,"2,696.91",18/07/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Transitions Care Company LTD,"2,696.91",18/07/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,696.95",18/07/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,696.95",18/07/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Alternative Futures Group,"2,696.95",18/07/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Alternative Futures Group,"2,696.95",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Alternative Futures Group,"2,696.95",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,696.95",18/07/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,696.95",18/07/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Groundwork And Leisure Services Ltd,"2,700.00",27/06/2024,SG23,R1081,Operational In-House Services,Green Sefton Service - Facilities & Resources - Play Areas-Maintenance
Supplier Name Redacted,"2,700.00",29/06/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
The Dales Care Home Ltd,"2,704.00",18/07/2024,AP05,R4045,Adult Social Care,Physical Support - Adults 18-64 - Residential - Short Term
Mountbatton Care Limited,"2,716.72",19/07/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
 Yes Care,"2,716.72",16/07/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Brothers Of Charity,"2,719.83",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Crystal House Platinum Limited,"2,720.08",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Southport FC Community Foundation,"2,722.00",23/07/2024,YL51,R2723,Economic Growth and Housing,"Adult And Community Learning Service (AEC Crosby) - Officers Travel, Subsistence & Conference Expenses"
Supplier Name Redacted,"2,724.35",15/07/2024,BC31,R2423,Highways and Public Protection,Car Parks - Bailiffs VAT Adjustment Account - Fees - Bailiffs VAT In
Expect Ltd,"2,724.48",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Supplier Name Redacted,"2,729.16",24/07/2024,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,729.16",24/07/2024,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
RTTS TRAVEL LTD,"2,729.19",22/07/2024,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Award Solutions,"2,733.40",18/07/2024,YL51,R2723,Economic Growth and Housing,"Adult And Community Learning Service (AEC Crosby) - Officers Travel, Subsistence & Conference Expenses"
RTTS TRAVEL LTD,"2,734.42",30/06/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
RTTS TRAVEL LTD,"2,734.42",30/06/2024,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
RTTS TRAVEL LTD,"2,734.42",30/06/2024,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
RTTS TRAVEL LTD,"2,734.42",22/07/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
RTTS TRAVEL LTD,"2,734.42",22/07/2024,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Supplier Name Redacted,"2,738.48",18/07/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Orchard Lodge,"2,741.08",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Lotus Care (Finch Manor) Limited,"2,745.24",18/07/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
The Care Trust,"2,750.29",15/07/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Autumn Lodge Care Home,"2,751.64",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Autumn Lodge Care Home,"2,751.64",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Autumn Lodge Care Home,"2,751.64",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Autumn Lodge Care Home,"2,751.64",18/07/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Qualia Care Limited (In Administration),"2,751.64",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Qualia Care Limited (In Administration),"2,751.64",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bethshan Nursing Home Lt,"2,752.40",18/07/2024,AL10,R4041,Adult Social Care,Learning Disability Support - Older People 65+ - Private Residential Care Rest Homes
Grace Lodge Nursing Home,"2,755.64",18/07/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Genesis Care Home,"2,758.12",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Styles Ecology Ltd,"2,761.83",26/05/2024,BP53,R2470,Economic Growth and Housing,LCR Farmland Species Recovery Project - Consultancy and Professional Services
Brothers Of Charity,"2,761.92",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Presidential Travel,"2,762.50",01/08/2024,YL60,R3310,Education Excellence,Post 16 Transport - Out of Borough Transport costs
RTTS TRAVEL LTD,"2,763.08",30/06/2024,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Apollo Care Liverpool,"2,763.56",15/07/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Supplier Name Redacted,"2,767.51",16/06/2024,BC31,R2423,Highways and Public Protection,Car Parks - Bailiffs VAT Adjustment Account - Fees - Bailiffs VAT In
Nature Metrics Ltd,"2,775.00",26/06/2024,BP53,R2470,Economic Growth and Housing,LCR Farmland Species Recovery Project - Consultancy and Professional Services
The Care Trust,"2,775.27",15/07/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Autism Initiatives,"2,775.30",18/07/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Rossendales Ltd,"2,776.01",06/07/2024,GF26,R2423,Corporate Resources,Council Tax Collection - Fees - Bailiffs VAT In
Supplier Name Redacted,"2,777.00",21/06/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Supplier Name Redacted,"2,780.97",01/07/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Supplier Name Redacted,"2,780.97",01/07/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Supplier Name Redacted,"2,780.97",01/07/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Supplier Name Redacted,"2,780.97",01/07/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Merseyside Industrial Supplies,"2,784.00",02/07/2024,SC12,R2331,Operational In-House Services,"Admin Account - Clothing, Uniforms & Laundry"
Holgate House Ltd,"2,785.50",01/07/2024,PH17,R4171,Health and Wellbeing,Substance Misuse - Residential Rehab - Voluntary & Faith Sector
Alcedo Care,"2,786.98",12/07/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Structec (Nw) Ltd,"2,787.00",27/06/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Supplier Name Redacted,"2,792.91",15/07/2024,YS67,R1001,Children's Social Care,Links Avenue - Repair & Mtce Of Land & Buildings
DHCH2 Dovehaven House,"2,792.96",18/07/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Stocks Hall R H,"2,792.96",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Radio Yellow Top Cab (Southport) Ltd,"2,799.33",03/07/2024,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Sharston House,"2,803.28",18/07/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Parkhaven Trust,"2,803.29",18/07/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Fairfield Healthcare Ltd,"2,804.00",18/07/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Orchard Lodge,"2,806.04",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Cic,"2,807.04",18/07/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Dalemain House R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Dalemain House R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AM05,R4041,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",18/07/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP05,R4062,Adult Social Care,Physical Support - Adults 18-64 - Transitional Beds - Residential
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AM05,R4041,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,807.24",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Northern Counties,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Northern Counties,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Northern Counties,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Northern Counties,"2,807.24",18/07/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Fleetwood Hall Care Home,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Glade R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4046,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Glade R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,807.24",18/07/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Glade R H,"2,807.24",18/07/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Residential - Short Term
Anchor Hanover Group,"2,807.24",18/07/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AS10,R4041,Adult Social Care,Sensory Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Anchor Hanover Group,"2,807.24",18/07/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Orchard Lodge,"2,807.24",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Orchard Lodge,"2,807.24",18/07/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Orchard Lodge,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Orchard Lodge,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Orchard Lodge,"2,807.24",18/07/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Orchard Lodge,"2,807.24",18/07/2024,AP05,R4045,Adult Social Care,Physical Support - Adults 18-64 - Residential - Short Term
