SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period September 2023,,,,,,,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,SUMMARY OF EXPENDITURE,,,,,,
The Lyndale Care Home,"2,943.60",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
The Lyndale Care Home,"2,970.04",14/09/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho,,,,,,
The Lyndale Care Home,"5,990.52",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
The Lyndale Care Home,"10,952.09",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
The Meath,"4,225.16",14/09/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes,,,,,,
The Riverside Group Ltd,"1,438.72",12/06/2023,CAP1,C1000,Capital,Capital - Capital Expenditure,,,,,,
The Together Trust,"1,700.00",28/02/2023,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum,,,,,,
THE TURNAROUND CEO LTD,500.00,22/09/2023,GL11,R2453,Corporate Resources,North West Legal Consortium - Fees - Legal,,,,,,
The Turner Home,500.00,14/09/2023,AP10,R5070,Adult Social Care,Physical Support - Older People 65+ - Clients Personal Allowances,,,,,,
The Turner Home,"2,745.24",14/09/2023,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho,,,,,,
The Turner Home,"3,076.48",14/09/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho,,,,,,
The Turner Home,"4,620.44",14/09/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho,,,,,,
The Turner Home,"4,631.72",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
The Turner Home,"4,632.16",14/09/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho,,,,,,
The Turner Home,"5,177.48",14/09/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho,,,,,,
The Turner Home,"5,376.16",14/09/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho,,,,,,
The Turner Home,"5,506.76",14/09/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho,,,,,,
The Turner Home,"5,732.56",14/09/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho,,,,,,
The Turner Home,"6,468.00",14/09/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho,,,,,,
The Turner Home,"6,930.00",14/09/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho,,,,,,
This Is My Education (TIME) Ltd,"18,333.33",01/05/2023,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools,,,,,,
This Is My Education (TIME) Ltd,"18,333.33",01/09/2023,EH31,R4053,Education Excellence,Special General Expenditure (High Needs) - Day Care,,,,,,
Thornton Hall,"-6,404.19",14/09/2023,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Residential - Short Term,,,,,,
Thornton Hall,630.08,14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,072.90",14/09/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4046,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP05,R4045,Adult Social Care,Physical Support - Adults 18-64 - Residential - Short Term,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,598.80",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AM10,R4046,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Property Case - Residential Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"2,940.36",14/09/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"3,150.39",14/09/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term,,,,,,
Thornton Hall,"4,305.53",14/09/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential,,,,,,
Thornton Hall,"4,725.58",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Thornton Hall,"9,002.99",14/09/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes,,,,,,
Ticketsolve Ltd,"1,573.00",31/08/2023,HA09,R2868,Communities,Programming - Subscriptions,,,,,,
Tile Hill Interim & Executive Ltd,"3,416.00",06/09/2023,AH20,R2470,Adult Social Care,ket Sustainability and Fair Cost of Care - Consultancy and Professional Services,,,,,,
Tile Hill Interim & Executive Ltd,"4,270.00",16/08/2023,AH20,R2470,Adult Social Care,ket Sustainability and Fair Cost of Care - Consultancy and Professional Services,,,,,,
Tile Hill Interim & Executive Ltd,"4,270.00",23/08/2023,AH20,R2470,Adult Social Care,ket Sustainability and Fair Cost of Care - Consultancy and Professional Services,,,,,,
Tile Hill Interim & Executive Ltd,"4,270.00",30/08/2023,AH20,R2470,Adult Social Care,ket Sustainability and Fair Cost of Care - Consultancy and Professional Services,,,,,,
TJAS FURNISHINGS LTD,990.00,25/09/2023,AX20,R2030,Corporate Resources,Emergency Limited Assistance Scheme - Equipment Furniture & Materials,,,,,,
TJAS FURNISHINGS LTD,"1,335.00",25/09/2023,AX20,R2030,Corporate Resources,Emergency Limited Assistance Scheme - Equipment Furniture & Materials,,,,,,
TJAS FURNISHINGS LTD,"2,270.00",27/09/2023,AX20,R2030,Corporate Resources,Emergency Limited Assistance Scheme - Equipment Furniture & Materials,,,,,,
TJAS FURNISHINGS LTD,"2,745.00",15/09/2023,AX20,R2030,Corporate Resources,Emergency Limited Assistance Scheme - Equipment Furniture & Materials,,,,,,
TK ACCESS SOLUTIONS LIMITED,"2,219.00",23/08/2023,CAP1,C1000,Capital,Capital - Capital Expenditure,,,,,,
TK ACCESS SOLUTIONS LIMITED,"3,235.50",21/06/2023,CAP1,C1000,Capital,Capital - Capital Expenditure,,,,,,
TK ACCESS SOLUTIONS LIMITED,"3,297.50",07/08/2023,CAP1,C1000,Capital,Capital - Capital Expenditure,,,,,,
TK ACCESS SOLUTIONS LIMITED,"5,509.50",18/08/2023,CAP1,C1000,Capital,Capital - Capital Expenditure,,,,,,
TK Elevator UK Limited,597.24,06/04/2023,HS02,R1110,Communities,NAC (Netherton Activity Centre) - Compliance Testing,,,,,,
TK Elevator UK Limited,636.84,06/04/2023,HS07,R1110,Communities,LSP (Litherland Sports Park) - Compliance Testing,,,,,,
Tonik Rok LTD,"1,750.00",28/08/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers,,,,,,
Tonik Rok LTD,"1,750.00",21/08/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers,,,,,,
Toxicology UK Ltd,"4,675.00",31/08/2023,SL80,R2439,Corporate Resources,Coroners - Fees - Forensic Science,,,,,,
Toxicology UK Ltd,"6,375.00",14/09/2023,SL80,R2439,Corporate Resources,Coroners - Fees - Forensic Science,,,,,,
TPA Portable Roadways,"1,660.00",14/09/2023,BT22,R2498,Economic Growth and Housing,Southport Airshow - Major Events,,,,,,
Transitions Care Company LTD,529.48,14/09/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living,,,,,,
