Detail Spend Analysis by Account ,,,
,,,
,,,
21/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,68.4
23/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,26.4
28/03/2023,"BUILDING MATERIALS, LUMBER STORES",TRAVIS PERKINS,43.68
13/02/2023,FAST FOOD RESTAURANTS,A GREAT LITTLE PLACE,63.27
17/01/2023,"GROCERY STORES, SUPERMARKETS",BOOKER LIMITED ECOM,378.73
26/01/2023,"GROCERY STORES, SUPERMARKETS",BOOKER LIMITED ECOM,225.31
20/02/2023,PSP-MERCHANT-PAYMENT TRANSACTION,Transpennine Delay Rep,-36.4
08/02/2023,PASSENGER RAILWAYS,trainline,13.44
16/02/2023,PASSENGER RAILWAYS,Trainline.COM,38.41
20/02/2023,TRAVEL AGENCIES AND TOUR OPERATORS,AIRBNB HMRBTAK2DC,"3,314.14"
08/02/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",Hotel at Booking.com,741.5
14/03/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",Hotel at Booking.com,95
16/03/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",THE ROYAL HOTEL,141.35
17/01/2023,"BUILDING MATERIALS, LUMBER STORES",BARRY'S SKIP HIRE LTD,180
20/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,11
23/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,49
23/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,75.5
24/01/2023,DISCOUNT STORES,ARGOS LTD,100
24/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,11
24/01/2023,DISCOUNT STORES,ARGOS LTD,144.95
25/01/2023,"BUILDING MATERIALS, LUMBER STORES",BARRY'S SKIP HIRE LTD,235.2
25/01/2023,"BUILDING MATERIALS, LUMBER STORES",BARRY'S SKIP HIRE LTD,24
26/01/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,39.99
27/01/2023,DISCOUNT STORES,ARGOS LTD,351.95
31/01/2023,DISCOUNT STORES,ARGOS LTD,210
01/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,35
02/02/2023,"BUILDING MATERIALS, LUMBER STORES",BARRYS SKIP HIRE LIMIT,259.2
02/02/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,39.99
03/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,11
06/02/2023,"BUILDING MATERIALS, LUMBER STORES",BARRY'S SKIP HIRE LTD,235.2
06/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,131
09/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,-12.95
09/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,-12.95
09/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,-12.95
09/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,12.95
09/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,12.95
09/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,12.95
09/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,12.95
14/02/2023,"BUILDING MATERIALS, LUMBER STORES",BARRY'S SKIP HIRE LTD,235.2
15/02/2023,DISCOUNT STORES,ARGOS LTD,-210
15/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,12.95
15/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HM PASSPORT OFFICE,53.5
15/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,10.45
15/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,10.45
15/02/2023,POSTAL SERVICES-GOVERNMENT ONLY,ROYAL MAIL GROUP LTD,10.45
16/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,38
17/02/2023,"BUILDING MATERIALS, LUMBER STORES",BARRY'S SKIP HIRE LTD,259.2
17/02/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,35
17/02/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,193.95
23/02/2023,"BUILDING MATERIALS, LUMBER STORES",BARRYS SKIP HIRE LIMIT,156
23/02/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,UK SKIPS LIMITED,290
24/02/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,270
01/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,35
01/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,42.25
06/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,38
08/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,33
10/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,-11
10/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,58
10/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,22
14/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,35
14/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,15.84
16/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,38
17/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,-11
17/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,11
20/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,HMCTS CHILD ORDER,232
20/03/2023,DEPARTMENT STORES,WWW.ARGOS.CO.UK,32
22/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,66
27/03/2023,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,WWW.THERANGE.CO.UK,73.99
28/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,-11
28/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,11
29/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,35
29/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,11
30/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,-14
30/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,14
01/02/2023,"BAR,LOUNGE,DISCO,NIGHTCLUB,TAVERN-ALCOHOLIC DRINKS",1812 BAR,741
09/01/2023,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",WESTMINSTER FORUM PROJ,312
31/01/2023,ELECTRONIC SALES,REMARKABLE,2.99
31/01/2023,ELECTRONIC SALES,REMARKABLE,2.99
02/02/2023,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",WWW.CIPS.ORG,103.5
28/02/2023,ELECTRONIC SALES,REMARKABLE,2.99
28/02/2023,ELECTRONIC SALES,REMARKABLE,2.99
06/03/2023,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,NSPCC,105
31/03/2023,ELECTRONIC SALES,REMARKABLE,2.99
31/03/2023,ELECTRONIC SALES,REMARKABLE,2.99
08/03/2023,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,15.45
10/03/2023,"BUYING/SHOPPING CLUBS, SERVICES",Costco Wholesale #104,89.03
10/03/2023,HARDWARE STORES,HOME BARGAINS,7.06
29/03/2023,MISCELLANEOUS HOUSE FURNISHING SPECIALTY SHOPS,THE RANGE,23.94
30/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,43.65
31/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5301,500
05/01/2023,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,Amazon.co.uk 1H32S8CK4,30.49
23/03/2023,"BANDS, ORCHESTRAS, & MISC ENTRTNRS-NOT ELSWHR CLAS",VUE PASS CINEMA,673.81
24/03/2023,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",Tenpin Ltd - 215,965
28/03/2023,"CLUBS-CNTRY,MBRSHIP(ATHLET,REC,SPRTS,PRIVATE GOLF",Tenpin Ltd - 215,20
29/03/2023,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,28.5
10/01/2023,"BRIDGE AND ROAD FEES, TOLLS",MERSEYFLOW,22
26/01/2023,"BRIDGE AND ROAD FEES, TOLLS",MERSEYFLOW,22
10/03/2023,"BRIDGE AND ROAD FEES, TOLLS",MERSEYFLOW,44
14/03/2023,"BRIDGE AND ROAD FEES, TOLLS",MERSEYFLOW,22
29/03/2023,"BRIDGE AND ROAD FEES, TOLLS",MERSEYFLOW,124
05/01/2023,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,INKREDIBLE.CO.UK,55.19
11/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,28.13
19/01/2023,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",COASTAL FUTURES 2023,108
19/01/2023,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",COASTAL FUTURES 2023,108
20/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DVSA,143.5
23/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
26/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,18.99
27/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DVSA,148
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
31/01/2023,TAX PAYMENTS,DVLA VEHICLE TAX,164.75
10/02/2023,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",WWW.MOTOR.ORG.UK,216
24/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
24/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,152.5
28/02/2023,TAX PAYMENTS,DVLA VEHICLE TAX,152.5
01/03/2023,AUTOMOBILE PARKING LOTS AND GARAGES,CIVIL ENFORCEMENT,60
09/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DVSA,205
09/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
09/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
09/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
09/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
09/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
09/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,162
09/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.SEFTON.GOV.UK (ICO,35
10/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,MANCHESTER.GOV.UK,90
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,302.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,302.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,167.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
23/03/2023,TAX PAYMENTS,DVLA VEHICLE TAX,292.5
22/02/2023,TOWING SERVICES,The Mansfield Group,499.07
22/02/2023,"AUTOMOTIVE PARTS, ACCESSORIES STORES",TRANSCOVER,276
27/03/2023,AUTOMOTIVE SERVICE SHOPS,EURO TESTING STATION,598.8
09/01/2023,PASSENGER RAILWAYS,BIRKENHEAD NORTH SST,4.2
20/01/2023,MOTION PICTURE THEATERS,WWW.CONTACTMCR.COM,10
07/02/2023,"GROCERY STORES, SUPERMARKETS",BOOKER LIMITED ECOM,200.83
19/02/2023,"THEATRICAL PRODUCERS(EXCL MOTION PIX),TICKET AGNCY",LIVERPOOL EVERYMAN & P,5
23/02/2023,"GROCERY STORES, SUPERMARKETS",BOOKER LIMITED ECOM,348.72
09/03/2023,"GROCERY STORES, SUPERMARKETS",BOOKER LIMITED ECOM,230.33
14/03/2023,"GROCERY STORES, SUPERMARKETS",BOOKER LIMITED ECOM,505.68
06/02/2023,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,ROYAL COURT THEATRE,25
23/03/2023,BUS LINES,THE TRAVELLERS CHOICE,770
23/03/2023,BUS LINES,THE TRAVELLERS CHOICE,770
17/01/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,UK CAA APPLY ONLINE,195
01/02/2023,MISCELLANEOUS GENERAL MERCHANDISE,WWW.FARMANDCOUNTRYDIRE,300
07/02/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.CIRIA.ORG,120
08/03/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1132,10
08/03/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1132,283.5
23/03/2023,COMPUTER SOFTWARE STORES,SLI DO,60
01/01/2023,ADVERTISING SERVICES,Google ADS8248078464,120.2
13/01/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GES LIMITED,408.3
13/01/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,GES LIMITED,785.66
16/01/2023,COMPUTER SOFTWARE STORES,"TYPEFORM, S.L.",31.31
20/01/2023,ADVERTISING SERVICES,FACEBK XVZNCK7D92,338.94
24/01/2023,AUTOMOBILE PARKING LOTS AND GARAGES,NEC PARKING,64
26/01/2023,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",GOOGLE Google Storage,199.99
30/01/2023,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",ISSUU,400.35
06/03/2023,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,30
10/03/2023,ADVERTISING SERVICES,FACEBK UE365KBE92,104.09
19/03/2023,ADVERTISING SERVICES,FACEBK QZN4CKBD92,700
24/03/2023,ADVERTISING SERVICES,FACEBK 5LFEGKBD92,700
29/03/2023,ADVERTISING SERVICES,FACEBK 6AV4BMPD92,700
31/03/2023,ADVERTISING SERVICES,FACEBK SYDG9P7XR2,8.74
19/01/2023,DIGITAL GOODS AUDIOVISUAL MEDIA,SPOTIFY,9.99
19/02/2023,DIGITAL GOODS AUDIOVISUAL MEDIA,SPOTIFY,9.99
19/03/2023,DIGITAL GOODS AUDIOVISUAL MEDIA,SPOTIFY,9.99
04/01/2023,PREMIER INN,PREMIER INN,50.15
04/01/2023,PREMIER INN,PREMIER INN,50.15
12/01/2023,TRAVELODGE,TRAVELODGE,42.82
13/01/2023,PREMIER INN,PREMIER INN,388
13/01/2023,TRAVELODGE,TRAVELODGE,350.8
23/01/2023,PREMIER INN,PREMIER INN,106.25
25/01/2023,PREMIER INN,PREMIER INN,379
26/01/2023,TRAVELODGE,TRAVELODGE,34.66
02/02/2023,TRAVELODGE,TRAVELODGE,344.71
03/02/2023,PREMIER INN,PREMIER INN,295.8
03/02/2023,TRAVELODGE,TRAVELODGE,173.36
08/02/2023,PREMIER INN,PREMIER INN,164.05
10/02/2023,TRAVELODGE,TRAVELODGE,158.07
13/02/2023,PREMIER INN,PREMIER INN,538
14/02/2023,PREMIER INN,PREMIER INN,56.95
15/02/2023,TRAVELODGE,TRAVELODGE,29.56
16/02/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",ROYAL CLIFFTON HOTEL,540
20/02/2023,TRAVELODGE,TRAVELODGE,260.07
20/02/2023,PREMIER INN,PREMIER INN,52.7
20/02/2023,TRAVELODGE,TRAVELODGE,44.86
21/02/2023,PREMIER INN,PREMIER INN,128.35
21/02/2023,TRAVELODGE,TRAVELODGE,454.86
21/02/2023,PREMIER INN,PREMIER INN,545.5
22/02/2023,TRAVELODGE,TRAVELODGE,238.65
27/02/2023,TRAVELODGE,TRAVELODGE,230.47
27/02/2023,TRAVELODGE,TRAVELODGE,77.49
28/02/2023,PREMIER INN,PREMIER INN,583
01/03/2023,TRAVELODGE,TRAVELODGE,132.57
01/03/2023,TRAVELODGE,TRAVELODGE,81.57
02/03/2023,TRAVELODGE,TRAVELODGE,385.52
03/03/2023,TRAVELODGE,TRAVELODGE,310.04
03/03/2023,PREMIER INN,PREMIER INN,302
03/03/2023,TRAVELODGE,TRAVELODGE,283.52
06/03/2023,TRAVELODGE,TRAVELODGE,364.09
06/03/2023,PREMIER INN,PREMIER INN,526
06/03/2023,TRAVELODGE,TRAVELODGE,92.79
06/03/2023,TRAVELODGE,TRAVELODGE,128.47
20/03/2023,TRAVELODGE,TRAVELODGE,85.65
21/03/2023,TRAVELODGE,TRAVELODGE,61.18
21/03/2023,TRAVELODGE,TRAVELODGE,180.5
21/03/2023,TRAVELODGE,TRAVELODGE,80.55
21/03/2023,PREMIER INN,PREMIER INN,362.95
22/03/2023,TRAVELODGE,TRAVELODGE,479.34
22/03/2023,TRAVELODGE,TRAVELODGE,10.2
22/03/2023,TRAVELODGE,TRAVELODGE,107.07
22/03/2023,PREMIER INN,PREMIER INN,333
23/03/2023,TRAVELODGE,TRAVELODGE,179.49
23/03/2023,TRAVELODGE,TRAVELODGE,526.24
27/03/2023,TRAVELODGE,TRAVELODGE,48.94
31/03/2023,TRAVELODGE,TRAVELODGE,104.01
12/01/2023,"GROCERY STORES, SUPERMARKETS",ASDA STORES 5849,35.5
12/01/2023,"GROCERY STORES, SUPERMARKETS",ASDA STORES 5849,52
08/02/2023,ELECTRONIC SALES,CURRYS ONLINE,189
10/02/2023,HOUSEHOLD APPLIANCE STORES,DOMESTIC APPLIANCE CEN,69
22/03/2023,"GROCERY STORES, SUPERMARKETS",ASDA STORES 5849,198.81
03/01/2023,TELECOM INCL PREPAID/RECURRING PHONE SVCS,BT PLC CONSUMER MOTO B,87.48
04/01/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,107.39
06/01/2023,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",DUNELM (SOFT FURNISHIN,19.2
09/01/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,21.54
09/01/2023,"GROCERY STORES, SUPERMARKETS",ALDI 37 773,7.18
12/01/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,139.26
16/01/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,MASTER LOCK AND SAFE M,48
18/01/2023,HARDWARE STORES,HOME BARGAINS SOUTHPOR,16.24
18/01/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,30
19/01/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,139.07
23/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,14.5
25/01/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,MASTER LOCK AND SAFE M,40
25/01/2023,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",DUNELM (SOFT FURNISHIN,181
26/01/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,10.78
26/01/2023,PLUMBING AND HEATING EQUIPMENT,DYSONS,5.28
28/01/2023,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),Flip Out Aintree,21.5
30/01/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,33.79
02/02/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,29.34
03/02/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,19.5
03/02/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,39.43
07/02/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,-5.7
07/02/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,132.1
14/02/2023,TELECOM INCL PREPAID/RECURRING PHONE SVCS,BT PLC CONSUMER MOTO B,39.99
14/02/2023,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",DUNELM (SOFT FURNISHIN,5.7
15/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,69.97
16/02/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,115.27
16/02/2023,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),Flip Out Aintree,55.5
20/02/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,51.8
20/02/2023,"GROCERY STORES, SUPERMARKETS",ALDI 9 778,33.98
21/02/2023,HARDWARE STORES,HOME BARGAINS SOUTHPOR,8.95
23/02/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,-1.84
23/02/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,111.8
23/02/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,34
23/02/2023,"GROCERY STORES, SUPERMARKETS",ALDI 4 778,17.97
27/02/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,22
03/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,-3.3
03/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,114.81
09/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,110.91
09/03/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,52.57
09/03/2023,"DRAPERY, UPOLSTERY, AND WINDOW COVERINGS STORES",DUNELM (SOFT FURNISHIN,60
12/03/2023,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),Flip Out Aintree,17.5
14/03/2023,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DISCLOSURE & BARRING,13
15/03/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,36.87
15/03/2023,TELECOM INCL PREPAID/RECURRING PHONE SVCS,BT PLC CONSUMER MOTO B,39.99
16/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,-9.49
16/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,126.06
21/03/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,7.67
22/03/2023,HOME SUPPLY WAREHOUSE STORES,B & Q 1101,3.75
22/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,304.11
23/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,-1
23/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,130.21
30/03/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 3193,144.82
20/01/2023,PASSENGER RAILWAYS,trainline,159.96
21/03/2023,PASSENGER RAILWAYS,BOOTLE NEW STRAND (MER,5.95
21/03/2023,"BRIDGE AND ROAD FEES, TOLLS",MERSEYFLOW,4
15/02/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",THE PEGWELL BAY HOTEL,170
10/03/2023,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",The Royal Hotel,68.05
23/01/2023,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5301,140.25
23/01/2023,"GROCERY STORES, SUPERMARKETS",ASDA STORES 5849,6.6
23/01/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,24.97
26/01/2023,"GROCERY STORES, SUPERMARKETS",ASDA STORES 5849,4
26/01/2023,"GROCERY STORES, SUPERMARKETS",ASDA STORES 5849,123
30/01/2023,"ASSOCIATIONS-CIVIC, SOCIAL, AND FRATERNAL",GUILD OF MACEBEARERS,70
16/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,21.96
18/02/2023,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,ST WILLIAM OF YORK R C,100.95
22/02/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,5.99
05/03/2023,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMktplace,419.05
