SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period March 2023,,,,,,
Supplier,Amount,Date,Cost Centre,Account,Department,Summary of Expenditure
Formby Village Radio Cars Ltd,"8,201.67",31/03/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Formby Village Radio Cars Ltd,"8,676.67",31/03/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Formby Village Radio Cars Ltd,"11,832.92",31/03/2023,YL60,R3305,Education Excellence,Post 16 Transport - Specialist Transport Fixed Route
Four Seasons Health Care England Ltd t/a Victoria Care Home,"1,874.69",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Frances Taylor Foundation,627.04,01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,627.04,30/03/2023,AP10,R4053,Adult Social Care,Physical Support - Older People 65+ - Day Care
Frances Taylor Foundation,627.04,30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,627.04,01/03/2023,AP10,R4053,Adult Social Care,Physical Support - Older People 65+ - Day Care
Frances Taylor Foundation,934.32,01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,934.32,30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,948.36,01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,948.36,01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,948.36,30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,948.36,30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,948.36,30/03/2023,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Frances Taylor Foundation,948.36,01/03/2023,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Frances Taylor Foundation,"1,320.16",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,320.16",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,331.04",01/03/2023,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64 - Day Care
Frances Taylor Foundation,"1,331.04",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,331.04",30/03/2023,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64 - Day Care
Frances Taylor Foundation,"1,331.04",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,344.00",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,344.00",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,406.88",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,406.88",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,491.60",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,491.60",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,580.60",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,580.60",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,580.60",30/03/2023,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Frances Taylor Foundation,"1,580.60",01/03/2023,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Frances Taylor Foundation,"1,663.80",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,663.80",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,663.80",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,663.80",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"1,680.00",01/03/2023,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64 - Day Care
Frances Taylor Foundation,"1,680.00",30/03/2023,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64 - Day Care
Frances Taylor Foundation,804.48,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,804.48,01/03/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Frances Taylor Foundation,804.48,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,849.74,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,849.74,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,849.74,30/03/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Frances Taylor Foundation,938.56,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,938.56,01/03/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Frances Taylor Foundation,938.56,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,938.56,30/03/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Frances Taylor Foundation,938.56,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,938.56,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,938.56,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,938.56,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,"2,627.97",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,"2,627.97",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,"2,627.97",01/03/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Frances Taylor Foundation,"2,627.97",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,"2,775.81",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,"2,775.81",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,"2,775.81",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Frances Taylor Foundation,"2,775.81",30/03/2023,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Frances Taylor Foundation,"2,103.80",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"2,103.80",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"2,184.00",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Frances Taylor Foundation,"2,184.00",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Freeths LLP,"1,511.50",21/03/2023,BI30,R2451,Economic Growth and Housing,Investment & Strategic Housing - Fees & Services - Other
Fuel Card Services Ltd,"1,771.53",28/02/2023,TB02,H0102,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Depot - Fuel
Fuel Card Services Ltd,"5,046.97",28/02/2023,TB02,H0102,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Depot - Fuel
FUELTEK LTD,763.07,13/03/2023,SV01,R2966,Operational In-House Services,Admin Account - Licences
Full Control Networks Distribution Ltd,909.00,17/03/2023,GF63,R2655,Corporate Resources,ICT Contracts - Computer Costs
Future Aspirations Care Group,"2,329.60",30/03/2023,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget - Private Residential Care Rest Homes
Future Aspirations Care Group,"2,329.60",01/03/2023,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget - Private Residential Care Rest Homes
Future Aspirations Care Group,"21,252.00",30/03/2023,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget - Private Residential Care Rest Homes
Future Aspirations Care Group,"21,252.00",01/03/2023,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget - Private Residential Care Rest Homes
Future Directions CIC,"2,152.12",30/03/2023,AL10,R4041,Adult Social Care,Learning Disability Support - Older People 65+ - Private Residential Care Rest Homes
Future Directions CIC,"2,152.12",01/03/2023,AL10,R4041,Adult Social Care,Learning Disability Support - Older People 65+ - Private Residential Care Rest Homes
G B Sport & Leisure Uk Ltd,575.00,13/03/2023,SG23,R1081,Operational In-House Services,Green Sefton Service - Facilities & Resources - Play Areas-Maintenance
G B Sport & Leisure Uk Ltd,690.00,13/03/2023,SG23,R1081,Operational In-House Services,Green Sefton Service - Facilities & Resources - Play Areas-Maintenance
G B Sport & Leisure Uk Ltd,"1,725.00",13/03/2023,SG23,R1081,Operational In-House Services,Green Sefton Service - Facilities & Resources - Play Areas-Maintenance
Gallagher Bassett International Ltd,"60,223.82",01/03/2023,TW12,H1004,Corporate Resources,General Insurance Fund - Ranking - Insurance Claims Paid from Fund
Galloway's Society For The Blind,"1,300.00",01/01/2023,AF01,R4171,Adult Social Care,Voluntary Organisation Schemes For Early Intervention And Information - Voluntary & Faith Sector
Gallowglass Ltd,530.50,17/03/2023,HA08,R2030,Communities,Exhibitions - Equipment Furniture & Materials
Garden Court North Chambers,795.00,22/03/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Gardiner & Theobald LLP,"70,285.00",07/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
GIA North LLP,600.00,07/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Gingerhead Ltd,618.00,01/03/2023,BT11,R2927,Economic Growth and Housing,Marketing - Advertising & Marketing
Gingerhead Ltd,"2,480.00",02/03/2023,BT11,R2927,Economic Growth and Housing,Marketing - Advertising & Marketing
Gl Education Group Ltd,"1,211.00",22/03/2023,YL71,R2226,Education Excellence,Psychology Service - Schools Learning Resources Non ICT
Glade R H,"-1,627.51",30/03/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Glade R H,521.48,01/03/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Glade R H,"1,953.02",01/03/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Glade R H,"1,953.02",01/03/2023,AP10,R4044,Adult Social Care,Physical Support - Older People 65+ - Residential - Respite
Glade R H,"2,061.00",30/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Glade R H,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,278.52",01/03/2023,AP10,R4062,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Residential
Glade R H,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,359.89",01/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Glade R H,"2,386.50",30/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Glade R H,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Glade R H,"3,363.01",30/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Glade R H,"3,363.01",30/03/2023,AN05,R4045,Adult Social Care,Mental Health Support - Adults 18-64 - Residential - Short Term
Glade R H,"3,444.38",30/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Glenarie Manor Nh,"2,555.56",30/03/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Glenarie Manor Nh,"2,555.56",30/03/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Glenarie Manor Nh,"2,555.56",01/03/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Glenarie Manor Nh,"2,555.56",01/03/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Glenelg Support Ltd,536.32,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,566.49,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,603.36,01/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,637.30,30/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,804.48,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,849.74,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,917.74,01/03/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,917.74,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,917.74,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,917.74,01/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,917.74,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,917.75,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,917.75,30/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,917.75,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,917.75,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,917.75,30/03/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,972.08,01/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,026.77",30/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,094.98",01/03/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,139.68",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,156.59",30/03/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,203.79",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,206.72",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,274.61",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,364.74",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,376.62",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,376.62",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,376.62",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,376.62",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,416.23",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,642.48",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,734.88",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,877.12",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"1,877.12",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,111.76",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,111.76",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,189.97",01/03/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,189.97",01/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,313.17",30/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,313.17",30/03/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,346.40",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,346.40",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,346.40",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,478.40",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,478.40",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,478.40",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,681.60",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"2,681.60",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,486.08",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,519.60",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,519.60",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,519.60",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,519.60",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,553.12",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,682.19",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,717.60",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,717.60",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,717.60",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,717.60",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"3,753.01",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"4,223.52",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"4,223.52",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"6,569.92",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"6,569.92",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"6,939.52",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"6,939.52",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"7,508.48",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"7,508.48",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"18,301.92",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Glenelg Support Ltd,"19,331.52",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
GLENELG SUPPORT SERVICES,765.80,12/03/2023,TA01,H2000,Adult Social Care,Corporate Appointeeship - Protection of Property Accounts
GO OUTDOORS RETAIL LTD,"1,806.37",20/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Grace Lodge Nursing Home,-558.25,01/03/2023,AP10,R4063,Adult Social Care,Physical Support - Older People 65+ - Transitional Beds - Nursing
Grace Lodge Nursing Home,"2,041.44",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Grace Lodge Nursing Home,"2,041.44",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Grace Lodge Nursing Home,"2,755.64",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Grace Lodge Nursing Home,"2,755.64",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Granart Ltd,880.00,15/02/2023,SL65,R2268,Operational In-House Services,Thornton - Garden Of Rest - Book Of Remembrance Expenses
Granicus-Firmstep Limited,979.02,28/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Granicus-Firmstep Limited,"103,779.31",14/03/2023,GF63,R2655,Corporate Resources,ICT Contracts - Computer Costs
Graysons H & E Services Limited,557.11,23/03/2023,BC10,R1271,Highways and Public Protection,DECRIM (CPE) - South - Highways Management Works
Graysons H & E Services Limited,574.98,13/03/2023,BH52,R1271,Highways and Public Protection,New TROs - Lines and signs   - Highways Management Works
Graysons H & E Services Limited,703.48,23/03/2023,BH51,R1271,Highways and Public Protection,Traffic Management - Highways Management Works
Graysons H & E Services Limited,713.97,23/03/2023,BC09,R1271,Highways and Public Protection,DECRIM (CPE) - North - Highways Management Works
Graysons H & E Services Limited,762.67,23/03/2023,BH52,R1271,Highways and Public Protection,New TROs - Lines and signs   - Highways Management Works
Graysons H & E Services Limited,"1,900.00",01/03/2023,SL61,R2435,Operational In-House Services,Duke St Cemetery - Fees - Burial & Cremation
Graysons H & E Services Limited,"1,193.43",23/03/2023,BH52,R1271,Highways and Public Protection,New TROs - Lines and signs   - Highways Management Works
Graysons H & E Services Limited,"1,254.57",13/03/2023,BC10,R1271,Highways and Public Protection,DECRIM (CPE) - South - Highways Management Works
Graysons H & E Services Limited,"1,676.14",23/03/2023,BH52,R1271,Highways and Public Protection,New TROs - Lines and signs   - Highways Management Works
Graysons H & E Services Limited,"1,826.05",23/03/2023,BH51,R1271,Highways and Public Protection,Traffic Management - Highways Management Works
