SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period October 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,EXPLANATION OF EXPENDITURE
DLA Piper UK LLP,"4,195.50",08/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
DLA Piper UK LLP,"18,333.07",09/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
DNA Legal Ltd,507.00,30/08/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
DNA Legal Ltd,639.00,19/10/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
DNA Legal Ltd,692.00,29/05/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
DNA Legal Ltd,707.00,28/08/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
DNA Legal Ltd,847.00,23/08/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
DNA Legal Ltd,994.00,30/09/2024,YS26,R2116,Children's Social Care,Locality North - Personal Needs
DNA Legal Ltd,"1,021.00",06/09/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
DNA Legal Ltd,"1,049.00",28/08/2024,YS27,R2116,Children's Social Care,Locality Central - Personal Needs
DNA Legal Ltd,"1,175.00",24/09/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
DNA Legal Ltd,"1,640.00",11/10/2024,YS31,R2116,Children's Social Care,Corporate Parenting 1 - Personal Needs
DocuSign International (EMEA) Limited,"20,827.35",29/10/2024,GG11,R2655,Corporate Resources,Legal / Chief Exec Administration - Computer Costs
Dovehaven Res Care Hme,"-1,403.62",10/10/2024,AM05,R4041,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Rest Homes
Dovehaven Res Care Hme,581.20,10/10/2024,AP05,R4062,Adult Social Care,Physical Support - Adults 18-64 - Transitional Beds - Residential
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AP05,R4045,Adult Social Care,Physical Support - Adults 18-64 - Residential - Short Term
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AG25,R4045,Adult Social Care,Social Support : Support For Social Isolation / Other - Residential - Short Term
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AP05,R4062,Adult Social Care,Physical Support - Adults 18-64 - Transitional Beds - Residential
Dovehaven Res Care Hme,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dowhigh Ltd,"1,500.00",23/10/2024,BH08,R1271,Highways and Public Protection,Bridges And Structures - Highways Management Works
Dowhigh Ltd,"2,000.00",23/10/2024,BC15,R2024,Highways and Public Protection,Civic Hall Hougoument Ave Car Parks - Equipment - Repair & Maintenance
Dowhigh Ltd,"3,000.00",23/10/2024,BH39,R1271,Highways and Public Protection,Emergency Call Out - Highways Management Works
Dowhigh Ltd,"8,118.81",23/10/2024,BH32,R1271,Highways and Public Protection,Schedule Of Repair - Highways Management Works
Dowhigh Ltd,"12,468.89",23/10/2024,GF07,R1271,Corporate Resources,Emergency Planning - Highways Management Works
Dowhigh Ltd,"14,186.76",04/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Dowhigh Ltd,"23,477.73",23/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Dowhigh Ltd,"32,149.68",23/10/2024,BH41,R1271,Highways and Public Protection,Resurface - DBM - Highways Management Works
Dowhigh Ltd,"49,963.92",25/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Dowhigh Ltd,"74,413.85",18/10/2024,BH20,R1271,Highways and Public Protection,Road Marks/Studs - Highways Management Works
Dowhigh Ltd,"80,000.00",23/10/2024,BH31,R1271,Highways and Public Protection,Highway Patching - Highways Management Works
Dowhigh Ltd,"107,483.87",23/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Dowhigh Ltd,"115,843.61",25/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Dowhigh Ltd,"128,599.49",25/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Dowhigh Ltd,"166,361.43",25/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Dowhigh Ltd,"207,668.21",04/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Dowhigh Ltd,"407,881.16",04/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Dragon Occupational Therapy Ltd,"1,400.00",21/08/2024,EH31,R2502,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services (Other)
Dragon Occupational Therapy Ltd,"1,800.00",21/10/2024,EH31,R2502,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services (Other)
Drive DeVilbiss Healthcare Ltd,"1,272.75",27/09/2024,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations - Aids, Appliances And Adaptations"
Drive DeVilbiss Healthcare Ltd,"1,272.75",24/09/2024,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations - Aids, Appliances And Adaptations"
Drive DeVilbiss Healthcare Ltd,"1,527.00",24/10/2024,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations - Aids, Appliances And Adaptations"
Drive DeVilbiss Healthcare Ltd,"1,697.00",26/09/2024,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations - Aids, Appliances And Adaptations"
Drive DeVilbiss Healthcare Ltd,"1,999.90",25/09/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Drive DeVilbiss Healthcare Ltd,"2,025.60",15/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Drive DeVilbiss Healthcare Ltd,"10,947.04",08/10/2024,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations - Aids, Appliances And Adaptations"
Drive DeVilbiss Healthcare Ltd,"23,684.00",25/09/2024,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations - Aids, Appliances And Adaptations"
DSM Demolition Ltd,"114,345.54",16/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Durasak Limited,"2,300.00",30/07/2024,AE05,R2024,Adult Social Care,Sefton Joint Community Equipment Service - Equipment - Repair & Maintenance
Dynamite Fireworks LTD,"10,000.00",26/09/2024,BT23,R2498,Economic Growth and Housing,British Musical Fireworks - Major Events
Eagle Containers Ltd,600.00,28/10/2024,SD05,R2022,Operational In-House Services,Formby Depot (Waste Services) - Equipment - Rental
Eagle Containers Ltd,750.00,28/10/2024,SD05,R2022,Operational In-House Services,Formby Depot (Waste Services) - Equipment - Rental
Ebs Services Ltd,"4,303.52",10/10/2024,AP05,R4045,Adult Social Care,Physical Support - Adults 18-64 - Residential - Short Term
Ebs Services Ltd,"4,303.52",10/10/2024,AG05,R4041,Adult Social Care,Social Support - Substance Misuse Support - Private Residential Care Rest Homes
Eden Springs (Uk) Limited,531.46,27/10/2024,BR15,R2963,Economic Growth and Housing,S@W Recharges - Hospitality
Eden Springs (Uk) Limited,642.75,25/09/2024,SD02,R2022,Operational In-House Services,Hawthorne Road Depot - Equipment - Rental
Eden Springs (Uk) Limited,673.83,27/10/2024,SD02,R2022,Operational In-House Services,Hawthorne Road Depot - Equipment - Rental
Edgar Street Residential,"3,164.00",10/10/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Edgar Street Residential,"3,164.00",10/10/2024,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
EFAFLU UK Ltd,"2,717.00",30/09/2024,HS52,R2024,Communities,SHOL Miscellaneous Expenses - Equipment - Repair & Maintenance
EFAFLU UK Ltd,"2,813.00",30/09/2024,HS52,R2024,Communities,SHOL Miscellaneous Expenses - Equipment - Repair & Maintenance
EFAFLU UK Ltd,"4,872.00",30/09/2024,HS52,R2024,Communities,SHOL Miscellaneous Expenses - Equipment - Repair & Maintenance
Electrify Pyrotechnics Ltd,"10,000.00",20/08/2024,BT23,R2498,Economic Growth and Housing,British Musical Fireworks - Major Events
Elklan,750.00,15/10/2024,YE01,R2451,Education Excellence,Early Years Service - Fees & Services - Other
Elm House Nursing Home,848.80,10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,848.80,10/10/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"1,021.20",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"1,169.80",10/10/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Elm House Nursing Home,"1,349.80",10/10/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Elm House Nursing Home,"1,349.80",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"1,727.96",10/10/2024,AP10,R4049,Adult Social Care,Physical Support - Older People 65+ - Nursing- Short Term
Elm House Nursing Home,"2,886.68",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"2,886.68",10/10/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Elm House Nursing Home,"2,886.68",10/10/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"2,886.68",10/10/2024,AP10,R4049,Adult Social Care,Physical Support - Older People 65+ - Nursing- Short Term
Elm House Nursing Home,"2,886.68",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"2,886.68",10/10/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Elm House Nursing Home,"2,886.68",10/10/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Elm House Nursing Home,"2,886.68",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"2,886.68",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"3,208.24",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"3,208.24",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"3,856.57",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elm House Nursing Home,"8,247.66",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Elygra Limited,650.00,19/07/2024,SN01,R2354,Operational In-House Services,Catering Administration - General Provisions
Elygra Limited,"4,150.00",10/09/2024,SN01,R2354,Operational In-House Services,Catering Administration - General Provisions
Embrace Care Limited,"1,731.43",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Embrace Care Limited,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Embrace Care Limited,"2,807.24",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Embrace Care Limited,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Embrace Care Limited,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Embrace Care Limited,"2,886.68",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Embrace Care Limited,"2,886.68",10/10/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Embrace Care Limited,"2,886.68",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Embrace Care Limited,"2,886.68",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Embrace Care Limited,"2,886.68",10/10/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Embrace Care Limited,"2,886.68",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Embrace Care Limited,"10,126.12",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Emmanuel Baptist Church,"5,000.00",11/10/2024,GN09,R2969,Communities,Community Transition Fund - Miscellaneous Expenses
EMS Ltd,840.81,03/10/2024,SS05,R2030,Operational In-House Services,Alarms - Equipment Furniture & Materials
Enterprise Flex-E-Rent,"1,637.45",30/09/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Envirolawn Ltd,800.00,21/03/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Environmental Agency,"43,109.59",04/10/2024,UB01,R4186,Corporate,Levies - Environment Agency
Envirosport,850.00,25/10/2024,HS02,R2024,Communities,NAC (Netherton Activity Centre) - Equipment - Repair & Maintenance
EP Traffic Services Limited,"4,539.31",30/09/2024,BT23,R2021,Economic Growth and Housing,British Musical Fireworks - Equipment - Purchase
EP Traffic Services Limited,"5,904.15",24/09/2024,BT23,R2021,Economic Growth and Housing,British Musical Fireworks - Equipment - Purchase
Esengo Ventures Limited,"10,255.60",23/09/2023,AA51,R2451,Adult Social Care,Deprivation Of Liberty Standards (DOLS) - Fees & Services - Other
ESP,"3,750.00",01/10/2024,HA08,R2030,Communities,Exhibitions - Equipment Furniture & Materials
eStar,548.55,08/10/2024,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
eStar,585.79,02/10/2024,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
eStar,"1,029.06",04/10/2024,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
eStar,"3,999.60",17/10/2024,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
Estuary House,"1,472.80",10/10/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Estuary House,"1,711.36",10/10/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Estuary House,"7,361.32",10/10/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Estuary House,"7,481.80",10/10/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Etac Limited,537.00,08/10/2024,YS81,R2052,Children's Social Care,"Childrens Special Equipment - Aids, Appliances And Adaptations"
Etac Limited,617.00,11/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Etac Limited,"1,215.00",10/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Etac Limited,"1,740.00",02/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Etac Limited,"3,110.00",21/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Etac Limited,"3,110.00",23/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Event CTRL Ltd,"2,229.40",09/08/2024,BT19,R2498,Economic Growth and Housing,Bootle Canalside - Major Events
Event CTRL Ltd,"3,900.00",10/10/2024,BT19,R2498,Economic Growth and Housing,Bootle Canalside - Major Events
Excel Housing Solutions,"1,765.64",15/10/2024,BI34,R2891,Communities,Housing Options - Contribution To / Release of A Provision
Excell Blinds Limited,"1,765.64",15/10/2024,BI40,R1001,Communities,Lonsdale House Hostel - Repair & Mtce Of Land & Buildings
Expect Ltd,"-1,523.14",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Expect Ltd,552.53,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,552.53,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,552.53,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,552.53,10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,552.53,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,552.53,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,552.53,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,552.53,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,552.53,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,552.53,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,577.92,10/10/2024,AS10,R4043,Adult Social Care,Sensory Support - Older People 65+ - Supported Living
Expect Ltd,644.48,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,660.48,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,663.04,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,663.04,10/10/2024,AG05,R4043,Adult Social Care,Social Support - Substance Misuse Support - Supported Living
Expect Ltd,663.04,10/10/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Expect Ltd,663.04,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,722.40,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,743.04,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,805.60,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,825.60,10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,825.60,10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,825.60,10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,825.60,10/10/2024,AM10,R4043,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Supported Living
Expect Ltd,825.60,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,828.80,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,828.80,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,828.80,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,828.80,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,866.88,10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,965.33,10/10/2024,AN05,R5070,Adult Social Care,Mental Health Support - Adults 18-64 - Clients Personal Allowances
Expect Ltd,"1,032.00",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,073.28",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AN10,R4043,Adult Social Care,Mental Health Support - Older People 65+ - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AM10,R4043,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,105.06",10/10/2024,AS10,R4043,Adult Social Care,Sensory Support - Older People 65+ - Supported Living
Expect Ltd,"1,127.84",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,155.84",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,238.40",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,320.96",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,381.33",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,409.80",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,409.80",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,444.80",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,651.20",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,651.20",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,651.20",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,657.59",10/10/2024,AM10,R4043,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Supported Living
Expect Ltd,"1,657.59",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Expect Ltd,"1,657.60",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,657.60",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Expect Ltd,"1,657.60",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,657.60",10/10/2024,AL10,R4043,Adult Social Care,Learning Disability Support - Older People 65+ - Supported Living
Expect Ltd,"1,657.60",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
