Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,Social Care Activities,ACM,Supplies and Services,E,Communications n Computing,EH,28/03/2024,PAY01768787,ASIT,Assessment and SIT,COUN,135.36,Revenue,Bytes Software Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Communications n Computing,EH,28/03/2024,PAY01768787,BUSO,Business Operations,COUN,135.36,Revenue,Bytes Software Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Communications n Computing,EH,28/03/2024,PAY01768787,HREM,Repairs & Maintenance,COUN,33.84,Revenue,Bytes Software Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Repair Maint n Alterations,CA,18/03/2024,PAY01765286,ASSA,Hostel Accommodation,COUN,300,Revenue,C & C Cleaning Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,22/03/2024,PAY01766913,HTEN,Tenancy Services,COUN,97.93,Revenue,C Brewer & Sons Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Mgmnt and Suppt Services,4PT,Plant Machinery n Equipment,PE2,Plant Machinery n Equipment,PE2L5,22/03/2024,PAY01766913,VENU,Venues,COUN,321.24,Capital,C Brewer & Sons Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Services,EF,15/03/2024,PAY01765159,HHSS,Head of Strategy & Supply,COUN,20800,Revenue,C J Associates Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Court Services,CRT,Supplies and Services,E,Equip't Furniture n Materials,EA,19/03/2024,PAY01765605,CORO,Coroner,COUN,2119,Revenue,C P J Field & Co Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,08/03/2024,PAY01763225,LDCC,Learning Disability Comm Care,COUN,26700.8,Revenue,Cambian Autism Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Health Authorities,FC,25/03/2024,PAY01767286,PHCM,PH Commissioning,COUN,262,Revenue,Cambridge Community Services NHS Trust
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Premises Related,C,Cleaning n Domestic Supps,CH,05/03/2024,PAY01761747,HNBO,HNB E&S Other,COUN,2109.27,Revenue,Capital Hygiene/Capital Cleaning
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Premises Related,C,Cleaning n Domestic Supps,CH,18/03/2024,PAY01765269,HNBO,HNB E&S Other,COUN,1919.37,Revenue,Capital Hygiene/Capital Cleaning
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Premises Related,C,Cleaning n Domestic Supps,CH,25/03/2024,PAY01767193,HNBO,HNB E&S Other,COUN,1305.26,Revenue,Capital Hygiene/Capital Cleaning
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,08/03/2024,PAY01763018,LDCC,Learning Disability Comm Care,COUN,-604,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,08/03/2024,PAY01763018,LDCC,Learning Disability Comm Care,COUN,5836.95,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,08/03/2024,PAY01763018,PHYS,Physical Support,COUN,-3943.6,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,08/03/2024,PAY01763018,PHYS,Physical Support,COUN,1250.44,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761458,LDCC,Learning Disability Comm Care,COUN,10.64,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,04/03/2024,PAY01761458,COGN,Memory Cognition Support,COUN,-277,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761458,COGN,Memory Cognition Support,COUN,877.87,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,04/03/2024,PAY01761458,MENH,Mental Health Support,COUN,-108,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761458,MENH,Mental Health Support,COUN,760.66,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,04/03/2024,PAY01761458,PHYS,Physical Support,COUN,-2336.02,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761458,PHYS,Physical Support,COUN,10077.21,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,06/03/2024,PAY01761951,PHYS,Physical Support,COUN,23559.9,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763452,LDCC,Learning Disability Comm Care,COUN,10.64,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,11/03/2024,PAY01763452,COGN,Memory Cognition Support,COUN,-277,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763452,COGN,Memory Cognition Support,COUN,877.87,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,11/03/2024,PAY01763452,MENH,Mental Health Support,COUN,-108,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763452,MENH,Mental Health Support,COUN,707.46,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,11/03/2024,PAY01763452,PHYS,Physical Support,COUN,-2257.02,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763452,PHYS,Physical Support,COUN,10034.67,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,18/03/2024,PAY01765340,COGN,Memory Cognition Support,COUN,-277,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,18/03/2024,PAY01765340,COGN,Memory Cognition Support,COUN,877.87,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,18/03/2024,PAY01765340,MENH,Mental Health Support,COUN,-108,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,18/03/2024,PAY01765340,MENH,Mental Health Support,COUN,430.84,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,18/03/2024,PAY01765340,PHYS,Physical Support,COUN,-2143.02,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,18/03/2024,PAY01765340,PHYS,Physical Support,COUN,6009.06,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,25/03/2024,PAY01767270,COGN,Memory Cognition Support,COUN,-277,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,25/03/2024,PAY01767270,COGN,Memory Cognition Support,COUN,877.87,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,25/03/2024,PAY01767270,MENH,Mental Health Support,COUN,-108,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,25/03/2024,PAY01767270,MENH,Mental Health Support,COUN,430.84,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,25/03/2024,PAY01767270,PHYS,Physical Support,COUN,-2073.02,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,25/03/2024,PAY01767270,PHYS,Physical Support,COUN,5588.04,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761560,COGN,Memory Cognition Support,COUN,342.4,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,04/03/2024,PAY01761560,MENH,Mental Health Support,COUN,-92,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761560,MENH,Mental Health Support,COUN,1142.74,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,04/03/2024,PAY01761560,PHYS,Physical Support,COUN,-1035,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761560,PHYS,Physical Support,COUN,7497.72,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763494,COGN,Memory Cognition Support,COUN,342.4,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,11/03/2024,PAY01763494,MENH,Mental Health Support,COUN,-92,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763494,MENH,Mental Health Support,COUN,1155.75,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,11/03/2024,PAY01763494,PHYS,Physical Support,COUN,-1035,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763494,PHYS,Physical Support,COUN,6412.24,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,20/03/2024,PAY01765885,COGN,Memory Cognition Support,COUN,367.49,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,20/03/2024,PAY01765885,MENH,Mental Health Support,COUN,-92,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,20/03/2024,PAY01765885,MENH,Mental Health Support,COUN,1465.06,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,20/03/2024,PAY01765885,PHYS,Physical Support,COUN,-1432.5,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,20/03/2024,PAY01765885,PHYS,Physical Support,COUN,12902.21,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,26/03/2024,PAY01767592,COGN,Memory Cognition Support,COUN,582.4,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,26/03/2024,PAY01767592,MENH,Mental Health Support,COUN,-92,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,26/03/2024,PAY01767592,MENH,Mental Health Support,COUN,1065.19,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,26/03/2024,PAY01767592,PHYS,Physical Support,COUN,-1191,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,26/03/2024,PAY01767592,PHYS,Physical Support,COUN,10820.31,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,04/03/2024,PAY01761575,LDCC,Learning Disability Comm Care,COUN,-28,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761575,LDCC,Learning Disability Comm Care,COUN,2815.52,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,04/03/2024,PAY01761575,MENH,Mental Health Support,COUN,-61,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761575,MENH,Mental Health Support,COUN,1821.7,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,04/03/2024,PAY01761575,PHYS,Physical Support,COUN,-352,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,04/03/2024,PAY01761575,PHYS,Physical Support,COUN,8481.08,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,11/03/2024,PAY01763503,LDCC,Learning Disability Comm Care,COUN,-28,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763503,LDCC,Learning Disability Comm Care,COUN,3150.71,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,11/03/2024,PAY01763503,MENH,Mental Health Support,COUN,-61,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763503,MENH,Mental Health Support,COUN,1825.95,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,11/03/2024,PAY01763503,PHYS,Physical Support,COUN,-352,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,11/03/2024,PAY01763503,PHYS,Physical Support,COUN,9296.2,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,18/03/2024,PAY01765410,LDCC,Learning Disability Comm Care,COUN,-44,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,18/03/2024,PAY01765410,LDCC,Learning Disability Comm Care,COUN,3446.53,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,18/03/2024,PAY01765410,MENH,Mental Health Support,COUN,-61,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,18/03/2024,PAY01765410,MENH,Mental Health Support,COUN,1732.07,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,18/03/2024,PAY01765410,PHYS,Physical Support,COUN,-352,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,18/03/2024,PAY01765410,PHYS,Physical Support,COUN,8489.99,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,25/03/2024,PAY01767324,LDCC,Learning Disability Comm Care,COUN,-22,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,25/03/2024,PAY01767324,LDCC,Learning Disability Comm Care,COUN,3611.64,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,25/03/2024,PAY01767324,MENH,Mental Health Support,COUN,-61,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,25/03/2024,PAY01767324,MENH,Mental Health Support,COUN,1614.39,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,25/03/2024,PAY01767324,PHYS,Physical Support,COUN,-352,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,25/03/2024,PAY01767324,PHYS,Physical Support,COUN,8226.91,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,06/03/2024,PAY01762097,SORY,Sensory Support,COUN,500.02,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,08/03/2024,PAY01763235,COGN,Memory Cognition Support,COUN,31.9,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,08/03/2024,PAY01763235,MENH,Mental Health Support,COUN,-189,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,08/03/2024,PAY01763235,MENH,Mental Health Support,COUN,636.6,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,08/03/2024,PAY01763235,PHYS,Physical Support,COUN,-2075.82,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,08/03/2024,PAY01763235,PHYS,Physical Support,COUN,11223.37,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,08/03/2024,PAY01763235,SORY,Sensory Support,COUN,475.16,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,15/03/2024,PAY01765121,COGN,Memory Cognition Support,COUN,31.9,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,15/03/2024,PAY01765121,MENH,Mental Health Support,COUN,636.6,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,15/03/2024,PAY01765121,PHYS,Physical Support,COUN,11158.96,Revenue,Carepoint Services Ltd
