Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Library Services,BVACUL,Library Service,LBR,Supplies and Services,E,Goods for Resale,EG,04/10/2023,PAY01716895,LIBS,Libraries,COUN,957.00,Revenue,Art Press Publishing Ltd.
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,S Svcs Other Adult Services,ADT,Indirect Employees,B,Training,BM,05/10/2023,PAY01717326,ORGD,Organisational Development,COUN,182.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,05/10/2023,PAY01717326,ORGD,Organisational Development,COUN,168.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,13/10/2023,PAY01719936,ORGD,Organisational Development,COUN,850.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,17/10/2023,PAY01721022,ORGD,Organisational Development,COUN,250.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,19/10/2023,PAY01721755,ORGD,Organisational Development,COUN,1685.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,S Svcs Other Adult Services,ADT,Indirect Employees,B,Training,BM,23/10/2023,PAY01722950,ORGD,Organisational Development,COUN,182.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,23/10/2023,PAY01722950,ORGD,Organisational Development,COUN,168.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,S Svcs Other Adult Services,ADT,Indirect Employees,B,Training,BM,26/10/2023,PAY01723814,ORGD,Organisational Development,COUN,182.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,26/10/2023,PAY01723814,ORGD,Organisational Development,COUN,168.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,S Svcs Other Adult Services,ADT,Indirect Employees,B,Training,BM,27/10/2023,PAY01724498,ORGD,Organisational Development,COUN,182.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,27/10/2023,PAY01724498,ORGD,Organisational Development,COUN,168.00,Revenue,Artagent Ltd t/a David Taylor Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,18/10/2023,PAY01721225,LDCC,Learning Disability Comm Care,COUN,-3584.00,Revenue,Arundel Domiciliary Care Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,18/10/2023,PAY01721225,LDCC,Learning Disability Comm Care,COUN,198533.60,Revenue,Arundel Domiciliary Care Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Planning and Development,BVAPLA,Economic Development,ECD,Supplies and Services,E,Grants n Subscriptions,EK,06/10/2023,PAY01718119,CMNY,Communities and Equalities,COUN,6000.00,Revenue,ASC Mascot CIC
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Housing Services GF,4HG,Capital Grants,PF,Capital Grants,PFL5,18/10/2023,PAY01721189,PSHG,Private Sector Housing,COUN,776.00,Capital,Ascendit Lifts Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01721714,LDCC,Learning Disability Comm Care,COUN,-483.20,Revenue,ASD Unique Services LLP
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01721714,LDCC,Learning Disability Comm Care,COUN,4917.44,Revenue,ASD Unique Services LLP
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,20/10/2023,PAY01722639,PROP,Property and Design,COUN,280.00,Capital,Ashacre Scaffolding Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,03/10/2023,PAY01716669,TAAS,Temp Accom and Allocations,COUN,1325.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,05/10/2023,PAY01717571,TAAS,Temp Accom and Allocations,COUN,2200.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,06/10/2023,PAY01718143,TAAS,Temp Accom and Allocations,COUN,1150.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,12/10/2023,PAY01719484,TAAS,Temp Accom and Allocations,COUN,1100.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,20/10/2023,PAY01722755,TAAS,Temp Accom and Allocations,COUN,1100.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,23/10/2023,PAY01723001,TAAS,Temp Accom and Allocations,COUN,975.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,27/10/2023,PAY01724639,TAAS,Temp Accom and Allocations,COUN,1100.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,30/10/2023,PAY01725004,TAAS,Temp Accom and Allocations,COUN,1150.00,Revenue,Ashbee Estates Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,13/10/2023,PAY01719967,HREG,Head of Regeneration,COUN,344.00,Capital,Ashdown Site Investigations Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,11/10/2023,PAY01719132,CHAP,Child Disab Agency Placements,COUN,16933.71,Revenue,ASHFORD CHILDRENS CARE
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,18/10/2023,PAY01721453,MENH,Mental Health Support,COUN,1096.28,Revenue,Ashgables House Ltd T/a Ocean House Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,10/10/2023,PAY01718636,LDCC,Learning Disability Comm Care,COUN,-3744.00,Revenue,Ashmeadows House Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,10/10/2023,PAY01718636,LDCC,Learning Disability Comm Care,COUN,19686.72,Revenue,Ashmeadows House Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,10/10/2023,PAY01718636,MENH,Mental Health Support,COUN,-696.00,Revenue,Ashmeadows House Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,10/10/2023,PAY01718636,MENH,Mental Health Support,COUN,4659.53,Revenue,Ashmeadows House Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01722094,COGN,Memory Cognition Support,COUN,-4852.32,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01722094,COGN,Memory Cognition Support,COUN,17121.16,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01722094,MENH,Mental Health Support,COUN,-570.76,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01722094,MENH,Mental Health Support,COUN,5200.00,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01722094,PHYS,Physical Support,COUN,-483.20,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01722094,PHYS,Physical Support,COUN,4896.00,Revenue,Ashton House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Education Services,4ED,New Construction n Conversion,PB,New Construction n Conversion,PBL5,26/10/2023,PAY01724412,EYRS,Early Years,COUN,1750.00,Capital,Aspect Contracts Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,03/10/2023,PAY01716522,COGN,Memory Cognition Support,COUN,-454.81,Revenue,Aspen House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,03/10/2023,PAY01716522,COGN,Memory Cognition Support,COUN,2035.71,Revenue,Aspen House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,16/10/2023,PAY01720816,COGN,Memory Cognition Support,COUN,287.15,Revenue,Aspen House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01721703,COGN,Memory Cognition Support,COUN,-3600.16,Revenue,Aspen House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01721703,COGN,Memory Cognition Support,COUN,30454.89,Revenue,Aspen House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,13/10/2023,PAY01719908,FABS,Facilities & Building Services,COUN,7611.25,Revenue,Aspen Service Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Third Party Payments,F,Other Agencies,FL,06/10/2023,PAY01718075,HNBE,HNB Educat Agency Placements,COUN,800.00,Revenue,Aspens Charities
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01721879,LDCC,Learning Disability Comm Care,COUN,-1932.80,Revenue,Aspens Charities
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01721879,LDCC,Learning Disability Comm Care,COUN,27715.40,Revenue,Aspens Charities
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Leaving Care,FAL,Transfer Payments,G,Other Transfer Payments,GD,30/10/2023,PAY01724890,CHPL,Children`s Placements,COUN,6643.30,Revenue,Asphaleia Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/10/2023,PAY01717398,LDCC,Learning Disability Comm Care,COUN,13048.35,Revenue,Aspirations Active
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,11/10/2023,PAY01719030,CHPL,Children`s Placements,COUN,19296.00,Revenue,Aspris Childrens Services Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other LA Attrib Sch,ELA,Third Party Payments,F,Other Establishments,FH,17/10/2023,PAY01721146,HNBO,HNB E&S Other,COUN,1524.83,Revenue,Aspris Childrens Services Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Services to the Public,BVACEN,Elections,ELE,Indirect Employees,B,Training,BM,11/10/2023,PAY01718727,ELEC,Elections,COUN,990.00,Revenue,Assoc Of Electoral Administrators Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Services,EF,27/10/2023,PAY01724643,HOHH,Housing Management & Support,COUN,2500.00,Revenue,Association of Retained Council Housing (ARCH) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Traffic Mgmnt and Road Safety,TMR,Premises Related,C,Repair Maint n Alterations,CA,03/10/2023,PAY01716546,HIGH,Traffic Management,COUN,7000.00,Revenue,Atkins Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Supplies and Services,E,Equip't Furniture n Materials,EA,16/10/2023,PAY01720929,CIPK,City Parks,COUN,1071.28,Revenue,ATS Machinery Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Supplies and Services,E,Equip't Furniture n Materials,EA,30/10/2023,PAY01725058,CIPK,City Parks,COUN,253.80,Revenue,ATS Machinery Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,24/10/2023,PAY01723134,PHCM,PH Commissioning,COUN,12500.00,Revenue,Audioactive 2
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,31/10/2023,PAY01725235,PHCM,PH Commissioning,COUN,443.42,Revenue,Aum Health Services Ltd T/A Harper`s Pharmacy
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Culture and Heritage,CHG,Supplies and Services,E,Miscellaneous Expenses,EM,27/10/2023,PAY01724581,VENU,Venues,COUN,482.88,Revenue,Aureo Group
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Library Services,BVACUL,Library Service,LBR,Supplies and Services,E,Goods for Resale,EG,27/10/2023,PAY01724607,LIBS,Libraries,COUN,1020.20,Revenue,Aurora World UK Ltd.
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Trading Services,TRD,Premises Related,C,Repair Maint n Alterations,CA,27/10/2023,PAY01724667,ESTM,Estates Management,COUN,760.00,Revenue,Austins Cradles (Eastbourne) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Trading Services,TRD,Premises Related,C,Repair Maint n Alterations,CA,30/10/2023,PAY01725025,ESTM,Estates Management,COUN,760.00,Revenue,Austins Cradles (Eastbourne) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01722487,LDCC,Learning Disability Comm Care,COUN,7040.00,Revenue,Autism & Asperger`s Care Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Environmental Health,EVH,Premises Related,C,Repair Maint n Alterations,CA,19/10/2023,PAY01722111,HIGH,Traffic Management,COUN,300.00,Revenue,Automobile Association Developments Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,17/10/2023,PAY01721047,COGN,Memory Cognition Support,COUN,454.31,Revenue,Autumn Lodge Hove Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,17/10/2023,PAY01721047,COGN,Memory Cognition Support,COUN,18474.43,Revenue,Autumn Lodge Hove Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01721870,COGN,Memory Cognition Support,COUN,-4793.00,Revenue,Autumn Lodge Hove Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01721870,COGN,Memory Cognition Support,COUN,33434.88,Revenue,Autumn Lodge Hove Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Education Services,4ED,Plant Machinery n Equipment,PE2,Plant Machinery n Equipment,PE2L5,24/10/2023,PAY01723214,OEDS,Other Education Support,COUN,16436.00,Capital,AV Parts Master Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Non-Distributed Costs,NDC,Indirect Employees,B,Misc Employee Costs,BP,24/10/2023,PAY01723256,OCIS,Other Corporate Items,COUN,5662.22,Revenue,AVC Wise Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01722423,LDCC,Learning Disability Comm Care,COUN,-483.20,Revenue,Avens Ltd. t/a St Anthony
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01722423,LDCC,Learning Disability Comm Care,COUN,6869.80,Revenue,Avens Ltd. t/a St Anthony
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01722170,PHYS,Physical Support,COUN,-702.40,Revenue,Avery Healthcare Ltd (Birchwood Grange Care Home)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01722170,PHYS,Physical Support,COUN,2259.76,Revenue,Avery Healthcare Ltd (Birchwood Grange Care Home)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Repair Maint n Alterations,CA,17/10/2023,PAY01721019,TAAS,Temp Accom and Allocations,COUN,244.01,Revenue,B & Q Plc
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY Central,EAE,Supplies and Services,E,Grants n Subscriptions,EK,18/10/2023,PAY01721478,EYCH,EY Children Cent Nurse & Ccare,COUN,5300.00,Revenue,B Starz
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Other,FAX,Supplies and Services,E,Miscellaneous Expenses,EM,27/10/2023,PAY01724691,QAPF,Quality Assurance Performance,COUN,425.00,Revenue,Bal Kaur Howard Training
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01721938,LDCC,Learning Disability Comm Care,COUN,-702.40,Revenue,Ballater House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01721938,LDCC,Learning Disability Comm Care,COUN,8069.76,Revenue,Ballater House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01721938,MENH,Mental Health Support,COUN,5397.84,Revenue,Ballater House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Supplies and Services,E,Miscellaneous Expenses,EM,26/10/2023,PAY01723925,SPLE,Sport and Leisure,COUN,900.00,Revenue,Bandstand Brighton Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Premises Related,C,Cleaning n Domestic Supps,CH,04/10/2023,PAY01716973,ALDP,In-house Adults LD Provision,COUN,2500.00,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,05/10/2023,PAY01717683,MENH,Mental Health Support,COUN,457.00,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,05/10/2023,PAY01717683,PHYS,Physical Support,COUN,-6.00,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,05/10/2023,PAY01717683,PHYS,Physical Support,COUN,692.45,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,06/10/2023,PAY01718164,LDCC,Learning Disability Comm Care,COUN,856.70,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,12/10/2023,PAY01719591,LDCC,Learning Disability Comm Care,COUN,80.00,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,12/10/2023,PAY01719591,MENH,Mental Health Support,COUN,1040.20,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,12/10/2023,PAY01719591,PHYS,Physical Support,COUN,1000.43,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Premises Related,C,Cleaning n Domestic Supps,CH,18/10/2023,PAY01721331,ALDP,In-house Adults LD Provision,COUN,3125.00,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01722230,LDCC,Learning Disability Comm Care,COUN,115.00,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01722230,MENH,Mental Health Support,COUN,812.50,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,19/10/2023,PAY01722230,PHYS,Physical Support,COUN,-6.00,Revenue,Bang Tidy Property Management Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,19/10/2023,PAY01722230,PHYS,Physical Support,COUN,1092.45,Revenue,Bang Tidy Property Management Services Ltd
