Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,CHIC,Fostering and Adoption,COUN,77.36,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Premises Related,C,Cleaning n Domestic Supps,CH,10/11/2023,PAY01728275,EHEL,Early Help,COUN,17.90,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,EHEL,Early Help,COUN,87.88,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,CSCO,CSC - Other,COUN,66.74,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,EHEL,Early Help,COUN,108.61,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other LA Attrib Sch,ELA,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,HNBO,HNB E&S Other,COUN,16.07,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Other Establishments,FH,10/11/2023,PAY01728275,HNBO,HNB E&S Other,COUN,195.65,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY Central,EAE,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,EYCH,EY Children Cent Nurse & Ccare,COUN,114.07,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Mgmt and Support Services,EMG,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,CDSO,CDS Other,COUN,154.00,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Mgmt and Support Services,EMG,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,CSSB,CSSB E&S Other,COUN,28.55,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,CREX,CR Exception 1,COUN,14.79,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,CREX,CR Exception 1,COUN,22.31,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,HNBO,HNB E&S Other,COUN,131.94,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Srvcs YP Ad and Cmty Ln,ENA,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,SKEM,Skills and Employment,COUN,48.24,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Srvcs YP Ad and Cmty Ln,ENA,Supplies and Services,E,Services,EF,10/11/2023,PAY01728275,SKEM,Skills and Employment,COUN,116.07,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Srvcs YP Youth Srvcs,ENY,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,SKEM,Skills and Employment,COUN,31.00,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Supplies and Services,E,Communications n Computing,EH,10/11/2023,PAY01728275,CIPK,City Parks,COUN,146.14,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,SPLE,Sport and Leisure,COUN,148.41,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Cem Crem and Mortuary Services,CCM,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,BERE,Bereavement,COUN,77.24,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Consumer Protection,CNP,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,SCOM,Safer Communties,COUN,30.84,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Consumer Protection,CNP,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,SCOM,Safer Communties,COUN,230.90,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Environmental Health,EVH,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,SCOM,Safer Communties,COUN,38.70,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Environmental Health,EVH,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,SCOM,Safer Communties,COUN,150.15,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,CIPK,City Parks,COUN,73.63,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,CICL,City Clean,COUN,56.08,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,CIPK,City Parks,COUN,116.35,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Street Cleansing,CLE,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,CICL,City Clean,COUN,2.79,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Street Cleansing,CLE,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,CICL,City Clean,COUN,148.38,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Waste Management,WMT,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,CICL,City Clean,COUN,16.80,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Management Services (DEC),MGT,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,HOTR,Head of City Transport,COUN,578.79,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Parking Services,PRK,Premises Related,C,Cleaning n Domestic Supps,CH,10/11/2023,PAY01728275,PARK,Parking Services,COUN,7.90,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Parking Services,PRK,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,PARK,Parking Services,COUN,188.67,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Parking Services,PRK,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,PARK,Parking Services,COUN,183.07,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Cleaning n Domestic Supps,CH,10/11/2023,PAY01728275,ASSA,Hostel Accommodation,COUN,23.47,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,ASSA,Hostel Accommodation,COUN,36.69,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,ASSA,Hostel Accommodation,COUN,126.06,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,TAAS,Temp Accom and Allocations,COUN,36.70,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,HTEN,Tenancy Services,COUN,285.38,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,HTEN,Tenancy Services,COUN,479.09,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Library Services,BVACUL,Library Service,LBR,Supplies and Services,E,Catering,EB,10/11/2023,PAY01728275,LIBS,Libraries,COUN,127.97,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Library Services,BVACUL,Library Service,LBR,Supplies and Services,E,Equip't Furniture n Materials,EA,10/11/2023,PAY01728275,LIBS,Libraries,COUN,27.10,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Library Services,BVACUL,Library Service,LBR,Supplies and Services,E,Miscellaneous Expenses,EM,10/11/2023,PAY01728275,LIBS,Libraries,COUN,49.14,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Library Services,BVACUL,Library Service,LBR,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,LIBS,Libraries,COUN,409.64,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Management Services (DEC),MGT,Supplies and Services,E,Print Stat & Gen Office Exps,ED,10/11/2023,PAY01728275,DIRO,Director Office,COUN,61.70,Revenue,Lyreco UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Miscellaneous Expenses,EM,23/11/2023,PAY01732712,HREM,Repairs & Maintenance,COUN,2900.00,Revenue,M&S Law Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,03/11/2023,PAY01726387,HHIA,Housing Invt & Asset Mngmnt,COUN,2008.00,Revenue,Macconvilles Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,14/11/2023,PAY01729446,HHIA,Housing Invt & Asset Mngmnt,COUN,1004.00,Revenue,Macconvilles Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,14/11/2023,PAY01729446,HHIA,Housing Invt & Asset Mngmnt,COUN,1681.76,Capital,Macconvilles Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,14/11/2023,PAY01729446,HHSS,Head of Strategy & Supply,COUN,440.00,Capital,Macconvilles Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,24/11/2023,PAY01732852,HHIA,Housing Invt & Asset Mngmnt,COUN,1004.00,Revenue,Macconvilles Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,27/11/2023,PAY01733226,HHIA,Housing Invt & Asset Mngmnt,COUN,1784.52,Capital,Macconvilles Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,13/11/2023,PAY01729225,HREG,Head of Regeneration,COUN,985.50,Capital,Mackellar Schwerdt Architects
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,06/11/2023,PAY01726653,COGN,Memory Cognition Support,COUN,2200.00,Revenue,Macleod Pinsent Care Conifer Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,06/11/2023,PAY01726653,PHYS,Physical Support,COUN,-1499.40,Revenue,Macleod Pinsent Care Conifer Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730135,COGN,Memory Cognition Support,COUN,12485.84,Revenue,Macleod Pinsent Care Conifer Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,16/11/2023,PAY01730135,MENH,Mental Health Support,COUN,-820.60,Revenue,Macleod Pinsent Care Conifer Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730135,MENH,Mental Health Support,COUN,64060.52,Revenue,Macleod Pinsent Care Conifer Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,16/11/2023,PAY01730135,PHYS,Physical Support,COUN,-1032.00,Revenue,Macleod Pinsent Care Conifer Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730135,PHYS,Physical Support,COUN,6554.52,Revenue,Macleod Pinsent Care Conifer Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Environmental Health,EVH,Premises Related,C,Repair Maint n Alterations,CA,03/11/2023,PAY01726393,HIGH,Traffic Management,COUN,556.00,Revenue,Macpherson & Colburn Ltd t/a Westbourne Motors
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,10/11/2023,PAY01728727,LDCC,Learning Disability Comm Care,COUN,-949.14,Revenue,Magellan House t/a Pathway Healthcare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,10/11/2023,PAY01728727,LDCC,Learning Disability Comm Care,COUN,24750.00,Revenue,Magellan House t/a Pathway Healthcare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,16/11/2023,PAY01730555,LDCC,Learning Disability Comm Care,COUN,-483.20,Revenue,Magellan House t/a Pathway Healthcare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730555,LDCC,Learning Disability Comm Care,COUN,24990.00,Revenue,Magellan House t/a Pathway Healthcare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,15/11/2023,PAY01729843,LDCC,Learning Disability Comm Care,COUN,-168.00,Revenue,Magic Life Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,15/11/2023,PAY01729843,LDCC,Learning Disability Comm Care,COUN,30030.28,Revenue,Magic Life Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,15/11/2023,PAY01729843,MENH,Mental Health Support,COUN,5636.00,Revenue,Magic Life Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,22/11/2023,PAY01732000,CHAP,Child Disab Agency Placements,COUN,132366.28,Revenue,Magic Life Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Waste Management,WMT,Third Party Payments,F,Other Agencies,FL,14/11/2023,PAY01729490,CICL,City Clean,COUN,744.51,Revenue,Magpie Recycling Co-Operative Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Corporate Income & Expenditure,BVAOEX,Non Service Costs,NVC,Third Party Payments,F,Other Agencies,FL,29/11/2023,PAY01733629,LVPC,Levies and Precepts,COUN,1300.00,Revenue,Marine Square Enclosure Committee
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730764,LDCC,Learning Disability Comm Care,COUN,5979.00,Revenue,Marlborough Lodge
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,16/11/2023,PAY01730276,LDCC,Learning Disability Comm Care,COUN,-966.40,Revenue,Marlow Progress Housing
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730276,LDCC,Learning Disability Comm Care,COUN,20198.00,Revenue,Marlow Progress Housing
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,29/11/2023,PAY01733657,PHYS,Physical Support,COUN,-644.00,Revenue,Martlets Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,29/11/2023,PAY01733657,PHYS,Physical Support,COUN,1649.11,Revenue,Martlets Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Third Party Payments,F,Other Agencies,FL,03/11/2023,PAY01726332,HNBE,HNB Educat Agency Placements,COUN,52722.00,Revenue,Mary Hare School/Training Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,08/11/2023,PAY01727279,COGN,Memory Cognition Support,COUN,2304.00,Revenue,Maven Healthcare One Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,16/11/2023,PAY01730790,COGN,Memory Cognition Support,COUN,-23369.52,Revenue,Maven Healthcare One Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730790,COGN,Memory Cognition Support,COUN,100081.64,Revenue,Maven Healthcare One Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,16/11/2023,PAY01730790,PHYS,Physical Support,COUN,854.27,Revenue,Maven Healthcare One Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730790,PHYS,Physical Support,COUN,12391.73,Revenue,Maven Healthcare One Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,24/11/2023,PAY01733032,PHYS,Physical Support,COUN,-1338.76,Revenue,Maven Healthcare One Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,29/11/2023,PAY01733804,COGN,Memory Cognition Support,COUN,6895.73,Revenue,Maven Healthcare One Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,03/11/2023,PAY01726432,PHYS,Physical Support,COUN,-1408.56,Revenue,Maycroft Manor Care Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,03/11/2023,PAY01726432,PHYS,Physical Support,COUN,8280.00,Revenue,Maycroft Manor Care Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,16/11/2023,PAY01730405,COGN,Memory Cognition Support,COUN,-390.92,Revenue,Maycroft Manor Care Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730405,COGN,Memory Cognition Support,COUN,24594.04,Revenue,Maycroft Manor Care Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730405,MENH,Mental Health Support,COUN,5997.60,Revenue,Maycroft Manor Care Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,16/11/2023,PAY01730405,PHYS,Physical Support,COUN,-24154.00,Revenue,Maycroft Manor Care Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,16/11/2023,PAY01730405,PHYS,Physical Support,COUN,83484.28,Revenue,Maycroft Manor Care Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Corporate and Democratic Core,CDC,Premises Related,C,Repair Maint n Alterations,CA,06/11/2023,PAY01726762,OCIS,Other Corporate Items,COUN,9369.00,Revenue,Maydean Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Other Establishments,FH,30/11/2023,PAY01734517,HNBO,HNB E&S Other,COUN,360.00,Revenue,Maynards Green Community Primary School
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,14/11/2023,PAY01729467,LEGS,Legal Services,COUN,1000.00,Revenue,MBL Seminars Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,29/11/2023,PAY01733894,TPRS,Transport Projects and Eng,COUN,7200.00,Capital,McMillan Gardens
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Management Services (DEC),MGT,Premises Related,C,Repair Maint n Alterations,CA,03/11/2023,PAY01726366,CIPK,City Parks,COUN,150.00,Revenue,MDJ Light Brothers (SP) Ltd
