Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,PROP,Property and Design,COUN,29718.65,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,EDPM,Education Property Management,COUN,307.74,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Nursery Schools,EAA,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,EYBC,EYB Centrally retained Nursery,COUN,1171.51,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Primary Schools,EHH,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,SCHL,Schools,COUN,86700.70,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Secondary Ed,EJE,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,ESOT,ES - Other,COUN,1042.75,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Secondary Schools,EJJ,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,SCHL,Schools,COUN,107062.40,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Schools,EKK,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,HNBO,HNB E&S Other,COUN,16548.59,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Culture and Heritage,CHG,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,SPLE,Sport and Leisure,COUN,-1019.36,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Culture and Heritage,CHG,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,VENU,Venues,COUN,32297.95,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,CIPK,City Parks,COUN,424.09,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,SPLE,Sport and Leisure,COUN,14034.02,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Cem Crem and Mortuary Services,CCM,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,BERE,Bereavement,COUN,1888.72,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Environmental Health,EVH,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,CICL,City Clean,COUN,5350.47,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Highways and Roads - Mntnce,HRM,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,TPRS,Transport Projects and Eng,COUN,2079.39,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Parking Services,PRK,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,PARK,Parking Services,COUN,14543.41,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,ASSA,Hostel Accommodation,COUN,-581.07,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,TAAS,Temp Accom and Allocations,COUN,341.89,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,TRAV,Travellers,COUN,1739.35,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,HOHH,Housing Management & Support,COUN,8464.72,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Energy Costs,CB,22/01/2024,PAY01748260,HTEN,Tenancy Services,COUN,68372.36,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,22/01/2024,PAY01748260,HPAI,Property & Investment,COUN,262.69,Capital,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Highways and Roads - Mntnce,HRM,Premises Related,C,Energy Costs,CB,26/01/2024,PAY01749790,TPRS,Transport Projects and Eng,COUN,121964.25,Revenue,EDF Energy Customers PLC 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Holding Accounts,PPH,Premises Related,C,Repair Maint n Alterations,CA,18/01/2024,PAY01747278,PROP,Property and Design,COUN,6781.57,Revenue,Edgar & Wood Mechanical Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Planning and Development,BVAPLA,Planning Policy,PLP,Supplies and Services,E,Services,EF,19/01/2024,PAY01748011,PPMP,Planning Policy Major Projects,COUN,9250.00,Revenue,Edge Planning & Development LLP
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,25/01/2024,PAY01749407,ORGD,Organisational Development,COUN,875.00,Revenue,Edge Training and Consultancy Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,23/01/2024,PAY01748503,TAAS,Temp Accom and Allocations,COUN,850.00,Revenue,Edmonds Letting
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,25/01/2024,PAY01749120,TAAS,Temp Accom and Allocations,COUN,1175.00,Revenue,Edmonds Letting
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,31/01/2024,PAY01750576,TAAS,Temp Accom and Allocations,COUN,1100.00,Revenue,Edmonds Letting
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Third Party Payments,F,Other Agencies,FL,29/01/2024,PAY01750277,HNBE,HNB Educat Agency Placements,COUN,58000.00,Revenue,Educate U Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY Central,EAE,Supplies and Services,E,Grants n Subscriptions,EK,15/01/2024,PAY01746403,EYCH,EY Children Cent Nurse & Ccare,COUN,365.44,Revenue,Educraft Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Holding Accounts,PPH,Premises Related,C,Repair Maint n Alterations,CA,04/01/2024,PAY01743351,PROP,Property and Design,COUN,301.30,Revenue,Edwards Modular Controls Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,04/01/2024,PAY01743351,FABS,Facilities & Building Services,COUN,423.25,Revenue,Edwards Modular Controls Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,05/01/2024,PAY01743537,FABS,Facilities & Building Services,COUN,1940.16,Revenue,Edwards Modular Controls Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Premises Related,C,Repair Maint n Alterations,CA,12/01/2024,PAY01745797,EDPM,Education Property Management,COUN,362.00,Revenue,Edwards Modular Controls Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,05/01/2024,PAY01743725,TAAS,Temp Accom and Allocations,COUN,1100.00,Revenue,Edwards Property Investment Co Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,08/01/2024,PAY01744259,TAAS,Temp Accom and Allocations,COUN,1100.00,Revenue,Edwards Property Investment Co Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,16/01/2024,PAY01746559,TAAS,Temp Accom and Allocations,COUN,1100.00,Revenue,Edwards Property Investment Co Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,31/01/2024,PAY01750704,TAAS,Temp Accom and Allocations,COUN,1100.00,Revenue,Edwards Property Investment Co Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,10/01/2024,PAY01744768,HHIA,Housing Invt & Asset Mngmnt,COUN,1530.00,Revenue,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,11/01/2024,PAY01745525,HHIA,Housing Invt & Asset Mngmnt,COUN,2562.00,Capital,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,12/01/2024,PAY01746025,HHIA,Housing Invt & Asset Mngmnt,COUN,360.00,Revenue,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,12/01/2024,PAY01746025,HHIA,Housing Invt & Asset Mngmnt,COUN,458.00,Capital,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,15/01/2024,PAY01746382,HHIA,Housing Invt & Asset Mngmnt,COUN,4536.00,Revenue,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,15/01/2024,PAY01746382,HHIA,Housing Invt & Asset Mngmnt,COUN,5263.00,Capital,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,16/01/2024,PAY01746616,HHIA,Housing Invt & Asset Mngmnt,COUN,1635.00,Capital,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,26/01/2024,PAY01749906,HHIA,Housing Invt & Asset Mngmnt,COUN,900.00,Revenue,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,29/01/2024,PAY01750299,HHIA,Housing Invt & Asset Mngmnt,COUN,360.00,Revenue,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Repair Maint n Alterations,CA,31/01/2024,PAY01750861,SSHS,Seaside Homes (BHSCH),COUN,180.00,Revenue,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,31/01/2024,PAY01750861,HHIA,Housing Invt & Asset Mngmnt,COUN,360.00,Revenue,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,31/01/2024,PAY01750861,HHIA,Housing Invt & Asset Mngmnt,COUN,903.74,Capital,EFAM Air Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,19/01/2024,PAY01747840,CICL,City Clean,COUN,48732.56,Capital,Egbert H Taylor & Company Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,05/01/2024,PAY01743965,LDCC,Learning Disability Comm Care,COUN,1413.76,Revenue,EHSL Supported House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Supplies and Services,E,Catering,EB,11/01/2024,PAY01744993,RCOP,Resource Centres Older People,COUN,1092.60,Revenue,El Greco
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Supplies and Services,E,Catering,EB,29/01/2024,PAY01750085,RCOP,Resource Centres Older People,COUN,1108.75,Revenue,El Greco
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,Vehicles,PE1,Vehicles,PE1L5,19/01/2024,PAY01748018,CICL,City Clean,COUN,420000.00,Capital,Electra Commercial Vehicles Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Supplies and Services,E,Clothing Uniforms n Laundry,EC,30/01/2024,PAY01750402,CICL,City Clean,COUN,1202.31,Revenue,Elis UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other LA Attrib Sch,ELA,Third Party Payments,F,Other Establishments,FH,10/01/2024,PAY01744766,HNBO,HNB E&S Other,COUN,1741.00,Revenue,Elite Tutors Sussex Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Equip't Furniture n Materials,EA,12/01/2024,PAY01745706,SKEM,Skills and Employment,COUN,419.81,Revenue,Elliott Baxter & Company Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,12/01/2024,PAY01745657,COGN,Memory Cognition Support,COUN,-2122.04,Revenue,Elreg House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745657,COGN,Memory Cognition Support,COUN,9356.00,Revenue,Elreg House
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,12/01/2024,PAY01745948,LDCC,Learning Disability Comm Care,COUN,-1101.32,Revenue,Elysium Healthcare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745948,LDCC,Learning Disability Comm Care,COUN,59877.64,Revenue,Elysium Healthcare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other LA Attrib Sch,ELA,Third Party Payments,F,Other Establishments,FH,24/01/2024,PAY01748841,HNBO,HNB E&S Other,COUN,3740.00,Revenue,Elysium Healthcare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Equip't Furniture n Materials,EA,12/01/2024,PAY01746067,HREM,Repairs & Maintenance,COUN,3839.00,Revenue,Empire Tapes PLC
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Equip't Furniture n Materials,EA,19/01/2024,PAY01748049,HREM,Repairs & Maintenance,COUN,2075.50,Revenue,Empire Tapes PLC
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Traffic Mgmnt and Road Safety,TMR,Supplies and Services,E,Equip't Furniture n Materials,EA,29/01/2024,PAY01750276,TPRS,Transport Projects and Eng,COUN,585.75,Revenue,Endura Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Services,EF,18/01/2024,PAY01747393,BSUM,Building Survey & Util Manage,COUN,770.00,Revenue,Energy & Compliance Tech Ltd t/a Compliance 365
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Contract Hire n Operating Leas,DB,26/01/2024,PAY01749864,CICL,City Clean,COUN,618.76,Revenue,Enterprise Flex-E-Rent
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Contract Hire n Operating Leas,DB,03/01/2024,PAY01742923,CICL,City Clean,COUN,524.16,Revenue,Enterprise Rent-a-Car UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Contract Hire n Operating Leas,DB,16/01/2024,PAY01746487,CICL,City Clean,COUN,2420.22,Revenue,Enterprise Rent-a-Car UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Contract Hire n Operating Leas,DB,23/01/2024,PAY01748518,CICL,City Clean,COUN,1531.53,Revenue,Enterprise Rent-a-Car UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Contract Hire n Operating Leas,DB,30/01/2024,PAY01750375,CICL,City Clean,COUN,412.06,Revenue,Enterprise Rent-a-Car UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Othr LAC Svcs,FLX,Third Party Payments,F,Other Establishments,FH,03/01/2024,PAY01743111,CHPL,Children`s Placements,COUN,8513.40,Revenue,Enthum Foundation
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Othr LAC Svcs,FLX,Third Party Payments,F,Other Establishments,FH,31/01/2024,PAY01750775,CHPL,Children`s Placements,COUN,8513.40,Revenue,Enthum Foundation
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Third Party Payments,F,Private Contractors,FJ,24/01/2024,PAY01748705,CICL,City Clean,COUN,1230.25,Revenue,Environment Agency  
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,09/01/2024,PAY01744476,PHYS,Physical Support,COUN,6851.49,Revenue,Enviva Complex Care Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,17/01/2024,PAY01746945,PHYS,Physical Support,COUN,4567.66,Revenue,Enviva Complex Care Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745739,PHYS,Physical Support,COUN,4361.52,Revenue,Equinox Care
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Transfer Payments,G,Supporting People,GF,26/01/2024,PAY01749861,TAAS,Temp Accom and Allocations,COUN,21240.53,Revenue,Equinox Care
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Transfer Payments,G,Supporting People,GF,30/01/2024,PAY01750472,TAAS,Temp Accom and Allocations,COUN,21240.53,Revenue,Equinox Care
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Services,EF,24/01/2024,PAY01748762,FINS,Financial Services,COUN,3300.00,Revenue,Ernst & Young LLP
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,03/01/2024,PAY01743167,CHPL,Children`s Placements,COUN,19047.00,Revenue,Esland South Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,31/01/2024,PAY01750833,CHPL,Children`s Placements,COUN,19047.00,Revenue,Esland South Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,03/01/2024,PAY01742924,CHPL,Children`s Placements,COUN,14000.56,Revenue,Ethelbert Childrens Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,31/01/2024,PAY01750595,CHPL,Children`s Placements,COUN,14000.56,Revenue,Ethelbert Childrens Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Public Transport,PTR,Supplies and Services,E,Print Stat & Gen Office Exps,ED,30/01/2024,PAY01750427,PARK,Parking Services,COUN,1052.38,Revenue,Euclid Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Direct Transport Costs,DA,04/01/2024,PAY01743379,CICL,City Clean,COUN,367.45,Revenue,Euro Car Parts
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Direct Transport Costs,DA,08/01/2024,PAY01744278,CICL,City Clean,COUN,360.57,Revenue,Euro Car Parts
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Direct Transport Costs,DA,11/01/2024,PAY01745410,CICL,City Clean,COUN,358.62,Revenue,Euro Car Parts
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Direct Transport Costs,DA,12/01/2024,PAY01745963,CICL,City Clean,COUN,245.48,Revenue,Euro Car Parts
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Direct Transport Costs,DA,29/01/2024,PAY01750266,CICL,City Clean,COUN,312.66,Revenue,Euro Car Parts
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Parking Services,PRK,Third Party Payments,F,Other Establishments,FH,15/01/2024,PAY01746297,PARK,Parking Services,COUN,612.50,Revenue,Euro Parking Collection Plc
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,12/01/2024,PAY01745690,PHYS,Physical Support,COUN,-7430.00,Revenue,Evans Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745690,PHYS,Physical Support,COUN,30400.64,Revenue,Evans Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Substance Misuse,ADM,Third Party Payments,F,Other Establishments,FH,12/01/2024,PAY01745690,SUBM,Substance Misuse Support,COUN,3876.00,Revenue,Evans Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,17/01/2024,PAY01746942,HHIA,Housing Invt & Asset Mngmnt,COUN,25630.00,Capital,Everwarm Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Third Party Payments,F,Independent Units of Council,FA,24/01/2024,PAY01749005,SPLE,Sport and Leisure,COUN,28250.00,Revenue,Exclusive Leisure Ltd
