Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,30/06/2023,PAY01689357,PHYS,Physical Support,COUN,47054.25,Revenue,Camelot Nursing Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689357,PHYS,Physical Support,COUN,-45485.14,Revenue,Camelot Nursing Home
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Other Grants Reimbs n Conts,L,Contributions,LC,30/06/2023,PAY01689808,DEMO,Democratic Services,COUN,899.60,Revenue,Campaign to Protect Rural England - Sussex
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Equip't Furniture n Materials,EA,07/06/2023,PAY01681609,SKEM,Skills and Employment,COUN,221.92,Revenue,Canon (UK) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Equip't Furniture n Materials,EA,21/06/2023,PAY01685243,FABS,Facilities & Building Services,COUN,2425.73,Revenue,Canon (UK) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Equip't Furniture n Materials,EA,21/06/2023,PAY01685243,SKEM,Skills and Employment,COUN,91.15,Revenue,Canon (UK) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Flood Drainage and Coast Prtn,FDC,Premises Related,C,Repair Maint n Alterations,CA,07/06/2023,PAY01681535,TPRS,Transport Projects and Eng,COUN,400.00,Revenue,Canterbury City Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Premises Related,C,Cleaning n Domestic Supps,CH,16/06/2023,PAY01684121,HNBO,HNB E&S Other,COUN,1319.80,Revenue,Capital Hygiene/Capital Cleaning
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Premises Related,C,Cleaning n Domestic Supps,CH,30/06/2023,PAY01689371,HNBO,HNB E&S Other,COUN,928.41,Revenue,Capital Hygiene/Capital Cleaning
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Cem Crem and Mortuary Services,CCM,Supplies and Services,E,Clothing Uniforms n Laundry,EC,27/06/2023,PAY01688029,BERE,Bereavement,COUN,333.60,Revenue,Cardinal Supplies Ltd T/A Total Workwear
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Third Party Payments,F,Other Establishments,FH,29/06/2023,PAY01689300,TAAS,Temp Accom and Allocations,COUN,600.00,Revenue,Cardino Property Management Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,02/06/2023,PAY01680547,LDCC,Learning Disability Comm Care,COUN,-483.20,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,02/06/2023,PAY01680547,LDCC,Learning Disability Comm Care,COUN,4669.56,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,02/06/2023,PAY01680547,COGN,Memory Cognition Support,COUN,4337.52,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,02/06/2023,PAY01680547,PHYS,Physical Support,COUN,4520.64,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,30/06/2023,PAY01689511,LDCC,Learning Disability Comm Care,COUN,-483.20,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689511,LDCC,Learning Disability Comm Care,COUN,4669.56,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689511,COGN,Memory Cognition Support,COUN,4337.52,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689511,PHYS,Physical Support,COUN,4520.64,Revenue,Care for Veterans
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,02/06/2023,PAY01680920,COGN,Memory Cognition Support,COUN,3494.84,Revenue,Care Homes (Scotland) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689686,COGN,Memory Cognition Support,COUN,3494.84,Revenue,Care Homes (Scotland) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,07/06/2023,PAY01681698,LDCC,Learning Disability Comm Care,COUN,18.79,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,07/06/2023,PAY01681698,MENH,Mental Health Support,COUN,797.41,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,07/06/2023,PAY01681698,PHYS,Physical Support,COUN,14626.83,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,07/06/2023,PAY01681698,SORY,Sensory Support,COUN,95.36,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,26/06/2023,PAY01687632,LDCC,Learning Disability Comm Care,COUN,10.64,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,26/06/2023,PAY01687632,MENH,Mental Health Support,COUN,354.18,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,26/06/2023,PAY01687632,PHYS,Physical Support,COUN,7341.75,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,26/06/2023,PAY01687632,SORY,Sensory Support,COUN,47.86,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,29/06/2023,PAY01688782,COGN,Memory Cognition Support,COUN,833.88,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,29/06/2023,PAY01688782,MENH,Mental Health Support,COUN,808.38,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,29/06/2023,PAY01688782,PHYS,Physical Support,COUN,13383.82,Revenue,Care Outlook Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,09/06/2023,PAY01682726,PHCM,PH Commissioning,COUN,492.00,Revenue,Care Unbound Ltd t/a Here
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,14/06/2023,PAY01683641,LDCC,Learning Disability Comm Care,COUN,547.36,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,14/06/2023,PAY01683641,COGN,Memory Cognition Support,COUN,944.57,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,14/06/2023,PAY01683641,MENH,Mental Health Support,COUN,1830.33,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,14/06/2023,PAY01683641,PHYS,Physical Support,COUN,-2693.00,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,14/06/2023,PAY01683641,PHYS,Physical Support,COUN,19953.72,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,21/06/2023,PAY01685519,COGN,Memory Cognition Support,COUN,311.15,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,21/06/2023,PAY01685519,MENH,Mental Health Support,COUN,301.00,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,21/06/2023,PAY01685519,PHYS,Physical Support,COUN,2854.46,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686791,LDCC,Learning Disability Comm Care,COUN,172.20,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686791,MENH,Mental Health Support,COUN,309.75,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01686791,PHYS,Physical Support,COUN,1315.35,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689708,COGN,Memory Cognition Support,COUN,311.15,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689708,PHYS,Physical Support,COUN,2370.30,Revenue,Care4you Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,07/06/2023,PAY01681897,LDCC,Learning Disability Comm Care,COUN,-22.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,07/06/2023,PAY01681897,LDCC,Learning Disability Comm Care,COUN,3832.34,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,07/06/2023,PAY01681897,MENH,Mental Health Support,COUN,1824.15,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,07/06/2023,PAY01681897,PHYS,Physical Support,COUN,-231.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,07/06/2023,PAY01681897,PHYS,Physical Support,COUN,5234.28,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,09/06/2023,PAY01682825,LDCC,Learning Disability Comm Care,COUN,-22.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,09/06/2023,PAY01682825,LDCC,Learning Disability Comm Care,COUN,2298.87,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,09/06/2023,PAY01682825,MENH,Mental Health Support,COUN,1690.98,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,09/06/2023,PAY01682825,PHYS,Physical Support,COUN,-107.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,09/06/2023,PAY01682825,PHYS,Physical Support,COUN,7080.77,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,16/06/2023,PAY01684742,MENH,Mental Health Support,COUN,45.76,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,16/06/2023,PAY01684742,PHYS,Physical Support,COUN,-273.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,16/06/2023,PAY01684742,PHYS,Physical Support,COUN,594.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,21/06/2023,PAY01685568,LDCC,Learning Disability Comm Care,COUN,-22.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,21/06/2023,PAY01685568,LDCC,Learning Disability Comm Care,COUN,1807.50,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,21/06/2023,PAY01685568,MENH,Mental Health Support,COUN,1429.43,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,21/06/2023,PAY01685568,PHYS,Physical Support,COUN,-380.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,21/06/2023,PAY01685568,PHYS,Physical Support,COUN,7587.99,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Customer n Client Receipts,M,Fees n Charges,MB,26/06/2023,PAY01687680,LDCC,Learning Disability Comm Care,COUN,-22.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,26/06/2023,PAY01687680,LDCC,Learning Disability Comm Care,COUN,2356.88,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,26/06/2023,PAY01687680,MENH,Mental Health Support,COUN,1479.91,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,26/06/2023,PAY01687680,PHYS,Physical Support,COUN,-380.00,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,26/06/2023,PAY01687680,PHYS,Physical Support,COUN,7269.64,Revenue,Caremark (Brighton & Hove)
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,02/06/2023,PAY01681173,COGN,Memory Cognition Support,COUN,-784.00,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,02/06/2023,PAY01681173,COGN,Memory Cognition Support,COUN,3493.92,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,02/06/2023,PAY01681173,MENH,Mental Health Support,COUN,1908.65,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,02/06/2023,PAY01681173,PHYS,Physical Support,COUN,-4256.00,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,02/06/2023,PAY01681173,PHYS,Physical Support,COUN,42110.74,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Customer n Client Receipts,M,Fees n Charges,MB,02/06/2023,PAY01681173,SORY,Sensory Support,COUN,-1140.00,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,02/06/2023,PAY01681173,SORY,Sensory Support,COUN,2963.59,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01687037,COGN,Memory Cognition Support,COUN,-392.00,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01687037,COGN,Memory Cognition Support,COUN,1790.12,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01687037,MENH,Mental Health Support,COUN,966.90,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01687037,PHYS,Physical Support,COUN,-1800.00,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01687037,PHYS,Physical Support,COUN,21446.06,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Customer n Client Receipts,M,Fees n Charges,MB,22/06/2023,PAY01687037,SORY,Sensory Support,COUN,-380.00,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,22/06/2023,PAY01687037,SORY,Sensory Support,COUN,987.16,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,23/06/2023,PAY01687406,PHYS,Physical Support,COUN,3789.32,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,26/06/2023,PAY01687694,PHYS,Physical Support,COUN,1567.72,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,30/06/2023,PAY01689779,PHYS,Physical Support,COUN,-626.00,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689779,PHYS,Physical Support,COUN,7058.35,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689779,SORY,Sensory Support,COUN,574.90,Revenue,Carepoint Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,29/06/2023,PAY01688790,LDCC,Learning Disability Comm Care,COUN,4391.36,Revenue,Caretech Community Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,02/06/2023,PAY01681210,LDCC,Learning Disability Comm Care,COUN,8352.88,Revenue,CareTech Community Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,30/06/2023,PAY01689797,LDCC,Learning Disability Comm Care,COUN,8352.88,Revenue,CareTech Community Services Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Management Services (DEC),MGT,Transport Related,D,Direct Transport Costs,DA,22/06/2023,PAY01686461,CICL,City Clean,COUN,251.74,Revenue,Carglass Windscreens Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Third Party Payments,F,Other Agencies,FL,26/06/2023,PAY01687718,HNBE,HNB Educat Agency Placements,COUN,400.00,Revenue,Caroline White Teaching and Tuition
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Com and Scl Work,FCW,Supplies and Services,E,Services,EF,14/06/2023,PAY01683767,CPIC,PiC,COUN,691.88,Revenue,Carter Brown - The Expert Service Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Highways and Roads - Mntnce,HRM,Supplies and Services,E,Communications n Computing,EH,21/06/2023,PAY01685468,HIGH,Traffic Management,COUN,508.80,Revenue,Case Communications Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Services,EF,23/06/2023,PAY01687395,TAAS,Temp Accom and Allocations,COUN,1940.00,Revenue,Castle Accommodation Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Holding Accounts,PPH,Premises Related,C,Water Services,CE,27/06/2023,PAY01687985,PROP,Property and Design,COUN,569.51,Revenue,Castle Water Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Supplies and Services,E,Catering,EB,16/06/2023,PAY01684701,HNBO,HNB E&S Other,COUN,356687.44,Revenue,Cater Link Ltd
