Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Repair Maint n Alterations,CA,16/02/2024,PAY01756629,SSHS,Seaside Homes (BHSCH),COUN,260.00,Revenue,Bauer Analysis Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Repair Maint n Alterations,CA,16/02/2024,PAY01756629,TAAS,Temp Accom and Allocations,COUN,780.00,Revenue,Bauer Analysis Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,16/02/2024,PAY01756629,HREM,Repairs & Maintenance,COUN,605.00,Revenue,Bauer Analysis Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,21/02/2024,PAY01757471,HHSS,Head of Strategy & Supply,COUN,600.00,Capital,Bauer Analysis Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,23/02/2024,PAY01758608,HREM,Repairs & Maintenance,COUN,570.00,Capital,Bauer Analysis Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,09/02/2024,PAY01754168,PHYS,Physical Support,COUN,-1031.44,Revenue,Baytrees Homes Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,09/02/2024,PAY01754168,PHYS,Physical Support,COUN,2462.88,Revenue,Baytrees Homes Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,01/02/2024,PAY01751519,HHIA,Housing Invt & Asset Mngmnt,COUN,24674.24,Capital,BCS Robertson Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,13/02/2024,PAY01755124,HHIA,Housing Invt & Asset Mngmnt,COUN,43064.79,Capital,BCS Robertson Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Premises Related,C,Repair Maint n Alterations,CA,13/02/2024,PAY01755152,SPLE,Sport and Leisure,COUN,1500.00,Revenue,Bearings and Belts Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Premises Related,C,Repair Maint n Alterations,CA,23/02/2024,PAY01758660,SPLE,Sport and Leisure,COUN,3885.00,Revenue,Bearings and Belts Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,16/02/2024,PAY01756503,EYBA,EYB Add Supp fund 2 3 & 4 year,COUN,2809.32,Revenue,Bears House Nursery Brighton
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,20/02/2024,PAY01757148,EYBF,EYB Funding 3 & 4 year olds,COUN,3724.82,Revenue,Bears House Nursery Brighton
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,09/02/2024,PAY01754408,PHYS,Physical Support,COUN,-4283.39,Revenue,Beaumont NH Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,09/02/2024,PAY01754408,PHYS,Physical Support,COUN,45243.71,Revenue,Beaumont NH Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Communications n Computing,EH,02/02/2024,PAY01752249,HHIA,Housing Invt & Asset Mngmnt,COUN,1577.49,Revenue,Bechtle Direct Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Communications n Computing,EH,15/02/2024,PAY01756103,ICTA,ICT,COUN,386.40,Revenue,Bechtle Direct Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Training,BM,29/02/2024,PAY01760205,ORGD,Organisational Development,COUN,925.00,Revenue,Beckwith Consulting Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Corporate and Democratic Core,CDC,Transfer Payments,G,Other Transfer Payments,GD,08/02/2024,PAY01754029,REVS,Revenues and Benefits,COUN,357.50,Revenue,Bedzz Are Us Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Corporate and Democratic Core,CDC,Transfer Payments,G,Other Transfer Payments,GD,15/02/2024,PAY01756273,REVS,Revenues and Benefits,COUN,349.17,Revenue,Bedzz Are Us Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,16/02/2024,PAY01756615,EYBA,EYB Add Supp fund 2 3 & 4 year,COUN,1593.09,Revenue,Bee In The Woods
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,20/02/2024,PAY01757233,EYBF,EYB Funding 3 & 4 year olds,COUN,7492.35,Revenue,Bee In The Woods
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Repair Maint n Alterations,CA,08/02/2024,PAY01754050,SSHS,Seaside Homes (BHSCH),COUN,955.43,Revenue,Bell Decorating Group Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,23/02/2024,PAY01758645,HREM,Repairs & Maintenance,COUN,2762.03,Revenue,Bell Decorating Group Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Repair Maint n Alterations,CA,27/02/2024,PAY01759270,TAAS,Temp Accom and Allocations,COUN,3610.85,Revenue,Bell Decorating Group Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,27/02/2024,PAY01759270,HREM,Repairs & Maintenance,COUN,11480.53,Revenue,Bell Decorating Group Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,16/02/2024,PAY01756470,HREM,Repairs & Maintenance,COUN,4183.00,Capital,Bensley`s Timber Maintenance Co Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Transport Related,D,Direct Transport Costs,DA,23/02/2024,PAY01758516,CIPK,City Parks,COUN,1227.80,Revenue,Bernhard and Company Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Libs Culture and Hertage,4LH,New Construction n Conversion,PB,New Construction n Conversion,PBL5,02/02/2024,PAY01752372,RPMU,Royal Pavilion and Museums,COUN,1170.00,Capital,Berwick Law Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Repair Maint n Alterations,CA,08/02/2024,PAY01753499,TRAV,Travellers,COUN,215.00,Revenue,Betapest
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,12/02/2024,PAY01754804,LDCC,Learning Disability Comm Care,COUN,463.46,Revenue,Better Healthcare Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,12/02/2024,PAY01754804,COGN,Memory Cognition Support,COUN,1299.33,Revenue,Better Healthcare Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,12/02/2024,PAY01754804,MENH,Mental Health Support,COUN,5994.90,Revenue,Better Healthcare Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,12/02/2024,PAY01754804,PHYS,Physical Support,COUN,-859.95,Revenue,Better Healthcare Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,12/02/2024,PAY01754804,PHYS,Physical Support,COUN,12132.41,Revenue,Better Healthcare Services
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Public Transport,PTR,Supplies and Services,E,Services,EF,02/02/2024,PAY01752333,TPRS,Transport Projects and Eng,COUN,40075.00,Revenue,BetterPoints
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Supplies and Services,E,Catering,EB,01/02/2024,PAY01751117,RCOP,Resource Centres Older People,COUN,480.46,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Catering,EB,01/02/2024,PAY01751117,ASSA,Hostel Accommodation,COUN,187.50,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Supplies and Services,E,Catering,EB,02/02/2024,PAY01751815,RCOP,Resource Centres Older People,COUN,508.44,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Supplies and Services,E,Catering,EB,02/02/2024,PAY01751815,RCOP,Resource Centres Older People,COUN,380.24,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Catering,EB,02/02/2024,PAY01751815,ASSA,Hostel Accommodation,COUN,129.93,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Supplies and Services,E,Catering,EB,08/02/2024,PAY01753501,RCOP,Resource Centres Older People,COUN,645.16,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Catering,EB,08/02/2024,PAY01753501,ASSA,Hostel Accommodation,COUN,228.01,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Supplies and Services,E,Catering,EB,15/02/2024,PAY01755707,RCOP,Resource Centres Older People,COUN,263.09,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Supplies and Services,E,Catering,EB,15/02/2024,PAY01755707,RCOP,Resource Centres Older People,COUN,466.88,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Catering,EB,16/02/2024,PAY01756471,ASSA,Hostel Accommodation,COUN,275.72,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Supplies and Services,E,Catering,EB,21/02/2024,PAY01757326,RCOP,Resource Centres Older People,COUN,280.13,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Supplies and Services,E,Catering,EB,22/02/2024,PAY01757790,RCOP,Resource Centres Older People,COUN,415.74,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Supplies and Services,E,Catering,EB,22/02/2024,PAY01757790,RCOP,Resource Centres Older People,COUN,205.07,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Supplies and Services,E,Catering,EB,23/02/2024,PAY01758450,ASSA,Hostel Accommodation,COUN,349.67,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Supplies and Services,E,Catering,EB,29/02/2024,PAY01759800,RCOP,Resource Centres Older People,COUN,358.61,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Supplies and Services,E,Catering,EB,29/02/2024,PAY01759800,RCOP,Resource Centres Older People,COUN,179.60,Revenue,BFS Group Ltd t/a Bidvest Foodservice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Supplies and Services,E,Grants n Subscriptions,EK,01/02/2024,PAY01751082,HNBP,HNB Post16 High Needs Ext Prov,COUN,43022.68,Revenue,BHASVIC
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,09/02/2024,PAY01754549,PHYS,Physical Support,COUN,-202.52,Revenue,Billingham Grange Independent Hospital
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,09/02/2024,PAY01754549,PHYS,Physical Support,COUN,10460.00,Revenue,Billingham Grange Independent Hospital
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,09/02/2024,PAY01754224,COGN,Memory Cognition Support,COUN,-1370.76,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,09/02/2024,PAY01754224,COGN,Memory Cognition Support,COUN,61861.80,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,09/02/2024,PAY01754224,MENH,Mental Health Support,COUN,-673.28,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,09/02/2024,PAY01754224,MENH,Mental Health Support,COUN,8122.60,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,09/02/2024,PAY01754224,PHYS,Physical Support,COUN,-10566.32,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,09/02/2024,PAY01754224,PHYS,Physical Support,COUN,98835.67,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,23/02/2024,PAY01758434,COGN,Memory Cognition Support,COUN,436.86,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,23/02/2024,PAY01758434,COGN,Memory Cognition Support,COUN,-7204.08,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,27/02/2024,PAY01759157,COGN,Memory Cognition Support,COUN,8357.14,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,27/02/2024,PAY01759157,PHYS,Physical Support,COUN,3087.46,Revenue,Birchgrove Healthcare (Sussex) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY Central,EAE,Supplies and Services,E,Grants n Subscriptions,EK,13/02/2024,PAY01754971,EYCH,EY Children Cent Nurse & Ccare,COUN,281.25,Revenue,Black & Minority Ethnic Young Peoples Project
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Parking Services,PRK,Premises Related,C,Repair Maint n Alterations,CA,08/02/2024,PAY01754101,PARK,Parking Services,COUN,1061.50,Revenue,Blacks Solicitors LLP
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Supplies and Services,E,Catering,EB,16/02/2024,PAY01756447,RCOP,Resource Centres Older People,COUN,260.05,Revenue,Blakes Meats Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,02/02/2024,PAY01751814,HHIA,Housing Invt & Asset Mngmnt,COUN,2517.50,Revenue,BLB Surveyors Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,20/02/2024,PAY01757126,HHIA,Housing Invt & Asset Mngmnt,COUN,3375.00,Capital,BLB Surveyors Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,29/02/2024,PAY01759798,HHIA,Housing Invt & Asset Mngmnt,COUN,7567.50,Capital,BLB Surveyors Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Third Party Payments,F,Other Establishments,FH,29/02/2024,PAY01760415,CHPL,Children`s Placements,COUN,27109.84,Revenue,Bleep 360 Care Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,Plant Machinery n Equipment,PE2,Plant Machinery n Equipment,PE2L5,02/02/2024,PAY01752256,TPRS,Transport Projects and Eng,COUN,85792.69,Capital,Blink Charging UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Premises Related,C,Repair Maint n Alterations,CA,16/02/2024,PAY01756443,EDPM,Education Property Management,COUN,215.00,Revenue,Blockbusters Contracts Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Premises Related,C,Repair Maint n Alterations,CA,26/02/2024,PAY01758925,SPLE,Sport and Leisure,COUN,1860.00,Revenue,Blockbusters Contracts Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,27/02/2024,PAY01759147,HREM,Repairs & Maintenance,COUN,625.00,Revenue,Blockbusters Contracts Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Indirect Employees,B,Training,BM,26/02/2024,PAY01758998,SPLE,Sport and Leisure,COUN,1820.00,Revenue,Blue Response Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,28/02/2024,PAY01759338,CHPL,Children`s Placements,COUN,3439.80,Revenue,Blue Sky Fostering Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Leaving Care,FAL,Transfer Payments,G,Other Transfer Payments,GD,28/02/2024,PAY01759338,CHPL,Children`s Placements,COUN,4000.00,Revenue,Blue Sky Fostering Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,16/02/2024,PAY01756507,EYBA,EYB Add Supp fund 2 3 & 4 year,COUN,2415.33,Revenue,Blueberry Nursery & Early Learning Organisation 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Supplies and Services,E,Grants n Subscriptions,EK,16/02/2024,PAY01756507,HNBA,HNB Add Supp fund 2 3 & 4 year,COUN,890.76,Revenue,Blueberry Nursery & Early Learning Organisation 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,20/02/2024,PAY01757156,EYBF,EYB Funding 3 & 4 year olds,COUN,23206.22,Revenue,Blueberry Nursery & Early Learning Organisation 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed EY PVI,ENP,Supplies and Services,E,Grants n Subscriptions,EK,23/02/2024,PAY01758493,EYBP,EYB PVI Payments 2 year olds,COUN,376.20,Revenue,Blueberry Nursery & Early Learning Organisation 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Premises Related,C,Cleaning n Domestic Supps,CH,08/02/2024,PAY01753546,RCOP,Resource Centres Older People,COUN,1341.77,Revenue,Blueleaf Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Residential Svcs,FLR,Premises Related,C,Cleaning n Domestic Supps,CH,20/02/2024,PAY01757145,CDPV,In-house Childrens Disab Prov,COUN,230.65,Revenue,Blueleaf Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Transfer Payments,G,Other Transfer Payments,GD,02/02/2024,PAY01752416,CDSO,CDS Other,COUN,2100.00,Revenue,Bluelight Healthcare Recruitment Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Transfer Payments,G,Other Transfer Payments,GD,12/02/2024,PAY01754864,CDSO,CDS Other,COUN,1980.00,Revenue,Bluelight Healthcare Recruitment Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Transfer Payments,G,Other Transfer Payments,GD,15/02/2024,PAY01756314,CDSO,CDS Other,COUN,1980.00,Revenue,Bluelight Healthcare Recruitment Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Transfer Payments,G,Other Transfer Payments,GD,22/02/2024,PAY01758310,CDSO,CDS Other,COUN,1980.00,Revenue,Bluelight Healthcare Recruitment Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,13/02/2024,PAY01755173,TAAS,Temp Accom and Allocations,COUN,1800.00,Revenue,BN Property Holdings Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,09/02/2024,PAY01754427,TAAS,Temp Accom and Allocations,COUN,850.00,Revenue,BN Property Services Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,14/02/2024,PAY01755303,TAAS,Temp Accom and Allocations,COUN,1175.00,Revenue,BN Property Services Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Rents Payable,CC,20/02/2024,PAY01757214,TAAS,Temp Accom and Allocations,COUN,1050.00,Revenue,BN Property Services Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Culture and Heritage,CHG,Supplies and Services,E,Miscellaneous Expenses,EM,29/02/2024,PAY01759799,VENU,Venues,COUN,85.20,Revenue,BOC Ltd
