PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT)
17/01/2024,Quartz Properties,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,53082.93
17/01/2024,Quartz Properties,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,3044.39
17/01/2024,Rehoboth Day Nursery,2 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,1161.72
17/01/2024,Rehoboth Day Nursery,3 & 4 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,GRANTS AND CONTRIBUTIONS,2264.22
17/01/2024,Rent Connect LLP,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,29822
17/01/2024,Resurrection Life Centre Ltd,SUPERVISED CONTACT,FAMILY SOCIAL WORK SERVICE,SUPERVISED CONTACT- LAC,1100
17/01/2024,Resurrection Life Centre Ltd,SUPERVISED CONTACT,FAMILY SOCIAL WORK SERVICE,SUPERVISED CONTACT- LAC,600
17/01/2024,Royal Hospital for Neuro Disab,SUPPORT AND MEMORY COGNITION ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,12546.28
17/01/2024,Royal Hospital for Neuro Disab,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,13063.58
17/01/2024,Royal Hospital for Neuro Disab,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,14409.55
17/01/2024,Royal Hospital for Neuro Disab,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,14411.28
17/01/2024,Royal Hospital for Neuro Disab,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,14990.71
17/01/2024,Royal Hospital for Neuro Disab,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,14990.71
17/01/2024,Royal Hospital for Neuro Disab,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,9671.43
17/01/2024,Royal Mail Group Ltd,CATFORD COMPLEX,FACILITIES MANAGEMENT & CIVIC EVENTS,PRINTING,4740
17/01/2024,Safety Management,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,784.51
17/01/2024,Sanctuary Care Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,1306.97
17/01/2024,Smart Sec Solutions Ltd,SYDENHAM COMMUNITY HUB,VOLUNTARY AND COMMUNITY SECTOR GRANTS & ASSEMBLIES,ENERGY EFFICIENCY,275
17/01/2024,Smart Sec Solutions Ltd,SYDENHAM COMMUNITY HUB,VOLUNTARY AND COMMUNITY SECTOR GRANTS & ASSEMBLIES,ENERGY EFFICIENCY,1123.87
17/01/2024,Smart Sec Solutions Ltd,SYDENHAM COMMUNITY HUB,VOLUNTARY AND COMMUNITY SECTOR GRANTS & ASSEMBLIES,ENERGY EFFICIENCY,1123.87
17/01/2024,Smart Sec Solutions Ltd,SYDENHAM COMMUNITY HUB,VOLUNTARY AND COMMUNITY SECTOR GRANTS & ASSEMBLIES,ENERGY EFFICIENCY,1123.87
17/01/2024,Smart Sec Solutions Ltd,LEEMORE COMMUNITY HUB,VOLUNTARY AND COMMUNITY SECTOR GRANTS & ASSEMBLIES,ENERGY EFFICIENCY,913.09
17/01/2024,Smartspace Property Solutions Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,14086.4
17/01/2024,South East London Community Energy,SUSTAINABLE ENERGY PROJECTS,CLIMATE RESILIENCE TEAM,ENERGY EFFICIENCY,30934
17/01/2024,South London & Maudsley Nhs Trust,SLAM WORKING AGE ADULTS-CMHT,COMMUNITY MENTAL HEALTH,AGENCY STAFF,6189.44
17/01/2024,South London & Maudsley Nhs Trust,MH TEAM OTHER CARE,COMMUNITY MENTAL HEALTH,PAYMENT TO HEALTH AUTHORITIES,175000
17/01/2024,Spektrix Ltd,LT: THEATRE MANAGEMENT,BROADWAY THEATRE GROUP,PROFESSIONAL SERVICES ,1052.9
17/01/2024,Spektrix Ltd,LT: THEATRE MANAGEMENT,BROADWAY THEATRE GROUP,PROFESSIONAL SERVICES ,825.58
17/01/2024,Spektrix Ltd,LT: THEATRE MANAGEMENT,BROADWAY THEATRE GROUP,PROFESSIONAL SERVICES ,2934.86
17/01/2024,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1587.95
17/01/2024,Sundry Suppliers,LH DISREPAIRS COSTS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,330.29
17/01/2024,Sundry Suppliers,LEWISHAM CREMATORIUM,BEREAVEMENT SERVICES,"RESOURCES- EQUIPMENT, FURNITURE, MATERIALS",11284.7
17/01/2024,Sunrise Community Nurseries,EARLY YEARS/ EYSFSP: PAYMENTS TO VOLUNTARY ORGS.,FAMILY SOCIAL WORK SERVICE,NURSARY/CHILDCARE FEES,660
17/01/2024,Swan Family Centres Ltd,SUPERVISED CONTACT,FAMILY SOCIAL WORK SERVICE,SUPERVISED CONTACT- LAC,720
17/01/2024,Swan Family Centres Ltd,SUPERVISED CONTACT,FAMILY SOCIAL WORK SERVICE,SUPERVISED CONTACT- LAC,720
17/01/2024,Swan Family Centres Ltd,SUPERVISED CONTACT,FAMILY SOCIAL WORK SERVICE,SUPERVISED CONTACT- LAC,720
17/01/2024,Swan Family Centres Ltd,SUPERVISED CONTACT,FAMILY SOCIAL WORK SERVICE,SUPERVISED CONTACT- LAC,960
17/01/2024,Swan Family Centres Ltd,SUPERVISED CONTACT,FAMILY SOCIAL WORK SERVICE,SUPERVISED CONTACT- LAC,480
17/01/2024,T Loughman & Co Ltd,BECKENHAM PLACE PARK - EASTERN PARK,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,173719.37
17/01/2024,TLC Carers Ltd,MENTAL HEALTH SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1000
17/01/2024,TLC Carers Ltd,MENTAL HEALTH SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1000
17/01/2024,Telsolutions Ltd,ENFORCEMENT AGENT TEAM,REVENUES AND BENEFITS,MOBILE PHONE SERVICES,300
17/01/2024,The Complete Works Ltd,SAFEGUARDING & INCLUSIONS,"ACCESS, INCULSION AND PARTICPATION",PROFESSIONAL SERVICES ,8735
17/01/2024,The Complete Works Ltd,SAFEGUARDING & INCLUSIONS,"ACCESS, INCULSION AND PARTICPATION",PROFESSIONAL SERVICES ,8735
17/01/2024,The Greenleaf Trust / Spark2Life,SAFER COMMUNITIES - MOPAC - LCPF VIOLENCE REDUCTION UNIT (VRU),SAFER COMMUNITIES,PRIVATE CONTRACTORS PAYMENT - OTHER,6389
17/01/2024,The Greenleaf Trust / Spark2Life,SAFER COMMUNITIES - MOPAC - LCPF VIOLENCE REDUCTION UNIT (VRU),SAFER COMMUNITIES,PRIVATE CONTRACTORS PAYMENT - OTHER,6389
17/01/2024,The Lewisham Care Partnership/TLCP,DAAT-ADULTS DRUG LES SHARED CARE WITH GPs,DRUG ACTION TEAM,HEALTHCARE SERVICES - GENERAL,2000
17/01/2024,The Little Sisters of the Poor,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3182.72
17/01/2024,The Little Sisters of the Poor,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3182.72
17/01/2024,UK Latin Community CIC,HOLIDAY ACTIVITY AND FOOD PROGRAMME,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,384
17/01/2024,Unique Personnel (UK) LTD,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,524.72
17/01/2024,Unique Personnel (UK) LTD,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,511.24
17/01/2024,United Living South Ltd,DECENT HOMES - SOUTH WORKS 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,447247.67
17/01/2024,United Living South Ltd,DECENT HOMES - SOUTH WORKS 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,668544.93
17/01/2024,Redacted,3 & 4 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,GRANTS AND CONTRIBUTIONS,377.37
17/01/2024,Vivid Resourcing Ltd,CORPORATE LETTING TEAM,SGM CAPITAL PROGRAMME,PROFESSIONAL SERVICES ,1520
17/01/2024,Voyage Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,12809.43
17/01/2024,Voyage Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,9115.71
17/01/2024,Voyage Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,9419.57
17/01/2024,Voyage Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3190.43
17/01/2024,Voyage Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7901.78
17/01/2024,Voyage Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,8165.18
17/01/2024,Waterman Aspen Ltd,STRATEGIC TRANSPORT,HIGHWAYS AND STREETSCENE,STREET & TRAFFIC MGT - OTHER,1536
17/01/2024,Willow Estate Agents(London) Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,63141.75
17/01/2024,Woodham Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7409
17/01/2024,Woodham Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,14552.33
17/01/2024,Woodham Care Homes,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 3 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,8449.67
17/01/2024,Woodham Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5736.86
17/01/2024,Woodham Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,1725.15
18/01/2024,3 Arrows Properties Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,8457
18/01/2024,A J Pain Waste Management,CARETAKING SERVICES - MOBILE,HOUSING MANAGEMENT DIVISION - HRA,WASTE DISPOSAL,500
18/01/2024,Redacted,FMD INSURANCE & RISK,INSURANCE & RISK GROUP MGR,INSURANCE (EXCL PREMISES AND TRANSPORT),100800
18/01/2024,Access for Living,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,543.76
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,1087.52
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,1009.84
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,699.12
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1320.56
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,1320.56
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,310.72
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,640.86
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,1165.2
18/01/2024,Access for Living,MENTAL HEALTH SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,1553.6
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,699.12
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,466.08
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,932.16
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,2068.23
18/01/2024,Access for Living,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,932.16
18/01/2024,Access for Living,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,310.72
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,699.12
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,466.08
18/01/2024,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,932.16
18/01/2024,Access for Living,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,932.16
18/01/2024,Access for Living,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,310.72
18/01/2024,Access for Living,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,854.48
18/01/2024,Access for Living,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,310.72
18/01/2024,Achieve Together Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,12610.71
18/01/2024,Achieve Together Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,8812.02
18/01/2024,Achieve Together Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,4623.07
18/01/2024,Achieve Together Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7266.22
18/01/2024,Achieve Together Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,8528.85
18/01/2024,Achieve Together Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,9491.09
18/01/2024,Achieve Together Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,8974.72
18/01/2024,Achieve Together Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,6245.44
18/01/2024,Achieve Together Ltd,SUPPORT AND MEMORY COGNITION ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,10115.83
18/01/2024,Achieve Together Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,9014.62
18/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,462
18/01/2024,Apollo Home Healthcare Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1520.29
18/01/2024,Arrows Removals of London Ltd,PROPERTIES AWAITING DISPOSAL,SGM CAPITAL PROGRAMME,FACILITIES MANAGEMENT,402
18/01/2024,Aston Pearl Limited,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,112885.33
18/01/2024,BUPA Care Homes,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 1 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,251590.43
18/01/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3460
18/01/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3460
18/01/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2911.76
18/01/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3008.82
18/01/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2911.76
18/01/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3547.37
18/01/2024,Bondcare London Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3969.42
18/01/2024,Bromley Court Hotel (Bromley) Ltd,FAMILY THRIVE SERVICE,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,1041.25
18/01/2024,Browne Jacobson,"CONTRACTS, EDUCATION & EMPLOYMENT",LAW,LEGAL FEES,338
18/01/2024,Browne Jacobson,"CONTRACTS, EDUCATION & EMPLOYMENT",LAW,LEGAL FEES,667.2
18/01/2024,Browne Jacobson,"CONTRACTS, EDUCATION & EMPLOYMENT",LAW,LEGAL FEES,403.2
18/01/2024,Browne Jacobson,"CONTRACTS, EDUCATION & EMPLOYMENT",LAW,LEGAL FEES,2182.4
18/01/2024,Building Associates Ltd,"118, CANONBIE ROAD",CAPITAL,ASSETS UNDER CONSTRUCTION COST,29549.45
18/01/2024,CLBD Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,15870.72
18/01/2024,CLBD Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,15870.72
18/01/2024,CLBD Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,18096.72
18/01/2024,Calford Seaden LLP,NEW CROSS ROAD ACQUISITION 52-54,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,1830.97
18/01/2024,Calford Seaden LLP,NEW CROSS ROAD ACQUISITION 52-54,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,1830.97
18/01/2024,Charlton Park Academy,CWCN: SEN ACADEMIES AND FREE SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,1500
18/01/2024,City Borough Housing Limited,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,23457
18/01/2024,Cognithan Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,723.3
18/01/2024,Cognithan Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,747.41
18/01/2024,Cognithan Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,12776.1
18/01/2024,Cognithan Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,13201.97
18/01/2024,Cognithan Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,13201.97
18/01/2024,Cognithan Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,12776.1
18/01/2024,Cognithan Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,13201.97
18/01/2024,Cognithan Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,12776.1
18/01/2024,Cognithan Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,13201.97
18/01/2024,Community Housing Group,SUPP PEOPLE: PEOPLE WITH MENTAL HEALTH PROBLEMS,SUPPORTING PEOPLE,HEALTHCARE SERVICES - GENERAL,213487.5
18/01/2024,Crown Housing Limited,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,20041.5
18/01/2024,DNA Legal,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,296.5
18/01/2024,DP SUSPENSE ACCOUNT,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,957.33
18/01/2024,Deck Social,TOWN CENTRES,BUILDING INCLUSIVE GROWTH & AREA REGENERATION,EVENTS,2249.24
