PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT),
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1779.68,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1808.86,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1779.68,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1779.68,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Medstar Dom SVS Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1743.28,
01/09/2023,Millwall Community Trust Ltd,HOLIDAY ACTIVITY AND FOOD PROGRAMME,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,4800,
01/09/2023,Millwall Community Trust Ltd,HOLIDAY ACTIVITY AND FOOD PROGRAMME,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,9400,
01/09/2023,Millwall Community Trust Ltd,HOLIDAY ACTIVITY AND FOOD PROGRAMME,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,4800,
01/09/2023,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,462,
01/09/2023,Mission Care,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3484.86,
01/09/2023,Mission Care,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,4810.8,
01/09/2023,Mission Care,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3694.74,
01/09/2023,Mission Care,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3916.08,
01/09/2023,Mission Care,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3878.08,
01/09/2023,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5108.8,
01/09/2023,Nelbro Group T/A Nelbro Care,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,25721.01,
01/09/2023,Nelbro Group T/A Nelbro Care,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,9203.9,
01/09/2023,New Beginnings Support Services,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,48249.92,
01/09/2023,New Dawn Healthcare & Employment Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,520,
01/09/2023,New Dawn Healthcare & Employment Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,264,
01/09/2023,Nexus Education School Trust,HOUSEHOLD SUPPORT FUND,REVENUES AND BENEFITS,GRANTS AND CONTRIBUTIONS,3330,
01/09/2023,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,450,
01/09/2023,Omega Elifar Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6396.85,
01/09/2023,One Health Lewisham,"NHS HEALTH CHECK PROVIDERS, PAYMENT BY ACTIVITY",NHS HEALTH CHECK PROGRAMME,HEALTHCARE SERVICES - GENERAL,81646.75,
01/09/2023,Our Future Tutoring Services Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,720,
01/09/2023,Our Future Tutoring Services Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,2475,
01/09/2023,Our Future Tutoring Services Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,1650,
01/09/2023,Our Future Tutoring Services Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,720,
01/09/2023,Own Life Ltd,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,5314.3,
01/09/2023,Own Life Ltd,LEAVING CARE SUPPORT SERVICES,CORPORATE PARENTING,EMOTIONAL WELLBEING & MENTAL HEALTH SUPPORT,2040,
01/09/2023,Own Life Ltd,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",SECTION 17 - ACCOMMODATION & HOUSING,1200,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,263,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1412.27,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1366.72,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1412.27,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,350.11,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,276.43,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,276.43,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,276.43,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,1550,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,332.14,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,321.43,
01/09/2023,Pangea Support Services Limited,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,ADDITIONAL SUPPORT - PLACEMENT STABILITY,515.87,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,535.71,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,535.71,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,535.71,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,557.14,
01/09/2023,Pangea Support Services Limited,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,750,
01/09/2023,Parallel Learning Trust,CWCN: SEN ACADEMIES AND FREE SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,6567.6,
01/09/2023,Parkview Nursing Home,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3321.43,
01/09/2023,Paypacket,CWCN DIRECT PAYMENTS (SHORT BREAKS),CHILDREN WITH COMPLEX NEEDS,FUND MANAGEMENT FEES,288,
01/09/2023,Pelham Primary School,CWCN: SEN ACADEMIES AND FREE SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,3333.33,
01/09/2023,Pelham Primary School,CWCN: SEN ACADEMIES AND FREE SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,7958.12,
01/09/2023,People Asset Management Limited,FSS - TEAM 7,FAMILY SOCIAL WORK SERVICE,PROFESSIONAL SERVICES ,430,
01/09/2023,Plus,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,23097.52,
01/09/2023,Potton Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,276.9,
01/09/2023,Potton Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,GRANTS AND CONTRIBUTIONS,268.35,
01/09/2023,Potton Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,395.1,
01/09/2023,Potton Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,275.1,
01/09/2023,Potton Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,275.1,
01/09/2023,Reed Specialist Recruitment Ltd,EDUCATIONAL PSYCHOLOGISTS ,EDUCATION PSYCHOLOGY & SENSORY SUPPORT,AGENCY STAFF,4700,
01/09/2023,Resolve Care Limited,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,6137.5,
01/09/2023,Redacted,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,SPECIAL GUARDIANSHIP PAYMENTS,1208.57,
01/09/2023,SSSI Ltd,ESTATES ENVIRONMENT RECHARGE TO HRA,HOUSING MANAGEMENT DIVISION - HRA,WASTE DISPOSAL,2116.8,
01/09/2023,Savills (UK) Ltd,LADYWELL LEISURE CENTRE DEVELOPMENT SITE,CAPITAL,ASSETS UNDER CONSTRUCTION COST,750,
01/09/2023,Serenity Welfare Limited,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,CLIENT TRAVEL- TAXIS & OTHER,1347,
01/09/2023,Sevacare (UK) Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,254.8,
01/09/2023,Slimming World,WEIGHT MANAGEMENT: ADULTS (WEIGHT WATCHERS),OBESITY,HEALTHCARE SERVICES - GENERAL,2395,
01/09/2023,Sound Choice Hire Ltd,LT: THEATRE MANAGEMENT,BROADWAY THEATRE GROUP,CYCLICAL/PLANNED MAINTENANCE - MECHANICAL AND ELECTRICAL,550,
01/09/2023,Spinal & Disabled Homecare Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,5182.16,
01/09/2023,St Andrews Centre,CWCN: SEN MAINSTREAM SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,588.06,
01/09/2023,Strettons Chartered Surveyors,CREEKSIDE ACQUISITION,CAPITAL,ASSETS UNDER CONSTRUCTION COST,850,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2748.2,
01/09/2023,Sublime Care UK,ENABLEMENT CARE TEAM,INTERNAL PROVIDER SERVICES,HOME CARE - PRIVATE CONTRACTORS PAYMENT,2821,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1146.6,
01/09/2023,Sublime Care UK,MENTAL HEALTH SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,509.6,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,891.8,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,773.64,
01/09/2023,Sublime Care UK,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,4400,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,844.4,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,3312.4,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,891.8,
01/09/2023,Sublime Care UK,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2038.4,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1437.8,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1001,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1274,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,291.2,
01/09/2023,Sublime Care UK,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,546,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,637,
01/09/2023,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,873.6,
01/09/2023,Supreme Education Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,6238,
01/09/2023,TILE HILL INTERIM & EXECUTIVE LTD,FAMILY THRIVE SERVICE,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,AGENCY STAFF,2750,
01/09/2023,Teacher Active Limited,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,1129.2,
01/09/2023,The Artemis Team,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,735,
01/09/2023,The Artemis Team,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,2336.9,
01/09/2023,The Artemis Team,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,2000,
01/09/2023,The Artemis Team,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,2000,
01/09/2023,The Avenues Trust,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7582.6,
01/09/2023,The Mortimer Society,MENTAL HEALTH SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5591.07,
01/09/2023,Therapy 4 Healing Ltd,HEALTH INEQUALITIES,OTHER PUBLIC HEALTH SERVICES,HEALTHCARE SERVICES - GENERAL,10000,
01/09/2023,Therapy 4 Healing Ltd,HEALTH INEQUALITIES,OTHER PUBLIC HEALTH SERVICES,HEALTHCARE SERVICES - GENERAL,10000,
01/09/2023,Redacted,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,1400,
01/09/2023,Tunstall Healthcare (UK) Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,474,
01/09/2023,Ulverscroft Large Print Books,LIBS: LIBRARIES OPERATIONAL DEVELOPMENT,LIBRARY & INFORMATION SERVICE,"BOOKS, PUBLICATIONS & RESOURCES",308.54,
01/09/2023,Vivid Resourcing Ltd,ENVIRONMENTAL HEALTH-ENVIRONMENTAL PROTECTION (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1148.68,
01/09/2023,WeightWatchers(UK) Ltd,WEIGHT MANAGEMENT: ADULTS (WEIGHT WATCHERS),OBESITY,HEALTHCARE SERVICES - GENERAL,519.31,
01/09/2023,Westminster Homecare Ltd,HAZELHURST COURT,JOINT COMMISSIONING,PRIVATE CONTRACTORS PAYMENT - OTHER,42820,
01/09/2023,Woodham Care Homes,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7510.68,
01/09/2023,Woodlarks Centre,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,4960,
