PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT)
22/05/2023,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,14812.36
22/05/2023,Spiral Sussex Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,800
22/05/2023,Spiral Sussex Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,800
22/05/2023,Spiral Sussex Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,800
22/05/2023,Spiral Sussex Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,720
22/05/2023,Spiral Sussex Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,800
22/05/2023,SSSI Ltd,ESTATES ENVIRONMENT RECHARGE TO HRA,HRA HOUSING MANAGEMENT DIVISION,WASTE DISPOSAL,3105
22/05/2023,SSSI Ltd,ESTATES ENVIRONMENT RECHARGE TO HRA,HRA HOUSING MANAGEMENT DIVISION,WASTE DISPOSAL,2475.9
22/05/2023,Street Tree Care Ltd,MISC INDUSTRIAL & COMMERCIAL PROPS,SGM CAPITAL PROGRAMME,R & M MAJOR WORKS,5763.95
22/05/2023,Redacted,SYRIAN VULNERABLE REFUGEE PROGRAMME,PRIVATE SECTOR HOUSING,PRIVATE CONTRACTORS PAYMENT - OTHER,2200
22/05/2023,Redacted,COMPLAINTS AND INFORMATION,HEAD OF SERVICE FOR STRATEGY & IMPROVEMENT,PROFESSIONAL SERVICES ,258.75
22/05/2023,Taylor and Francis Group,EARLY YEARS QUALITY AND SUFFICIENCY TEAM,EARLY YEARS QUALITY & SUFFICIENCY,TRAINING DELIVERY,1573.95
22/05/2023,Taylorfitch Ltd,SAFEGUARDING BOARD SUPPORT TEAM,SAFEGUARDING,ICT MANTENANCE & SUPPORT COSTS,459.99
22/05/2023,Teacher Active Limited,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,807
22/05/2023,Teacher Active Limited,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,807
22/05/2023,The Housing Executive Ltd,HOUSING GENERAL FUND NEW BUILD & DEVELOPMENTS,STRATEGIC DEVELOPMENT,PROFESSIONAL SERVICES ,817.48
22/05/2023,The Terrapin Group Ltd,SGM PROPERTY STRATEGY,DIRECTOR OF REGENERATION ,STAFF TRAINING AND DEVELOPMENT,3750
22/05/2023,The Tutorial Foundation,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,10118.5
22/05/2023,Trade Winds,BUSINESS ENGAGEMENT AND PARTNERSHIPS,BUILDING INCLUSIVE GROWTH & AREA REGENERATION,"ADVERTISING, PUBLICITY AND MARKETING",448
22/05/2023,Trojan Consultants Ltd,FINANCIAL ASSESSMENTS ADMIN,REVENUES AND BENEFITS,INTERNET SERVICES,13560
22/05/2023,Tunstall Healthcare (UK) Ltd,LH M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,SECURITY OF PREMISES,2262.38
22/05/2023,Veolia ES (UK) Ltd,CIVIC AMENITIES,STRATEGIC WASTE MANAGEMENT,PRIVATE CONTRACTORS PAYMENT - OTHER,871.33
22/05/2023,Veolia ES (UK) Ltd,PEST CONTROL & CLINICAL WASTE,GREEN SCENE,WASTE DISPOSAL,2878.02
22/05/2023,Young Lewisham Project,YOUTH OFFENDING SERVICE,YOUTH OFFENDING SERVICE,PROFESSIONAL SERVICES ,1193.28
23/05/2023,16 to 21 Project Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,12736.53
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1573.8
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,612
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),752.6
23/05/2023,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,288.4
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,612
23/05/2023,Redacted,CWCN SHORT BREAKS (OTHER),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,278.53
23/05/2023,Aspirations Training,WORKFORCE AND PRACTICE DEVELOPMENT SERVICE,PRINCIPAL SOCIAL WORK & ADVANCE PRACTITIONERS,STAFF TRAINING AND DEVELOPMENT,450
23/05/2023,Auty Consultancy LTD,CHILDREN'S SERVICES MANAGEMENT,CSC SENIOR MANAGEMENT TEAM,STAFF TRAINING AND DEVELOPMENT,9750
23/05/2023,Baugh Deliveries Limited,ADDITIONAL PLACEMENT COSTS,CORPORATE PARENTING,CLIENT TRAVEL- TAXIS & OTHER,503
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1557.6
23/05/2023,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,2984.76
23/05/2023,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3400
23/05/2023,Busy As Bees Nursery and Pre-School,CWCN: SEN MAINSTREAM SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,2025
23/05/2023,Busy As Bees Nursery and Pre-School,CWCN: SEN MAINSTREAM SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,2025
23/05/2023,Careoline Carers Services Ltd,FAMILY SUPPORT & SAFEGUARDING SERVICE MANAGEMENT,FAMILY SOCIAL WORK SERVICE,SECTION 17 - SUPPORTING PLACEMENT STABILITY,770
23/05/2023,Carlton Motors Ltd,ADDITIONAL PLACEMENT COSTS,CORPORATE PARENTING,CLIENT TRAVEL- TAXIS & OTHER,1200
23/05/2023,Redacted,FOSTERING RECRUITMENT AGENCY,CORPORATE PARENTING,MENTORING,3559
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1355.14
23/05/2023,Redacted,LEWISHAM WORKFORCE DEVELOPMENT GROUP,"PSW, WORKFORCE DEVELOPMENT & BUSINESS SUPPORT",STAFF TRAINING AND DEVELOPMENT,1350
23/05/2023,Redacted,LEWISHAM WORKFORCE DEVELOPMENT GROUP,"PSW, WORKFORCE DEVELOPMENT & BUSINESS SUPPORT",STAFF TRAINING AND DEVELOPMENT,1350
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1290.46
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1082
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),946.4
23/05/2023,Redacted,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),821.2
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1098.16
23/05/2023,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,592
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),837.36
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),612
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,EMOTIONAL WELLBEING & MENTAL HEALTH SUPPORT,1391.88
23/05/2023,Redacted,LEGAL COSTS - PLO,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,5137.5
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),576.99
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1648.4
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,612
23/05/2023,Day One Trust,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,14810
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1082
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,612
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1082
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),2164
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,612
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,1224
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),2395
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,480
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,480
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,480
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,480
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,480
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,480
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,480
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,480
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,3331.72
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,1671.43
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,928.57
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,1021.43
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,1021.43
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,2600
23/05/2023,Dinardo Supports Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,1578.57
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1903.2
23/05/2023,ECT Manager Ltd,NEWLY QUALIFIED TEACHERS(NQT),GOVERNORS SUPPORT,PROFESSIONAL SERVICES ,431.92
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1082
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,1224
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),306
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1642.4
23/05/2023,Redacted,ANIMAL WELFARE,STRATEGIC WASTE MANAGEMENT,ANIMAL SERVICES,11267.49
23/05/2023,Redacted,ANIMAL WELFARE,STRATEGIC WASTE MANAGEMENT,ANIMAL SERVICES,2799
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),3551.6
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,612
23/05/2023,Field Court Chambers,ADULT SERVICES BUSINESS SUPPORT,SERVICE DEVELOPMENT AND  IMPROVEMENT UNIT,LEGAL FEES,650
23/05/2023,Field Court Chambers,ADULT SERVICES BUSINESS SUPPORT,SERVICE DEVELOPMENT AND  IMPROVEMENT UNIT,LEGAL FEES,650
23/05/2023,Field Court Chambers,LEGAL COSTS - PLO,FAMILY SOCIAL WORK SERVICE,COUNSEL FEES,405
23/05/2023,Five Rivers Child Care Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),330
23/05/2023,Flourish Fostering Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),789.29
23/05/2023,FM Conway Ltd,STREET CLEANSING,STREET MANAGEMENT,"RESOURCES- EQUIPMENT, FURNITURE, MATERIALS",40010.08
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1744.77
23/05/2023,Redacted,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,1184
23/05/2023,Gas Advisory Services Ltd t/a Phoenix Compliance Management,LH M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,RESPONSIVE REPAIRS - BUILDING,610.39
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),736.4
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,3963.57
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,11160
23/05/2023,Redacted,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",SECTION 17 - ACCOMMODATION & HOUSING,4207.15
23/05/2023,Redacted,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",SECTION 17 - ACCOMMODATION & HOUSING,5535.72
23/05/2023,Glazer Delmar Solicitors,LH DISREPAIRS COSTS,HRA HOUSING MANAGEMENT DIVISION,FACILITIES MANAGEMENT,6250
23/05/2023,Glazer Delmar Solicitors,LH DISREPAIRS COSTS,HRA HOUSING MANAGEMENT DIVISION,FACILITIES MANAGEMENT,500
23/05/2023,Government Events,CWCN RESPITE CARE,CHILDREN WITH COMPLEX NEEDS,PROFESSIONAL SERVICES ,359.2
23/05/2023,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,1232
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),821.2
23/05/2023,Redacted,CWCN SHORT BREAKS (OTHER),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,352.57
23/05/2023,Happywoods Nursery (Lewisham) Limited,UKRAINIAN REFUGEE PROGRAMME,DIRECTOR OF PUBLIC REALM,PRIVATE CONTRACTORS PAYMENT - OTHER,700
23/05/2023,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,592
23/05/2023,HSA Savings Scheme,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,PAYROLL VOLUNTARY DEDUCTIONS,1602.46
23/05/2023,Redacted,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1642.4
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,573.04
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),2164
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3406
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,612
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,James Building Contractors Ltd,AWD EQUIP & ADAPT (PRE JUNE 02),"PACKAGES,PLACEMENTS AND CARERS",BUILDING ALTERATIONS AND MATERIALS,2088.48
23/05/2023,Redacted,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,592
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),736.4
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),736.4
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1733.2
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1082
23/05/2023,JC Decaux UK Ltd,CIVIC EVENTS,CORP. PROV: GENERAL,EVENTS,560
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,612
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),2906
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),830.25
23/05/2023,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,592
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),821.2
23/05/2023,Kasper Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3945.86
23/05/2023,Kasper Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3945.86
23/05/2023,Kasper Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3747.46
23/05/2023,Kasper Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4211.21
23/05/2023,Kasper Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3597.11
23/05/2023,Kasper Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3804.81
23/05/2023,Kent Homefinding & Fostering Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3485.07
23/05/2023,Redacted,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),912
23/05/2023,Kites Childrens Services Ltd,UNDER 18 CHILDREN LOOKED AFTER,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,2989.29
23/05/2023,Language Line Solutions,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",INTERPRETING & TRANSLATION COSTS,273.5
23/05/2023,Language Line Solutions,FAMILY SUPPORT & SAFEGUARDING SERVICE MANAGEMENT,FAMILY SOCIAL WORK SERVICE,INTERPRETING & TRANSLATION COSTS,385.5
23/05/2023,Language Line Solutions,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",INTERPRETING & TRANSLATION COSTS,292.5
23/05/2023,Redacted,OVER 18 CARE LEAVERS,CORPORATE PARENTING,STAYING PUT,772.86
23/05/2023,Redacted,FAMILY SUPPORT & SAFEGUARDING SERVICE MANAGEMENT,FAMILY SOCIAL WORK SERVICE,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1919.36
23/05/2023,Liral Veget College (London) Ltd,CWCN: SEN SPECIAL SCHOOLS AND PRUS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,31681
