PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT)
18/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,3662.86
18/07/2023,National Youth Advocacy Service,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,PRIVATE CONTRACTORS PAYMENT - OTHER,10845.25
18/07/2023,Newlyn Plc,CORPORATE DEBT COLLECTION,REVENUES AND BENEFITS,DEBT COLLECTION AND RECOVERY,1358.61
18/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,286.52
18/07/2023,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,450
18/07/2023,Oracle PR Limited,CREEKSIDE ACQUISITION,CAPITAL,ASSETS UNDER CONSTRUCTION COST,1100
18/07/2023,Oyster Partnership,ENVIRONMENTAL HEALTH-ENVIRONMENTAL PROTECTION (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1625
18/07/2023,Oyster Partnership,ENVIRONMENTAL HEALTH-ENVIRONMENTAL PROTECTION (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1809
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1151.49
18/07/2023,Parent And Child Fostering Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),8398.72
18/07/2023,Pearson Education Ltd,ALL: MANAGEMENT INFORMATION SYSTEMS,ADULT LEARNING LEWISHAM (ALL),PROFESSIONAL SERVICES ,288
18/07/2023,Pearson Education Ltd,ALL: MANAGEMENT INFORMATION SYSTEMS,ADULT LEARNING LEWISHAM (ALL),PROFESSIONAL SERVICES ,342.9
18/07/2023,Pearson Education Ltd,ALL: MANAGEMENT INFORMATION SYSTEMS,ADULT LEARNING LEWISHAM (ALL),PROFESSIONAL SERVICES ,960.3
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
18/07/2023,Preferred Access Ramp Systems Limited,DISABLED FACILITIES GRANT 0304,CAPITAL,ASSETS UNDER CONSTRUCTION COST,6020
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
18/07/2023,Reed Specialist Recruitment Ltd,WORKFORCE DEVELOPMENT,"PSW, WORKFORCE DEVELOPMENT & BUSINESS SUPPORT",PRIVATE CONTRACTORS PAYMENT - OTHER,8938.2
18/07/2023,Reed Specialist Recruitment Ltd,WORKFORCE DEVELOPMENT,"PSW, WORKFORCE DEVELOPMENT & BUSINESS SUPPORT",PRIVATE CONTRACTORS PAYMENT - OTHER,11169
18/07/2023,Reed Specialist Recruitment Ltd,WORKFORCE DEVELOPMENT,"PSW, WORKFORCE DEVELOPMENT & BUSINESS SUPPORT",PRIVATE CONTRACTORS PAYMENT - OTHER,9142.2
18/07/2023,Reed Specialist Recruitment Ltd,EPT AND SPLD TEAMS,EDUCATION PSYCHOLOGY & SENSORY SUPPORT,AGENCY STAFF,8225
18/07/2023,Restore DataShred Ltd,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,421.38
18/07/2023,Restore DataShred Ltd,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,359.39
18/07/2023,Restore DataShred Ltd,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,359.39
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),549.08
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),541
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),368.2
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
18/07/2023,SEAP Advocacy,MCA & DOLS,EARLY HELP & SAFEGUARDING,PROFESSIONAL SERVICES ,431.5
18/07/2023,Safeguard Pest Control and Environmental Services Ltd,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,284.75
18/07/2023,Safeguard Pest Control and Environmental Services Ltd,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,589
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3057.76
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3058.24
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3058.24
18/07/2023,Sanctuary Care Ltd,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 2 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,2896.56
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3058.24
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,2800
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3057.76
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3049.6
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3058.24
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6
18/07/2023,Sanctuary Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3049.6
18/07/2023,Sanctuary Care Ltd,MENTAL HEALTH SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,2379.72
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),368.2
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1494.25
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1415.68
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),410.6
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),376.3
18/07/2023,Redacted,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,1776
18/07/2023,Smart Sec Solutions Ltd,SECURITY,FACILITIES MANAGEMENT & CIVIC EVENTS,SECURITY OF PREMISES,1090.83
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,367.08
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,367.08
18/07/2023,Smart Sec Solutions Ltd,SECURITY,FACILITIES MANAGEMENT & CIVIC EVENTS,SECURITY OF PREMISES,25978.56
18/07/2023,Smart Sec Solutions Ltd,SECURITY,FACILITIES MANAGEMENT & CIVIC EVENTS,SECURITY OF PREMISES,18926.77
18/07/2023,Smart Sec Solutions Ltd,SECURITY,FACILITIES MANAGEMENT & CIVIC EVENTS,SECURITY OF PREMISES,10672.44
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,275
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,275
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,275
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,275
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,367.08
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,367.08
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,836.46
18/07/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,469.38
18/07/2023,Sparshatts Of Kent Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,639.18
18/07/2023,St Matthew Academy Ltd,HOUSEHOLD SUPPORT FUND,REVENUES AND BENEFITS,GRANTS AND CONTRIBUTIONS,12535.83
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1733
18/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1889.14
18/07/2023,Sundry Suppliers,"BALANCE SHEET - HOUSING, REGENERATION & PUBLIC REALM",BALANCE SHEET,HOUSING RENTS DEBTOR,500
18/07/2023,Sundry Suppliers,"BALANCE SHEET - HOUSING, REGENERATION & PUBLIC REALM",BALANCE SHEET,HOUSING RENTS DEBTOR,316.84
18/07/2023,Sundry Suppliers,LH DISREPAIRS COSTS,HRA HOUSING MANAGEMENT DIVISION,FACILITIES MANAGEMENT,1713.73
18/07/2023,Sundry Suppliers,LH DISREPAIRS COSTS,HRA HOUSING MANAGEMENT DIVISION,FACILITIES MANAGEMENT,1200
18/07/2023,Sundry Suppliers,LH DISREPAIRS COSTS,HRA HOUSING MANAGEMENT DIVISION,FACILITIES MANAGEMENT,6500
18/07/2023,Sundry Suppliers,"BALANCE SHEET - HOUSING, REGENERATION & PUBLIC REALM",BALANCE SHEET,HOUSING RENTS DEBTOR,821.8
18/07/2023,Sundry Suppliers,LH DISREPAIRS COSTS,HRA HOUSING MANAGEMENT DIVISION,FACILITIES MANAGEMENT,3500
18/07/2023,Sundry Suppliers,"BALANCE SHEET - HOUSING, REGENERATION & PUBLIC REALM",BALANCE SHEET,HOUSING RENTS DEBTOR,296.87
18/07/2023,Sundry Suppliers,INSURANCE PROVISIONS,BALANCE SHEET,LONG TERM PROVISIONS - INSURANCE,648
18/07/2023,Taaksvale Housing Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,105431.15
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),541
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
18/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),368.2
18/07/2023,Redacted,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,1400
18/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1082
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),541
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),376.3
18/07/2023,Redacted,STRATEGIC WASTE MANAGEMENT - ADMINISTRATION,STRATEGIC WASTE MANAGEMENT,EVENTS,484
18/07/2023,Transport & General Workers Union,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,PAYROLL VOLUNTARY DEDUCTIONS,1130.25
18/07/2023,Travel & Transport Planning Consulting Ltd T/A TTP Consulting,MAYFIELD HOUSING,CAPITAL,ASSETS UNDER CONSTRUCTION COST,1700
18/07/2023,Tunstall Healthcare (UK) Ltd,LH M & E WORKS,HRA HOUSING MANAGEMENT DIVISION,SECURITY OF PREMISES,2262.38
18/07/2023,Unison,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,PAYROLL VOLUNTARY DEDUCTIONS,6191.98
18/07/2023,United Living South Ltd,DECENT HOMES - SOUTH WORKS 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,35515.77
18/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,286.52
18/07/2023,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,462
18/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),541
18/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
18/07/2023,Xafinity Paymaster,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,1805.79
18/07/2023,Xafinity Paymaster,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,1475.86
19/07/2023,1GC Family Law,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,750
19/07/2023,33 Bedford Row,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,932.5
19/07/2023,33 Bedford Row,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,750
19/07/2023,5 Pump Court,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,COUNSEL FEES,900
19/07/2023,5 Pump Court,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,COUNSEL FEES,750
19/07/2023,Acorn Care & Educational Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,19789.89
19/07/2023,Acorn Homes (UK) Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,15898.7
19/07/2023,Active Care Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-524.57
19/07/2023,Active Care Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-2032.72
19/07/2023,Active Care Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-1967.15
19/07/2023,Active Care Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,13077.2
19/07/2023,Active Care Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,14478.33
19/07/2023,Active Care Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,14011.29
19/07/2023,Active Care Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,10580.83
19/07/2023,Active Care Group,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,11215.67
19/07/2023,Redacted,LEAVING CARE SUPPORT SERVICES,CORPORATE PARENTING,SETTING UP HOME GRANT,403
19/07/2023,Amaze Associates Ltd,CONNECTING COMMUNTIES,BUILDING INCLUSIVE GROWTH & AREA REGENERATION,TRAINING DELIVERY,1700
19/07/2023,Ascent Fostering Agency Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),6598.66
19/07/2023,Barnardo's,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1771.34
19/07/2023,Bevan Brittan LLP,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,640
19/07/2023,Birketts LLP,OTHER CARE ARRANGEMENTS,CORPORATE PARENTING,ADOPTION ALLOWANCE PAYMENTS,180000
19/07/2023,By the Bridge,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4455.32
19/07/2023,Cansford Laboratories Limited,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,308.35
19/07/2023,Capita Business Services Ltd,REVENUES OPERATION,REVENUES AND BENEFITS,ICT MANTENANCE & SUPPORT COSTS,2600
19/07/2023,Capstone Foster Care (South East) Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3194.24
19/07/2023,Capstone Foster Care (South East) Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3684.66
19/07/2023,Capstone Foster Care (South East) Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4743
19/07/2023,Capstone Foster Care (South East) Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4840.34
19/07/2023,Capstone Foster Care (South East) Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),7847.34
19/07/2023,Capstone Foster Care (South East) Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3290.34
19/07/2023,Carefocus Theraputic Children's Homes,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,20659.28
19/07/2023,Careoline Carers Services Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,837.5
19/07/2023,Channels and Choices,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,24135.71
19/07/2023,Channels and Choices,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,26549.29
19/07/2023,Channels and Choices,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,24135.71
19/07/2023,Channels and Choices,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),6576.65
19/07/2023,Channels and Choices,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),5956.65
19/07/2023,Children of Colour Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4849.29
19/07/2023,Children of Colour Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4849.29
19/07/2023,Clemlec EVC Group Ltd,PWD AIDS&ADAPTATIONS,CAPITAL,ASSETS UNDER CONSTRUCTION COST,11932
19/07/2023,Committed Care Housing,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,6621
19/07/2023,Commonweal Housing,UKRAINIAN REFUGEE PROGRAMME,HOUSING NEEDS,PRIVATE CONTRACTORS PAYMENT - OTHER,9000
19/07/2023,Community Building Management,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,2723.35
19/07/2023,Community Building Management,LEAVING CARE SUPPORT SERVICES,CORPORATE PARENTING,CRISIS PAYMENTS,4096.34
19/07/2023,Compass Community Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,RESIDENTIAL PLACEMENTS,38451.16
19/07/2023,Compass Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),5513.66
19/07/2023,Compass Fostering London Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3149.91
19/07/2023,Compass Fostering London Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3146.5
19/07/2023,Compass Fostering London Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3712.25
19/07/2023,Compass Fostering London Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3808.66
19/07/2023,Compass Fostering London Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3808.66
19/07/2023,Compass Fostering London Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3808.66
19/07/2023,Compass Fostering London Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3808.66
19/07/2023,Coram Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,750
19/07/2023,Corpix Photography Ltd,CIVIC EVENTS,CORP. PROV: GENERAL,EVENTS,825
19/07/2023,Credo Care,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),6935.14
19/07/2023,Redacted Consultancy,EDUCATION BUSINESS PARTNERSHIP,"ACCESS, INCULSION AND PARTICPATION",CONSULTANCY FEES,320
19/07/2023,Devonshires Solicitors,ACHILLES - DEVELOPMENT (DESIGN WORK),CAPITAL,ASSETS UNDER CONSTRUCTION COST,1633.5
19/07/2023,Devonshires Solicitors,ACHILLES - DEVELOPMENT (DESIGN WORK),CAPITAL,ASSETS UNDER CONSTRUCTION COST,1221.5
19/07/2023,Devonshires Solicitors,ACHILLES - DEVELOPMENT (DESIGN WORK),CAPITAL,ASSETS UNDER CONSTRUCTION COST,660
19/07/2023,Devonshires Solicitors,ACHILLES - DEVELOPMENT (DESIGN WORK),CAPITAL,ASSETS UNDER CONSTRUCTION COST,775.5
19/07/2023,Devonshires Solicitors,ACHILLES - DEVELOPMENT (DESIGN WORK),CAPITAL,ASSETS UNDER CONSTRUCTION COST,1728
19/07/2023,Devonshires Solicitors,ACHILLES - DEVELOPMENT (DESIGN WORK),CAPITAL,ASSETS UNDER CONSTRUCTION COST,528
19/07/2023,Devonshires Solicitors,ACHILLES - DEVELOPMENT (DESIGN WORK),CAPITAL,ASSETS UNDER CONSTRUCTION COST,350
19/07/2023,Devonshires Solicitors,ACHILLES - DEVELOPMENT (DESIGN WORK),CAPITAL,ASSETS UNDER CONSTRUCTION COST,330
19/07/2023,Devonshires Solicitors,PHASE 3 PRE - CONTRACT - RENT,CAPITAL,ASSETS UNDER CONSTRUCTION COST,1943
19/07/2023,Economic Skips Ltd,SPECIAL DUTY TEAM,INTERNAL PROVIDER SERVICES,WASTE DISPOSAL,605
19/07/2023,Edyta's Childcare,UKRAINIAN REFUGEE PROGRAMME,HOUSING NEEDS,PRIVATE CONTRACTORS PAYMENT - OTHER,504
19/07/2023,English Oak Tree Services Ltd,ARBORICULTURE CORE,GREEN SCENE,GROUNDS MAINTENANCE,4794.5
19/07/2023,English Oak Tree Services Ltd,ARBORICULTURE CORE,GREEN SCENE,GROUNDS MAINTENANCE,7595
