Council Name,Date,TransNo,Amount £ (Excl VAT),Supplier name,Supplier Category,Expense Area,Expense Type,Expense Code,Unclaimed VAT
Royal Borough of Kingston,01/01/2024,90300071,"3,321.43",KATHRYNS HOUSE CARE HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300072,"-3,623.50",KATHRYNS HOUSE CARE HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300073,"3,214.29",KATHRYNS HOUSE CARE HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300074,"-3,506.61",KATHRYNS HOUSE CARE HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300076,"-3,623.50",KATHRYNS HOUSE CARE HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300182,"3,348.81",KATHRYNS HOUSE CARE HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,01/01/2024,90300183,"3,844.93",KATHRYNS HOUSE CARE HOME,SOCIAL SERVICES RESIDENTIAL,Adult Social Care & Health,Independent Placements,A56006,0
Royal Borough of Kingston,26/01/2024,90302057,"1,314.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,26/01/2024,90301982,"1,100.00",REDACTED - PERSONAL DATA,PLS LANDLORDS,Place,PSL Payments To Landlords,A22031,0
Royal Borough of Kingston,20/11/2023,70059075,945.05,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,29/11/2023,70059538,"1,249.34",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,29/11/2023,70059545,648.69,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,29/11/2023,70059547,"6,579.36",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/11/2023,70059735,"25,467.68",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/11/2023,70059738,"2,304.92",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/11/2023,70059898,"2,069.89",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/11/2023,70059899,"1,732.63",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,16/11/2023,70059953,"4,682.93",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,15/11/2023,70059959,"4,041.87",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70059961,"2,139.83",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70059993,"5,219.02",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70060066,"2,037.91",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70060069,"1,297.77",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70060070,"1,707.31",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70060253,"5,174.64",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70060254,"3,952.30",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70060255,911.10,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70060261,"-4,889.18",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70060262,-799.35,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70060263,"-5,174.79",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70060264,"-3,821.11",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,17/11/2023,70060271,"104,229.24",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity - Street Lighting,A21002,0
Royal Borough of Kingston,15/12/2023,70060818,"2,189.09",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70060820,"1,008.02",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70060820,472.96,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70060820,248.94,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,14/12/2023,70060826,481.60,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,15/11/2023,70061222,365.46,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061222,171.47,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061222,90.25,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,14/11/2023,70061227,"3,247.47",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061475,512.91,KENT COUNTY COUNCIL,UTILITIES,Place,Payments to Voluntary Organisations,A54005,0
Royal Borough of Kingston,23/08/2023,70061479,"-6,386.14",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,30/10/2023,70061480,"3,168.94",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,30/10/2023,70061481,"1,512.37",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,30/10/2023,70061482,"4,889.18",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,30/10/2023,70061483,799.35,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,30/10/2023,70061484,829.57,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,30/10/2023,70061485,"5,174.79",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,30/10/2023,70061486,842.68,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70061487,"1,124.00",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70061488,"2,018.70",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,30/10/2023,70061490,-829.55,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,30/10/2023,70061491,-842.58,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,06/11/2023,70061492,"-2,025.41",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,25/04/2022,70061494,-928.15,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/11/2023,70061552,831.23,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061555,"2,156.67",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061557,"2,091.12",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061558,"2,825.56",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/11/2023,70061559,795.40,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061560,938.63,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061561,"1,961.17",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061563,"2,455.51",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061564,699.23,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/11/2023,70061565,"2,078.37",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,01/12/2023,70061567,"15,214.47",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061568,789.84,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061569,517.48,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061570,498.70,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061571,594.18,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061573,442.98,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061573,442.98,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061574,"1,084.02",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061575,"6,490.56",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061576,"1,405.47",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061577,649.11,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061579,"1,319.62",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061579,"3,079.11",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061580,"1,777.73",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061580,592.58,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061581,"1,530.55",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061582,"1,065.56",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061583,780.16,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061587,"1,083.47",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061588,"1,729.40",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061589,"1,053.70",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061590,655.35,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061591,305.53,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061591,305.53,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061591,305.53,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061598,997.37,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061604,"1,554.62",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061604,388.65,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061606,"2,148.06",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061606,920.60,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061625,"1,140.48",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061626,526.67,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061628,"2,461.28",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061628,820.43,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061629,490.42,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061633,526.82,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,TMS - General,A56085,0
Royal Borough of Kingston,14/12/2023,70061642,"3,152.03",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061643,"2,635.90",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061645,"5,057.58",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061656,"2,117.31",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061669,"2,687.77",KENT COUNTY COUNCIL,UTILITIES,Adult Social Care & Health,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061671,"1,292.28",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061674,715.23,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061692,614.95,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061749,696.73,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061796,"3,225.71",KENT COUNTY COUNCIL,UTILITIES,Adult Social Care & Health,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061798,"4,259.19",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061799,"2,970.61",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061857,552.47,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70061933,"2,409.00",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70061935,"9,615.43",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061936,423.93,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061938,502.36,KENT COUNTY COUNCIL,UTILITIES,Adult Social Care & Health,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70061939,"1,007.32",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061940,"1,261.50",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061941,662.63,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061942,"2,998.65",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061943,"2,616.91",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061944,"3,023.39",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061946,"2,236.46",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061949,"4,539.60",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061950,"1,329.61",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061951,"4,061.60",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061953,"3,879.27",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061956,"1,477.02",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70061958,700.55,KENT COUNTY COUNCIL,UTILITIES,Adult Social Care & Health,Gas,A21003,0
Royal Borough of Kingston,14/11/2023,70062005,"1,431.17",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,27/07/2023,70062016,"-1,406.38",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,27/07/2023,70062017,"-1,494.18",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062020,600.70,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70062024,"4,509.83",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70062026,571.07,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70062028,"26,440.93",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062032,"1,331.45",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70062033,468.41,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/12/2023,70062035,"3,042.29",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,18/12/2023,70062038,"1,636.93",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062042,"-1,059.58",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062042,-454.11,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062043,"-1,184.30",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062043,-507.56,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062044,"-1,088.73",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062044,-466.60,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062045,-464.52,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,15/12/2023,70062045,"-1,083.89",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,18/12/2023,70062048,"42,637.67",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity - Street Lighting,A21002,0
Royal Borough of Kingston,18/12/2023,70062049,"114,351.82",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity - Street Lighting,A21002,0
Royal Borough of Kingston,18/12/2023,70062050,"9,199.75",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,18/12/2023,70062051,"5,045.68",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,18/12/2023,70062054,"1,062.38",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Gas,A21003,0
Royal Borough of Kingston,05/01/2024,70062078,"1,327.16",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,22/12/2023,70062079,"1,346.64",KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
Royal Borough of Kingston,15/08/2023,70062386,"1,074.18",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,13/07/2023,70062390,"1,049.36",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,14/12/2023,70062392,"3,131.42",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,05/01/2024,70062463,"1,117.14",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,09/01/2024,70062464,"1,173.88",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,10/01/2024,70062465,"2,188.63",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,12/01/2024,70062468,"4,509.18",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062469,"6,806.86",KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062470,"1,321.09",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062490,539.24,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062490,359.50,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062492,"1,719.84",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062492,737.07,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062493,864.24,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062493,447.67,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062493,235.52,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062495,944.94,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062495,489.48,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062495,257.51,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062496,"1,989.40",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062496,852.60,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062497,824.31,KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,12/01/2024,70062497,353.27,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,10/01/2024,70062501,"-2,189.09",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,05/01/2024,70062651,"-1,134.85",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062658,"2,968.64",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062675,"3,451.99",KENT COUNTY COUNCIL,UTILITIES,Adult Social Care & Health,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062677,"2,396.65",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062677,798.88,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062678,"1,817.37",KENT COUNTY COUNCIL,UTILITIES,Adult Social Care & Health,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062679,"1,688.99",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062680,767.57,KENT COUNTY COUNCIL,UTILITIES,Place,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062685,846.53,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062685,362.80,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062686,"1,733.24",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062686,577.75,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062687,"2,290.29",KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062687,572.57,KENT COUNTY COUNCIL,UTILITIES,Housing Revenue Account,Electricity,A21000,0
Royal Borough of Kingston,16/01/2024,70062699,"1,438.95",KENT COUNTY COUNCIL,UTILITIES,Corporate & Communities,Gas,A21003,0
Royal Borough of Kingston,16/01/2024,70062699,616.70,KENT COUNTY COUNCIL,UTILITIES,Place,Gas,A21003,0
