Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Waste Management Client Team,R300801,PermiServ Limited,12531411,45093,12300179723,7118.01,Materials,R4007,Environmental Services,P1009,Waste Management,P2079,Waste Collection,P3119
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Countryside,R300609,Horticon Ltd,12506036,45093,12300179429,6450,Services - Fees and Charges,R4401,"Works - Construction, Repair & Maintenance",P1031,Open Spaces,P2235,Open Spaces,P3401
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport Mainstream Admin,R162100,D&G Bus Ltd,12501397,45093,12300179461,5549.7,Public Transport,R3300,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,AEB - Adult Education,R307119,Chawrec,12507772,45093,12300179690,4948.29,TPP - Private Contractors,R5700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northgate Market Chester,R309256,IKO Northgate Limited,12533409,45093,12300178599,4500,Contract Cleaning,R2700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Highways Delivery B,R300101,Essency Consulting Limited,12506849,45093,12300179219,4200,Agency Staff,R1100,Consultancy,P1006,Technical & Feasibility,P2053,Technical & Feasibility,P3075
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northgate Market Chester,R309256,IKO Northgate Limited,12533409,45093,12300178586,4185,Contract Cleaning,R2700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northgate Market Chester,R309256,IKO Northgate Limited,12533409,45093,12300178589,4166.67,Contract Cleaning,R2700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northgate Market Chester,R309256,IKO Northgate Limited,12533409,45093,12300178600,4166.67,Contract Cleaning,R2700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northgate Market Chester,R309256,IKO Northgate Limited,12533409,45093,12300178604,4166.67,Contract Cleaning,R2700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northgate Market Chester,R309256,IKO Northgate Limited,12533409,45093,12300178606,4166.67,Contract Cleaning,R2700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resources Book Fund,R301906,Askews And Holts Library Services Limited,12501026,45093,12300179107,4029.7400000000002,Books,R4309,Education,P1008,Supplies,P2068,Supplies,P3092
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northgate Market Chester,R309256,IKO Northgate Limited,12533409,45093,12300178588,3330,Contract Cleaning,R2700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,AEB - Adult Education,R307119,Thomas Truck Training Ltd,12506071,45093,12300179770,2448,TPP - Private Contractors,R5700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,39 Essex Chambers Llp,12503910,45093,1230002504,2400,Services - Professional Fees,R4400,Legal Services,P1020,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,School Finance Leases,R162078,PEAC (UK) Limited,12501300,45093,12300179662,2360,Photocopier Operating Lease,R4304,Information Communication Technology,P1019,Office & Reprographics Equipment,P2163,Office & Reprographics Equipment,P3230
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Indep Non-Maint Spec Sch,R161069,Reflexion Care Group Limited,12532912,45093,12300179665,2353.84,Services - Fees and Charges,R4401,Social Community Care Supplies & Services - Children,P1025,Respite,P2194,Respite,P3288
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,EPort and External Hospital,R202112,Acorn Kennels Ltd,12500707,45093,12300178470,1963,Service Charges,R2205,Environmental Services,P1009,Animal Services,P2070,Kennel Services,P3095
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,StreetCare Delivery,R300201,Glenn O'Brien Agricultural Contractor,12502153,45093,12300179504,1840.4,Services - Fees and Charges,R4401,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Pupil Premium Plus,R161103,New Horizons Psychology Ltd,12506321,45093,12300179653,1593.6,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Parliamentary Election,R402052,Royal Mail,12501467,45093,12300179669,1575.5,Comms - Postage,R4503,Mail Services,P1021,Postage,P2174,Postage,P3257
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Customer Services,R301000,Allied Publicity Services (Manchester) Limited T/A Aps Group,12518074,45093,12300179449,1509.7,Materials,R4007,Health & Safety,P1013,Products,P2119,Products,P3175
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Rural Touring Network,R308305,Oh So Funny Comedy,12533626,45093,12300179336,1500,Services - Professional Fees,R4400,Arts & Leisure Services,P1000,Performing Arts,P2004,Performing Arts,P3005
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Solutions,R306005,Constable Lettings,12534469,45093,12300172734,1442,Accommodation Costs,R4900,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CH & EP Supported Living,R204200,Rentokil Initial UK Ltd,12500092,45093,12300179747,1398.67,Waste Management,R2703,Cleaning & Janitorial,P1004,Cleaning Service,P2038,Cleaning Service,P3048
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Customer Services,R301000,Allied Publicity Services (Manchester) Limited T/A Aps Group,12518074,45093,12300179452,1325.44,Materials,R4007,Health & Safety,P1013,Products,P2119,Products,P3175
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Multiply,R307126,Pantry For Blacon,12527424,45093,12300179697,1250,Services - Professional Fees,R4400,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CH&EP ALD Day Services,R204501,CWaC Leisure CIC T/A Brio Leisure,12514833,45093,12300178898,1002.33,Room Hire,R2201,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Blacon Child Ctrs Premises,R163501,DSB Cleaning Services & Janitorial Suppliers,12502281,45093,12300179740,963,Window Cleaning,R2701,Cleaning & Janitorial,P1004,Cleaning Service,P2038,Cleaning Service,P3048
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Homelessness Reduction Act,R306010,Ocean Media Group Ltd,12506088,45093,12300179222,960,Subscriptions,R4701,Financial Services,P1011,Subscriptions,P2113,Subscriptions,P3169
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Emergency Planning,R302700,Serco Ltd,12511854,45093,12300179217,892.5,Training Expenses,R1650,Human Resources,P1018,Training & Conferences,P2158,Training,P3224
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Additonal Learning Needs,R161070,Exclusive Education,12504315,45093,12300179781,865,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Economic Growth,C300009,REDACTED,12514747,45093,12300179699,833.33,External Professional Fees,C6002,Arts & Leisure Services,P1000,Performing Arts,P2004,Performing Arts,P3005
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northwich Information Centre,R309414,Corwood & Co Ltd,12503058,45093,12300177802,809.16,Window Cleaning,R2701,Cleaning & Janitorial,P1004,Cleaning Service,P2038,Cleaning Service,P3048
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Business Growth Team,R307050,LoyalFree Ltd,12528948,45093,12300179510,750,"Education trips, Holidays, Outings & Activities",R4970,Information Communication Technology,P1019,Software,P2164,Software,P3241
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Pupil Premium Plus,R161103,TeacherActive Limited,12503851,45093,12300179655,678.58,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Creative Communities,R308307,REDACTED,12512755,45093,12300176513,650,Services - Professional Fees,R4400,Arts & Leisure Services,P1000,Performing Arts,P2004,Performing Arts,P3005
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Additonal Learning Needs,R161070,Exclusive Education,12504315,45093,12300179780,620,Services - Professional Fees,R4400,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,PLO Children in Care,R160703,Westbury Health Limited,12504178,45093,12300179759,602.25,Allowances and Assistance,R6304,Healthcare,P1014,Counselling,P2123,Counselling,P3178
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Economic Growth,C300009,REDACTED,12502694,45093,12300177927,573.99,"Plant, Equipment & Machinery",C3000,Horticultural,P1016,Seeds & Plants,P2140,Seeds & Plants,P3197
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CIC Team 1 Care Plan Chester,R160322,REDACTED,12517814,45093,12300179650,525,Services - Professional Fees,R4400,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Ukraine Refugee Payments,R401207,Weaver Vale Housing Trust,12517277,45093,12300179193,512.76,Subsistence,R4610,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Forum Shopping Centre,R309101,Legat Owen,12500368,45093,12300179355,-1550,Services - Professional Fees,R4400,Consultancy,P1006,Property,P2051,Property,P3073
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Capital - Corporate,C400001,Savills (UK) Limited Parking,12513900,45093,12300167938,-2075.65,External Professional Fees,C6002,"Works - Construction, Repair & Maintenance",P1031,Buildings,P2231,Buildings,P3393
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,39 Essex Chambers Llp,12503910,45093,12300180003,-2400,Services - Professional Fees,R4400,Legal Services,P1020,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Con Fares-Full Consortium,R305900,Stagecoach Services Limited,12503192,45096,12300179823,99148.56,Public Transport,R3300,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Culture & Leisure,C300008,J and R Alker Sports Ground Construction Ltd,12534540,45096,12300178286,73800,"Conversion, Renovation & Improvement",C1101,Environmental Services,P1009,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Solutions,R306005,Thg2 Limited T/A Woodhey House Hotel,12524389,45096,12300179867,65000,Accommodation Costs,R4900,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Poverty Truth Commission,R404120,The Bread and Butter Thing,12534631,45096,12300179918,20000,Grant Payments,R4700,Catering,P1002,Social Care,P2030,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,OHU Contract,R403101,Healthwork,12530108,45096,12300180029,12115,Services - Fees and Charges,R4401,Healthcare,P1014,Occupational Therapy Services,P2126,Occupational Therapy Services,P3181
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Waste & Environment,C300004,P & A Benbow Ltd,12502155,45096,12300179295,8200,"Conversion, Renovation & Improvement",C1101,"Works - Construction, Repair & Maintenance",P1031,Open Spaces,P2235,Open Spaces,P3401
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Mersey Dee Alliance,R307052,Cogitamus Ltd,12527686,45096,12300177017,5000,Services - Consultants,R4404,Consultancy,P1006,Strategic Planning,P2052,Strategic Planning,P3074
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,StreetCare Delivery,R300201,Ecological Land Management Limited,12504906,45096,12300179706,4950,Services - Fees and Charges,R4401,Environmental Services,P1009,Land Protection,P2073,Land Protection,P3101
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Childrens,C200003,Cassidy + Ashton,12501201,45096,12300165835,4650,External Professional Fees,C6002,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Highways,C300003,Centrewire Limited,12524166,45096,12300177938,4628,"Conversion, Renovation & Improvement",C1101,"Works - Construction, Repair & Maintenance",P1031,Open Spaces,P2235,Open Spaces,P3401
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Safe Child Partnership,R160009,Youth Federation,12504028,45096,12300179824,3000,Services - Professional Fees,R4400,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Car Parks General,R302500,WPS United Kingdom Limited,12505411,45096,12300179773,2750,Equipment - Purchase,R4000,Street & Traffic Management,P1028,Parking,P2214,Car Parks,P3375
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Insurance claims,R401302,K C Autos Repair Centres Ltd,12500946,45096,12300179142,2401.17,Compensation Payments,R4961,Vehicle Management,P1030,Maintenance,P2036,Maintenance,P3044
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Enterprise Flex-E-Rent/Burnt Tree Ltd,12524370,45096,129000430885,2348.25,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Enterprise Flex-E-Rent/Burnt Tree Ltd,12524370,45096,129000430883,2147.84,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Enterprise Flex-E-Rent/Burnt Tree Ltd,12524370,45096,129000430886,2147.84,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,"Public Health, Intelligence and Commissioning Staffing",R203000,Welton Media Ltd,12527346,45096,12300179826,2109,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Design & Photography,P2083,Design & Photography,P3127
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Crematorium General,R302410,Western Avenue Medical Centre,12500788,45096,12300179679,2076,Services - Fees and Charges,R4401,Healthcare,P1014,Public Health,P2128,GP Surgery Services,P3184
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Resources Book Fund,R301906,Bolinda UK Ltd,12505158,45096,12300179981,2054.58,Books,R4309,Education,P1008,Supplies,P2068,Supplies,P3092
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Dawsongroup Environmental Municipal Civil Limited,12515013,45096,129000430904,1844.59,Vehicle Operating Lease,R3204,Environmental Services,P1009,Street Cleansing,P2075,Sweeping,P3105
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Supporting Families,R163101,Elitetelecom Plc,12521765,45096,12300178888,1059.86,Services - Fees and Charges,R4401,Information Communication Technology,P1019,Services,P2120,Services,P3176
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45096,129000430893,1002.8,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45096,129000430895,1002.8,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Solutions,R306005,Vedamain Ltd T/A Abbey Taxis / Abbey Cars,12502831,45096,12300179838,881.75,Services - Fees and Charges,R4401,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Insurance claims,R401302,Dawsongroup Environmental Municipal Civil Limited,12515013,45096,12300179879,880.26,Compensation Payments,R4961,Environmental Services,P1009,Street Cleansing,P2075,Sweeping,P3105
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Play Provision,R300602,Groundwork & Leisure Services Ltd,12500998,45096,12300178461,800,Equipment - Purchase,R4000,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Enterprise Flex-E-Rent/Burnt Tree Ltd,12524370,45096,129000430884,697.5,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,"Portal Building, Ellesmere Port",R309416,Evac & Chair International Limited,12500420,45096,12300160874,680,Equipment - Purchase,R4000,Healthcare,P1014,Equipment,P2035,Equipment,P3043
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Play Provision,R300602,Groundwork & Leisure Services Ltd,12500998,45096,12300178988,680,Equipment - Purchase,R4000,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45096,129000430888,675.8,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Closed Churchyards H&S,R302426,Treefellers Ltd,12505692,45096,12300179197,675,Grounds Maintenance - Contract,R2075,Horticultural,P1016,Tree Trimming,P2144,Tree Trimming,P3202
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CP PP Court Sec 17 Chester,R160307,Westbury Health Limited,12504178,45096,12300176749,632,Allowances and Assistance,R6304,Healthcare,P1014,Counselling,P2123,Counselling,P3178
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45096,129000430894,610.4,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45096,129000430890,597.68,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,StreetCare Delivery,R300201,Arrow County Supplies,12501493,45096,12300179817,595.83,Services - Fees and Charges,R4401,Cleaning & Janitorial,P1004,Cleaning Materials,P2037,Cleaning Materials,P3045
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Play Provision,R300602,Groundwork & Leisure Services Ltd,12500998,45096,12300177837,510,Equipment - Purchase,R4000,Horticultural,P1016,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45096,129000430887,502.08,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Nicholas House,R309404,Evac & Chair International Limited,12500420,45096,12300157946,-1050,Equipment - Purchase,R4000,Healthcare,P1014,Equipment,P2035,Equipment,P3043
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CH & EP Older People Day Service,R204403,I Care GB Ltd,12530592,45096,12300177430,-1424.5,Provisions,R4101,Catering,P1002,Social Care,P2030,Meals On Wheels,P3038
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Starting Well,R203111,Cheshire & Wirral Partnership Nhs Foundation Trust,12514791,45097,12300179830,485692.17,Services - Fees and Charges,R4401,Healthcare,P1014,Public Health,P2128,Public Health,P3183
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Waste & Environment,C300004,Constellia Public Limited,12531002,45097,12300180236,330446.57,"Conversion, Renovation & Improvement",C1101,Financial Services,P1011,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,1st Enable Limited,12504695,45097,129000432200,247573.42000000007,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Mental Health Services,P2192,Mental Health Services,P3286
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Highways,C300003,Balfour Beatty Regional Construction Limited,12505407,45097,12300180070,225747.76,"Conversion, Renovation & Improvement",C1101,"Works - Construction, Repair & Maintenance",P1031,Roads,P2237,Roads,P3403
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Northwich Adult Community Social Care team,R202105,AMG Nursing & Care Services,12501702,45097,129000432151,142325.3599999999,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Chester Adult Community Social Care Team,R202102,Orchard Manor Care Home,12500405,45097,129000432123,110235.83999999998,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Ellesmere Port Adult Community Social Care Team,R202101,Barchester Healthcare Oak Grange,12504246,45097,129000432196,109427.17,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Chester Adult Community Social Care Team,R202102,Oaklands Nursing Home,12502463,45097,129000432167,97537.04,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,Alternative Futures Group,12501471,45097,129000432150,96493.05999999998,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Rural Adult Community Social Care Team,R202103,Prospect House (Malpas) Ltd,12500220,45097,129000432332,96280.63,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
