Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation ,Service Division Categorisation ,Expense Type
Milton Keynes City Council,11-Dec-23,51501016159,"£2,458.24",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,11-Dec-23,51501005970,"£2,505.05",Matchtech,Environment & Property,Head of Service - Highways and Transport,Agency Staff
Milton Keynes City Council,11-Dec-23,51501005969,"£2,770.20",Matchtech,Environment & Property,Major Schemes,Public Realm
Milton Keynes City Council,11-Dec-23,51501016215,"£3,176.25",Castlethorpe Parish Council,Environment & Property,Landscape Services,Expenditure on Grants
Milton Keynes City Council,11-Dec-23,51501016216,"£3,300.00",Aztec lettings,Adult Services,Homeless Prevention + Access,Grants
Milton Keynes City Council,11-Dec-23,51501008214,"£3,450.00","G2 Recruitment Solutions, a division of G2v Recruitment Group",Adult Services,Commissioning & Contracts,Agency Staff
Milton Keynes City Council,11-Dec-23,51501009095,"£3,498.00",Build Recruitment,Env & Prop (HRA),HRA Asset Management and Investment,Agency Staff
Milton Keynes City Council,11-Dec-23,51501005582,"£3,677.10",Children First Fostering Agency Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Dec-23,51501005497,"£3,677.10",Children First Fostering Agency Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Dec-23,51501009063,"£4,183.14",Fostering Connections Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Dec-23,51501009065,"£4,183.14",Fostering Connections Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Dec-23,51501009061,"£4,183.14",Fostering Connections Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Dec-23,51501005486,"£4,344.90",Children First Fostering Agency Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Dec-23,51501005783,"£5,101.08",DEPAUL UK,Adult Services,Homeless Prevention + Access,Other Service User Support
Milton Keynes City Council,11-Dec-23,51501012346,"£5,472.00",ParentAssess Limited,Children's Services,Safeguarding,Staff Training & Development
Milton Keynes City Council,11-Dec-23,51501006208,"£5,698.73",Renco Building Services Ltd,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,11-Dec-23,51501005821,"£6,059.50",Cambian Autism Services Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Dec-23,51501005777,"£6,256.08",DEPAUL UK,Adult Services,Homeless Prevention + Access,Other Service User Support
Milton Keynes City Council,11-Dec-23,51501013390,"£6,319.18",Days Pubs Ltd,Environment & Property,Head of Service - Highways and Transport,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005480,"£6,376.72",Humly Milton Keynes Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005631,"£6,500.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005625,"£6,500.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005793,"£6,633.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005779,"£7,186.66",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005796,"£7,186.66",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005927,"£7,200.00",Milton Keynes Development Partnership,Environment & Property,Head of Service - Property,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005788,"£8,833.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005780,"£8,833.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005782,"£8,833.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501016153,"£10,000.00",Redacted Personal Data,Housing & Regeneration - GF,Disabled adaptations  GF,Expenditure on Grants
Milton Keynes City Council,11-Dec-23,51501016156,"£10,000.00",Bletchley And Fenny Stratford Town Council,Customer and Community Services,Policy & Performance,Grants
Milton Keynes City Council,11-Dec-23,51501009120,"£10,415.34",DocuSign International (EMEA) Limited,Finance & Resources (HRA),Finance - Housing (HRA),Computer software - annual licence agreement
Milton Keynes City Council,11-Dec-23,51501005943,"£11,239.38",CCS Media Limited,Finance & Resources - Services,ICT,Computer hardware - purchase
Milton Keynes City Council,11-Dec-23,51501009021,"£11,709.60",Bubblefresh Limited,Adult Services,"Assessment, Review and Hospital Discharge",Building Cleaning
Milton Keynes City Council,11-Dec-23,51501005343,"£11,931.31",InspireAll,Customer and Community Services,Leisure & Community,Private Contractors
Milton Keynes City Council,11-Dec-23,51501005632,"£13,266.66",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501014161,"£13,301.57",Shell UK Limited,Environment & Property,Head of Service - Env and Waste,Vehicle Fuel
Milton Keynes City Council,11-Dec-23,51501005794,"£14,804.67",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501006080,"£15,189.31",AECOM Infrastructure & Environment UK Limited,Environment & Property,Head of Service - Env and Waste,Consultancy
Milton Keynes City Council,11-Dec-23,51501005820,"£16,680.40",Cambian Autism Services Limited,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,11-Dec-23,51501005627,"£21,666.66",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005624,"£22,767.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005628,"£22,767.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005787,"£23,107.66",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005790,"£23,107.66",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005789,"£24,016.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005781,"£24,016.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005824,"£25,595.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005791,"£27,666.66",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005784,"£27,681.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005785,"£27,681.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005795,"£29,480.33",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005629,"£29,741.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501005800,"£29,741.00",Cambian Autism Services Limited,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Dec-23,51501013275,"£34,824.39",London Hire Limited,Environment & Property,Head of Service - Env and Waste,Vehicle and Plant hire
Milton Keynes City Council,11-Dec-23,51501006058,"£34,857.82",Phoenix Software Ltd,Finance & Resources - Services,ICT,Computer hardware - maintenance
Milton Keynes City Council,11-Dec-23,51501005804,"£111,426.86",Thalia MK SPV Ltd,Environment & Property,Head of Service - Env and Waste,Cleaning and Domestic Supplies
Milton Keynes City Council,11-Dec-23,51501005766,"£204,630.02",Gray & Sons Builders Ltd,Children and Families,"Education, Effectiveness & Participation","New Construction, Conversion and Renovation"
Milton Keynes City Council,11-Dec-23,51501013240,"£656,781.04",Morgan Sindall Construction & Infrastructure Ltd - Herts,Children and Families,"Education, Effectiveness & Participation","New Construction, Conversion and Renovation"
Milton Keynes City Council,11-Dec-23,51500869363,"£932,873.36",Buckinghamshire & Milton Keynes Fire Authority (BMKFA),Finance & Resources - Holding Accounts,Holding Accounts,Precepts - Fire
Milton Keynes City Council,11-Dec-23,51500870607,"£2,073,717.25",Thames Valley Police,Finance & Resources - Holding Accounts,Holding Accounts,Precepts - Police
Milton Keynes City Council,13-Dec-23,51501006184,"-£30,886.80",ANS Group Limited,Finance & Resources - Services,ICT,Consultancy
Milton Keynes City Council,13-Dec-23,51501016316,"-£3,136.08",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,13-Dec-23,51501018555,"-£2,856.44",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018557,"-£2,856.44",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018556,"-£2,856.44",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018558,"-£2,856.44",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018559,"-£2,856.44",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51500998542,"-£2,608.00",Autism Bedfordshire,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,13-Dec-23,51501018407,"-£2,402.40",Verifile Limited,Finance & Resources - Services,HR,Professional Fees and Hired Services
Milton Keynes City Council,13-Dec-23,51501018567,"-£1,002.88",Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018690,-£658.24,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,13-Dec-23,51501018682,-£648.00,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,13-Dec-23,51501018646,-£556.84,Redacted Personal Data,Adult Services,Physical Disability,Client Care Contributions
Milton Keynes City Council,13-Dec-23,51501018686,-£509.56,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Client Care Contributions
Milton Keynes City Council,13-Dec-23,51501018612,£501.44,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018743,£501.44,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018544,£504.00,Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018456,£506.04,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018591,£506.12,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018780,£506.12,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018581,£506.12,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018463,£506.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018583,£506.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501013880,£507.00,The Willows School and Early Years Centre,Children's Services,Corporate Parenting,Childcare Costs
Milton Keynes City Council,13-Dec-23,51501018481,£508.76,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018475,£510.88,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501016714,£512.50,Redacted Personal Data,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,13-Dec-23,51501017310,£513.59,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018865,£516.00,Melrose Pre-School Playgroup,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,13-Dec-23,51501018440,£516.72,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501016869,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017092,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017393,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016924,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017039,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016922,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017168,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016821,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016825,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016822,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016991,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016997,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016966,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016972,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016961,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016808,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017816,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016785,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018241,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018098,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017753,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017361,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017362,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017123,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017496,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016875,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017957,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016850,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016851,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016853,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016848,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016896,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016905,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018162,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018161,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017471,£520.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018619,£523.48,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,13-Dec-23,51501006155,£525.00,Wagstaff Brothers Ltd T/a Wagstaff Interiors Group,Environment & Property,Head of Service - Property,Furniture
Milton Keynes City Council,13-Dec-23,51501016810,£525.50,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017667,£528.00,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018172,£540.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017079,£540.68,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017082,£540.68,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016566,£543.15,Magic Word Therapy Ltd,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,13-Dec-23,51501018032,£548.45,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018502,£551.96,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018449,£564.12,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018524,£564.12,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018430,£564.12,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018092,£564.12,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018545,£564.12,Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,13-Dec-23,51501017975,£581.40,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018774,£590.52,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018476,£594.28,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018589,£595.48,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501017830,£600.00,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018160,£602.56,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018541,£626.80,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018344,£627.71,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018458,£632.72,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501016299,£633.32,Cedar Family Services Ltd,Law & Governance,Legal,Testing
Milton Keynes City Council,13-Dec-23,51501018617,£633.80,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018528,£634.76,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018490,£635.24,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501017241,£644.00,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501017926,£658.14,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018760,£658.16,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018519,£658.16,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018585,£659.52,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501016706,£672.00,Redacted Personal Data,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,13-Dec-23,51501018493,£674.60,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018426,£674.88,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018790,£674.88,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018441,£674.88,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501006222,£675.28,BFS Group Limited T/a Bidvest 3663,Adult Services,Supported Housing for Older People,Catering Provisions
Milton Keynes City Council,13-Dec-23,51501018435,£677.68,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018460,£689.48,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018532,£702.76,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018864,£709.50,Crosslands Day Nursery,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,13-Dec-23,51501016703,£710.00,White Spire (Special) School,Children's Services,Special Education Needs & Disabilities,Rehabilitation And Respite Care
Milton Keynes City Council,13-Dec-23,51501018543,£717.08,Redacted Personal Data,Adult Services,Autism,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018492,£720.00,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501017896,£721.94,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016689,£725.20,Cansford Laboratories Limited,Law & Governance,Legal,Testing
Milton Keynes City Council,13-Dec-23,51501018792,£730.04,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018533,£736.48,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018478,£752.16,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018748,£752.16,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018144,£758.57,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018145,£758.57,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018739,£767.84,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501017809,£792.00,Redacted Personal Data,Children's Services,Social Work - CWD & FAST,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018601,£793.44,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501018772,£793.44,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018464,£793.96,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018485,£795.40,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501017110,£800.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501018526,£814.84,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501017539,£817.14,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016710,£820.00,Redacted Personal Data,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,13-Dec-23,51501016712,£820.00,Redacted Personal Data,Children's Services,High Needs Block,SEN Funding
Milton Keynes City Council,13-Dec-23,51501018521,£826.36,Redacted Personal Data,Adult Services,"Assessment, Review and Hospital Discharge",Direct Payments
Milton Keynes City Council,13-Dec-23,51501016946,£837.00,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501011702,£837.00,Redacted Personal Data,Children's Services,Corporate Parenting,Professional Fees and Hired Services
Milton Keynes City Council,13-Dec-23,51501018784,£843.24,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018787,£843.44,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018590,£843.60,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018499,£843.60,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501006145,£850.00,Blume Psychology Ltd,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,13-Dec-23,51501018866,£870.75,Buttons Pre-Schools Ltd,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,13-Dec-23,51501018422,£877.52,Redacted Personal Data,Adult Services,Physical Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018537,£877.52,Redacted Personal Data,Adult Services,Mental Health,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018498,£877.52,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501018513,£878.12,Redacted Personal Data,Adult Services,Learning Disability,Direct Payments
Milton Keynes City Council,13-Dec-23,51501013468,£897.76,Cinnabar Support and Living Ltd Re: The Stratfords Residential Home,Adult Services,Learning Disability,Other Service User Support
Milton Keynes City Council,13-Dec-23,51501017311,£898.78,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016803,£898.78,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
Milton Keynes City Council,13-Dec-23,51501016804,£898.78,Redacted Personal Data,Children's Services,Corporate Parenting,Mandatory Student Awards
