Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Service Area Categorisation,Service Division Categorisation,Expense Type
Milton Keynes City Council,08-Sep-23,51500967153,"£1,200.00",Redacted Personal Data,Customer and Community Services,Policy & Performance,Rents and Leases
Milton Keynes City Council,08-Sep-23,51500971641,"£1,208.63",AWS Ltd T/A Geodesys & Digdat,Environment & Property,Head of Service - Property,External Legal Fees
Milton Keynes City Council,08-Sep-23,51500972046,"£1,297.24",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,08-Sep-23,51500971646,"£1,301.77",Genuine Carers Ltd,Adult Services,Commissioning & Contracts,Other Care Provide Payments and Contributions
Milton Keynes City Council,08-Sep-23,51500971963,"£1,307.58",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500964389,"£1,332.00",Service Care Solutions,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,08-Sep-23,51500971964,"£1,349.76",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971708,"£1,368.00",Tove Learning Trust c/o Water Hall,Children's Services,Early Years Block,Grants
Milton Keynes City Council,08-Sep-23,51500971686,"£1,380.00",C S Cleaning (Milton Keynes) Ltd,Environment & Property,Head of Service - Env and Waste,Storage and Archiving
Milton Keynes City Council,08-Sep-23,51500972025,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972030,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972026,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972031,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972021,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972022,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972024,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972029,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972023,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972027,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972028,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972032,"£1,392.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972048,"£1,417.80",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,08-Sep-23,51500971922,"£1,429.28",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971860,"£1,448.40","Vivid Resourcing, a division of G2V Recruitment Group Limited",Law & Governance,Legal,Agency Staff
Milton Keynes City Council,08-Sep-23,51500972083,"£1,476.30",Eastview Healthcare Services Limited C/O Bibby Factors Leicester Ltd,Adult Services,Physical Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972039,"£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972038,"£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972035,"£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972037,"£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972036,"£1,518.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971899,"£1,542.86",Contemplation Homes Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,08-Sep-23,51500972019,"£1,582.29",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971699,"£1,669.92",Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,08-Sep-23,51500972000,"£1,687.20",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971965,"£1,687.20",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971944,"£1,729.38",One Hermitage,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,08-Sep-23,51500971920,"£1,772.12",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971918,"£1,772.12",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971919,"£1,772.12",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971921,"£1,772.12",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971966,"£1,877.01",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971848,"£1,947.36",Redacted Personal Data,Adult Services,Learning Disability,Domiciliary Care
Milton Keynes City Council,08-Sep-23,51500972051,"£1,956.76",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,08-Sep-23,51500972049,"£1,958.96",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,08-Sep-23,51500967103,"£1,991.02",Gordon Flack Consultancy,Finance & Resources (HRA),Finance - Housing (HRA),Consultancy
Milton Keynes City Council,08-Sep-23,51500968275,"£2,000.00",Perfect Circle JV Limited,Housing & Regeneration - HRA,New Council Housing,Construction - External Professional Fees
Milton Keynes City Council,08-Sep-23,51500961022,"£2,046.24",CCS Media Limited,Resources,ICT,IT Hardware
Milton Keynes City Council,08-Sep-23,51500971902,"£2,057.14",Contemplation Homes Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,08-Sep-23,51500972043,"£2,066.82",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Autism,Living support grants
Milton Keynes City Council,08-Sep-23,51500971864,"£2,083.20",DWF LLP,Finance & Resources - Services,Insurance,Insurance Claims Paid
Milton Keynes City Council,08-Sep-23,51500972050,"£2,085.68",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,08-Sep-23,51500971788,"£2,087.23",Marston Group Limited,Finance & Resources - Services,Revenues and Benefits Service,Debt Recovery
Milton Keynes City Council,08-Sep-23,51500960955,"£2,121.38",Grand Union Housing Group,Adult Services,Learning Disability,Rents and Leases
Milton Keynes City Council,08-Sep-23,51500968403,"£2,160.00",Redacted Personal Data,Environment & Property,Head of Service - Env and Waste,Landscaping
Milton Keynes City Council,08-Sep-23,51500972074,"£2,200.24",Exceed Support Services Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971468,"£2,208.00",5 Star Loos Ltd,Chief Executive,Chief Executive,Professional Fees and Hired Services
Milton Keynes City Council,08-Sep-23,51500972047,"£2,221.72",Prevention and Recovery Care and Support (PARCS) Ltd,Adult Services,Mental Health,Living support grants
Milton Keynes City Council,08-Sep-23,51500960935,"£2,297.13",Branas ISAF Personal Development Centre Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500971595,"£2,314.87",Redacted Personal Data,Children's Services,Safeguarding,Other Travel Allowances
Milton Keynes City Council,08-Sep-23,51500971985,"£2,362.08",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972075,"£2,362.08",Exceed Support Services Ltd,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971429,"£2,362.80",Chubb Fire & Security Limited,Environment & Property,Head of Service - Property,Security Equipment
Milton Keynes City Council,08-Sep-23,51500971929,"£2,366.28",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971913,"£2,366.28",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971998,"£2,497.06",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971968,"£2,530.80",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971967,"£2,530.80",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972008,"£2,602.61",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972002,"£2,615.16",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971936,"£2,658.24",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971925,"£2,658.32",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500968414,"£2,759.96",Branas ISAF Personal Development Centre Ltd,Children's Services,High Needs Block,Independent School Placements
Milton Keynes City Council,08-Sep-23,51500971969,"£2,783.88",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971817,"£2,867.00",Redacted Personal Data,Finance & Resources - Services,Insurance,Insurance Claims Paid
Milton Keynes City Council,08-Sep-23,51500971986,"£2,868.24",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971856,"£2,960.70","Vivid Resourcing, a division of G2V Recruitment Group Limited",Law & Governance,Legal,Agency Staff
Milton Keynes City Council,08-Sep-23,51500971368,"£3,056.28",Buckinghamshire Council (Pension),Finance & Resources - Services,Ongoing Pensions,Pension Fund Codes
Milton Keynes City Council,08-Sep-23,51500971701,"£3,113.71",Ducklings Pre-School Group,Children's Services,Early Years Block,Grants
Milton Keynes City Council,08-Sep-23,51500967591,"£3,131.59",Gordon Flack Consultancy,Finance & Resources (HRA),Finance - Housing (HRA),Consultancy
Milton Keynes City Council,08-Sep-23,51500972131,"£3,170.90",Banner Business Services Ltd,Finance & Resources - Services,Lead Authority Shared Services,Miscellaneous Control Accounts
Milton Keynes City Council,08-Sep-23,51500971861,"£3,195.00","Vivid Resourcing, a division of G2V Recruitment Group Limited",Law & Governance,Legal,Agency Staff
Milton Keynes City Council,08-Sep-23,51500971857,"£3,195.00","Vivid Resourcing, a division of G2V Recruitment Group Limited",Law & Governance,Legal,Agency Staff
Milton Keynes City Council,08-Sep-23,51500971970,"£3,205.68",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500968420,"£3,315.60",Access UK Limited t/a Adam,Environment & Property,Head of Service - Highways and Transport,Concessions - payments to transport operators
Milton Keynes City Council,08-Sep-23,51500969559,"£3,359.01",Fostering Solutions Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500967047,"£3,390.00",Cedar Recruitment Ltd,Adult Services,Commissioning & Contracts,Agency Staff
Milton Keynes City Council,08-Sep-23,51500968647,"£3,485.02",Access UK Limited t/a Adam,Adult Services,Autism,Domiciliary Care
Milton Keynes City Council,08-Sep-23,51500971907,"£3,500.00",Healthcare Homes Group Limited,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,08-Sep-23,51500971888,"£3,512.96",Janes Care Homes Ltd T/A The White House,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,08-Sep-23,51500971871,"£3,594.00",DWF LLP,Finance & Resources - Services,Insurance,Insurance Claims Paid
Milton Keynes City Council,08-Sep-23,51500971900,"£3,600.00",Contemplation Homes Ltd,Adult Services,Commissioning & Contracts,Client Care Contributions
Milton Keynes City Council,08-Sep-23,51500969564,"£3,607.20",Fostering Solutions Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500971893,"£3,740.00",AHR Homes ltd,Adult Services,Mental Health,Residential Care
Milton Keynes City Council,08-Sep-23,51500971894,"£3,740.00",AHR Homes ltd,Adult Services,Mental Health,Residential Care
Milton Keynes City Council,08-Sep-23,51500972009,"£3,784.15",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971887,"£3,917.32",Bedfordshire Supported Housing Limited,Adult Services,Mental Health,Residential Care
Milton Keynes City Council,08-Sep-23,51500971999,"£3,948.05",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972132,"£4,140.39",Banner Business Services Ltd,Finance & Resources - Services,Lead Authority Shared Services,Miscellaneous Control Accounts
Milton Keynes City Council,08-Sep-23,51500971896,"£4,200.00",Contemplation Homes Ltd,Adult Services,Commissioning & Contracts,Nursing Care
Milton Keynes City Council,08-Sep-23,51500960804,"£4,482.90",British Land Property Services Limited,Children's Services,"Access to Education, Employment and Training",Rents and Leases
Milton Keynes City Council,08-Sep-23,51500969567,"£4,505.18",Fostering Solutions Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500969568,"£4,505.18",Fostering Solutions Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500971971,"£4,555.44",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971884,"£4,556.21",FirstCare (GB) Ltd,Adult Services,Commissioning & Contracts,Other Care Provide Payments and Contributions
Milton Keynes City Council,08-Sep-23,51500969566,"£4,692.90",Fostering Solutions Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500971972,"£4,808.52",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971973,"£4,892.88",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971996,"£5,061.60",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500960805,"£5,183.74",Tutelage Care Group Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500971294,"£5,232.00",Britteco Ltd t/a LV Fuel Services,Environment & Property,Head of Service - Env and Waste,Building Repair and Maintenance
Milton Keynes City Council,08-Sep-23,51500971993,"£5,316.36",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500969563,"£5,525.01",Fostering Solutions Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500969561,"£5,548.50",Fostering Solutions Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500971974,"£5,820.84",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500968811,"£5,845.36",Access UK Limited t/a Adam,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500972005,"£6,072.76",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971997,"£6,073.92",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971975,"£6,200.46",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971976,"£6,327.00",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971977,"£6,537.90",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972018,"£6,622.26",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972017,"£6,622.26",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972011,"£6,622.26",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972013,"£6,622.26",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972015,"£6,622.26",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971890,"£7,000.00",AHR Homes ltd,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,08-Sep-23,51500971910,"£7,147.96",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971978,"£7,170.60",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971979,"£7,254.96",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971980,"£7,845.48",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971885,"£7,937.76",Heathcotes M Ltd Re: Heathcotes Moulton,Adult Services,Learning Disability,Residential Care
Milton Keynes City Council,08-Sep-23,51500971981,"£8,014.20",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971982,"£8,014.20",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972001,"£8,857.80",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971983,"£8,857.80",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500972040,"£9,203.68",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500971611,"£9,280.80",Sharpe Pritchard LLP,Environment & Property,Head of Service - Highways and Transport,Consultancy
Milton Keynes City Council,08-Sep-23,51500968494,"£9,307.31",Access UK Limited t/a Adam,Adult Services,Physical Disability,Domiciliary Care
Milton Keynes City Council,08-Sep-23,51500971987,"£10,966.80",One Hermitage,Adult Services,Learning Disability,Living support grants
Milton Keynes City Council,08-Sep-23,51500960761,"£14,400.00",Milton Keynes Development Partnership,Environment & Property,Head of Service - Property,Professional Fees and Hired Services
Milton Keynes City Council,08-Sep-23,51500960844,"£15,000.00",South East Midlands Local Enterprise Partnership,Customer and Community Services,Policy & Performance,Subscriptions
Milton Keynes City Council,08-Sep-23,51500960857,"£15,816.64",AECOM Infrastructure & Environment UK Limited,Environment & Property,Major Schemes,Public Realm
Milton Keynes City Council,08-Sep-23,51500968492,"£15,999.04",Access UK Limited t/a Adam,Adult Services,Mental Health,Domiciliary Care
Milton Keynes City Council,08-Sep-23,51500960986,"£17,491.82",Tribal Education Ltd,Children's Services,"Access to Education, Employment and Training",Professional Fees and Hired Services
Milton Keynes City Council,08-Sep-23,51500968431,"£19,448.41",Access UK Limited t/a Adam,Children's Services,Social Work - CWD & FAST,Day Care
Milton Keynes City Council,08-Sep-23,51500971886,"£19,568.68",Bedfordshire Supported Housing Limited,Adult Services,Commissioning & Contracts,Residential Care
Milton Keynes City Council,08-Sep-23,51500960964,"£20,933.64",ONE51 ES Plastics (UK) Ltd t/a MGB Plastics,Environment & Property,Waste,Public Realm
Milton Keynes City Council,08-Sep-23,51500960962,"£20,933.64",ONE51 ES Plastics (UK) Ltd t/a MGB Plastics,Environment & Property,Waste,Public Realm
Milton Keynes City Council,08-Sep-23,51500968412,"£23,840.04",Branas ISAF Personal Development Centre Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500960803,"£24,578.57",Oracle Care Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,08-Sep-23,51500963307,"£30,714.28",ACS Care Services Ltd (Contractual only),Adult Services,Commissioning & Contracts,Domiciliary Care
Milton Keynes City Council,08-Sep-23,51500971386,"£31,660.74",Pinsent Masons LLP Office Account,Planning and Placemaking,Head of Economic Development,Professional Fees and Hired Services
Milton Keynes City Council,08-Sep-23,51500968435,"£35,281.45",Access UK Limited t/a Adam,Adult Services,"Assessment, Review and Hospital Discharge",Domiciliary Care
Milton Keynes City Council,08-Sep-23,51500968493,"£39,737.18",Access UK Limited t/a Adam,Adult Services,Physical Disability,Domiciliary Care
Milton Keynes City Council,08-Sep-23,51500960976,"£41,867.28",ONE51 ES Plastics (UK) Ltd t/a MGB Plastics,Environment & Property,Waste,Public Realm
Milton Keynes City Council,08-Sep-23,51500967140,"£61,688.12",Perfect Circle JV Limited,Housing & Regeneration - HRA,Regeneration HRA,Construction - External Professional Fees
Milton Keynes City Council,08-Sep-23,51500960984,"£62,179.49",Tribal Education Ltd,Children's Services,"Access to Education, Employment and Training",Professional Fees and Hired Services
Milton Keynes City Council,08-Sep-23,51500971853,"£63,322.81",Stoic Roofing & Construction,Children and Families,"Education, Effectiveness & Participation",Buildings - Roof
Milton Keynes City Council,08-Sep-23,51500963305,"£63,791.21",ACS Care Services Ltd (Contractual only),Adult Services,Commissioning & Contracts,Domiciliary Care
Milton Keynes City Council,08-Sep-23,51500960833,"£103,811.22",Vix Technology UK Limited,Environment & Property,Head of Service - Highways and Transport,"Fixtures, Fittings and Furnishings"
Milton Keynes City Council,08-Sep-23,51500960989,"£130,435.66",Thalia MK SPV Ltd,Environment & Property,Head of Service - Env and Waste,Cleaning and Domestic Supplies
Milton Keynes City Council,08-Sep-23,51500971310,"£164,681.26",John Graham Construction Ltd T/A GRAHAM Construction,Housing & Regeneration - HRA,Regeneration HRA,"New Construction, Conversion and Renovation"
Milton Keynes City Council,08-Sep-23,51500968743,"£186,240.00",Modplan Building & Refurbishment Contractors Ltd,Children and Families,"Education, Effectiveness & Participation","New Construction, Conversion and Renovation"
Milton Keynes City Council,08-Sep-23,51500968495,"£188,654.17",Access UK Limited t/a Adam,Adult Services,"Assessment, Review and Hospital Discharge",Domiciliary Care
Milton Keynes City Council,11-Sep-23,51500964215,"-£10,624.64",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-23,51500962840,"-£5,066.33",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-23,51500962839,"-£4,902.90",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-23,51500967627,"-£4,228.20",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-23,51500967626,"-£1,268.46",Foster Care Associates Limited,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-23,51500967575,£517.99,DNA Legal Limited,Law & Governance,Legal,Testing
Milton Keynes City Council,11-Sep-23,51500967485,£520.70,Bryan Lecoche Ltd,Adult Services,Homeless Prevention + Access,Rents and Leases
Milton Keynes City Council,11-Sep-23,51500963704,£544.00,Wheatfield Surgery,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500963313,£550.07,Askews & Holts Library Services Ltd,Children's Services,"Access to Education, Employment and Training",Books and Multimedia Supplies
Milton Keynes City Council,11-Sep-23,51500972266,£591.00,UDOIT Dance Foundation,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-23,51500963654,£593.08,IC&P Wipers Ltd t/a ICP Hygiene,Adult Services (HRA),Housing Operations (HRA),Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500968437,£595.00,The Salvation Army Milton Keynes,Law & Governance,Democratic Services,Casual hire of facilities
Milton Keynes City Council,11-Sep-23,51500972272,£620.00,Lord Grey Academy,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500963852,£629.27,JCW Energy Services Ltd,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,11-Sep-23,51500964208,£630.00,Tersus Consultancy Limited,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,11-Sep-23,51500972265,£641.00,UDOIT Dance Foundation,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-23,51500972213,£675.00,Black Sheep Collective CIC,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-23,51500963861,£695.02,Look Ahead Care and Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-23,51500960992,£709.80,Destin Solutions Limited,Finance & Resources - Services,Revenues and Benefits Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500963863,£716.72,Look Ahead Care and Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-23,51500972276,£720.00,Redway (Special) School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500963885,£803.09,Prentis Solutions Limited,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,11-Sep-23,51500963665,£813.60,Amegreen Complex Homecare Ltd,Children's Services,Social Work - CWD & FAST,Day Care
Milton Keynes City Council,11-Sep-23,51500963883,£831.17,Prentis Solutions Limited,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,11-Sep-23,51500961018,£838.60,Wootton Vale Health Living Centre,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500972273,£840.00,Lord Grey Academy,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500963864,£927.42,Look Ahead Care and Support Ltd,Children's Services,Corporate Parenting,Residential Care
Milton Keynes City Council,11-Sep-23,51500963344,£948.79,MLL Telecom Limited,Finance & Resources - Services,Revenues and Benefits Service,Telephone equipment & installation
Milton Keynes City Council,11-Sep-23,51500972277,£950.00,Kingsland Primary School (Wakefield Council),Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500972275,£950.00,Denbigh School,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500972279,£950.00,Cambian Education Services,Children's Services,Education Outcome Service,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500972255,£957.12,Safari Health Hub CIC,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-23,51500972257,£957.12,Safari Health Hub CIC,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-23,51500963303,£961.85,Idox Software Ltd,Planning and Placemaking,Planning,Computer software - annual licence agreement
Milton Keynes City Council,11-Sep-23,51500963728,£999.60,DNA Legal Limited,Children's Services,Social Work - Family Support Teams,Testing
Milton Keynes City Council,11-Sep-23,51500964366,"£1,002.60",National World Publishing Limited,Environment & Property,Head of Service - Highways and Transport,Advertising / Publicity (non Recruitment)
Milton Keynes City Council,11-Sep-23,51500971666,"£1,008.00",Stephensons Solicitors LLP,Env & Prop (HRA),HRA Asset Management and Investment,External Legal Fees
Milton Keynes City Council,11-Sep-23,51500972201,"£1,008.16",Stoke Goldington Pre-School,Children's Services,High Needs Block,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500961051,"£1,016.90",West Street Surgery,Public Health,NHS Health Check Programme,Professional Fees and Hired Services
Milton Keynes City Council,11-Sep-23,51500963873,"£1,032.00",JCW Energy Services Ltd,Environment & Property,Head of Service - Property,Building Repair and Maintenance
Milton Keynes City Council,11-Sep-23,51500963352,"£1,080.00",The Oyster Partnership Ltd,Customer and Community Services,Community Safety,Agency Staff
Milton Keynes City Council,11-Sep-23,51500963355,"£1,125.60",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
Milton Keynes City Council,11-Sep-23,51500972252,"£1,140.00",Premier Education Group,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-23,51500972254,"£1,146.40",Safari Health Hub CIC,Children's Services,Service Director - Social Care,Grants
Milton Keynes City Council,11-Sep-23,51500963361,"£1,154.40",The Oyster Partnership Ltd,Adult Services,Homeless Prevention + Access,Agency Staff
