Cost Centre,Supplier,Date,Account,Amount
Facilities Support,PHIL SIMMONDS GROUP LTD,06/12/2023,Building Maintenance - Day to Day,10102.36
Facilities Support,SHRED STATION LTD,29/11/2023,Confidential Waste,54.00
Facilities Support,UNIVERSITY OF WOLVERHAMPTON,13/12/2023,External Training Courses,4625.00
Facilities Support,SHERRATT GROUP LTD,01/11/2023,Grounds Maintenance,50.83
Facilities Support,SHERRATT GROUP LTD,29/11/2023,Grounds Maintenance,50.83
Facilities Support,SHERRATT GROUP LTD,20/12/2023,Grounds Maintenance,50.83
Facilities Support,SPECIALISED CANVAS SERVICES LTD,20/12/2023,Planned Maintenance,1002.91
Facilities Support,PPL PRS LTD,04/10/2023,Professional Fees,6609.95
Facilities Support,KDE LTD,13/12/2023,Reactive Maintenance,1222.50
Facilities Support,CHESHIRE FIRE AND RESCUE SERVICE,29/11/2023,Rent,154.13
Finance,AGIITO LTD,11/10/2023,Other Operational Expenses,514.50
Finance,CHESHIRE WEST & CHESTER PENSION FUND ACCOUNT (INVOICING),29/11/2023,Professional Fees,700.00
Finance,LAVAT CONSULTING LTD,13/12/2023,Professional Fees,1550.00
Finance,GALLAGHER BASSETT (TOP-UP),04/10/2023,Vehicle Insurance,9787.43
Fleet,CH JONES Ltd,04/10/2023,Diesel,720.90
Fleet,CH JONES Ltd,04/10/2023,Diesel,622.22
Fleet,CH JONES Ltd,04/10/2023,Diesel,1188.50
Fleet,CH JONES Ltd,04/10/2023,Diesel,7718.48
Fleet,CH JONES Ltd,04/10/2023,Diesel,865.41
Fleet,CH JONES Ltd,04/10/2023,Diesel,753.68
Fleet,CH JONES Ltd,04/10/2023,Diesel,1079.85
Fleet,CH JONES Ltd,04/10/2023,Diesel,808.76
Fleet,CH JONES Ltd,04/10/2023,Diesel,973.54
Fleet,CH JONES Ltd,04/10/2023,Diesel,764.18
Fleet,CH JONES Ltd,04/10/2023,Diesel,1451.39
Fleet,CH JONES Ltd,04/10/2023,Diesel,1648.01
Fleet,CH JONES Ltd,04/10/2023,Diesel,743.03
Fleet,CH JONES Ltd,04/10/2023,Diesel,1449.12
Fleet,CH JONES Ltd,04/10/2023,Diesel,1795.47
Fleet,CH JONES Ltd,04/10/2023,Diesel,3176.03
Fleet,CH JONES Ltd,11/10/2023,Diesel,964.71
Fleet,CH JONES Ltd,11/10/2023,Diesel,1009.12
Fleet,CH JONES Ltd,11/10/2023,Diesel,920.62
Fleet,CH JONES Ltd,11/10/2023,Diesel,1923.80
Fleet,CH JONES Ltd,11/10/2023,Diesel,1712.25
Fleet,CH JONES Ltd,11/10/2023,Diesel,763.55
Fleet,CH JONES Ltd,11/10/2023,Diesel,1642.55
Fleet,CH JONES Ltd,11/10/2023,Diesel,605.86
Fleet,CH JONES Ltd,11/10/2023,Diesel,601.32
Fleet,CH JONES Ltd,11/10/2023,Diesel,3522.79
Fleet,CH JONES Ltd,11/10/2023,Diesel,1443.75
Fleet,CH JONES Ltd,11/10/2023,Diesel,1011.01
Fleet,CH JONES Ltd,11/10/2023,Diesel,902.44
Fleet,CH JONES Ltd,11/10/2023,Diesel,959.26
Fleet,CH JONES Ltd,11/10/2023,Diesel,6959.84
Fleet,CH JONES Ltd,11/10/2023,Diesel,4529.06
Fleet,CH JONES Ltd,18/10/2023,Diesel,1054.22
Fleet,CH JONES Ltd,18/10/2023,Diesel,1306.81
Fleet,CH JONES Ltd,18/10/2023,Diesel,942.38
Fleet,CH JONES Ltd,18/10/2023,Diesel,1866.94
Fleet,CH JONES Ltd,18/10/2023,Diesel,2816.33
Fleet,CH JONES Ltd,18/10/2023,Diesel,640.38
Fleet,CH JONES Ltd,18/10/2023,Diesel,584.18
Fleet,CH JONES Ltd,18/10/2023,Diesel,6452.70
Fleet,CH JONES Ltd,18/10/2023,Diesel,758.38
Fleet,CH JONES Ltd,18/10/2023,Diesel,880.01
Fleet,CH JONES Ltd,18/10/2023,Diesel,939.16
Fleet,CH JONES Ltd,18/10/2023,Diesel,1221.10
Fleet,CH JONES Ltd,18/10/2023,Diesel,960.56
Fleet,CH JONES Ltd,18/10/2023,Diesel,1639.92
Fleet,CH JONES Ltd,18/10/2023,Diesel,1711.42
Fleet,CH JONES Ltd,25/10/2023,Diesel,1876.16
Fleet,CH JONES Ltd,25/10/2023,Diesel,856.84
Fleet,CH JONES Ltd,25/10/2023,Diesel,1018.92
Fleet,CH JONES Ltd,25/10/2023,Diesel,1492.73
Fleet,CH JONES Ltd,25/10/2023,Diesel,1690.92
Fleet,CH JONES Ltd,25/10/2023,Diesel,613.36
Fleet,CH JONES Ltd,25/10/2023,Diesel,867.74
Fleet,CH JONES Ltd,25/10/2023,Diesel,716.56
Fleet,CH JONES Ltd,25/10/2023,Diesel,1047.21
Fleet,CH JONES Ltd,25/10/2023,Diesel,2131.55
Fleet,CH JONES Ltd,25/10/2023,Diesel,1230.85
Fleet,CH JONES Ltd,25/10/2023,Diesel,951.15
Fleet,CH JONES Ltd,25/10/2023,Diesel,739.12
Fleet,CH JONES Ltd,25/10/2023,Diesel,2189.21
Fleet,CH JONES Ltd,25/10/2023,Diesel,7703.51
Fleet,CH JONES Ltd,25/10/2023,Diesel,5355.79
Fleet,CH JONES Ltd,01/11/2023,Diesel,852.23
Fleet,CH JONES Ltd,01/11/2023,Diesel,527.20
Fleet,CH JONES Ltd,01/11/2023,Diesel,1438.16
Fleet,CH JONES Ltd,01/11/2023,Diesel,748.07
Fleet,CH JONES Ltd,01/11/2023,Diesel,1021.46
Fleet,CH JONES Ltd,01/11/2023,Diesel,2168.00
Fleet,CH JONES Ltd,01/11/2023,Diesel,803.68
Fleet,CH JONES Ltd,01/11/2023,Diesel,734.02
Fleet,CH JONES Ltd,01/11/2023,Diesel,1559.92
Fleet,CH JONES Ltd,01/11/2023,Diesel,1381.45
Fleet,CH JONES Ltd,01/11/2023,Diesel,1730.58
Fleet,CH JONES Ltd,01/11/2023,Diesel,7047.95
Fleet,CH JONES Ltd,01/11/2023,Diesel,731.17
Fleet,CH JONES Ltd,01/11/2023,Diesel,778.22
Fleet,CH JONES Ltd,01/11/2023,Diesel,830.42
Fleet,CH JONES Ltd,01/11/2023,Diesel,1195.33
Fleet,CH JONES Ltd,01/11/2023,Diesel,1039.18
Fleet,CH JONES Ltd,01/11/2023,Diesel,2838.24
Fleet,CH JONES Ltd,08/11/2023,Diesel,675.80
Fleet,CH JONES Ltd,08/11/2023,Diesel,730.10
Fleet,CH JONES Ltd,08/11/2023,Diesel,699.05
Fleet,CH JONES Ltd,08/11/2023,Diesel,1729.81
Fleet,CH JONES Ltd,08/11/2023,Diesel,1841.81
Fleet,CH JONES Ltd,08/11/2023,Diesel,1204.08
Fleet,CH JONES Ltd,08/11/2023,Diesel,997.14
Fleet,CH JONES Ltd,08/11/2023,Diesel,1439.59
Fleet,CH JONES Ltd,08/11/2023,Diesel,1358.21
Fleet,CH JONES Ltd,08/11/2023,Diesel,3520.30
Fleet,CH JONES Ltd,08/11/2023,Diesel,6713.41
Fleet,CH JONES Ltd,08/11/2023,Diesel,807.28
Fleet,CH JONES Ltd,08/11/2023,Diesel,611.98
Fleet,CH JONES Ltd,08/11/2023,Diesel,1983.12
Fleet,CH JONES Ltd,08/11/2023,Diesel,951.58
Fleet,CH JONES Ltd,08/11/2023,Diesel,893.22
Fleet,CH JONES Ltd,08/11/2023,Diesel,4525.06
Fleet,CH JONES Ltd,15/11/2023,Diesel,712.02
Fleet,CH JONES Ltd,15/11/2023,Diesel,1045.01
Fleet,CH JONES Ltd,15/11/2023,Diesel,1143.36
Fleet,CH JONES Ltd,15/11/2023,Diesel,2506.82
Fleet,CH JONES Ltd,15/11/2023,Diesel,2154.70
Fleet,CH JONES Ltd,15/11/2023,Diesel,7216.82
Fleet,CH JONES Ltd,15/11/2023,Diesel,561.84
Fleet,CH JONES Ltd,15/11/2023,Diesel,914.31
Fleet,CH JONES Ltd,15/11/2023,Diesel,1208.04
Fleet,CH JONES Ltd,15/11/2023,Diesel,2095.78
Fleet,CH JONES Ltd,15/11/2023,Diesel,1448.87
Fleet,CH JONES Ltd,15/11/2023,Diesel,1572.74
Fleet,CH JONES Ltd,15/11/2023,Diesel,1318.71
Fleet,CH JONES Ltd,15/11/2023,Diesel,960.83
Fleet,CH JONES Ltd,15/11/2023,Diesel,792.57
Fleet,CH JONES Ltd,22/11/2023,Diesel,1132.26
Fleet,CH JONES Ltd,22/11/2023,Diesel,3324.22
Fleet,CH JONES Ltd,22/11/2023,Diesel,669.98
Fleet,CH JONES Ltd,22/11/2023,Diesel,6657.94
Fleet,CH JONES Ltd,22/11/2023,Diesel,1535.08
Fleet,CH JONES Ltd,22/11/2023,Diesel,979.42
Fleet,CH JONES Ltd,22/11/2023,Diesel,2276.73
Fleet,CH JONES Ltd,22/11/2023,Diesel,725.13
Fleet,CH JONES Ltd,22/11/2023,Diesel,901.11
Fleet,CH JONES Ltd,22/11/2023,Diesel,713.20
Fleet,CH JONES Ltd,22/11/2023,Diesel,679.22
Fleet,CH JONES Ltd,22/11/2023,Diesel,816.40
Fleet,CH JONES Ltd,22/11/2023,Diesel,1525.89
Fleet,CH JONES Ltd,22/11/2023,Diesel,1885.31
Fleet,CH JONES Ltd,22/11/2023,Diesel,741.36
Fleet,CH JONES Ltd,22/11/2023,Diesel,1063.36
Fleet,CH JONES Ltd,29/11/2023,Diesel,948.41
Fleet,CH JONES Ltd,29/11/2023,Diesel,1068.99
Fleet,CH JONES Ltd,29/11/2023,Diesel,1194.04
Fleet,CH JONES Ltd,29/11/2023,Diesel,3152.68
Fleet,CH JONES Ltd,29/11/2023,Diesel,1528.47
Fleet,CH JONES Ltd,29/11/2023,Diesel,1610.24
Fleet,CH JONES Ltd,29/11/2023,Diesel,1905.00
Fleet,CH JONES Ltd,29/11/2023,Diesel,824.07
Fleet,CH JONES Ltd,29/11/2023,Diesel,727.49
Fleet,CH JONES Ltd,29/11/2023,Diesel,1999.82
Fleet,CH JONES Ltd,29/11/2023,Diesel,1107.81
Fleet,CH JONES Ltd,29/11/2023,Diesel,5290.60
Fleet,CH JONES Ltd,29/11/2023,Diesel,755.64
Fleet,CH JONES Ltd,29/11/2023,Diesel,6832.25
Fleet,CH JONES Ltd,29/11/2023,Diesel,1506.98
Fleet,CH JONES Ltd,29/11/2023,Diesel,1162.43
Fleet,CH JONES Ltd,06/12/2023,Diesel,1005.43
Fleet,CH JONES Ltd,06/12/2023,Diesel,2144.53
Fleet,CH JONES Ltd,06/12/2023,Diesel,1057.09
Fleet,CH JONES Ltd,06/12/2023,Diesel,529.16
Fleet,CH JONES Ltd,06/12/2023,Diesel,1516.44
Fleet,CH JONES Ltd,06/12/2023,Diesel,728.22
Fleet,CH JONES Ltd,06/12/2023,Diesel,1003.19
Fleet,CH JONES Ltd,06/12/2023,Diesel,1717.97
Fleet,CH JONES Ltd,06/12/2023,Diesel,1337.15
Fleet,CH JONES Ltd,06/12/2023,Diesel,791.93
Fleet,CH JONES Ltd,06/12/2023,Diesel,3034.64
Fleet,CH JONES Ltd,06/12/2023,Diesel,818.44
Fleet,CH JONES Ltd,06/12/2023,Diesel,1328.75
Fleet,CH JONES Ltd,06/12/2023,Diesel,710.63
Fleet,CH JONES Ltd,06/12/2023,Diesel,6669.48
Fleet,CH JONES Ltd,13/12/2023,Diesel,555.17
Fleet,CH JONES Ltd,13/12/2023,Diesel,1351.56
Fleet,CH JONES Ltd,13/12/2023,Diesel,2097.45
Fleet,CH JONES Ltd,13/12/2023,Diesel,1609.66
Fleet,CH JONES Ltd,13/12/2023,Diesel,630.01
Fleet,CH JONES Ltd,13/12/2023,Diesel,797.95
Fleet,CH JONES Ltd,13/12/2023,Diesel,659.72
Fleet,CH JONES Ltd,13/12/2023,Diesel,1278.61
Fleet,CH JONES Ltd,13/12/2023,Diesel,1253.25
Fleet,CH JONES Ltd,13/12/2023,Diesel,833.61
Fleet,CH JONES Ltd,13/12/2023,Diesel,7109.67
Fleet,CH JONES Ltd,13/12/2023,Diesel,596.90
Fleet,CH JONES Ltd,13/12/2023,Diesel,934.55
Fleet,CH JONES Ltd,13/12/2023,Diesel,1067.61
Fleet,CH JONES Ltd,13/12/2023,Diesel,958.07
Fleet,CH JONES Ltd,13/12/2023,Diesel,3364.69
Fleet,CH JONES Ltd,13/12/2023,Diesel,3823.90
Fleet,CH JONES Ltd,20/12/2023,Diesel,942.65
Fleet,CH JONES Ltd,20/12/2023,Diesel,940.18
Fleet,CH JONES Ltd,20/12/2023,Diesel,1777.15
Fleet,CH JONES Ltd,20/12/2023,Diesel,673.07
Fleet,CH JONES Ltd,20/12/2023,Diesel,682.73
Fleet,CH JONES Ltd,20/12/2023,Diesel,1698.58
Fleet,CH JONES Ltd,20/12/2023,Diesel,885.76
Fleet,CH JONES Ltd,20/12/2023,Diesel,1134.56
Fleet,CH JONES Ltd,20/12/2023,Diesel,877.22
Fleet,CH JONES Ltd,20/12/2023,Diesel,1754.25
Fleet,CH JONES Ltd,20/12/2023,Diesel,524.12
Fleet,CH JONES Ltd,20/12/2023,Diesel,3025.41
Fleet,CH JONES Ltd,20/12/2023,Diesel,568.34
Fleet,CH JONES Ltd,20/12/2023,Diesel,937.05
Fleet,CH JONES Ltd,20/12/2023,Diesel,6655.69
Fleet,CH JONES Ltd,20/12/2023,Diesel,1134.71
Fleet,CH JONES Ltd,20/12/2023,Diesel,785.64
Fleet,CH JONES Ltd,20/12/2023,Diesel,822.76
Fleet,CH JONES Ltd,20/12/2023,Diesel,1092.05
Fleet,CH JONES Ltd,20/12/2023,Diesel,537.79
Fleet,CH JONES Ltd,20/12/2023,Diesel,720.71
Fleet,CH JONES Ltd,20/12/2023,Diesel,5994.95
Fleet,CH JONES Ltd,20/12/2023,Diesel,758.75
Fleet,CH JONES Ltd,20/12/2023,Diesel,1709.83
Fleet,CH JONES Ltd,20/12/2023,Diesel,657.79
Fleet,CH JONES Ltd,20/12/2023,Diesel,1189.94
Fleet,CH JONES Ltd,20/12/2023,Diesel,860.61
Fleet,CH JONES Ltd,20/12/2023,Diesel,1866.59
Fleet,CH JONES Ltd,20/12/2023,Diesel,4585.18
Fleet,CH JONES Ltd,20/12/2023,Diesel,525.30
Fleet,CH JONES Ltd,20/12/2023,Diesel,793.34
Fleet,CH JONES Ltd,20/12/2023,Diesel,848.91
Fleet,CH JONES Ltd,20/12/2023,Diesel,1115.39
Fleet,CH JONES Ltd,20/12/2023,Diesel,1834.38
Fleet,CH JONES Ltd,20/12/2023,Diesel,1438.27
Fleet,LANDOWNER PRODUCTS,18/10/2023,Diesel,706.03
Fleet,STANDARD FUEL OILS LTD,20/12/2023,Diesel,28204.44
Fleet,STANDARD FUEL OILS LTD,20/12/2023,Diesel,22209.31
Fleet,GOODYEAR TYRES UK,29/11/2023,External Training Courses,860.00
Fleet,GADGET GIANT LTD,25/10/2023,Hardware - purchase,1088.00
Fleet,AGIITO LTD,22/11/2023,Hotel Accommodation,379.98
Fleet,FUCHS LUBRICANTS (UK) PLC,25/10/2023,Lubricants (Oil & Grease),2152.00
Fleet,FUCHS LUBRICANTS (UK) PLC,20/12/2023,Lubricants (Oil & Grease),1614.00
Fleet,FUCHS LUBRICANTS (UK) PLC,20/12/2023,Lubricants (Oil & Grease),5196.75
Fleet,FUCHS LUBRICANTS (UK) PLC,20/12/2023,Lubricants (Oil & Grease),1066.00
Fleet,CIVICA UK LTD,13/12/2023,Minor Systems,1875.00
Fleet,UK TELEMATICS LTD,11/10/2023,Minor Systems,5074.74
Fleet,UK TELEMATICS LTD,08/11/2023,Minor Systems,5074.74
Fleet,UK TELEMATICS LTD,13/12/2023,Minor Systems,5074.74
Fleet,AGIITO LTD,01/11/2023,Public Transport & Parking,276.20
Fleet,DWF LAW LLP,13/12/2023,Vehicle Insurance - Excess,720.00
Fleet,KC AUTOS LTD,04/10/2023,Vehicle Insurance - Excess,1384.70
Fleet,KC AUTOS LTD,13/12/2023,Vehicle Insurance - Excess,618.44
Fleet,KC AUTOS LTD,13/12/2023,Vehicle Insurance - Excess,1353.34
Fleet,KC AUTOS LTD,13/12/2023,Vehicle Insurance - Excess,2486.18
Fleet,KC AUTOS LTD,13/12/2023,Vehicle Insurance - Excess,3030.63
Fleet,KC AUTOS LTD,20/12/2023,Vehicle Insurance - Excess,631.84
Fleet,KC AUTOS LTD,20/12/2023,Vehicle Insurance - Excess,2723.18
Fleet,KC AUTOS LTD,20/12/2023,Vehicle Insurance - Excess,1053.82
Fleet,KC AUTOS LTD,20/12/2023,Vehicle Insurance - Excess,6004.21
Fleet,KC AUTOS LTD,20/12/2023,Vehicle Insurance - Excess,1317.90
Fleet,NATIONAL WINDSCREENS (REPLACEMENTS) LTD,18/10/2023,Vehicle Insurance - Excess,1286.40
Fleet,NATIONAL WINDSCREENS (REPLACEMENTS) LTD,06/12/2023,Vehicle Insurance - Excess,528.50
Fleet,NATIONAL WINDSCREENS (REPLACEMENTS) LTD,20/12/2023,Vehicle Insurance - Excess,1286.40
Fleet,GRG PUBLIC RESOURCES LTD,04/10/2023,Vehicle Recovery Costs,9754.34
Fleet,GRG PUBLIC RESOURCES LTD,18/10/2023,Vehicle Recovery Costs,6978.24
Fleet,GRG PUBLIC RESOURCES LTD,25/10/2023,Vehicle Recovery Costs,1401.64
Fleet,GRG PUBLIC RESOURCES LTD,22/11/2023,Vehicle Recovery Costs,6986.29
Fleet,GRG PUBLIC RESOURCES LTD,13/12/2023,Vehicle Recovery Costs,7202.40
Fleet,AJ ENGINEERING SERVICES LTD,25/10/2023,Vehicle Repairs,659.00
Fleet,AJ ENGINEERING SERVICES LTD,01/11/2023,Vehicle Repairs,8400.00
Fleet,AJ ENGINEERING SERVICES LTD,08/11/2023,Vehicle Repairs,659.00
Fleet,ESTAR TRUCK AND VAN LTD,29/11/2023,Vehicle Repairs,1673.48
Fleet,GATEWAY MOTOR COMPANY LTD,08/11/2023,Vehicle Repairs,665.20
Fleet,GATEWAY MOTOR COMPANY LTD,29/11/2023,Vehicle Repairs,660.64
Fleet,OAKMERE CARS LTD,13/12/2023,Vehicle Repairs,1037.50
Fleet,SWANSWAY GARAGES LTD (MOTOR MATCH),18/10/2023,Vehicle Repairs,742.79
Fleet,SWANSWAY GARAGES LTD (MOTOR MATCH),08/11/2023,Vehicle Repairs,1788.14
Fleet,WINSFORD MOT CENTRE LTD,20/12/2023,Vehicle Repairs,800.00
Fleet,ADE SYSTEMS LTD,08/11/2023,Vehicle Workshop Equipment,1442.00
Fleet,AIRVENDING LTD,04/10/2023,Vehicle Workshop Equipment,2520.00
Fleet,C&J LEIGH,29/11/2023,Vehicle Workshop Equipment,1147.50
Fleet,JUNGHEINRICH UK LTD,20/12/2023,Vehicle Workshop Equipment,1921.43
Fleet,JUNGHEINRICH UK LTD,20/12/2023,Vehicle Workshop Equipment,1437.12
Fleet,PAY.AMAZON.COM,03/10/2023,Vehicle Workshop Equipment,1179.36
Fleet,SERENCO UK LTD,01/11/2023,Vehicle Workshop Equipment,2246.25
Fleet,ALFATRONIX LTD,25/10/2023,Vehicles - Spares,2700.00
Fleet,ALLIANCE AUTOMOTIVE UK LV LTD TA SMITHS AUTOPARTS,01/11/2023,Vehicles - Spares,1023.50
Fleet,BANNER BATTERIES (GB) LTD,18/10/2023,Vehicles - Spares,976.00
Fleet,BANNER BATTERIES (GB) LTD,06/12/2023,Vehicles - Spares,1464.00
Fleet,BMW GROUP (PARTS),04/10/2023,Vehicles - Spares,2383.70
Fleet,BMW GROUP (PARTS),04/10/2023,Vehicles - Spares,2383.70
Fleet,BMW GROUP (PARTS),22/11/2023,Vehicles - Spares,949.87
Fleet,BMW GROUP (PARTS),06/12/2023,Vehicles - Spares,630.59
Fleet,ESTAR TRUCK AND VAN LTD,25/10/2023,Vehicles - Spares,629.58
Fleet,ESTAR TRUCK AND VAN LTD,29/11/2023,Vehicles - Spares,1108.70
Fleet,EURO CAR PARTS LTD,25/10/2023,Vehicles - Spares,701.28
Fleet,EURO CAR PARTS LTD,25/10/2023,Vehicles - Spares,701.28
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),04/10/2023,Vehicles - Spares,581.27
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),11/10/2023,Vehicles - Spares,1791.24
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),25/10/2023,Vehicles - Spares,1776.00
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),25/10/2023,Vehicles - Spares,3502.06
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),29/11/2023,Vehicles - Spares,7358.21
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),20/12/2023,Vehicles - Spares,3588.87
Fleet,FORD MOTOR COMPANY LTD (PARTS PLUS),20/12/2023,Vehicles - Spares,550.97
Fleet,GOODYEAR TYRES UK,25/10/2023,Vehicles - Spares,834.39
Fleet,HALLIWELL JONES (CHESTER) LTD,25/10/2023,Vehicles - Spares,4630.10
Fleet,HALLIWELL JONES (CHESTER) LTD,25/10/2023,Vehicles - Spares,510.00
Fleet,HALLIWELL JONES (CHESTER) LTD,25/10/2023,Vehicles - Spares,1171.77
Fleet,HALLIWELL JONES (CHESTER) LTD,29/11/2023,Vehicles - Spares,4975.60
Fleet,HALLIWELL JONES (CHESTER) LTD,20/12/2023,Vehicles - Spares,4491.24
Fleet,BENNETTS,06/12/2023,Vehicles - Spares,1126.12
Fleet,OECONNECTION LTD,18/10/2023,Vehicles - Spares,17717.29
Fleet,OECONNECTION LTD,25/10/2023,Vehicles - Spares,16691.28
Fleet,OECONNECTION LTD,20/12/2023,Vehicles - Spares,30435.36
Fleet,OECONNECTION LTD,20/12/2023,Vehicles - Spares,34780.42
Fleet,PVL UK LTD,20/12/2023,Vehicles - Spares,1762.50
Fleet,QUICK FIST CLAMPS & TIES LTD,06/12/2023,Vehicles - Spares,550.40
Fleet,AUTOSMART WARRINGTON,06/12/2023,Vehicles - Spares,600.36
Fleet,TG HOLDCROFT HOLDINGS (HYUNDAI),20/12/2023,Vehicles - Spares,1750.00
Fleet,TG HOLDCROFT HOLDINGS (STOKE VOLVO),25/10/2023,Vehicles - Spares,3302.42
Fleet,TG HOLDCROFT HOLDINGS (STOKE VOLVO),29/11/2023,Vehicles - Spares,1704.69
Fleet,TG HOLDCROFT HOLDINGS (STOKE VOLVO),20/12/2023,Vehicles - Spares,6008.75
Fleet,VOLKSWAGEN GROUP (UK) LTD (TPS),25/10/2023,Vehicles - Spares,809.48
Fleet,WURTH UK LTD,20/12/2023,Vehicles - Spares,568.68
Fleet,GOODYEAR TYRES UK,04/10/2023,Vehicles - Tyres & Tubes,832.20
Fleet,GOODYEAR TYRES UK,25/10/2023,Vehicles - Tyres & Tubes,14500.81
Fleet,GOODYEAR TYRES UK,29/11/2023,Vehicles - Tyres & Tubes,15024.66
Fleet,GOODYEAR TYRES UK,20/12/2023,Vehicles - Tyres & Tubes,2128.40
Fleet,GOODYEAR TYRES UK,20/12/2023,Vehicles - Tyres & Tubes,19640.20
Fleet,STAPLETONS (TYRE SERVICES) LTD,04/10/2023,Vehicles - Tyres & Tubes,552.00
Fleet,STAPLETONS (TYRE SERVICES) LTD,06/12/2023,Vehicles - Tyres & Tubes,641.50
Fleet,STAPLETONS (TYRE SERVICES) LTD,06/12/2023,Vehicles - Tyres & Tubes,1104.00
Fleet,STAPLETONS (TYRE SERVICES) LTD,20/12/2023,Vehicles - Tyres & Tubes,907.20
Fleet,SAFETY KLEEN UK LTD,25/10/2023,Waste Disposal,1179.61
Fleet,SAFETY KLEEN UK LTD,15/11/2023,Waste Disposal,1179.61
Fleet,SAFETY KLEEN UK LTD,20/12/2023,Waste Disposal,1179.61
Force Control Centre,COLLEGE OF POLICING,20/12/2023,Airwave,766.00
Force Control Centre,INCOM TELECOMMUNICATIONS,06/12/2023,Carriage,9.99
Force Control Centre,POSTURITE (UK) LTD,18/10/2023,Carriage,44.95
Force Control Centre,POSTURITE (UK) LTD,18/10/2023,Carriage,50.95
Force Control Centre,POSTURITE (UK) LTD,22/11/2023,Carriage,59.95
Force Control Centre,POSTURITE (UK) LTD,18/10/2023,Courier Costs,50.95
Force Control Centre,POSTURITE (UK) LTD,18/10/2023,Hardware - maintenance,844.82
Force Control Centre,POSTURITE (UK) LTD,18/10/2023,Hardware - purchase,845.71
Force Control Centre,POSTURITE (UK) LTD,20/12/2023,Hardware - purchase,962.11
Force Control Centre,SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Hardware - purchase,530.42
Force Control Centre,SPECIALIST COMPUTER CENTRES PLC,08/11/2023,Hardware - purchase,438.48
Force Control Centre,POSTURITE (UK) LTD,18/10/2023,Other Employee Costs,911.16
Force Control Centre,POSTURITE (UK) LTD,22/11/2023,Other Employee Costs,911.16
Force Control Centre,INDIGO PROMOTIONS LTD,20/12/2023,Promotional material,1878.50
Force Control Centre,AGIITO LTD,29/11/2023,Public Transport & Parking,34.60
Force Control Centre,GO 2 TELECOM LTD,18/10/2023,Telephony,565.60
Force Control Centre,GO 2 TELECOM LTD,20/12/2023,Telephony,1316.25
Force Control Centre,INCOM TELECOMMUNICATIONS,06/12/2023,Telephony,659.88
Force Events and Planning-cs,CHILTERN GLOBAL LTD,15/11/2023,Clothing & Uniforms,536.99
Force Events and Planning-cs,OCS FOOD CO LTD,22/11/2023,Contract Catering,900.50
Force Events and Planning-cs,OCS FOOD CO LTD,20/12/2023,Contract Catering,620.50
Force Events and Planning-cs,ARNOLD CLARK FINANCE LTD (CAR & VAN),06/12/2023,Hire of Transport,564.48
Force Events and Planning-cs,AGIITO LTD,18/10/2023,Hotel Accommodation,2447.24
Force Events and Planning-cs,AGIITO LTD,22/11/2023,Hotel Accommodation,1938.95
Force Events and Planning-cs,AGIITO LTD,20/12/2023,Hotel Accommodation,378.30
Force Events and Planning-cs,AGIITO LTD,01/11/2023,Public Transport & Parking,1131.20
Force Events and Planning-cs,MAYOR'S OFFICE FOR POLICING & CRIME,15/11/2023,Subscriptions,38782.00
Force Intelligence Bureau,GREATER MANCHESTER COMBINED AUTHORITY (GMCA),29/11/2023,External Training Courses,3245.00
Force Intelligence Bureau,VESTIGO CONSULTING LTD,11/10/2023,External Training Courses,2100.00
Force Intelligence Bureau,VESTIGO CONSULTING LTD,25/10/2023,External Training Courses,600.00
Force Intelligence Bureau,VESTIGO CONSULTING LTD,20/12/2023,External Training Courses,600.00
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,01/11/2023,Hardware - purchase,530.42
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,01/11/2023,Hardware - purchase,1887.90
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,01/11/2023,Hardware - purchase,3346.92
Force Intelligence Bureau,SPECIALIST COMPUTER CENTRES PLC,20/12/2023,Hardware - purchase,1196.49
Force Intelligence Bureau,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,25/10/2023,Mobile Phone Call Charges & Contract Cost,30140.00
Force Intelligence Bureau,PAYPOINT PLC,04/10/2023,Professional Fees,595.00
Force Intelligence Bureau,PAYPOINT PLC,29/11/2023,Professional Fees,910.00
Force Intelligence Bureau,AGIITO LTD,01/11/2023,Public Transport & Parking,580.40
Force Intelligence Bureau,FORENSIC PARTNERS LTD,18/10/2023,Specific Grants awarded,4606.00
Force Intelligence Bureau,MAYOR'S OFFICE FOR POLICING & CRIME,15/11/2023,Subscriptions,21318.00
Force Intelligence Bureau,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,08/11/2023,Subscriptions,4304.68
Force Intelligence Bureau,POLICE AND CRIME COMMISSIONER FOR WEST MIDLANDS,18/10/2023,Subscriptions,80630.00
