Cost Centre,Supplier,Date,Account,Amount
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,14/02/2024,Hardware - purchase,3274.93
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,14/02/2024,Hardware - purchase,31.95
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,6.24
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,9.66
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,16.64
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,167.26
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,4.95
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,11.20
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,899.29
Roads and Crime Operations,UNIPAR SERVICES,06/03/2024,Other Operational Expenses,532.00
Roads and Crime Support,AGIITO LTD,03/01/2024,Public Transport & Parking,36.00
Roads and Crime Support,AGIITO LTD,06/03/2024,Public Transport & Parking,93.90
Roads and Crime Support,AGIITO LTD,26/03/2024,Hotel Accommodation,182.96
Roads and Crime Support,GRG PUBLIC RESOURCES LTD,19/02/2024,Vehicle Recovery Costs,235218.00
Runcorn,LPU Neighbourhood BIKERIGHT! LTD,28/02/2024,Bicycle Repairs & Maintenance,432.22
Runcorn,LPU Neighbourhood SELECTAMARK SECURITY SYSTEMS PLC,21/02/2024,Specialist Equipment,660.00
Runcorn,LPU Neighbourhood SPECIALIST COMPUTER CENTRES PLC,12/01/2024,Hardware - purchase,85.19
Runcorn,LPU Neighbourhood SPECIALIST COMPUTER CENTRES PLC,12/01/2024,Hardware - purchase,831.89
Serious and Organised Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,20.00
Serious and Organised Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,300.60
Serious and Organised Crime Unit,AGIITO LTD,29/01/2024,Hotel Accommodation,320.00
Serious and Organised Crime Unit,AGIITO LTD,06/03/2024,Public Transport & Parking,29.90
Serious and Organised Crime Unit,AGIITO LTD,26/03/2024,Hotel Accommodation,112.35
Serious and Organised Crime Unit,AGIITO LTD,26/03/2024,Hotel Accommodation,410.40
Serious and Organised Crime Unit,BKS (MADE TO MEASURE) LTD,13/03/2024,Specialist Equipment,3518.00
Serious and Organised Crime Unit,CURRYS GROUP LTD T/A CURRYS BUSINESS,21/02/2024,Specialist Equipment,69.90
Serious and Organised Crime Unit,CURRYS GROUP LTD T/A CURRYS BUSINESS,21/02/2024,Carriage,5.00
Serious and Organised Crime Unit,CURRYS GROUP LTD T/A CURRYS BUSINESS,21/02/2024,Specialist Equipment,782.50
Serious and Organised Crime Unit,CURRYS GROUP LTD T/A CURRYS BUSINESS,20/03/2024,Specialist Equipment,665.00
Serious and Organised Crime Unit,OCS FOOD CO LTD,28/02/2024,Contract Catering,668.50
Serious and Organised Crime Unit,POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,20/03/2024,External Training Courses,1550.84
Serious and Organised Crime Unit,SCREWFIX DIR LTD,02/01/2024,Other Operational Expenses,599.99
Serious and Organised Crime Unit,SPECIALIST COMPUTER CENTRES PLC,03/01/2024,Hardware - purchase,7.50
Serious and Organised Crime Unit,SPECIALIST COMPUTER CENTRES PLC,03/01/2024,Hardware - purchase,2323.50
Serious and Organised Crime Unit,SPECIALIST COMPUTER CENTRES PLC,12/01/2024,Hardware - purchase,3327.56
Serious and Organised Crime Unit,SPECIALIST COMPUTER CENTRES PLC,12/01/2024,Hardware - purchase,340.76
Serious and Organised Crime Unit,SPECIALIST COMPUTER CENTRES PLC,19/01/2024,Hardware - purchase,945.76
Serious and Organised Crime Unit,SPECIALIST COMPUTER CENTRES PLC,19/01/2024,Hardware - purchase,1623.48
Serious and Organised Crime Unit,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,1672.60
Serious and Organised Crime Unit,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Hardware - purchase,21.98
Serious and Organised Crime Unit,THE BOC GROUP LTD,28/02/2024,Specialist Equipment,1915.20
Serious and Organised Crime Unit,VESTIGO CONSULTING LTD,19/01/2024,External Training Courses,700.00
Serious Violence Duty,HER MAJESTY’S PRISON AND PROBATION SERVICE,29/01/2024,Basic Pay,9500.16
Serious Violence Duty,HER MAJESTY’S PRISON AND PROBATION SERVICE,26/03/2024,Basic Pay,3680.58
SPOC Telecommunications Collaboration,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,13/03/2024,Collaboration service,218784.41
Supplies and Logistics,BKS (MADE TO MEASURE) LTD,06/03/2024,Specialist Equipment,1217.00
Supplies and Logistics,BKS (MADE TO MEASURE) LTD,26/03/2024,Specialist Equipment,3110.00
Supplies and Logistics,CLAD SAFETY LTD T/A HEROQUIP,20/03/2024,Specialist Equipment,954.00
Supplies and Logistics,CLAD SAFETY LTD T/A HEROQUIP,20/03/2024,Specialist Equipment,596.25
Supplies and Logistics,CONTACT LEFT LTD T/A CL DISTRIBUTION,13/03/2024,Specialist Equipment,15.00
Supplies and Logistics,CONTACT LEFT LTD T/A CL DISTRIBUTION,13/03/2024,Specialist Equipment,15.00
Supplies and Logistics,CONTACT LEFT LTD T/A CL DISTRIBUTION,13/03/2024,Specialist Equipment,15.00
Supplies and Logistics,CONTACT LEFT LTD T/A CL DISTRIBUTION,13/03/2024,Specialist Equipment,15.00
Supplies and Logistics,CONTACT LEFT LTD T/A CL DISTRIBUTION,13/03/2024,Specialist Equipment,3000.00
Supplies and Logistics,CONTACT LEFT LTD T/A CL DISTRIBUTION,13/03/2024,Carriage,21.00
Supplies and Logistics,COONEEN DEFENCE LTD,14/02/2024,Specialist Equipment,133.75
Supplies and Logistics,COONEEN DEFENCE LTD,14/02/2024,Specialist Equipment,535.00
Supplies and Logistics,COONEEN DEFENCE LTD,14/02/2024,Specialist Equipment,53.50
Supplies and Logistics,COONEEN DEFENCE LTD,28/02/2024,Specialist Equipment,508.30
Supplies and Logistics,KEELA INTERNATIONAL LTD,21/02/2024,Specialist Equipment,13316.00
Supplies and Logistics,PITNEY BOWES (PRE PAY),31/01/2024,Postage Costs,4832.51
Supplies and Logistics,PITNEY BOWES (PRE PAY),05/03/2024,Postage Costs,5658.76
Supplies and Logistics,ROYAL MAIL GROUP LTD,03/01/2024,Postage Costs,639.17
Supplies and Logistics,ROYAL MAIL GROUP LTD,12/01/2024,Postage Costs,624.61
Supplies and Logistics,ROYAL MAIL GROUP LTD,12/01/2024,Postage Costs,472.95
Supplies and Logistics,ROYAL MAIL GROUP LTD,19/01/2024,Postage Costs,479.00
Supplies and Logistics,ROYAL MAIL GROUP LTD,29/01/2024,Postage Costs,824.24
Supplies and Logistics,ROYAL MAIL GROUP LTD,31/01/2024,Postage Costs,623.46
Supplies and Logistics,ROYAL MAIL GROUP LTD,07/02/2024,Postage Costs,702.00
Supplies and Logistics,ROYAL MAIL GROUP LTD,21/02/2024,Postage Costs,744.27
Supplies and Logistics,ROYAL MAIL GROUP LTD,28/02/2024,Postage Costs,699.43
Supplies and Logistics,ROYAL MAIL GROUP LTD,06/03/2024,Postage Costs,710.00
Supplies and Logistics,ROYAL MAIL GROUP LTD,06/03/2024,Postage Costs,856.51
Supplies and Logistics,ROYAL MAIL GROUP LTD,20/03/2024,Postage Costs,889.07
Supplies and Logistics,ROYAL MAIL GROUP LTD,26/03/2024,Postage Costs,920.04
Supplies and Logistics,SAFARILAND UK LTD,03/01/2024,Specialist Equipment,11704.00
Supplies and Logistics,SAFARILAND UK LTD,03/01/2024,Specialist Equipment,4090.00
Supplies and Logistics,SBI TAC PRO LTD,31/01/2024,Specialist Equipment,424.48
Supplies and Logistics,SBI TAC PRO LTD,31/01/2024,Specialist Equipment,424.48
Supplies and Logistics,THE MAILING ROOM LTD (FRANKING),07/02/2024,Specialist Equipment,584.84
Technology Refresh,DATA PRO IT LTD,28/02/2024,Hardware,896.00
Technology Refresh,DATA PRO IT LTD,28/02/2024,Hardware,499.00
Technology Refresh,MTI TECHNOLOGY LTD,21/02/2024,Hardware,17300.00
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,03/01/2024,Hardware,4693.95
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,19/01/2024,Hardware,60313.50
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,19/01/2024,Hardware,200240.82
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,07/02/2024,Hardware,8431.50
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Hardware,387.27
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Hardware,1657.73
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Hardware,14.67
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Hardware,308.82
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,13/03/2024,Hardware,1152.60
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,13/03/2024,Hardware,4058.70
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,13/03/2024,Hardware,1641.40
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,20/03/2024,Hardware,39532.50
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,20/03/2024,Hardware,3360.00
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,26/03/2024,Hardware,5462.03
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,26/03/2024,Hardware,3953.25
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,26/03/2024,Hardware,336.00
TTC,LIGHTING UPGRADE KDE LTD,14/02/2024,Building Works - Other,5609.75
TTC,LIGHTING UPGRADE KDE LTD,06/03/2024,Building Works - Other,3769.42
TTC,LIGHTING UPGRADE KDE LTD,20/03/2024,Building Works - Other,1856.02
Uniform Operations - cs,AGIITO LTD,03/01/2024,Public Transport & Parking,359.00
Uniform Operations - cs,AGIITO LTD,03/01/2024,Public Transport & Parking,295.40
Uniform Operations - cs,AGIITO LTD,29/01/2024,Hotel Accommodation,87.50
Uniform Operations - cs,AGIITO LTD,21/02/2024,Hotel Accommodation,24.50
Warrington,AGIITO LTD,03/01/2024,Public Transport & Parking,76.00
Warrington Command,AGIITO LTD,21/02/2024,Hotel Accommodation,100.98
Warrington Command,WIRELESS CCTV LTD,19/01/2024,Professional Fees,4640.00
Warrington,LPU Neighbourhood AGIITO LTD,03/01/2024,Public Transport & Parking,353.80
Warrington,LPU Neighbourhood AGIITO LTD,29/01/2024,Hotel Accommodation,218.33
Warrington,LPU Neighbourhood AGIITO LTD,29/01/2024,Hotel Accommodation,239.17
Warrington,LPU Neighbourhood AGIITO LTD,31/01/2024,Public Transport & Parking,342.60
Warrington,LPU Neighbourhood AGIITO LTD,21/02/2024,Hotel Accommodation,107.34
Warrington,LPU Neighbourhood BIKERIGHT! LTD,28/02/2024,Bicycle Repairs & Maintenance,432.22
Warrington,LPU Neighbourhood SPECIALIST COMPUTER CENTRES PLC,06/03/2024,Hardware - purchase,37.86
Warrington,LPU Neighbourhood SPECIALIST COMPUTER CENTRES PLC,06/03/2024,Hardware - purchase,18.15
Warrington,LPU Neighbourhood SPECIALIST COMPUTER CENTRES PLC,06/03/2024,Hardware - purchase,35.42
Warrington,LPU Neighbourhood SPECIALIST COMPUTER CENTRES PLC,06/03/2024,Hardware - purchase,2826.34
Warrington,LPU Neighbourhood SURESCREEN DIAGNOSTICS LTD,06/03/2024,Specialist Equipment,13.00
Warrington,LPU Neighbourhood SURESCREEN DIAGNOSTICS LTD,06/03/2024,Specialist Equipment,850.00
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,69.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,69.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,69.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,34.62
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,34.62
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,34.62
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,69.25
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,34.67
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,34.67
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,34.62
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,34.62
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,34.62
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,17.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,21.67
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,69.33
Waste & Recycling,CITRON HYGIENE UK LTD,29/01/2024,Clinical Waste,21.67
Waste & Recycling,DIMENSION STORAGE & INTERIORS LTD,14/02/2024,Hazardous Waste,4118.00
Waste & Recycling,EUROPEAN METAL RECYCLING LTD,07/03/2024,Hazardous Waste,1000.00
Waste & Recycling,EUROPEAN METAL RECYCLING LTD,07/03/2024,Hazardous Waste,800.00
Waste & Recycling,RED INDUSTRIES (BROWNHILLS) LTD,19/01/2024,Hazardous Waste,836.00
Waste & Recycling,RED INDUSTRIES (BROWNHILLS) LTD,29/01/2024,Hazardous Waste,831.00
Waste & Recycling,RED INDUSTRIES (BROWNHILLS) LTD,28/02/2024,Hazardous Waste,2105.00
Waste & Recycling,RED INDUSTRIES (BROWNHILLS) LTD,28/02/2024,Hazardous Waste,3224.00
Waste & Recycling,SHRED STATION LTD,29/01/2024,Confidential Waste,750.00
Waste & Recycling,SHRED STATION LTD,29/01/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,29/01/2024,Confidential Waste,36.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,37.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,36.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,36.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,36.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,36.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,20.00
Waste & Recycling,SHRED STATION LTD,06/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,908.25
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,36.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,36.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,54.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,36.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SHRED STATION LTD,26/03/2024,Confidential Waste,18.00
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,23/01/2024,Waste Disposal,4488.16
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,23/01/2024,Waste Disposal,2353.39
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,26/01/2024,Waste Disposal,1446.23
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,19/02/2024,Waste Disposal,1391.03
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,19/02/2024,Waste Disposal,906.82
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,1388.72
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,1439.16
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,1625.06
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,925.39
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,970.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,847.24
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,900.94
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,1396.32
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,893.00
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,1386.48
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,5.20
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.98
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,7.60
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,131.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,131.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.98
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,22.53
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,32.93
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,28.17
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,5.20
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,7.60
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,65.87
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,DMR Waste,98.80
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,40.73
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,27.30
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,49.83
Waste & Recycling,SUEZ RECYCLING AND RECOVERY UK LTD,21/02/2024,Waste Disposal,6.30
