Updated,TT,Transaction Number,Amount,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T),Individual Supplier(T)
30/12/2024,II,4202209,2138.28,HC133911,Feral Productions,202509,Economy and Growth,Transfer Payments,No
30/12/2024,II,4202210,10323.84,HC131783,Six Property Consulting Ltd,202509,Children & Young People Capital,Capital Expenditure,No
30/12/2024,II,4202211,444,HC111893,Barrington Print Ltd,202509,Strategic Finance,Supplies & Services,No
30/12/2024,II,4202212,5843.53,HC131783,Six Property Consulting Ltd,202509,Children & Young People Capital,Capital Expenditure,No
30/12/2024,II,4202213,1302.6,HC131783,Six Property Consulting Ltd,202509,Children & Young People Capital,Capital Expenditure,No
30/12/2024,II,4202219,159878.87,HC134044,Tilbury Douglas Construction Ltd,202509,Children & Young People Capital,Capital Expenditure,No
30/12/2024,II,4202220,635.95,HC103869,Wye Valley NHS Trust,202509,HR and Organisational Development,Third Party Payments,No
30/12/2024,II,4202221,511.38,HC104018,Highground Maintenance Limited,202509,Schools,Premises-Related Expenditure,No
30/12/2024,II,4202222,12139.5,HC133960,Fluidmaster GB Ltd,202509,Economic Development Delivery Board,Capital Expenditure,No
30/12/2024,II,4202232,495,HC108361,Jones Coaches Ltd,202509,Schools,Transport-Related Expenditure,No
30/12/2024,II,4202233,691,HC111056,TES Global Limited,202509,Schools,Support Services,No
30/12/2024,II,4202235,601.94,HC111060,RM Educational Resources Ltd T/A TTS,202509,Schools,Supplies & Services,No
30/12/2024,II,4202237,17767.5,HC132578,Evolve Home Energy Solutions,202509,Corporate Property Programme Board,Capital Expenditure,No
30/12/2024,II,4202240,634,HC116854,Fairfield High School (Academy),202509,Schools,Support Services,No
30/12/2024,II,4202256,1020.6,HC110459,The Key Support Services Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202261,2500,HC128346,Redacted,202509,Safeguarding and Family Support,Supplies & Services,No
31/12/2024,II,4202263,19045.33,HC107064,Cambian Childcare Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202269,875,HC131466,Gwalia Vehicle Solutions,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202277,560,HC130048,Arbor Education Partners Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202283,2000,HC110289,All Safety Matters Ltd  - Nicholas O'Sullivan,202509,Schools,Employees,No
30/12/2024,II,4202285,4400,HC111685,Yeomans Travel Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202289,2695.14,HC130789,DSJ Management Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202305,9583,HC103981,Herefordshire Vision Links,202509,All Ages Commissioning,Supplies & Services,No
30/12/2024,II,4202306,9583,HC103981,Herefordshire Vision Links,202509,All Ages Commissioning,Supplies & Services,No
31/12/2024,II,4202307,3166.67,HC111414,West Mercia  Womens Aid,202509,"Performance, Quality Assurance and Safeguarding",Supplies & Services,No
30/12/2024,II,4202316,1335,HC122877,Hereford Racecourse Ltd,202509,Central Childrens Directorate Costs,Supplies & Services,No
30/12/2024,II,4202317,2000,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202318,1000,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202319,795,HC131556,Cathedral Cars Worcester Limited,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202320,3111,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202325,6653.31,HC131697,Redacted,202509,Adult Social Care and Housing,Supplies & Services,No
30/12/2024,II,4202327,24999,HC133662,Ralph Court Gardens,202509,Economic Development Delivery Board,Capital Expenditure,No
30/12/2024,II,4202329,840,HC202975,Red Ridge Centre,202509,Schools,Supplies & Services,No
30/12/2024,II,4202330,11129,HC131783,Six Property Consulting Ltd,202509,Children & Young People Capital,Capital Expenditure,No
30/12/2024,II,4202333,7750,HC133709,Food Service Associates (Henley) Limited t/a  Boyd-Thorpe Associates,202509,Community Wellbeing Transformation Board,Capital Expenditure,No
30/12/2024,II,4202334,1271.66,HC131840,John Finch Computers Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202336,1545,HC105099,Kinnersley & District Gpc,202509,"Highways, Environment and Waste",Third Party Payments,No
30/12/2024,II,4202339,1638.45,HC109972,South Gloucestershire Council,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202341,4761,HC102990,Ewyas Harold Group Parish Council,202509,"Highways, Environment and Waste",Third Party Payments,No
30/12/2024,II,4202342,616.25,HC111672,Yarpole Group Parish Council,202509,"Highways, Environment and Waste",Third Party Payments,No
30/12/2024,II,4202345,570,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
31/12/2024,II,4202349,215533.16,HC103869,Wye Valley NHS Trust,202509,Public Health,Third Party Payments,No
30/12/2024,II,4202350,2400,HC110717,The NST Travel Group Plc,202509,Schools,Supplies & Services,No
30/12/2024,II,4202358,580,HC103585,WF Education Group Ltd,202509,Communities CW,Supplies & Services,No
30/12/2024,II,4202363,10443,HC126005,Smidsy Ltd,202509,Economy and Growth,Supplies & Services,No
30/12/2024,II,4202376,750,HC130215,Balfours LLP,202509,Major Infrastructure Programme Board,Capital Expenditure,No
30/12/2024,II,4202379,545,HC106956,Mr R Parry,202509,Schools,Supplies & Services,No
30/12/2024,II,4202384,673.2,HC131840,John Finch Computers Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202391,1694.81,HC102444,Aurora Managed Services Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202393,3080,HC127633,Megan Baker House Ltd.,202509,Schools,Support Services,No
30/12/2024,II,4202401,500,HC124493,Delios Training & Consultancy Ltd,202509,Schools,Employees,No
30/12/2024,II,4202407,9108.33,HC102595,DRM (Bromyard) Ltd,202509,"Highways, Environment and Waste",Third Party Payments,No
30/12/2024,II,4202413,1710.56,HC111508,Wigmore High School (Academy),202509,Schools,Supplies & Services,No
30/12/2024,II,4202420,3306.12,HC129754,Steven Barnsley Associates,202509,Community Wellbeing Transformation Board,Capital Expenditure,No
30/12/2024,II,4202428,950,HC103461,Gloucestershire County Council,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202434,776.02,HC118096,Twinkl Educational Publishing Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202436,6877.6,HC130817,Ickle Group Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202444,32831.41,HC110078,St Martins Primary School,202509,"Performance, Quality Assurance and Safeguarding",Transfer Payments,No
30/12/2024,II,4202456,980,HC111675,Yarranton Bros Ltd,202509,Schools,Transport-Related Expenditure,No
31/12/2024,II,4202458,581.58,HC103526,Gough Marketing Limited,202509,Economy and Growth,Supplies & Services,No
30/12/2024,II,4202461,930,HC202975,Red Ridge Centre,202509,Schools,Supplies & Services,No
30/12/2024,II,4202462,2756.62,HC101861,Clearview Cleaning Services,202509,Schools,Premises-Related Expenditure,No
30/12/2024,II,4202463,1100.11,HC131711,Apetito Limited,202509,Schools,Supplies & Services,No
30/12/2024,II,4202464,832.83,HC131711,Apetito Limited,202509,Schools,Supplies & Services,No
30/12/2024,II,4202467,480,HC108846,Prospect Catering Design Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202469,522.3,HC131840,John Finch Computers Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202470,1804.66,HC131167,Haberdashers Monmouth Schools Enterprises Ltd,202509,Schools,Premises-Related Expenditure,No
30/12/2024,II,4202471,520,HC106469,Grindles Coaches Ltd,202509,Schools,Transport-Related Expenditure,No
31/12/2024,II,4202474,2330.1,HC103878,Hereford Military Club,202509,"Highways, Environment and Waste",Support Services,No
30/12/2024,II,4202476,570,HC104015,HiTown Transport Ltd,202509,Safeguarding and Family Support,Transport-Related Expenditure,No
30/12/2024,II,4202477,8108,HC123606,HM Courts & Tribunals Service (Direct Debit),202509,Governance and Legal Services,Supplies & Services,No
30/12/2024,II,4202478,580,HC130093,AWC Legal Services Ltd,202509,Governance and Legal Services,Supplies & Services,No
30/12/2024,II,4202480,855,HC116909,Butterflies Child Counselling & Play Therapy,202509,Schools,Supplies & Services,No
30/12/2024,II,4202486,683,HC106975,Hoople Group Ltd,202509,Schools,Employees,No
30/12/2024,II,4202487,511.38,HC104018,Highground Maintenance Limited,202509,Schools,Premises-Related Expenditure,No
30/12/2024,II,4202493,767.9,HC111115,Ulverscroft Ltd,202509,Communities CW,Supplies & Services,No
31/12/2024,II,4202497,3090,HC117490,Badenoch & Clark T/A Adecco,202509,Adult Social Care and Housing,Supplies & Services,No
30/12/2024,II,4202500,2900,HC100813,Be Bold Media Ltd,202509,Economy and Growth,Supplies & Services,No
30/12/2024,II,4202504,820,HC105989,Redacted,202509,Safeguarding and Family Support,Supplies & Services,No
30/12/2024,II,4202505,2730,HC105989,Redacted,202509,Safeguarding and Family Support,Supplies & Services,No
30/12/2024,II,4202507,6080.36,HC129144,Ashdown Group Limited,202509,HR and Organisational Development,Supplies & Services,No
30/12/2024,II,4202511,26765.16,HC103660,Halo Leisure Services Ltd,202509,Community Wellbeing Transformation Board,Capital Expenditure,No
30/12/2024,II,4202512,1453.88,HC101861,Clearview Cleaning Services,202509,Schools,Premises-Related Expenditure,No
31/12/2024,II,4202514,571,HC101648,CF Roberts (Electrical Contractors) Plc,202509,Schools,Premises-Related Expenditure,No
30/12/2024,II,4202515,1250,HC102479,Herefordshire Cricket Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202520,660,HC114841,Lextox,202509,Safeguarding and Family Support,Supplies & Services,No
30/12/2024,II,4202523,480,HC105989,Merry Go Round,202509,Safeguarding and Family Support,Supplies & Services,No
30/12/2024,II,4202524,770,HC125603,Advanced Child Care Assessments LTD- FL360 Ltd,202509,Safeguarding and Family Support,Supplies & Services,No
30/12/2024,II,4202542,750,HC129453,Wandle Learning Partnership,202509,Schools,Supplies & Services,No
30/12/2024,II,4202543,1132.94,HC127171,Askews & Holts Library Services Ltd,202509,Communities CW,Supplies & Services,No
30/12/2024,II,4202545,15000,HC133694,BH Savidge & Son,202509,Economic Development Delivery Board,Capital Expenditure,No
30/12/2024,II,4202547,575,HC132708,Pro-Servicing Limited,202509,Schools,Premises-Related Expenditure,No
30/12/2024,II,4202548,454.1,HC104477,J.A.K Water Systems Ltd,202509,Schools,Premises-Related Expenditure,No
30/12/2024,II,4202549,1790.81,HC110206,Sensory Direct UK Ltd,202509,Schools,Supplies & Services,No
30/12/2024,II,4202550,2312,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202551,2697.6,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202552,1959.6,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202553,2798.66,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202554,4062.69,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202555,1926.8,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202557,2197.6,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202558,4404,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202559,1540,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202560,3660,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202561,2380,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202562,2380,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202563,5320,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202564,2452.8,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202565,6132,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202566,3066,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202567,1749,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202568,3300,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202569,3570,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202570,800,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202571,3066,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202572,4600,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202573,8252.65,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202574,5064.8,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202575,1761.6,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202576,1056.96,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202577,1065.76,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202578,3743.6,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202579,3303.2,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202580,2642.4,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202581,3380,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202582,3523.2,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202583,3800,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202584,2861.6,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202585,2642.4,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202586,4404,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202587,1761.6,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202588,1233.2,HC101060,Blue Line Taxis,202509,"Highways, Environment and Waste",Transport-Related Expenditure,No
30/12/2024,II,4202597,2708.12,HC101861,Clearview Cleaning Services,202509,Schools,Premises-Related Expenditure,No
30/12/2024,II,4202602,1432,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202603,600,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202604,3180,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202605,5200,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202606,1000,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202607,2326.5,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202608,660.8,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202609,2994.8,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202610,2862.8,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202611,2466.4,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202612,2664.4,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202613,5438.94,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202614,1541.4,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202615,534,HC101060,Blue Line Taxis,202509,Adult Social Care and Housing,Transport-Related Expenditure,No
30/12/2024,II,4202616,4179.62,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202617,3853.6,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202618,1002.04,HC101060,Blue Line Taxis,202509,Adult Social Care and Housing,Transport-Related Expenditure,No
30/12/2024,II,4202620,3303.2,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202622,19072.5,HC132636,Peopletoo Ltd,202509,All Ages Commissioning,Supplies & Services,No
30/12/2024,II,4202627,474,HC105933,Mayglothling Waste  Disposal Ltd,202509,Schools,Premises-Related Expenditure,No
31/12/2024,II,4202628,630.5,HC109736,Severn Valley Window & Door Ltd,202509,Schools,Premises-Related Expenditure,No
30/12/2024,II,4202629,65535.05,HC132636,Peopletoo Ltd,202509,Community Wellbeing - Director,Supplies & Services,No
30/12/2024,II,4202630,2220,HC133393,Bespoke Mentoring Herefordshire Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202631,12610.67,HC118836,Llangattock School Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
31/12/2024,II,4202632,1696.5,HC122877,Hereford Racecourse Ltd,202509,Dedicated Schools Grant,Premises-Related Expenditure,No
30/12/2024,II,4202635,570,HC133965,Centred Horseplay,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202636,478.4,HC132794,B-Independant Therapy Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202639,805,HC110590,The Downs Malvern College Prep,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202640,2100,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
31/12/2024,II,4202641,612,HC126424,Academy21,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202644,980,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202646,34766.67,HC127540,Wilds Lodge School,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202647,2100,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202648,1680,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202649,24110,HC133091,Heart of the Forest Special School,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202650,840,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202654,15000,HC133628,Tower Pig Ltd,202509,Economy and Growth,Transfer Payments,No
31/12/2024,II,4202656,3173.19,HC106975,Hoople Group Ltd,202509,Governance and Legal Services,Supplies & Services,No
30/12/2024,II,4202661,4444.4,HC101611,CCS Media Ltd,202509,Corporate Support Services,Supplies & Services,No
30/12/2024,II,4202663,2400,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202664,1875,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202665,3742.5,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202666,2174.62,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202667,4275,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202668,1800,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202669,2625,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202670,2400,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202671,4800,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202672,1875,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202673,1950,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202674,2400,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202675,4926.88,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202676,2927.68,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202677,3443.25,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202678,1909.44,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202680,3022.5,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202681,4957.35,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202682,4477.65,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202683,3969,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202684,3705.9,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202685,3750,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202686,2775.5,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202687,4387.2,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202688,2015.44,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202689,2226.45,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202690,3851.25,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202691,4350,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202692,3128.1,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202693,3301.95,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202694,3007.48,HC123910,Leominster Travel Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202695,3073,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202696,3173.24,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202697,4814.32,HC130817,Ickle Group Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202698,4615.1,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202699,3111.5,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202701,2817.36,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
30/12/2024,II,4202704,974.41,HC134332,London Borough of Merton,202509,Dedicated Schools Grant,Supplies & Services,No
30/12/2024,II,4202711,450,HC130805,Hand Drawn Studio Ltd,202509,Safeguarding and Family Support,Supplies & Services,No
30/12/2024,II,4202723,450,HC116909,Butterflies Child Counselling & Play Therapy,202509,Schools,Support Services,No
30/12/2024,II,4202730,950,HC101789,Chartered Institute of Environmental Health,202509,Economy and Growth,Employees,No
31/12/2024,II,4202731,600,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
31/12/2024,II,4202737,1563.91,HC101861,Clearview Cleaning Services,202509,Schools,Premises-Related Expenditure,No
31/12/2024,II,4202747,440,HC109295,Rogers Coaches,202509,Schools,Transport-Related Expenditure,No
31/12/2024,II,4202749,3078,HC125844,Schools'Mutual Sickness Cost Pooling Scheme,202509,Schools,Employees,No
31/12/2024,II,4202754,6500,HC100373,Architype Ltd,202509,Economy and Growth,Supplies & Services,No
31/12/2024,II,4202763,1140,HC109425,Ruth Miskin Literacy Ltd,202509,Schools,Supplies & Services,No
31/12/2024,II,4202765,500,HC128950,Jackson Lifts,202509,Strategic Assets,Third Party Payments,No
31/12/2024,II,4202766,1098.44,HC104882,K T Gooch,202509,Schools,Supplies & Services,No
31/12/2024,II,4202767,1362.75,HC134299,Redacted,202509,Safeguarding and Family Support,Supplies & Services,No
31/12/2024,II,4202769,1728.5,HC134299,Redacted,202509,Safeguarding and Family Support,Supplies & Services,No
31/12/2024,II,4202778,797.71,HC101806,PEAC (UK) Ltd,202509,Schools,Supplies & Services,No
31/12/2024,II,4202782,830.04,HC118319,Joe Energy Ltd (Johnston Oils),202509,Schools,Premises-Related Expenditure,No
31/12/2024,II,4202787,151666.66,HC102856,Redacted,202509,Adult Social Care and Housing,Supplies & Services,Yes
31/12/2024,II,4202789,528.64,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
31/12/2024,II,4202790,1321.2,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
31/12/2024,II,4202794,12016,HC130845,DWF Law LLP,202509,"Highways, Environment and Waste",Third Party Payments,No
31/12/2024,II,4202813,2167.35,HC104015,HiTown Transport Ltd,202509,Education and Commissioning,Transport-Related Expenditure,No
31/12/2024,II,4202833,762,HC126029,Communication & Learning Enterprises Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
31/12/2024,II,4202834,6142.76,HC126029,Communication & Learning Enterprises Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
31/12/2024,II,4202835,15624,HC126185,Keys PCE Limited,202509,Dedicated Schools Grant,Supplies & Services,No
31/12/2024,II,4202837,2047.5,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
31/12/2024,II,4202839,13841,HC118836,Llangattock School Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
31/12/2024,II,4202844,21682.33,HC127615,Acorn Care & Education Ltd (Sales),202509,Dedicated Schools Grant,Supplies & Services,No
31/12/2024,II,4202845,1000,HC103218,Francotyp-Postalia Ltd,202509,Strategic Assets,Supplies & Services,No
31/12/2024,II,4202846,1050,HC132809,First Thought Care Ltd,202509,Dedicated Schools Grant,Supplies & Services,No
31/12/2024,II,4202847,2862.8,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
31/12/2024,II,4202848,5064.8,HC101060,Blue Line Taxis,202509,Education and Commissioning,Transport-Related Expenditure,No
